"isono","year","sexno","ageno","eduno","ggapedu15"
218,2015,0,0,2,0.74
218,2015,0,0,3,0.98
218,2015,0,0,4,1.18
218,2015,0,0,5,1.02
218,2015,0,0,6,0.93
218,2015,0,0,7,0.9
218,2020,0,0,0,NA
218,2020,0,0,1,NA
218,2020,0,0,2,0.72
218,2020,0,0,3,0.97
218,2020,0,0,4,1.22
218,2020,0,0,5,1.06
218,2020,0,0,6,0.93
218,2020,0,0,7,0.9
218,2025,0,0,0,NA
218,2025,0,0,1,NA
218,2025,0,0,2,0.7
218,2025,0,0,3,0.95
218,2025,0,0,4,1.25
218,2025,0,0,5,1.09
218,2025,0,0,6,0.94
218,2025,0,0,7,0.89
218,2030,0,0,0,NA
218,2030,0,0,1,NA
218,2030,0,0,2,0.7
218,2030,0,0,3,0.92
218,2030,0,0,4,1.27
218,2030,0,0,5,1.12
218,2030,0,0,6,0.96
218,2030,0,0,7,0.9
218,2035,0,0,0,NA
218,2035,0,0,1,NA
218,2035,0,0,2,0.7
218,2035,0,0,3,0.89
218,2035,0,0,4,1.28
218,2035,0,0,5,1.14
218,2035,0,0,6,0.98
218,2035,0,0,7,0.9
218,2040,0,0,0,NA
218,2040,0,0,1,NA
218,2040,0,0,2,0.7
218,2040,0,0,3,0.87
218,2040,0,0,4,1.29
218,2040,0,0,5,1.15
218,2040,0,0,6,0.99
218,2040,0,0,7,0.9
218,2045,0,0,0,NA
218,2045,0,0,1,NA
218,2045,0,0,2,0.71
218,2045,0,0,3,0.85
218,2045,0,0,4,1.29
218,2045,0,0,5,1.15
218,2045,0,0,6,1.01
218,2045,0,0,7,0.91
218,2050,0,0,0,NA
218,2050,0,0,1,NA
218,2050,0,0,2,0.72
218,2050,0,0,3,0.84
218,2050,0,0,4,1.3
218,2050,0,0,5,1.15
218,2050,0,0,6,1.02
218,2050,0,0,7,0.91
218,2055,0,0,0,NA
218,2055,0,0,1,NA
218,2055,0,0,2,0.73
218,2055,0,0,3,0.83
218,2055,0,0,4,1.31
218,2055,0,0,5,1.15
218,2055,0,0,6,1.03
218,2055,0,0,7,0.92
218,2060,0,0,0,NA
218,2060,0,0,1,NA
218,2060,0,0,2,0.74
218,2060,0,0,3,0.83
218,2060,0,0,4,1.34
218,2060,0,0,5,1.15
218,2060,0,0,6,1.04
218,2060,0,0,7,0.92
218,2065,0,0,0,NA
218,2065,0,0,1,NA
218,2065,0,0,2,0.76
218,2065,0,0,3,0.84
218,2065,0,0,4,1.38
218,2065,0,0,5,1.16
218,2065,0,0,6,1.04
218,2065,0,0,7,0.93
218,2070,0,0,0,NA
218,2070,0,0,1,NA
218,2070,0,0,2,0.79
218,2070,0,0,3,0.87
218,2070,0,0,4,1.43
218,2070,0,0,5,1.16
218,2070,0,0,6,1.05
218,2070,0,0,7,0.93
218,2075,0,0,0,NA
218,2075,0,0,1,NA
218,2075,0,0,2,0.84
218,2075,0,0,3,0.93
218,2075,0,0,4,1.5
218,2075,0,0,5,1.16
218,2075,0,0,6,1.06
218,2075,0,0,7,0.93
218,2080,0,0,0,NA
218,2080,0,0,1,NA
218,2080,0,0,2,0.89
218,2080,0,0,3,1.01
218,2080,0,0,4,1.55
218,2080,0,0,5,1.16
218,2080,0,0,6,1.07
218,2080,0,0,7,0.94
218,2085,0,0,0,NA
218,2085,0,0,1,NA
218,2085,0,0,2,0.91
218,2085,0,0,3,1.09
218,2085,0,0,4,1.55
218,2085,0,0,5,1.15
218,2085,0,0,6,1.08
218,2085,0,0,7,0.94
218,2090,0,0,0,NA
218,2090,0,0,1,NA
218,2090,0,0,2,0.89
218,2090,0,0,3,1.12
218,2090,0,0,4,1.49
218,2090,0,0,5,1.13
218,2090,0,0,6,1.09
218,2090,0,0,7,0.94
218,2095,0,0,0,NA
218,2095,0,0,1,NA
218,2095,0,0,2,0.85
218,2095,0,0,3,1.08
218,2095,0,0,4,1.38
218,2095,0,0,5,1.11
218,2095,0,0,6,1.1
218,2095,0,0,7,0.94
218,2100,0,0,0,NA
218,2100,0,0,1,NA
218,2100,0,0,2,0.82
218,2100,0,0,3,1.04
218,2100,0,0,4,1.24
218,2100,0,0,5,1.1
218,2100,0,0,6,1.11
218,2100,0,0,7,0.94
222,1970,0,0,0,NA
222,1970,0,0,1,NA
222,1970,0,0,2,0.8
222,1970,0,0,3,1.05
222,1970,0,0,4,1.13
222,1970,0,0,5,1.22
222,1970,0,0,6,1.3
222,1970,0,0,7,1.55
222,1975,0,0,0,NA
222,1975,0,0,1,NA
222,1975,0,0,2,0.77
222,1975,0,0,3,1.01
222,1975,0,0,4,1.11
222,1975,0,0,5,1.19
222,1975,0,0,6,1.22
222,1975,0,0,7,1.59
222,1980,0,0,0,NA
222,1980,0,0,1,NA
222,1980,0,0,2,0.74
222,1980,0,0,3,0.97
222,1980,0,0,4,1.07
222,1980,0,0,5,1.15
222,1980,0,0,6,1.12
222,1980,0,0,7,1.48
222,1985,0,0,0,NA
222,1985,0,0,1,NA
222,1985,0,0,2,0.71
222,1985,0,0,3,0.93
222,1985,0,0,4,1.03
222,1985,0,0,5,1.09
222,1985,0,0,6,1.03
222,1985,0,0,7,1.34
222,1990,0,0,0,NA
222,1990,0,0,1,NA
222,1990,0,0,2,0.7
222,1990,0,0,3,0.9
222,1990,0,0,4,1
222,1990,0,0,5,1.08
222,1990,0,0,6,0.97
222,1990,0,0,7,1.21
222,1995,0,0,0,NA
222,1995,0,0,1,NA
222,1995,0,0,2,0.68
222,1995,0,0,3,0.86
222,1995,0,0,4,0.97
222,1995,0,0,5,1.06
222,1995,0,0,6,0.94
222,1995,0,0,7,1.11
222,2000,0,0,0,NA
222,2000,0,0,1,NA
222,2000,0,0,2,0.67
222,2000,0,0,3,0.84
222,2000,0,0,4,0.95
222,2000,0,0,5,1.05
222,2000,0,0,6,0.91
222,2000,0,0,7,1.02
222,2005,0,0,0,NA
222,2005,0,0,1,NA
222,2005,0,0,2,0.66
222,2005,0,0,3,0.79
222,2005,0,0,4,0.94
222,2005,0,0,5,1.02
222,2005,0,0,6,0.87
222,2005,0,0,7,0.94
222,2010,0,0,0,NA
222,2010,0,0,1,NA
222,2010,0,0,2,0.65
222,2010,0,0,3,0.78
222,2010,0,0,4,0.92
222,2010,0,0,5,1.01
222,2010,0,0,6,0.85
222,2010,0,0,7,0.88
222,2015,0,0,0,NA
222,2015,0,0,1,NA
222,2015,0,0,2,0.63
222,2015,0,0,3,0.8
222,2015,0,0,4,0.92
222,2015,0,0,5,1
222,2015,0,0,6,0.81
222,2015,0,0,7,0.84
222,2020,0,0,0,NA
222,2020,0,0,1,NA
222,2020,0,0,2,0.6
222,2020,0,0,3,0.78
222,2020,0,0,4,0.93
222,2020,0,0,5,1.02
222,2020,0,0,6,0.8
222,2020,0,0,7,0.82
222,2025,0,0,0,NA
222,2025,0,0,1,NA
222,2025,0,0,2,0.58
222,2025,0,0,3,0.75
222,2025,0,0,4,0.93
222,2025,0,0,5,1.05
222,2025,0,0,6,0.79
222,2025,0,0,7,0.81
222,2030,0,0,0,NA
222,2030,0,0,1,NA
222,2030,0,0,2,0.57
222,2030,0,0,3,0.71
222,2030,0,0,4,0.93
222,2030,0,0,5,1.09
222,2030,0,0,6,0.79
222,2030,0,0,7,0.8
222,2035,0,0,0,NA
222,2035,0,0,1,NA
222,2035,0,0,2,0.56
222,2035,0,0,3,0.68
222,2035,0,0,4,0.93
222,2035,0,0,5,1.11
222,2035,0,0,6,0.79
222,2035,0,0,7,0.79
222,2040,0,0,0,NA
222,2040,0,0,1,NA
222,2040,0,0,2,0.55
222,2040,0,0,3,0.65
222,2040,0,0,4,0.92
222,2040,0,0,5,1.13
222,2040,0,0,6,0.8
222,2040,0,0,7,0.79
222,2045,0,0,0,NA
222,2045,0,0,1,NA
222,2045,0,0,2,0.55
222,2045,0,0,3,0.63
222,2045,0,0,4,0.91
222,2045,0,0,5,1.14
222,2045,0,0,6,0.81
222,2045,0,0,7,0.78
222,2050,0,0,0,NA
222,2050,0,0,1,NA
222,2050,0,0,2,0.55
222,2050,0,0,3,0.61
222,2050,0,0,4,0.9
222,2050,0,0,5,1.15
222,2050,0,0,6,0.81
222,2050,0,0,7,0.78
222,2055,0,0,0,NA
222,2055,0,0,1,NA
222,2055,0,0,2,0.56
222,2055,0,0,3,0.6
222,2055,0,0,4,0.91
222,2055,0,0,5,1.15
222,2055,0,0,6,0.82
222,2055,0,0,7,0.78
222,2060,0,0,0,NA
222,2060,0,0,1,NA
222,2060,0,0,2,0.57
222,2060,0,0,3,0.59
222,2060,0,0,4,0.91
222,2060,0,0,5,1.15
222,2060,0,0,6,0.82
222,2060,0,0,7,0.78
222,2065,0,0,0,NA
222,2065,0,0,1,NA
222,2065,0,0,2,0.59
222,2065,0,0,3,0.59
222,2065,0,0,4,0.93
222,2065,0,0,5,1.16
222,2065,0,0,6,0.82
222,2065,0,0,7,0.78
222,2070,0,0,0,NA
222,2070,0,0,1,NA
222,2070,0,0,2,0.62
222,2070,0,0,3,0.6
222,2070,0,0,4,0.96
222,2070,0,0,5,1.17
222,2070,0,0,6,0.83
222,2070,0,0,7,0.78
222,2075,0,0,0,NA
222,2075,0,0,1,NA
222,2075,0,0,2,0.67
222,2075,0,0,3,0.63
222,2075,0,0,4,1
222,2075,0,0,5,1.18
222,2075,0,0,6,0.84
222,2075,0,0,7,0.78
222,2080,0,0,0,NA
222,2080,0,0,1,NA
222,2080,0,0,2,0.73
222,2080,0,0,3,0.67
222,2080,0,0,4,1.06
222,2080,0,0,5,1.2
222,2080,0,0,6,0.85
222,2080,0,0,7,0.79
222,2085,0,0,0,NA
222,2085,0,0,1,NA
222,2085,0,0,2,0.8
222,2085,0,0,3,0.73
222,2085,0,0,4,1.11
222,2085,0,0,5,1.21
222,2085,0,0,6,0.86
222,2085,0,0,7,0.79
222,2090,0,0,0,NA
222,2090,0,0,1,NA
222,2090,0,0,2,0.87
222,2090,0,0,3,0.8
222,2090,0,0,4,1.16
222,2090,0,0,5,1.22
222,2090,0,0,6,0.88
222,2090,0,0,7,0.8
222,2095,0,0,0,NA
222,2095,0,0,1,NA
222,2095,0,0,2,0.93
222,2095,0,0,3,0.86
222,2095,0,0,4,1.19
222,2095,0,0,5,1.21
222,2095,0,0,6,0.91
222,2095,0,0,7,0.8
222,2100,0,0,0,NA
222,2100,0,0,1,NA
222,2100,0,0,2,0.96
222,2100,0,0,3,0.92
222,2100,0,0,4,1.18
222,2100,0,0,5,1.2
222,2100,0,0,6,0.93
222,2100,0,0,7,0.81
226,1970,0,0,0,NA
226,1970,0,0,1,NA
226,1970,0,0,2,0.35
226,1970,0,0,3,0.91
226,1970,0,0,4,1.09
226,1970,0,0,5,2.08
226,1970,0,0,6,1.87
226,1970,0,0,7,2.6
226,1975,0,0,0,NA
226,1975,0,0,1,NA
226,1975,0,0,2,0.31
226,1975,0,0,3,0.83
226,1975,0,0,4,1.06
226,1975,0,0,5,2.13
226,1975,0,0,6,1.77
226,1975,0,0,7,2.75
226,1980,0,0,0,NA
226,1980,0,0,1,NA
226,1980,0,0,2,0.32
226,1980,0,0,3,0.77
226,1980,0,0,4,0.95
226,1980,0,0,5,2.14
226,1980,0,0,6,1.89
226,1980,0,0,7,12
226,1985,0,0,0,NA
226,1985,0,0,1,NA
226,1985,0,0,2,0.35
226,1985,0,0,3,0.72
226,1985,0,0,4,0.93
226,1985,0,0,5,2.62
226,1985,0,0,6,2.33
226,1985,0,0,7,8.25
226,1990,0,0,0,NA
226,1990,0,0,1,NA
226,1990,0,0,2,0.34
226,1990,0,0,3,0.66
226,1990,0,0,4,0.84
226,1990,0,0,5,2.26
226,1990,0,0,6,2.28
226,1990,0,0,7,6.86
226,1995,0,0,0,NA
226,1995,0,0,1,NA
226,1995,0,0,2,0.33
226,1995,0,0,3,0.63
226,1995,0,0,4,0.8
226,1995,0,0,5,2.02
226,1995,0,0,6,2.2
226,1995,0,0,7,6.18
226,2000,0,0,0,NA
226,2000,0,0,1,NA
226,2000,0,0,2,0.28
226,2000,0,0,3,0.53
226,2000,0,0,4,0.71
226,2000,0,0,5,1.59
226,2000,0,0,6,2.11
226,2000,0,0,7,5.41
226,2005,0,0,0,NA
226,2005,0,0,1,NA
226,2005,0,0,2,0.31
226,2005,0,0,3,0.58
226,2005,0,0,4,0.8
226,2005,0,0,5,1.45
226,2005,0,0,6,2.05
226,2005,0,0,7,5.12
226,2010,0,0,0,NA
226,2010,0,0,1,NA
226,2010,0,0,2,0.31
226,2010,0,0,3,0.57
226,2010,0,0,4,0.75
226,2010,0,0,5,1.38
226,2010,0,0,6,1.85
226,2010,0,0,7,4.24
226,2015,0,0,0,NA
226,2015,0,0,1,NA
226,2015,0,0,2,0.28
226,2015,0,0,3,0.46
226,2015,0,0,4,0.78
226,2015,0,0,5,1.23
226,2015,0,0,6,1.29
226,2015,0,0,7,2.96
226,2020,0,0,0,NA
226,2020,0,0,1,NA
226,2020,0,0,2,0.27
226,2020,0,0,3,0.46
226,2020,0,0,4,0.75
226,2020,0,0,5,1.18
226,2020,0,0,6,1.13
226,2020,0,0,7,2.48
226,2025,0,0,0,NA
226,2025,0,0,1,NA
226,2025,0,0,2,0.27
226,2025,0,0,3,0.45
226,2025,0,0,4,0.75
226,2025,0,0,5,1.15
226,2025,0,0,6,1.02
226,2025,0,0,7,2.16
226,2030,0,0,0,NA
226,2030,0,0,1,NA
226,2030,0,0,2,0.26
226,2030,0,0,3,0.43
226,2030,0,0,4,0.73
226,2030,0,0,5,1.14
226,2030,0,0,6,0.95
226,2030,0,0,7,1.92
226,2035,0,0,0,NA
226,2035,0,0,1,NA
226,2035,0,0,2,0.25
226,2035,0,0,3,0.42
226,2035,0,0,4,0.72
226,2035,0,0,5,1.14
226,2035,0,0,6,0.9
226,2035,0,0,7,1.73
226,2040,0,0,0,NA
226,2040,0,0,1,NA
226,2040,0,0,2,0.25
226,2040,0,0,3,0.4
226,2040,0,0,4,0.72
226,2040,0,0,5,1.14
226,2040,0,0,6,0.86
226,2040,0,0,7,1.59
226,2045,0,0,0,NA
226,2045,0,0,1,NA
226,2045,0,0,2,0.25
226,2045,0,0,3,0.39
226,2045,0,0,4,0.73
226,2045,0,0,5,1.15
226,2045,0,0,6,0.83
226,2045,0,0,7,1.48
226,2050,0,0,0,NA
226,2050,0,0,1,NA
226,2050,0,0,2,0.26
226,2050,0,0,3,0.39
226,2050,0,0,4,0.75
226,2050,0,0,5,1.16
226,2050,0,0,6,0.81
226,2050,0,0,7,1.4
226,2055,0,0,0,NA
226,2055,0,0,1,NA
226,2055,0,0,2,0.28
226,2055,0,0,3,0.41
226,2055,0,0,4,0.79
226,2055,0,0,5,1.18
226,2055,0,0,6,0.8
226,2055,0,0,7,1.32
226,2060,0,0,0,NA
226,2060,0,0,1,NA
226,2060,0,0,2,0.34
226,2060,0,0,3,0.45
226,2060,0,0,4,0.83
226,2060,0,0,5,1.22
226,2060,0,0,6,0.79
226,2060,0,0,7,1.26
226,2065,0,0,0,NA
226,2065,0,0,1,NA
226,2065,0,0,2,0.44
226,2065,0,0,3,0.55
226,2065,0,0,4,0.9
226,2065,0,0,5,1.26
226,2065,0,0,6,0.78
226,2065,0,0,7,1.22
226,2070,0,0,0,NA
226,2070,0,0,1,NA
226,2070,0,0,2,0.59
226,2070,0,0,3,0.7
226,2070,0,0,4,0.99
226,2070,0,0,5,1.3
226,2070,0,0,6,0.78
226,2070,0,0,7,1.17
226,2075,0,0,0,NA
226,2075,0,0,1,NA
226,2075,0,0,2,0.74
226,2075,0,0,3,0.89
226,2075,0,0,4,1.14
226,2075,0,0,5,1.35
226,2075,0,0,6,0.78
226,2075,0,0,7,1.13
226,2080,0,0,0,NA
226,2080,0,0,1,NA
226,2080,0,0,2,0.85
226,2080,0,0,3,1.05
226,2080,0,0,4,1.34
226,2080,0,0,5,1.39
226,2080,0,0,6,0.78
226,2080,0,0,7,1.1
226,2085,0,0,0,NA
226,2085,0,0,1,NA
226,2085,0,0,2,0.9
226,2085,0,0,3,1.14
226,2085,0,0,4,1.61
226,2085,0,0,5,1.42
226,2085,0,0,6,0.79
226,2085,0,0,7,1.07
226,2090,0,0,0,NA
226,2090,0,0,1,NA
226,2090,0,0,2,0.91
226,2090,0,0,3,1.17
226,2090,0,0,4,1.93
226,2090,0,0,5,1.44
226,2090,0,0,6,0.81
226,2090,0,0,7,1.04
226,2095,0,0,0,NA
226,2095,0,0,1,NA
226,2095,0,0,2,0.9
226,2095,0,0,3,1.17
226,2095,0,0,4,2.23
226,2095,0,0,5,1.46
226,2095,0,0,6,0.82
226,2095,0,0,7,1.01
226,2100,0,0,0,NA
226,2100,0,0,1,NA
226,2100,0,0,2,0.88
226,2100,0,0,3,1.17
226,2100,0,0,4,2.48
226,2100,0,0,5,1.46
226,2100,0,0,6,0.83
226,2100,0,0,7,0.99
231,1970,0,0,0,NA
231,1970,0,0,1,NA
231,1970,0,0,2,0.86
231,1970,0,0,3,8.38
231,1970,0,0,4,7.86
231,1970,0,0,5,11.65
231,1970,0,0,6,4.86
231,1970,0,0,7,3.32
231,1975,0,0,0,NA
231,1975,0,0,1,NA
231,1975,0,0,2,0.83
231,1975,0,0,3,5.7
231,1975,0,0,4,4.9
231,1975,0,0,5,6.94
231,1975,0,0,6,4.65
231,1975,0,0,7,5.97
231,1980,0,0,0,NA
231,1980,0,0,1,NA
231,1980,0,0,2,0.78
231,1980,0,0,3,4.51
231,1980,0,0,4,4.4
231,1980,0,0,5,4.52
231,1980,0,0,6,3.88
231,1980,0,0,7,5.52
231,1985,0,0,0,NA
231,1985,0,0,1,NA
231,1985,0,0,2,0.74
231,1985,0,0,3,3.78
231,1985,0,0,4,3.34
231,1985,0,0,5,3.26
231,1985,0,0,6,2.49
231,1985,0,0,7,4.29
231,1990,0,0,0,NA
231,1990,0,0,1,NA
231,1990,0,0,2,0.71
231,1990,0,0,3,3
231,1990,0,0,4,2.8
231,1990,0,0,5,2.89
231,1990,0,0,6,1.94
231,1990,0,0,7,2.89
231,1995,0,0,0,NA
231,1995,0,0,1,NA
231,1995,0,0,2,0.68
231,1995,0,0,3,2.58
231,1995,0,0,4,2.67
231,1995,0,0,5,2.45
231,1995,0,0,6,1.8
231,1995,0,0,7,2.33
231,2000,0,0,0,NA
231,2000,0,0,1,NA
231,2000,0,0,2,0.66
231,2000,0,0,3,1.95
231,2000,0,0,4,2.14
231,2000,0,0,5,2.49
231,2000,0,0,6,1.58
231,2000,0,0,7,2.14
231,2005,0,0,0,NA
231,2005,0,0,1,NA
231,2005,0,0,2,0.65
231,2005,0,0,3,1.73
231,2005,0,0,4,1.61
231,2005,0,0,5,1.65
231,2005,0,0,6,1.53
231,2005,0,0,7,1.92
231,2010,0,0,0,NA
231,2010,0,0,1,NA
231,2010,0,0,2,0.62
231,2010,0,0,3,1.51
231,2010,0,0,4,1.5
231,2010,0,0,5,1.46
231,2010,0,0,6,1.39
231,2010,0,0,7,2.23
231,2015,0,0,0,NA
231,2015,0,0,1,NA
231,2015,0,0,2,0.62
231,2015,0,0,3,1.37
231,2015,0,0,4,1.32
231,2015,0,0,5,1.21
231,2015,0,0,6,1.12
231,2015,0,0,7,2.04
231,2020,0,0,0,NA
231,2020,0,0,1,NA
231,2020,0,0,2,0.6
231,2020,0,0,3,1.32
231,2020,0,0,4,1.29
231,2020,0,0,5,1.07
231,2020,0,0,6,0.93
231,2020,0,0,7,1.87
231,2025,0,0,0,NA
231,2025,0,0,1,NA
231,2025,0,0,2,0.57
231,2025,0,0,3,1.39
231,2025,0,0,4,1.28
231,2025,0,0,5,1
231,2025,0,0,6,0.81
231,2025,0,0,7,1.72
231,2030,0,0,0,NA
231,2030,0,0,1,NA
231,2030,0,0,2,0.56
231,2030,0,0,3,1.41
231,2030,0,0,4,1.29
231,2030,0,0,5,0.97
231,2030,0,0,6,0.73
231,2030,0,0,7,1.6
231,2035,0,0,0,NA
231,2035,0,0,1,NA
231,2035,0,0,2,0.54
231,2035,0,0,3,1.42
231,2035,0,0,4,1.33
231,2035,0,0,5,0.97
231,2035,0,0,6,0.68
231,2035,0,0,7,1.48
231,2040,0,0,0,NA
231,2040,0,0,1,NA
231,2040,0,0,2,0.53
231,2040,0,0,3,1.41
231,2040,0,0,4,1.38
231,2040,0,0,5,1
231,2040,0,0,6,0.65
231,2040,0,0,7,1.4
231,2045,0,0,0,NA
231,2045,0,0,1,NA
231,2045,0,0,2,0.52
231,2045,0,0,3,1.37
231,2045,0,0,4,1.45
231,2045,0,0,5,1.04
231,2045,0,0,6,0.63
231,2045,0,0,7,1.33
231,2050,0,0,0,NA
231,2050,0,0,1,NA
231,2050,0,0,2,0.51
231,2050,0,0,3,1.33
231,2050,0,0,4,1.53
231,2050,0,0,5,1.09
231,2050,0,0,6,0.62
231,2050,0,0,7,1.27
231,2055,0,0,0,NA
231,2055,0,0,1,NA
231,2055,0,0,2,0.51
231,2055,0,0,3,1.28
231,2055,0,0,4,1.6
231,2055,0,0,5,1.13
231,2055,0,0,6,0.61
231,2055,0,0,7,1.23
231,2060,0,0,0,NA
231,2060,0,0,1,NA
231,2060,0,0,2,0.5
231,2060,0,0,3,1.23
231,2060,0,0,4,1.67
231,2060,0,0,5,1.17
231,2060,0,0,6,0.61
231,2060,0,0,7,1.19
231,2065,0,0,0,NA
231,2065,0,0,1,NA
231,2065,0,0,2,0.49
231,2065,0,0,3,1.19
231,2065,0,0,4,1.72
231,2065,0,0,5,1.2
231,2065,0,0,6,0.62
231,2065,0,0,7,1.15
231,2070,0,0,0,NA
231,2070,0,0,1,NA
231,2070,0,0,2,0.49
231,2070,0,0,3,1.16
231,2070,0,0,4,1.76
231,2070,0,0,5,1.22
231,2070,0,0,6,0.62
231,2070,0,0,7,1.13
231,2075,0,0,0,NA
231,2075,0,0,1,NA
231,2075,0,0,2,0.48
231,2075,0,0,3,1.14
231,2075,0,0,4,1.79
231,2075,0,0,5,1.24
231,2075,0,0,6,0.63
231,2075,0,0,7,1.1
231,2080,0,0,0,NA
231,2080,0,0,1,NA
231,2080,0,0,2,0.49
231,2080,0,0,3,1.14
231,2080,0,0,4,1.82
231,2080,0,0,5,1.25
231,2080,0,0,6,0.63
231,2080,0,0,7,1.08
231,2085,0,0,0,NA
231,2085,0,0,1,NA
231,2085,0,0,2,0.5
231,2085,0,0,3,1.17
231,2085,0,0,4,1.84
231,2085,0,0,5,1.25
231,2085,0,0,6,0.64
231,2085,0,0,7,1.06
231,2090,0,0,0,NA
231,2090,0,0,1,NA
231,2090,0,0,2,0.52
231,2090,0,0,3,1.22
231,2090,0,0,4,1.86
231,2090,0,0,5,1.24
231,2090,0,0,6,0.66
231,2090,0,0,7,1.04
231,2095,0,0,0,NA
231,2095,0,0,1,NA
231,2095,0,0,2,0.56
231,2095,0,0,3,1.3
231,2095,0,0,4,1.88
231,2095,0,0,5,1.23
231,2095,0,0,6,0.67
231,2095,0,0,7,1.02
231,2100,0,0,0,NA
231,2100,0,0,1,NA
231,2100,0,0,2,0.61
231,2100,0,0,3,1.41
231,2100,0,0,4,1.87
231,2100,0,0,5,1.22
231,2100,0,0,6,0.69
231,2100,0,0,7,1.01
232,1970,0,0,0,NA
232,1970,0,0,1,NA
232,1970,0,0,2,0.72
232,1970,0,0,3,1.59
232,1970,0,0,4,2.29
232,1970,0,0,5,2.85
232,1970,0,0,6,3.6
232,1970,0,0,7,2.52
232,1975,0,0,0,NA
232,1975,0,0,1,NA
232,1975,0,0,2,0.7
232,1975,0,0,3,1.51
232,1975,0,0,4,1.99
232,1975,0,0,5,2.57
232,1975,0,0,6,3.35
232,1975,0,0,7,2.51
232,1980,0,0,0,NA
232,1980,0,0,1,NA
232,1980,0,0,2,0.66
232,1980,0,0,3,1.39
232,1980,0,0,4,1.68
232,1980,0,0,5,2.1
232,1980,0,0,6,2.76
232,1980,0,0,7,2.35
232,1985,0,0,0,NA
232,1985,0,0,1,NA
232,1985,0,0,2,0.62
232,1985,0,0,3,1.33
232,1985,0,0,4,1.51
232,1985,0,0,5,1.89
232,1985,0,0,6,2.46
232,1985,0,0,7,2.32
232,1990,0,0,0,NA
232,1990,0,0,1,NA
232,1990,0,0,2,0.6
232,1990,0,0,3,1.27
232,1990,0,0,4,1.38
232,1990,0,0,5,1.64
232,1990,0,0,6,2.21
232,1990,0,0,7,2.27
232,1995,0,0,0,NA
232,1995,0,0,1,NA
232,1995,0,0,2,0.57
232,1995,0,0,3,1.18
232,1995,0,0,4,1.25
232,1995,0,0,5,1.44
232,1995,0,0,6,1.92
232,1995,0,0,7,2.14
232,2000,0,0,0,NA
232,2000,0,0,1,NA
232,2000,0,0,2,0.56
232,2000,0,0,3,1.14
232,2000,0,0,4,1.18
232,2000,0,0,5,1.31
232,2000,0,0,6,1.69
232,2000,0,0,7,2.19
232,2005,0,0,0,NA
232,2005,0,0,1,NA
232,2005,0,0,2,0.56
232,2005,0,0,3,1.1
232,2005,0,0,4,1.15
232,2005,0,0,5,1.22
232,2005,0,0,6,1.49
232,2005,0,0,7,2.04
232,2010,0,0,0,NA
232,2010,0,0,1,NA
232,2010,0,0,2,0.57
232,2010,0,0,3,1.1
232,2010,0,0,4,1.12
232,2010,0,0,5,1.11
232,2010,0,0,6,1.35
232,2010,0,0,7,1.79
232,2015,0,0,0,NA
232,2015,0,0,1,NA
232,2015,0,0,2,0.57
232,2015,0,0,3,1.1
232,2015,0,0,4,1.11
232,2015,0,0,5,1.11
232,2015,0,0,6,1.35
232,2015,0,0,7,1.78
232,2020,0,0,0,NA
232,2020,0,0,1,NA
232,2020,0,0,2,0.57
232,2020,0,0,3,1.12
232,2020,0,0,4,1.06
232,2020,0,0,5,1.01
232,2020,0,0,6,1.14
232,2020,0,0,7,1.74
232,2025,0,0,0,NA
232,2025,0,0,1,NA
232,2025,0,0,2,0.57
232,2025,0,0,3,1.13
232,2025,0,0,4,1.06
232,2025,0,0,5,0.97
232,2025,0,0,6,1.03
232,2025,0,0,7,1.58
232,2030,0,0,0,NA
232,2030,0,0,1,NA
232,2030,0,0,2,0.56
232,2030,0,0,3,1.17
232,2030,0,0,4,1.07
232,2030,0,0,5,0.95
232,2030,0,0,6,0.95
232,2030,0,0,7,1.45
232,2035,0,0,0,NA
232,2035,0,0,1,NA
232,2035,0,0,2,0.56
232,2035,0,0,3,1.2
232,2035,0,0,4,1.1
232,2035,0,0,5,0.94
232,2035,0,0,6,0.88
232,2035,0,0,7,1.35
232,2040,0,0,0,NA
232,2040,0,0,1,NA
232,2040,0,0,2,0.55
232,2040,0,0,3,1.21
232,2040,0,0,4,1.13
232,2040,0,0,5,0.96
232,2040,0,0,6,0.84
232,2040,0,0,7,1.26
232,2045,0,0,0,NA
232,2045,0,0,1,NA
232,2045,0,0,2,0.54
232,2045,0,0,3,1.21
232,2045,0,0,4,1.17
232,2045,0,0,5,0.99
232,2045,0,0,6,0.81
232,2045,0,0,7,1.19
232,2050,0,0,0,NA
232,2050,0,0,1,NA
232,2050,0,0,2,0.53
232,2050,0,0,3,1.18
232,2050,0,0,4,1.21
232,2050,0,0,5,1.02
232,2050,0,0,6,0.79
232,2050,0,0,7,1.14
232,2055,0,0,0,NA
232,2055,0,0,1,NA
232,2055,0,0,2,0.51
232,2055,0,0,3,1.15
232,2055,0,0,4,1.25
232,2055,0,0,5,1.05
232,2055,0,0,6,0.78
232,2055,0,0,7,1.1
232,2060,0,0,0,NA
232,2060,0,0,1,NA
232,2060,0,0,2,0.5
232,2060,0,0,3,1.11
232,2060,0,0,4,1.29
232,2060,0,0,5,1.08
232,2060,0,0,6,0.78
232,2060,0,0,7,1.07
232,2065,0,0,0,NA
232,2065,0,0,1,NA
232,2065,0,0,2,0.49
232,2065,0,0,3,1.08
232,2065,0,0,4,1.33
232,2065,0,0,5,1.11
