"isono","year","sexno","ageno","eduno","ydr"
312,2085,0,0,0,0.38
312,2090,0,0,0,0.38
312,2095,0,0,0,0.38
312,2100,0,0,0,0.38
316,1970,0,0,0,0.68
316,1975,0,0,0,0.62
316,1980,0,0,0,0.56
316,1985,0,0,0,0.51
316,1990,0,0,0,0.46
316,1995,0,0,0,0.48
316,2000,0,0,0,0.48
316,2005,0,0,0,0.46
316,2010,0,0,0,0.42
316,2015,0,0,0,0.38
316,2020,0,0,0,0.37
316,2025,0,0,0,0.37
316,2030,0,0,0,0.38
316,2035,0,0,0,0.38
316,2040,0,0,0,0.37
316,2045,0,0,0,0.35
316,2050,0,0,0,0.35
316,2055,0,0,0,0.34
316,2060,0,0,0,0.34
316,2065,0,0,0,0.34
316,2070,0,0,0,0.33
316,2075,0,0,0,0.32
316,2080,0,0,0,0.32
316,2085,0,0,0,0.32
316,2090,0,0,0,0.32
316,2095,0,0,0,0.32
316,2100,0,0,0,0.33
320,1970,0,0,0,0.85
320,1975,0,0,0,0.85
320,1980,0,0,0,0.88
320,1985,0,0,0,0.89
320,1990,0,0,0,0.88
320,1995,0,0,0,0.87
320,2000,0,0,0,0.85
320,2005,0,0,0,0.82
320,2010,0,0,0,0.77
320,2015,0,0,0,0.72
320,2020,0,0,0,0.68
320,2025,0,0,0,0.65
320,2030,0,0,0,0.63
320,2035,0,0,0,0.59
320,2040,0,0,0,0.55
320,2045,0,0,0,0.52
320,2050,0,0,0,0.5
320,2055,0,0,0,0.48
320,2060,0,0,0,0.46
320,2065,0,0,0,0.45
320,2070,0,0,0,0.43
320,2075,0,0,0,0.42
320,2080,0,0,0,0.4
320,2085,0,0,0,0.39
320,2090,0,0,0,0.39
320,2095,0,0,0,0.38
320,2100,0,0,0,0.37
324,1970,0,0,0,0.77
324,1975,0,0,0,0.79
324,1980,0,0,0,0.81
324,1985,0,0,0,0.83
324,1990,0,0,0,0.85
324,1995,0,0,0,0.86
324,2000,0,0,0,0.84
324,2005,0,0,0,0.82
324,2010,0,0,0,0.8
324,2015,0,0,0,0.79
324,2020,0,0,0,0.76
324,2025,0,0,0,0.72
324,2030,0,0,0,0.67
324,2035,0,0,0,0.63
324,2040,0,0,0,0.59
324,2045,0,0,0,0.55
324,2050,0,0,0,0.51
324,2055,0,0,0,0.48
324,2060,0,0,0,0.45
324,2065,0,0,0,0.43
324,2070,0,0,0,0.41
324,2075,0,0,0,0.39
324,2080,0,0,0,0.38
324,2085,0,0,0,0.37
324,2090,0,0,0,0.36
324,2095,0,0,0,0.36
324,2100,0,0,0,0.35
328,1970,0,0,0,1.02
328,1975,0,0,0,0.89
328,1980,0,0,0,0.79
328,1985,0,0,0,0.68
328,1990,0,0,0,0.57
328,1995,0,0,0,0.57
328,2000,0,0,0,0.59
328,2005,0,0,0,0.62
328,2010,0,0,0,0.54
328,2015,0,0,0,0.43
328,2020,0,0,0,0.37
328,2025,0,0,0,0.38
328,2030,0,0,0,0.4
328,2035,0,0,0,0.4
328,2040,0,0,0,0.38
328,2045,0,0,0,0.35
328,2050,0,0,0,0.34
328,2055,0,0,0,0.34
328,2060,0,0,0,0.35
328,2065,0,0,0,0.35
328,2070,0,0,0,0.34
328,2075,0,0,0,0.33
328,2080,0,0,0,0.32
328,2085,0,0,0,0.32
328,2090,0,0,0,0.33
328,2095,0,0,0,0.33
328,2100,0,0,0,0.33
332,1970,0,0,0,0.77
332,1975,0,0,0,0.75
332,1980,0,0,0,0.75
332,1985,0,0,0,0.78
332,1990,0,0,0,0.81
332,1995,0,0,0,0.79
332,2000,0,0,0,0.72
332,2005,0,0,0,0.66
332,2010,0,0,0,0.6
332,2015,0,0,0,0.56
332,2020,0,0,0,0.53
332,2025,0,0,0,0.51
332,2030,0,0,0,0.49
332,2035,0,0,0,0.46
332,2040,0,0,0,0.43
332,2045,0,0,0,0.41
332,2050,0,0,0,0.4
332,2055,0,0,0,0.39
332,2060,0,0,0,0.39
332,2065,0,0,0,0.38
332,2070,0,0,0,0.37
332,2075,0,0,0,0.36
332,2080,0,0,0,0.36
332,2085,0,0,0,0.35
332,2090,0,0,0,0.35
332,2095,0,0,0,0.35
332,2100,0,0,0,0.35
340,1970,0,0,0,0.96
340,1975,0,0,0,0.96
340,1980,0,0,0,0.94
340,1985,0,0,0,0.91
340,1990,0,0,0,0.88
340,1995,0,0,0,0.85
340,2000,0,0,0,0.79
340,2005,0,0,0,0.71
340,2010,0,0,0,0.62
340,2015,0,0,0,0.57
340,2020,0,0,0,0.54
340,2025,0,0,0,0.52
340,2030,0,0,0,0.5
340,2035,0,0,0,0.47
340,2040,0,0,0,0.45
340,2045,0,0,0,0.43
340,2050,0,0,0,0.41
340,2055,0,0,0,0.41
340,2060,0,0,0,0.4
340,2065,0,0,0,0.39
340,2070,0,0,0,0.38
340,2075,0,0,0,0.37
340,2080,0,0,0,0.36
340,2085,0,0,0,0.36
340,2090,0,0,0,0.35
340,2095,0,0,0,0.35
340,2100,0,0,0,0.35
344,1970,0,0,0,0.63
344,1975,0,0,0,0.5
344,1980,0,0,0,0.37
344,1985,0,0,0,0.34
344,1990,0,0,0,0.31
344,1995,0,0,0,0.27
344,2000,0,0,0,0.24
344,2005,0,0,0,0.19
344,2010,0,0,0,0.15
344,2015,0,0,0,0.15
344,2020,0,0,0,0.19
344,2025,0,0,0,0.22
344,2030,0,0,0,0.23
344,2035,0,0,0,0.23
344,2040,0,0,0,0.22
344,2045,0,0,0,0.22
344,2050,0,0,0,0.25
344,2055,0,0,0,0.28
344,2060,0,0,0,0.31
344,2065,0,0,0,0.32
344,2070,0,0,0,0.3
344,2075,0,0,0,0.28
344,2080,0,0,0,0.28
344,2085,0,0,0,0.29
344,2090,0,0,0,0.31
344,2095,0,0,0,0.32
344,2100,0,0,0,0.31
348,1970,0,0,0,0.31
348,1975,0,0,0,0.31
348,1980,0,0,0,0.34
348,1985,0,0,0,0.33
348,1990,0,0,0,0.3
348,1995,0,0,0,0.27
348,2000,0,0,0,0.25
348,2005,0,0,0,0.23
348,2010,0,0,0,0.21
348,2015,0,0,0,0.21
348,2020,0,0,0,0.2
348,2025,0,0,0,0.19
348,2030,0,0,0,0.18
348,2035,0,0,0,0.17
348,2040,0,0,0,0.17
348,2045,0,0,0,0.18
348,2050,0,0,0,0.18
348,2055,0,0,0,0.18
348,2060,0,0,0,0.18
348,2065,0,0,0,0.18
348,2070,0,0,0,0.18
348,2075,0,0,0,0.18
348,2080,0,0,0,0.18
348,2085,0,0,0,0.18
348,2090,0,0,0,0.18
348,2095,0,0,0,0.18
348,2100,0,0,0,0.18
352,1970,0,0,0,0.55
352,1975,0,0,0,0.49
352,1980,0,0,0,0.44
352,1985,0,0,0,0.42
352,1990,0,0,0,0.39
352,1995,0,0,0,0.38
352,2000,0,0,0,0.36
352,2005,0,0,0,0.33
352,2010,0,0,0,0.31
352,2015,0,0,0,0.3
352,2020,0,0,0,0.3
352,2025,0,0,0,0.28
352,2030,0,0,0,0.26
352,2035,0,0,0,0.25
352,2040,0,0,0,0.23
352,2045,0,0,0,0.23
352,2050,0,0,0,0.23
352,2055,0,0,0,0.23
352,2060,0,0,0,0.22
352,2065,0,0,0,0.22
352,2070,0,0,0,0.21
352,2075,0,0,0,0.21
352,2080,0,0,0,0.21
352,2085,0,0,0,0.21
352,2090,0,0,0,0.21
352,2095,0,0,0,0.21
352,2100,0,0,0,0.21
356,1970,0,0,0,0.74
356,1975,0,0,0,0.71
356,1980,0,0,0,0.7
356,1985,0,0,0,0.67
356,1990,0,0,0,0.65
356,1995,0,0,0,0.61
356,2000,0,0,0,0.57
356,2005,0,0,0,0.52
356,2010,0,0,0,0.47
356,2015,0,0,0,0.45
356,2020,0,0,0,0.44
356,2025,0,0,0,0.44
356,2030,0,0,0,0.43
356,2035,0,0,0,0.41
356,2040,0,0,0,0.4
356,2045,0,0,0,0.39
356,2050,0,0,0,0.39
356,2055,0,0,0,0.39
356,2060,0,0,0,0.38
356,2065,0,0,0,0.37
356,2070,0,0,0,0.37
356,2075,0,0,0,0.37
356,2080,0,0,0,0.36
356,2085,0,0,0,0.36
356,2090,0,0,0,0.36
356,2095,0,0,0,0.35
356,2100,0,0,0,0.35
360,1970,0,0,0,0.81
360,1975,0,0,0,0.79
360,1980,0,0,0,0.74
360,1985,0,0,0,0.68
360,1990,0,0,0,0.61
360,1995,0,0,0,0.54
360,2000,0,0,0,0.48
360,2005,0,0,0,0.43
360,2010,0,0,0,0.4
360,2015,0,0,0,0.38
360,2020,0,0,0,0.35
360,2025,0,0,0,0.34
360,2030,0,0,0,0.33
360,2035,0,0,0,0.32
360,2040,0,0,0,0.31
360,2045,0,0,0,0.3
360,2050,0,0,0,0.3
360,2055,0,0,0,0.29
360,2060,0,0,0,0.29
360,2065,0,0,0,0.29
360,2070,0,0,0,0.29
360,2075,0,0,0,0.29
360,2080,0,0,0,0.29
360,2085,0,0,0,0.29
360,2090,0,0,0,0.29
360,2095,0,0,0,0.3
360,2100,0,0,0,0.3
364,1970,0,0,0,0.84
364,1975,0,0,0,0.81
364,1980,0,0,0,0.81
364,1985,0,0,0,0.88
364,1990,0,0,0,0.9
364,1995,0,0,0,0.78
364,2000,0,0,0,0.58
364,2005,0,0,0,0.38
364,2010,0,0,0,0.32
364,2015,0,0,0,0.34
364,2020,0,0,0,0.36
364,2025,0,0,0,0.36
364,2030,0,0,0,0.32
364,2035,0,0,0,0.3
364,2040,0,0,0,0.29
364,2045,0,0,0,0.3
364,2050,0,0,0,0.32
364,2055,0,0,0,0.33
364,2060,0,0,0,0.33
364,2065,0,0,0,0.31
364,2070,0,0,0,0.31
364,2075,0,0,0,0.32
364,2080,0,0,0,0.33
364,2085,0,0,0,0.33
364,2090,0,0,0,0.33
364,2095,0,0,0,0.33
364,2100,0,0,0,0.33
368,1970,0,0,0,0.87
368,1975,0,0,0,0.93
368,1980,0,0,0,0.95
368,1985,0,0,0,0.94
368,1990,0,0,0,0.93
368,1995,0,0,0,0.86
368,2000,0,0,0,0.82
368,2005,0,0,0,0.82
368,2010,0,0,0,0.81
368,2015,0,0,0,0.76
368,2020,0,0,0,0.72
368,2025,0,0,0,0.68
368,2030,0,0,0,0.65
368,2035,0,0,0,0.62
368,2040,0,0,0,0.59
368,2045,0,0,0,0.55
368,2050,0,0,0,0.52
368,2055,0,0,0,0.5
368,2060,0,0,0,0.48
368,2065,0,0,0,0.46
368,2070,0,0,0,0.45
368,2075,0,0,0,0.43
368,2080,0,0,0,0.42
368,2085,0,0,0,0.41
368,2090,0,0,0,0.4
368,2095,0,0,0,0.4
368,2100,0,0,0,0.39
372,1970,0,0,0,0.54
372,1975,0,0,0,0.53
372,1980,0,0,0,0.52
372,1985,0,0,0,0.49
372,1990,0,0,0,0.44
372,1995,0,0,0,0.38
372,2000,0,0,0,0.32
372,2005,0,0,0,0.3
372,2010,0,0,0,0.32
372,2015,0,0,0,0.32
372,2020,0,0,0,0.31
372,2025,0,0,0,0.27
372,2030,0,0,0,0.25
372,2035,0,0,0,0.23
372,2040,0,0,0,0.23
372,2045,0,0,0,0.24
372,2050,0,0,0,0.24
372,2055,0,0,0,0.23
372,2060,0,0,0,0.22
372,2065,0,0,0,0.21
372,2070,0,0,0,0.2
372,2075,0,0,0,0.21
372,2080,0,0,0,0.21
372,2085,0,0,0,0.21
372,2090,0,0,0,0.21
372,2095,0,0,0,0.21
372,2100,0,0,0,0.2
376,1970,0,0,0,0.54
376,1975,0,0,0,0.55
376,1980,0,0,0,0.57
376,1985,0,0,0,0.56
376,1990,0,0,0,0.52
376,1995,0,0,0,0.47
376,2000,0,0,0,0.45
376,2005,0,0,0,0.45
376,2010,0,0,0,0.44
376,2015,0,0,0,0.44
376,2020,0,0,0,0.43
376,2025,0,0,0,0.4
376,2030,0,0,0,0.37
376,2035,0,0,0,0.34
376,2040,0,0,0,0.33
376,2045,0,0,0,0.32
376,2050,0,0,0,0.31
376,2055,0,0,0,0.3
376,2060,0,0,0,0.29
376,2065,0,0,0,0.28
376,2070,0,0,0,0.28
376,2075,0,0,0,0.28
376,2080,0,0,0,0.28
376,2085,0,0,0,0.28
376,2090,0,0,0,0.27
376,2095,0,0,0,0.27
376,2100,0,0,0,0.27
380,1970,0,0,0,0.38
380,1975,0,0,0,0.38
380,1980,0,0,0,0.35
380,1985,0,0,0,0.29
380,1990,0,0,0,0.24
380,1995,0,0,0,0.22
380,2000,0,0,0,0.21
380,2005,0,0,0,0.21
380,2010,0,0,0,0.21
380,2015,0,0,0,0.21
380,2020,0,0,0,0.2
380,2025,0,0,0,0.18
380,2030,0,0,0,0.18
380,2035,0,0,0,0.18
380,2040,0,0,0,0.19
380,2045,0,0,0,0.19
380,2050,0,0,0,0.19
380,2055,0,0,0,0.19
380,2060,0,0,0,0.18
380,2065,0,0,0,0.18
380,2070,0,0,0,0.18
380,2075,0,0,0,0.19
380,2080,0,0,0,0.19
380,2085,0,0,0,0.19
380,2090,0,0,0,0.19
380,2095,0,0,0,0.19
380,2100,0,0,0,0.19
384,1970,0,0,0,0.86
384,1975,0,0,0,0.87
384,1980,0,0,0,0.89
384,1985,0,0,0,0.89
384,1990,0,0,0,0.86
384,1995,0,0,0,0.8
384,2000,0,0,0,0.76
384,2005,0,0,0,0.76
384,2010,0,0,0,0.74
384,2015,0,0,0,0.72
384,2020,0,0,0,0.69
384,2025,0,0,0,0.67
384,2030,0,0,0,0.64
384,2035,0,0,0,0.6
384,2040,0,0,0,0.57
384,2045,0,0,0,0.53
384,2050,0,0,0,0.51
384,2055,0,0,0,0.48
384,2060,0,0,0,0.46
384,2065,0,0,0,0.44
384,2070,0,0,0,0.42
384,2075,0,0,0,0.41
384,2080,0,0,0,0.4
384,2085,0,0,0,0.39
384,2090,0,0,0,0.38
384,2095,0,0,0,0.37
384,2100,0,0,0,0.37
388,1970,0,0,0,0.99
388,1975,0,0,0,0.92
388,1980,0,0,0,0.76
388,1985,0,0,0,0.67
388,1990,0,0,0,0.61
388,1995,0,0,0,0.58
388,2000,0,0,0,0.55
388,2005,0,0,0,0.51
388,2010,0,0,0,0.46
388,2015,0,0,0,0.4
388,2020,0,0,0,0.39
388,2025,0,0,0,0.4
388,2030,0,0,0,0.41
388,2035,0,0,0,0.4
388,2040,0,0,0,0.39
388,2045,0,0,0,0.38
388,2050,0,0,0,0.37
388,2055,0,0,0,0.38
388,2060,0,0,0,0.37
388,2065,0,0,0,0.37
388,2070,0,0,0,0.36
388,2075,0,0,0,0.36
388,2080,0,0,0,0.35
388,2085,0,0,0,0.35
388,2090,0,0,0,0.35
388,2095,0,0,0,0.34
388,2100,0,0,0,0.34
392,1970,0,0,0,0.35
392,1975,0,0,0,0.36
392,1980,0,0,0,0.35
392,1985,0,0,0,0.32
392,1990,0,0,0,0.26
392,1995,0,0,0,0.23
392,2000,0,0,0,0.21
392,2005,0,0,0,0.21
392,2010,0,0,0,0.21
392,2015,0,0,0,0.21
392,2020,0,0,0,0.2
392,2025,0,0,0,0.18
392,2030,0,0,0,0.17
392,2035,0,0,0,0.16
392,2040,0,0,0,0.16
392,2045,0,0,0,0.16
392,2050,0,0,0,0.16
392,2055,0,0,0,0.16
392,2060,0,0,0,0.15
392,2065,0,0,0,0.15
392,2070,0,0,0,0.15
392,2075,0,0,0,0.15
392,2080,0,0,0,0.16
392,2085,0,0,0,0.16
392,2090,0,0,0,0.16
392,2095,0,0,0,0.16
392,2100,0,0,0,0.16
398,1970,0,0,0,0.66
398,1975,0,0,0,0.58
398,1980,0,0,0,0.53
398,1985,0,0,0,0.51
398,1990,0,0,0,0.5
398,1995,0,0,0,0.47
398,2000,0,0,0,0.42
398,2005,0,0,0,0.36
398,2010,0,0,0,0.36
398,2015,0,0,0,0.39
398,2020,0,0,0,0.42
398,2025,0,0,0,0.39
398,2030,0,0,0,0.36
398,2035,0,0,0,0.34
398,2040,0,0,0,0.34
398,2045,0,0,0,0.35
398,2050,0,0,0,0.35
398,2055,0,0,0,0.35
398,2060,0,0,0,0.33
398,2065,0,0,0,0.32
398,2070,0,0,0,0.31
398,2075,0,0,0,0.31
398,2080,0,0,0,0.31
398,2085,0,0,0,0.31
398,2090,0,0,0,0.3
398,2095,0,0,0,0.3
398,2100,0,0,0,0.3
400,1970,0,0,0,0.9
400,1975,0,0,0,0.95
400,1980,0,0,0,1.02
400,1985,0,0,0,0.96
400,1990,0,0,0,0.94
400,1995,0,0,0,0.74
400,2000,0,0,0,0.7
400,2005,0,0,0,0.62
400,2010,0,0,0,0.64
400,2015,0,0,0,0.55
400,2020,0,0,0,0.5
400,2025,0,0,0,0.48
400,2030,0,0,0,0.47
400,2035,0,0,0,0.44
400,2040,0,0,0,0.42
400,2045,0,0,0,0.4
400,2050,0,0,0,0.39
400,2055,0,0,0,0.39
400,2060,0,0,0,0.39
400,2065,0,0,0,0.38
400,2070,0,0,0,0.37
400,2075,0,0,0,0.36
400,2080,0,0,0,0.35
400,2085,0,0,0,0.35
400,2090,0,0,0,0.34
400,2095,0,0,0,0.34
400,2100,0,0,0,0.33
404,1970,0,0,0,1.03
404,1975,0,0,0,1.05
404,1980,0,0,0,1.06
404,1985,0,0,0,1.06
404,1990,0,0,0,1.01
404,1995,0,0,0,0.92
404,2000,0,0,0,0.84
404,2005,0,0,0,0.78
404,2010,0,0,0,0.77
404,2015,0,0,0,0.78
404,2020,0,0,0,0.76
404,2025,0,0,0,0.74
404,2030,0,0,0,0.71
404,2035,0,0,0,0.67
404,2040,0,0,0,0.64
404,2045,0,0,0,0.61
404,2050,0,0,0,0.59
404,2055,0,0,0,0.56
404,2060,0,0,0,0.53
404,2065,0,0,0,0.5
404,2070,0,0,0,0.48
404,2075,0,0,0,0.46
404,2080,0,0,0,0.44
404,2085,0,0,0,0.43
404,2090,0,0,0,0.41
404,2095,0,0,0,0.4
404,2100,0,0,0,0.39
408,1970,0,0,0,0.68
408,1975,0,0,0,0.64
408,1980,0,0,0,0.55
408,1985,0,0,0,0.44
408,1990,0,0,0,0.38
408,1995,0,0,0,0.4
408,2000,0,0,0,0.39
408,2005,0,0,0,0.38
408,2010,0,0,0,0.34
408,2015,0,0,0,0.3
408,2020,0,0,0,0.29
408,2025,0,0,0,0.29
408,2030,0,0,0,0.29
408,2035,0,0,0,0.28
408,2040,0,0,0,0.27
408,2045,0,0,0,0.26
408,2050,0,0,0,0.26
408,2055,0,0,0,0.27
408,2060,0,0,0,0.28
408,2065,0,0,0,0.29
408,2070,0,0,0,0.28
408,2075,0,0,0,0.28
408,2080,0,0,0,0.29
408,2085,0,0,0,0.3
408,2090,0,0,0,0.31
408,2095,0,0,0,0.32
408,2100,0,0,0,0.32
410,1970,0,0,0,0.77
410,1975,0,0,0,0.65
410,1980,0,0,0,0.55
410,1985,0,0,0,0.46
410,1990,0,0,0,0.37
410,1995,0,0,0,0.32
410,2000,0,0,0,0.29
410,2005,0,0,0,0.27
410,2010,0,0,0,0.23
410,2015,0,0,0,0.19
410,2020,0,0,0,0.18
410,2025,0,0,0,0.18
410,2030,0,0,0,0.17
410,2035,0,0,0,0.16
410,2040,0,0,0,0.16
410,2045,0,0,0,0.16
410,2050,0,0,0,0.15
410,2055,0,0,0,0.15
410,2060,0,0,0,0.15
410,2065,0,0,0,0.16
410,2070,0,0,0,0.15
410,2075,0,0,0,0.16
410,2080,0,0,0,0.16
410,2085,0,0,0,0.16
410,2090,0,0,0,0.16
410,2095,0,0,0,0.16
410,2100,0,0,0,0.16
414,1970,0,0,0,0.81
414,1975,0,0,0,0.85
414,1980,0,0,0,0.68
414,1985,0,0,0,0.6
414,1990,0,0,0,0.57
414,1995,0,0,0,0.41
414,2000,0,0,0,0.38
414,2005,0,0,0,0.33
414,2010,0,0,0,0.38
414,2015,0,0,0,0.35
414,2020,0,0,0,0.32
414,2025,0,0,0,0.29
414,2030,0,0,0,0.29
414,2035,0,0,0,0.3
414,2040,0,0,0,0.31
414,2045,0,0,0,0.32
414,2050,0,0,0,0.32
414,2055,0,0,0,0.32
414,2060,0,0,0,0.32
414,2065,0,0,0,0.32
414,2070,0,0,0,0.32
414,2075,0,0,0,0.32
414,2080,0,0,0,0.32
414,2085,0,0,0,0.32
414,2090,0,0,0,0.32
414,2095,0,0,0,0.32
414,2100,0,0,0,0.32
417,1970,0,0,0,0.8
417,1975,0,0,0,0.74
417,1980,0,0,0,0.65
417,1985,0,0,0,0.64
417,1990,0,0,0,0.65
417,1995,0,0,0,0.66
417,2000,0,0,0,0.59
417,2005,0,0,0,0.5
417,2010,0,0,0,0.46
417,2015,0,0,0,0.45
417,2020,0,0,0,0.46
417,2025,0,0,0,0.44
417,2030,0,0,0,0.41
417,2035,0,0,0,0.39
417,2040,0,0,0,0.38
417,2045,0,0,0,0.37
417,2050,0,0,0,0.36
417,2055,0,0,0,0.36
417,2060,0,0,0,0.35
417,2065,0,0,0,0.34
417,2070,0,0,0,0.33
417,2075,0,0,0,0.33
417,2080,0,0,0,0.32
417,2085,0,0,0,0.32
417,2090,0,0,0,0.31
417,2095,0,0,0,0.31
417,2100,0,0,0,0.3
418,1970,0,0,0,0.76
418,1975,0,0,0,0.77
418,1980,0,0,0,0.84
418,1985,0,0,0,0.84
418,1990,0,0,0,0.83
418,1995,0,0,0,0.83
418,2000,0,0,0,0.78
418,2005,0,0,0,0.68
418,2010,0,0,0,0.56
418,2015,0,0,0,0.49
418,2020,0,0,0,0.46
418,2025,0,0,0,0.46
418,2030,0,0,0,0.45
418,2035,0,0,0,0.42
418,2040,0,0,0,0.39
418,2045,0,0,0,0.37
418,2050,0,0,0,0.37
418,2055,0,0,0,0.38
418,2060,0,0,0,0.38
418,2065,0,0,0,0.38
418,2070,0,0,0,0.37
418,2075,0,0,0,0.36
418,2080,0,0,0,0.36
418,2085,0,0,0,0.36
418,2090,0,0,0,0.37
418,2095,0,0,0,0.36
418,2100,0,0,0,0.36
422,1970,0,0,0,0.79
422,1975,0,0,0,0.73
422,1980,0,0,0,0.71
422,1985,0,0,0,0.66
422,1990,0,0,0,0.61
422,1995,0,0,0,0.52
422,2000,0,0,0,0.49
422,2005,0,0,0,0.42
422,2010,0,0,0,0.36
422,2015,0,0,0,0.32
422,2020,0,0,0,0.31
422,2025,0,0,0,0.31
422,2030,0,0,0,0.32
422,2035,0,0,0,0.31
422,2040,0,0,0,0.31
422,2045,0,0,0,0.3
422,2050,0,0,0,0.3
422,2055,0,0,0,0.31
422,2060,0,0,0,0.32
422,2065,0,0,0,0.33
422,2070,0,0,0,0.32
422,2075,0,0,0,0.32
422,2080,0,0,0,0.33
422,2085,0,0,0,0.33
422,2090,0,0,0,0.34
422,2095,0,0,0,0.34
422,2100,0,0,0,0.34
426,1970,0,0,0,0.85
426,1975,0,0,0,0.87
426,1980,0,0,0,0.86
426,1985,0,0,0,0.86
426,1990,0,0,0,0.85
426,1995,0,0,0,0.82
426,2000,0,0,0,0.76
426,2005,0,0,0,0.71
426,2010,0,0,0,0.64
426,2015,0,0,0,0.59
426,2020,0,0,0,0.56
426,2025,0,0,0,0.54
426,2030,0,0,0,0.53
426,2035,0,0,0,0.51
426,2040,0,0,0,0.49
426,2045,0,0,0,0.47
426,2050,0,0,0,0.46
426,2055,0,0,0,0.46
426,2060,0,0,0,0.45
426,2065,0,0,0,0.45
426,2070,0,0,0,0.44
426,2075,0,0,0,0.44
426,2080,0,0,0,0.43
426,2085,0,0,0,0.43
426,2090,0,0,0,0.42
426,2095,0,0,0,0.42
426,2100,0,0,0,0.41
428,1970,0,0,0,0.33
428,1975,0,0,0,0.32
428,1980,0,0,0,0.31
428,1985,0,0,0,0.32
428,1990,0,0,0,0.32
428,1995,0,0,0,0.31
428,2000,0,0,0,0.27
428,2005,0,0,0,0.21
428,2010,0,0,0,0.2
428,2015,0,0,0,0.22
428,2020,0,0,0,0.24
428,2025,0,0,0,0.24
428,2030,0,0,0,0.25
428,2035,0,0,0,0.24
428,2040,0,0,0,0.24
428,2045,0,0,0,0.25
428,2050,0,0,0,0.28
428,2055,0,0,0,0.31
428,2060,0,0,0,0.31
428,2065,0,0,0,0.3
428,2070,0,0,0,0.29
428,2075,0,0,0,0.29
428,2080,0,0,0,0.3
428,2085,0,0,0,0.31
428,2090,0,0,0,0.32
428,2095,0,0,0,0.31
428,2100,0,0,0,0.31
430,1970,0,0,0,0.83
430,1975,0,0,0,0.85
430,1980,0,0,0,0.88
430,1985,0,0,0,0.89
430,1990,0,0,0,0.88
430,1995,0,0,0,0.84
430,2000,0,0,0,0.81
430,2005,0,0,0,0.8
430,2010,0,0,0,0.81
430,2015,0,0,0,0.76
430,2020,0,0,0,0.73
430,2025,0,0,0,0.7
430,2030,0,0,0,0.67
430,2035,0,0,0,0.62
430,2040,0,0,0,0.57
430,2045,0,0,0,0.53
430,2050,0,0,0,0.5
430,2055,0,0,0,0.48
430,2060,0,0,0,0.46
430,2065,0,0,0,0.43
430,2070,0,0,0,0.41
430,2075,0,0,0,0.4
430,2080,0,0,0,0.39
430,2085,0,0,0,0.38
430,2090,0,0,0,0.37
430,2095,0,0,0,0.36
430,2100,0,0,0,0.36
434,1970,0,0,0,0.87
434,1975,0,0,0,0.91
434,1980,0,0,0,0.93
434,1985,0,0,0,0.94
434,1990,0,0,0,0.81
434,1995,0,0,0,0.65
434,2000,0,0,0,0.5
434,2005,0,0,0,0.47
434,2010,0,0,0,0.47
434,2015,0,0,0,0.47
434,2020,0,0,0,0.44
434,2025,0,0,0,0.41
434,2030,0,0,0,0.38
434,2035,0,0,0,0.36
434,2040,0,0,0,0.36
434,2045,0,0,0,0.38
434,2050,0,0,0,0.39
434,2055,0,0,0,0.39
434,2060,0,0,0,0.37
434,2065,0,0,0,0.36
434,2070,0,0,0,0.35
434,2075,0,0,0,0.35
434,2080,0,0,0,0.36
434,2085,0,0,0,0.36
434,2090,0,0,0,0.35
434,2095,0,0,0,0.34
434,2100,0,0,0,0.34
440,1970,0,0,0,0.43
440,1975,0,0,0,0.39
440,1980,0,0,0,0.36
440,1985,0,0,0,0.34
440,1990,0,0,0,0.34
440,1995,0,0,0,0.33
440,2000,0,0,0,0.28
440,2005,0,0,0,0.25
440,2010,0,0,0,0.22
440,2015,0,0,0,0.23
440,2020,0,0,0,0.26
440,2025,0,0,0,0.29
440,2030,0,0,0,0.3
440,2035,0,0,0,0.28
440,2040,0,0,0,0.27
440,2045,0,0,0,0.28
440,2050,0,0,0,0.31
440,2055,0,0,0,0.34
440,2060,0,0,0,0.35
440,2065,0,0,0,0.33
440,2070,0,0,0,0.31
440,2075,0,0,0,0.31
440,2080,0,0,0,0.32
440,2085,0,0,0,0.34
440,2090,0,0,0,0.34
440,2095,0,0,0,0.34
440,2100,0,0,0,0.33
442,1970,0,0,0,0.34
442,1975,0,0,0,0.3
442,1980,0,0,0,0.28
442,1985,0,0,0,0.25
442,1990,0,0,0,0.25
442,1995,0,0,0,0.27
442,2000,0,0,0,0.28
442,2005,0,0,0,0.28
442,2010,0,0,0,0.26
442,2015,0,0,0,0.23
442,2020,0,0,0,0.22
442,2025,0,0,0,0.22
442,2030,0,0,0,0.22
442,2035,0,0,0,0.22
442,2040,0,0,0,0.22
442,2045,0,0,0,0.21
442,2050,0,0,0,0.21
442,2055,0,0,0,0.2
442,2060,0,0,0,0.2
442,2065,0,0,0,0.21
442,2070,0,0,0,0.21
442,2075,0,0,0,0.21
442,2080,0,0,0,0.2
442,2085,0,0,0,0.2
442,2090,0,0,0,0.2
442,2095,0,0,0,0.2
442,2100,0,0,0,0.2
446,1970,0,0,0,0.7
446,1975,0,0,0,0.47
446,1980,0,0,0,0.37
446,1985,0,0,0,0.37
446,1990,0,0,0,0.37
446,1995,0,0,0,0.38
446,2000,0,0,0,0.33
446,2005,0,0,0,0.22
446,2010,0,0,0,0.16
