"isono","year","sexno","ageno","eduno","macb"
132,2090,2,0,7,29
140,2090,2,0,7,30.6
148,2090,2,0,7,28.4
152,2090,2,0,7,30.7
156,2090,2,0,7,31
170,2090,2,0,7,29.5
174,2090,2,0,7,32
178,2090,2,0,7,30.2
180,2090,2,0,7,29.2
188,2090,2,0,7,28.9
191,2090,2,0,7,30.8
192,2090,2,0,7,30
196,2090,2,0,7,31
203,2090,2,0,7,32.6
204,2090,2,0,7,29.8
208,2090,2,0,7,32.3
214,2090,2,0,7,28.1
218,2090,2,0,7,30.3
222,2090,2,0,7,30.1
226,2090,2,0,7,29.6
233,2090,2,0,7,32
258,2090,2,0,7,28.3
266,2090,2,0,7,30.9
268,2090,2,0,7,29.3
270,2090,2,0,7,29.6
275,2090,2,0,7,30.5
288,2090,2,0,7,28.5
300,2090,2,0,7,31.8
320,2090,2,0,7,29.1
324,2090,2,0,7,30.7
328,2090,2,0,7,29.4
332,2090,2,0,7,31.8
340,2090,2,0,7,29.4
344,2090,2,0,7,33.1
348,2090,2,0,7,32.7
356,2090,2,0,7,27.7
364,2090,2,0,7,29.7
368,2090,2,0,7,29.9
372,2090,2,0,7,32.8
376,2090,2,0,7,30.3
380,2090,2,0,7,32.9
384,2090,2,0,7,30.5
388,2090,2,0,7,27.2
400,2090,2,0,7,29.8
404,2090,2,0,7,31
414,2090,2,0,7,30.6
417,2090,2,0,7,30.1
418,2090,2,0,7,28.3
422,2090,2,0,7,29.2
428,2090,2,0,7,32.2
430,2090,2,0,7,30
440,2090,2,0,7,32.5
442,2090,2,0,7,31.7
446,2090,2,0,7,33.1
458,2090,2,0,7,31.2
462,2090,2,0,7,29.7
466,2090,2,0,7,29.8
480,2090,2,0,7,32.5
496,2090,2,0,7,30.3
498,2090,2,0,7,29.4
499,2090,2,0,7,31.7
504,2090,2,0,7,32.7
508,2090,2,0,7,28.6
516,2090,2,0,7,30.7
524,2090,2,0,7,28.3
528,2090,2,0,7,32.5
530,2090,2,0,7,30.6
554,2090,2,0,7,31.4
558,2090,2,0,7,29.5
562,2090,2,0,7,31
586,2090,2,0,7,28.8
600,2090,2,0,7,29.1
604,2090,2,0,7,32.4
608,2090,2,0,7,30
616,2090,2,0,7,32.7
620,2090,2,0,7,31.7
624,2090,2,0,7,31.2
630,2090,2,0,7,29.8
642,2090,2,0,7,30.3
643,2090,2,0,7,30.2
646,2090,2,0,7,29.9
662,2090,2,0,7,28.3
670,2090,2,0,7,28
682,2090,2,0,7,30.4
686,2090,2,0,7,28.6
688,2090,2,0,7,30.9
694,2090,2,0,7,29.8
703,2090,2,0,7,32.7
705,2090,2,0,7,32.2
706,2090,2,0,7,28.5
710,2090,2,0,7,29.1
716,2090,2,0,7,28.7
724,2090,2,0,7,31.6
740,2090,2,0,7,29
748,2090,2,0,7,29.6
756,2090,2,0,7,32.7
760,2090,2,0,7,30
764,2090,2,0,7,30.1
776,2090,2,0,7,31
780,2090,2,0,7,27.9
784,2090,2,0,7,30.3
792,2090,2,0,7,29.9
795,2090,2,0,7,30.6
800,2090,2,0,7,27.9
804,2090,2,0,7,30.3
818,2090,2,0,7,29.4
826,2090,2,0,7,32.8
834,2090,2,0,7,29.3
840,2090,2,0,7,31.7
854,2090,2,0,7,30.7
858,2090,2,0,7,30.7
862,2090,2,0,7,28.4
882,2090,2,0,7,31.8
894,2090,2,0,7,28.9
4,2095,2,0,7,28.7
72,2095,2,0,7,29.8
144,2095,2,0,7,29.2
175,2095,2,0,7,30.5
90,2095,2,0,7,30.2
96,2095,2,0,7,29.6
583,2095,2,0,7,31.2
478,2095,2,0,7,30.1
316,2095,2,0,7,28.7
408,2095,2,0,7,29
308,2095,2,0,7,29.9
52,2095,2,0,7,33.3
232,2095,2,0,7,29.3
434,2095,2,0,7,32.2
24,2095,2,0,7,29.1
242,2095,2,0,7,32.8
598,2095,2,0,7,30.3
860,2095,2,0,7,29.7
262,2095,2,0,7,29.3
512,2095,2,0,7,30
887,2095,2,0,7,29.9
850,2095,2,0,7,31.8
768,2095,2,0,7,30
830,2095,2,0,7,31.9
40,2095,2,0,7,31.6
70,2095,2,0,7,30.4
76,2095,2,0,7,29.9
108,2095,2,0,7,30.8
116,2095,2,0,7,28.5
231,2095,2,0,7,28.5
246,2095,2,0,7,32.4
250,2095,2,0,7,31.6
254,2095,2,0,7,29.8
276,2095,2,0,7,32
312,2095,2,0,7,31.3
352,2095,2,0,7,31.5
360,2095,2,0,7,32.2
392,2095,2,0,7,32.8
398,2095,2,0,7,29.7
410,2095,2,0,7,33.4
426,2095,2,0,7,28.4
450,2095,2,0,7,28.3
454,2095,2,0,7,28
470,2095,2,0,7,31.7
474,2095,2,0,7,32.9
484,2095,2,0,7,29.3
533,2095,2,0,7,31.3
540,2095,2,0,7,32.5
548,2095,2,0,7,30.4
566,2095,2,0,7,30.2
578,2095,2,0,7,31.7
591,2095,2,0,7,28.6
626,2095,2,0,7,30.4
634,2095,2,0,7,30.2
638,2095,2,0,7,33
678,2095,2,0,7,33.2
702,2095,2,0,7,32.6
704,2095,2,0,7,29.2
736,2095,2,0,7,29.4
752,2095,2,0,7,31.8
762,2095,2,0,7,29.3
788,2095,2,0,7,32.6
807,2095,2,0,7,30.4
8,2095,2,0,7,30.3
12,2095,2,0,7,30.6
31,2095,2,0,7,27.9
32,2095,2,0,7,31.8
36,2095,2,0,7,31.6
44,2095,2,0,7,32.6
48,2095,2,0,7,30.1
50,2095,2,0,7,27.7
51,2095,2,0,7,29.6
56,2095,2,0,7,32.5
64,2095,2,0,7,28.4
68,2095,2,0,7,29.7
84,2095,2,0,7,28.1
100,2095,2,0,7,30.7
104,2095,2,0,7,31.2
112,2095,2,0,7,30.6
120,2095,2,0,7,28.6
124,2095,2,0,7,31.6
132,2095,2,0,7,29
140,2095,2,0,7,30.6
148,2095,2,0,7,28.4
152,2095,2,0,7,30.7
156,2095,2,0,7,31.1
170,2095,2,0,7,29.6
174,2095,2,0,7,32
178,2095,2,0,7,30.3
180,2095,2,0,7,29.2
188,2095,2,0,7,28.9
191,2095,2,0,7,30.8
192,2095,2,0,7,30
196,2095,2,0,7,31
203,2095,2,0,7,32.5
204,2095,2,0,7,29.8
208,2095,2,0,7,32.4
214,2095,2,0,7,28.2
218,2095,2,0,7,30.3
222,2095,2,0,7,30.2
226,2095,2,0,7,29.7
233,2095,2,0,7,31.9
258,2095,2,0,7,28.3
266,2095,2,0,7,30.9
268,2095,2,0,7,29.3
270,2095,2,0,7,29.6
275,2095,2,0,7,30.5
288,2095,2,0,7,28.6
300,2095,2,0,7,31.8
320,2095,2,0,7,29.2
324,2095,2,0,7,30.7
328,2095,2,0,7,29.4
332,2095,2,0,7,31.8
340,2095,2,0,7,29.5
344,2095,2,0,7,33.1
348,2095,2,0,7,32.7
356,2095,2,0,7,27.8
364,2095,2,0,7,29.7
368,2095,2,0,7,29.9
372,2095,2,0,7,32.7
376,2095,2,0,7,30.3
380,2095,2,0,7,32.9
384,2095,2,0,7,30.6
388,2095,2,0,7,27.3
400,2095,2,0,7,29.8
404,2095,2,0,7,31
414,2095,2,0,7,30.6
417,2095,2,0,7,30.1
418,2095,2,0,7,28.2
422,2095,2,0,7,29.2
428,2095,2,0,7,32.1
430,2095,2,0,7,30.1
440,2095,2,0,7,32.4
442,2095,2,0,7,31.8
446,2095,2,0,7,33.2
458,2095,2,0,7,31.2
462,2095,2,0,7,29.7
466,2095,2,0,7,29.9
480,2095,2,0,7,32.7
496,2095,2,0,7,30.2
498,2095,2,0,7,29.4
499,2095,2,0,7,31.7
504,2095,2,0,7,32.7
508,2095,2,0,7,28.7
516,2095,2,0,7,30.7
524,2095,2,0,7,28.3
528,2095,2,0,7,32.5
530,2095,2,0,7,30.6
554,2095,2,0,7,31.4
558,2095,2,0,7,29.6
562,2095,2,0,7,31.1
586,2095,2,0,7,28.7
600,2095,2,0,7,29.2
604,2095,2,0,7,32.4
608,2095,2,0,7,30.2
616,2095,2,0,7,32.7
620,2095,2,0,7,31.8
624,2095,2,0,7,31.2
630,2095,2,0,7,29.8
642,2095,2,0,7,30.3
643,2095,2,0,7,30.2
646,2095,2,0,7,29.9
662,2095,2,0,7,28.3
670,2095,2,0,7,28
682,2095,2,0,7,30.4
686,2095,2,0,7,28.6
688,2095,2,0,7,30.9
694,2095,2,0,7,29.8
703,2095,2,0,7,32.7
705,2095,2,0,7,32.1
706,2095,2,0,7,28.5
710,2095,2,0,7,29.1
716,2095,2,0,7,28.7
724,2095,2,0,7,31.6
740,2095,2,0,7,29
748,2095,2,0,7,29.6
756,2095,2,0,7,32.7
760,2095,2,0,7,30
764,2095,2,0,7,30.1
776,2095,2,0,7,31
780,2095,2,0,7,28
784,2095,2,0,7,30.3
792,2095,2,0,7,29.9
795,2095,2,0,7,30.6
800,2095,2,0,7,27.9
804,2095,2,0,7,30.3
818,2095,2,0,7,29.5
826,2095,2,0,7,32.8
834,2095,2,0,7,29.4
840,2095,2,0,7,31.8
854,2095,2,0,7,30.7
858,2095,2,0,7,30.7
862,2095,2,0,7,28.4
882,2095,2,0,7,32
894,2095,2,0,7,28.9
4,2010,2,0,0,26.7
72,2010,2,0,0,27.5
144,2010,2,0,0,28.8
175,2010,2,0,0,27.9
90,2010,2,0,0,27.9
96,2010,2,0,0,29.7
583,2010,2,0,0,28.9
478,2010,2,0,0,28.9
316,2010,2,0,0,27
408,2010,2,0,0,28.6
308,2010,2,0,0,27.4
52,2010,2,0,0,28.3
232,2010,2,0,0,28.7
434,2010,2,0,0,32
24,2010,2,0,0,25.7
242,2010,2,0,0,27.4
598,2010,2,0,0,28
860,2010,2,0,0,27.1
262,2010,2,0,0,29.4
512,2010,2,0,0,29.6
887,2010,2,0,0,27.4
850,2010,2,0,0,28.9
768,2010,2,0,0,27.9
830,2010,2,0,0,30.6
40,2010,2,0,0,29.7
70,2010,2,0,0,28
76,2010,2,0,0,25.6
108,2010,2,0,0,29
116,2010,2,0,0,27.2
231,2010,2,0,0,27.5
246,2010,2,0,0,30.2
250,2010,2,0,0,30.5
254,2010,2,0,0,26.9
276,2010,2,0,0,30.5
312,2010,2,0,0,30.1
352,2010,2,0,0,29.8
360,2010,2,0,0,27.9
392,2010,2,0,0,31.3
398,2010,2,0,0,27.9
410,2010,2,0,0,31.5
426,2010,2,0,0,26.3
450,2010,2,0,0,26.3
454,2010,2,0,0,26.2
470,2010,2,0,0,29.4
474,2010,2,0,0,29.9
484,2010,2,0,0,26.3
533,2010,2,0,0,27.8
540,2010,2,0,0,29.5
548,2010,2,0,0,27.9
566,2010,2,0,0,27.6
578,2010,2,0,0,30.2
591,2010,2,0,0,25.8
626,2010,2,0,0,28.1
634,2010,2,0,0,30.2
638,2010,2,0,0,27.6
678,2010,2,0,0,26.7
702,2010,2,0,0,31
704,2010,2,0,0,27
736,2010,2,0,0,28.2
752,2010,2,0,0,30.4
762,2010,2,0,0,27.1
788,2010,2,0,0,31
807,2010,2,0,0,28
8,2010,2,0,0,27.3
12,2010,2,0,0,30.2
31,2010,2,0,0,26.1
32,2010,2,0,0,27.5
36,2010,2,0,0,30.4
44,2010,2,0,0,29.1
48,2010,2,0,0,29.3
50,2010,2,0,0,25.6
51,2010,2,0,0,25.8
56,2010,2,0,0,30
64,2010,2,0,0,26.8
68,2010,2,0,0,26.9
84,2010,2,0,0,25.8
100,2010,2,0,0,27.7
104,2010,2,0,0,30.2
112,2010,2,0,0,27.5
120,2010,2,0,0,26.3
124,2010,2,0,0,30
132,2010,2,0,0,26.1
140,2010,2,0,0,27.2
148,2010,2,0,0,26.2
152,2010,2,0,0,27.1
156,2010,2,0,0,26.6
170,2010,2,0,0,26.5
174,2010,2,0,0,28.2
178,2010,2,0,0,26.8
180,2010,2,0,0,25.8
188,2010,2,0,0,26.1
191,2010,2,0,0,29.1
192,2010,2,0,0,26.4
196,2010,2,0,0,29.5
203,2010,2,0,0,30.3
204,2010,2,0,0,27.1
208,2010,2,0,0,30.7
214,2010,2,0,0,24.8
218,2010,2,0,0,26.3
222,2010,2,0,0,25.5
226,2010,2,0,0,26.9
233,2010,2,0,0,29.1
258,2010,2,0,0,26.9
266,2010,2,0,0,26.2
268,2010,2,0,0,26.4
270,2010,2,0,0,28
275,2010,2,0,0,27.5
288,2010,2,0,0,28.1
300,2010,2,0,0,30.9
320,2010,2,0,0,26.1
324,2010,2,0,0,26.6
328,2010,2,0,0,26.2
332,2010,2,0,0,28.2
340,2010,2,0,0,26.1
344,2010,2,0,0,31.9
348,2010,2,0,0,30.3
356,2010,2,0,0,24.9
364,2010,2,0,0,27.8
368,2010,2,0,0,27.3
372,2010,2,0,0,31.8
376,2010,2,0,0,29.9
380,2010,2,0,0,32.2
384,2010,2,0,0,26.5
388,2010,2,0,0,25.8
400,2010,2,0,0,28.4
404,2010,2,0,0,26.8
414,2010,2,0,0,29.3
417,2010,2,0,0,26.3
418,2010,2,0,0,27.8
422,2010,2,0,0,28.9
428,2010,2,0,0,29.1
430,2010,2,0,0,27.1
440,2010,2,0,0,28.6
442,2010,2,0,0,30.7
446,2010,2,0,0,29.9
458,2010,2,0,0,29.9
462,2010,2,0,0,28.4
466,2010,2,0,0,26.6
480,2010,2,0,0,26.9
496,2010,2,0,0,28
498,2010,2,0,0,26.3
499,2010,2,0,0,28.7
504,2010,2,0,0,30.4
508,2010,2,0,0,26.3
516,2010,2,0,0,27.4
524,2010,2,0,0,24.5
528,2010,2,0,0,31.3
530,2010,2,0,0,28.9
554,2010,2,0,0,29.8
558,2010,2,0,0,25.1
562,2010,2,0,0,26.6
586,2010,2,0,0,28
600,2010,2,0,0,26.9
604,2010,2,0,0,28
608,2010,2,0,0,27.6
616,2010,2,0,0,29.4
620,2010,2,0,0,30.6
624,2010,2,0,0,27.4
630,2010,2,0,0,26.4
642,2010,2,0,0,28.4
643,2010,2,0,0,27.7
646,2010,2,0,0,28.9
662,2010,2,0,0,27.1
670,2010,2,0,0,26.4
682,2010,2,0,0,29.6
686,2010,2,0,0,27.3
688,2010,2,0,0,28
694,2010,2,0,0,27.6
703,2010,2,0,0,29.3
705,2010,2,0,0,30.3
706,2010,2,0,0,28.7
710,2010,2,0,0,26.8
716,2010,2,0,0,26.2
724,2010,2,0,0,31.7
740,2010,2,0,0,27.6
748,2010,2,0,0,26
756,2010,2,0,0,31.4
760,2010,2,0,0,28
764,2010,2,0,0,27.4
776,2010,2,0,0,30.2
780,2010,2,0,0,27.6
784,2010,2,0,0,27.9
792,2010,2,0,0,27.4
795,2010,2,0,0,27.5
800,2010,2,0,0,26
804,2010,2,0,0,27.3
818,2010,2,0,0,27.1
826,2010,2,0,0,29.6
834,2010,2,0,0,26.6
840,2010,2,0,0,28.9
854,2010,2,0,0,27.4
858,2010,2,0,0,27.4
862,2010,2,0,0,25.8
882,2010,2,0,0,29.3
894,2010,2,0,0,26.4
4,2015,2,0,0,26.6
72,2015,2,0,0,27.8
144,2015,2,0,0,28.8
175,2015,2,0,0,27.8
90,2015,2,0,0,27.9
96,2015,2,0,0,29.7
583,2015,2,0,0,29.5
478,2015,2,0,0,28.7
316,2015,2,0,0,26.8
408,2015,2,0,0,28.6
308,2015,2,0,0,28.1
52,2015,2,0,0,28.8
232,2015,2,0,0,28.8
434,2015,2,0,0,32.3
24,2015,2,0,0,25.7
242,2015,2,0,0,27.9
598,2015,2,0,0,27.9
860,2015,2,0,0,27.9
262,2015,2,0,0,29.2
512,2015,2,0,0,30
887,2015,2,0,0,27.6
850,2015,2,0,0,29.5
768,2015,2,0,0,27.8
830,2015,2,0,0,30.8
40,2015,2,0,0,30.3
70,2015,2,0,0,28.7
76,2015,2,0,0,25.3
108,2015,2,0,0,28.9
116,2015,2,0,0,27.8
231,2015,2,0,0,27.5
246,2015,2,0,0,30.5
250,2015,2,0,0,30.7
254,2015,2,0,0,26.9
276,2015,2,0,0,30.8
312,2015,2,0,0,29.5
352,2015,2,0,0,30.3
360,2015,2,0,0,28.1
392,2015,2,0,0,31.6
398,2015,2,0,0,28.6
410,2015,2,0,0,31.9
426,2015,2,0,0,26.5
450,2015,2,0,0,26.2
454,2015,2,0,0,26.2
470,2015,2,0,0,29.9
474,2015,2,0,0,29.7
484,2015,2,0,0,26.3
533,2015,2,0,0,28.1
540,2015,2,0,0,29.7
548,2015,2,0,0,28
566,2015,2,0,0,27.6
578,2015,2,0,0,30.4
591,2015,2,0,0,25.6
626,2015,2,0,0,27.9
634,2015,2,0,0,30.5
638,2015,2,0,0,28.1
678,2015,2,0,0,26.9
702,2015,2,0,0,31.1
704,2015,2,0,0,27.6
736,2015,2,0,0,28
752,2015,2,0,0,30.6
762,2015,2,0,0,27.4
788,2015,2,0,0,31.6
807,2015,2,0,0,28.6
8,2015,2,0,0,28.1
12,2015,2,0,0,30.6
31,2015,2,0,0,27
32,2015,2,0,0,27.7
36,2015,2,0,0,30.7
44,2015,2,0,0,29.5
48,2015,2,0,0,29.5
50,2015,2,0,0,25.8
51,2015,2,0,0,26.8
56,2015,2,0,0,30.7
64,2015,2,0,0,27.2
68,2015,2,0,0,26.7
84,2015,2,0,0,26
100,2015,2,0,0,28.6
104,2015,2,0,0,30.5
112,2015,2,0,0,28.6
120,2015,2,0,0,26.4
124,2015,2,0,0,30.4
132,2015,2,0,0,26.4
140,2015,2,0,0,27.1
148,2015,2,0,0,26.2
152,2015,2,0,0,27.4
156,2015,2,0,0,27.3
170,2015,2,0,0,26.5
174,2015,2,0,0,28.1
178,2015,2,0,0,26.7
180,2015,2,0,0,25.9
188,2015,2,0,0,26.5
191,2015,2,0,0,29.3
192,2015,2,0,0,26.4
196,2015,2,0,0,30
203,2015,2,0,0,31.2
204,2015,2,0,0,27.1
208,2015,2,0,0,30.6
214,2015,2,0,0,24.8
218,2015,2,0,0,26.3
222,2015,2,0,0,25.8
226,2015,2,0,0,26.5
233,2015,2,0,0,30.3
258,2015,2,0,0,27
266,2015,2,0,0,26.4
268,2015,2,0,0,27.3
270,2015,2,0,0,27.9
275,2015,2,0,0,27.5
288,2015,2,0,0,27.9
300,2015,2,0,0,31.2
320,2015,2,0,0,25.9
324,2015,2,0,0,26.7
328,2015,2,0,0,26.1
332,2015,2,0,0,28.4
340,2015,2,0,0,26.3
344,2015,2,0,0,32.1
348,2015,2,0,0,31.1
356,2015,2,0,0,25.1
364,2015,2,0,0,28.7
368,2015,2,0,0,27.3
372,2015,2,0,0,32.2
376,2015,2,0,0,29.9
380,2015,2,0,0,32.2
384,2015,2,0,0,26.6
388,2015,2,0,0,25.7
400,2015,2,0,0,28.6
404,2015,2,0,0,26.9
414,2015,2,0,0,29.4
417,2015,2,0,0,26.9
418,2015,2,0,0,28.1
422,2015,2,0,0,28.8
428,2015,2,0,0,30.3
430,2015,2,0,0,27.3
440,2015,2,0,0,29.8
442,2015,2,0,0,30.7
446,2015,2,0,0,30.2
458,2015,2,0,0,30
462,2015,2,0,0,29.1
466,2015,2,0,0,26.6
480,2015,2,0,0,27.4
496,2015,2,0,0,28.7
498,2015,2,0,0,27.4
499,2015,2,0,0,29.4
504,2015,2,0,0,31.1
508,2015,2,0,0,26
516,2015,2,0,0,27.7
524,2015,2,0,0,24.6
528,2015,2,0,0,31.4
530,2015,2,0,0,28.5
554,2015,2,0,0,30.1
558,2015,2,0,0,25.3
562,2015,2,0,0,26.5
586,2015,2,0,0,28
600,2015,2,0,0,27.1
604,2015,2,0,0,28.2
608,2015,2,0,0,27.5
616,2015,2,0,0,30.8
620,2015,2,0,0,30.8
624,2015,2,0,0,27.4
630,2015,2,0,0,26.5
642,2015,2,0,0,29
643,2015,2,0,0,28.9
646,2015,2,0,0,29
662,2015,2,0,0,27.4
670,2015,2,0,0,26.5
682,2015,2,0,0,29.5
686,2015,2,0,0,27.3
688,2015,2,0,0,28.4
694,2015,2,0,0,27.4
703,2015,2,0,0,30.6
705,2015,2,0,0,30.9
706,2015,2,0,0,28.2
710,2015,2,0,0,27
716,2015,2,0,0,26.7
724,2015,2,0,0,31.7
740,2015,2,0,0,27.6
748,2015,2,0,0,26.4
756,2015,2,0,0,31.6
760,2015,2,0,0,27.9
764,2015,2,0,0,27.6
776,2015,2,0,0,30.1
780,2015,2,0,0,28.2
784,2015,2,0,0,28.4
792,2015,2,0,0,27.9
795,2015,2,0,0,28.2
800,2015,2,0,0,26
804,2015,2,0,0,28.5
818,2015,2,0,0,27.5
826,2015,2,0,0,29.9
834,2015,2,0,0,26.6
840,2015,2,0,0,29.7
854,2015,2,0,0,27.4
858,2015,2,0,0,27.4
862,2015,2,0,0,25.8
882,2015,2,0,0,28.9
894,2015,2,0,0,26.4
4,2020,2,0,0,26.7
72,2020,2,0,0,28
144,2020,2,0,0,28.6
175,2020,2,0,0,27.1
90,2020,2,0,0,27.9
96,2020,2,0,0,29.4
583,2020,2,0,0,30
478,2020,2,0,0,28.6
316,2020,2,0,0,27
408,2020,2,0,0,28.7
308,2020,2,0,0,28.5
52,2020,2,0,0,29.4
232,2020,2,0,0,28.6
434,2020,2,0,0,32.2
24,2020,2,0,0,25.8
242,2020,2,0,0,28.2
598,2020,2,0,0,27.9
860,2020,2,0,0,28.6
262,2020,2,0,0,29.1
512,2020,2,0,0,30
887,2020,2,0,0,27.9
850,2020,2,0,0,30.4
768,2020,2,0,0,27.8
830,2020,2,0,0,31.1
40,2020,2,0,0,30.9
70,2020,2,0,0,29.3
76,2020,2,0,0,25.3
108,2020,2,0,0,29
116,2020,2,0,0,28.3
231,2020,2,0,0,27.6
246,2020,2,0,0,30.9
250,2020,2,0,0,30.9
254,2020,2,0,0,27.3
276,2020,2,0,0,31.2
312,2020,2,0,0,29.6
352,2020,2,0,0,30.8
360,2020,2,0,0,28.1
392,2020,2,0,0,31.7
398,2020,2,0,0,29.1
410,2020,2,0,0,32.2
426,2020,2,0,0,26.7
450,2020,2,0,0,26.2
454,2020,2,0,0,26.2
470,2020,2,0,0,30.5
474,2020,2,0,0,29.9
484,2020,2,0,0,26.3
533,2020,2,0,0,28.8
540,2020,2,0,0,30
548,2020,2,0,0,28.1
566,2020,2,0,0,27.5
578,2020,2,0,0,30.7
591,2020,2,0,0,25.6
626,2020,2,0,0,28
634,2020,2,0,0,30.1
638,2020,2,0,0,28.5
678,2020,2,0,0,26.8
702,2020,2,0,0,31.4
704,2020,2,0,0,28.1
736,2020,2,0,0,28
752,2020,2,0,0,31
762,2020,2,0,0,27.7
788,2020,2,0,0,32.2
807,2020,2,0,0,29.2
8,2020,2,0,0,28.9
12,2020,2,0,0,30.9
31,2020,2,0,0,27.7
32,2020,2,0,0,27.9
36,2020,2,0,0,31.1
44,2020,2,0,0,30.2
48,2020,2,0,0,29.6
50,2020,2,0,0,26
51,2020,2,0,0,27.4
56,2020,2,0,0,31.4
64,2020,2,0,0,27.5
68,2020,2,0,0,26.8
84,2020,2,0,0,26.4
100,2020,2,0,0,29.2
104,2020,2,0,0,30.9
112,2020,2,0,0,29.4
120,2020,2,0,0,26.4
124,2020,2,0,0,31
132,2020,2,0,0,26.8
140,2020,2,0,0,27
148,2020,2,0,0,26.3
152,2020,2,0,0,27.9
156,2020,2,0,0,28
170,2020,2,0,0,26.7
174,2020,2,0,0,27.7
178,2020,2,0,0,26.7
180,2020,2,0,0,26.1
188,2020,2,0,0,26.9
191,2020,2,0,0,29.4
192,2020,2,0,0,26.7
196,2020,2,0,0,30.4
203,2020,2,0,0,32
204,2020,2,0,0,27.2
208,2020,2,0,0,30.8
214,2020,2,0,0,24.8
218,2020,2,0,0,26.4
222,2020,2,0,0,26.2
226,2020,2,0,0,26.5
233,2020,2,0,0,31.2
258,2020,2,0,0,27.3
266,2020,2,0,0,26.8
268,2020,2,0,0,27.9
270,2020,2,0,0,27.8
275,2020,2,0,0,27.7
288,2020,2,0,0,27.9
300,2020,2,0,0,31.3
320,2020,2,0,0,26
324,2020,2,0,0,26.7
328,2020,2,0,0,26.5
332,2020,2,0,0,28.7
340,2020,2,0,0,26.6
344,2020,2,0,0,32.4
348,2020,2,0,0,31.9
356,2020,2,0,0,25.4
364,2020,2,0,0,29.1
368,2020,2,0,0,27.4
372,2020,2,0,0,32.2
376,2020,2,0,0,29.8
380,2020,2,0,0,32.2
384,2020,2,0,0,26.9
388,2020,2,0,0,26
400,2020,2,0,0,28.7
404,2020,2,0,0,26.8
414,2020,2,0,0,29.1
417,2020,2,0,0,27.4
418,2020,2,0,0,28.5
422,2020,2,0,0,28.9
428,2020,2,0,0,31.4
430,2020,2,0,0,27.5
440,2020,2,0,0,31
442,2020,2,0,0,31
446,2020,2,0,0,30.9
458,2020,2,0,0,30.2
462,2020,2,0,0,29.7
466,2020,2,0,0,26.6
480,2020,2,0,0,28
496,2020,2,0,0,29.2
498,2020,2,0,0,28
499,2020,2,0,0,30
504,2020,2,0,0,31.7
508,2020,2,0,0,25.9
516,2020,2,0,0,28.1
524,2020,2,0,0,25
528,2020,2,0,0,31.7
530,2020,2,0,0,28.3
554,2020,2,0,0,30.6
558,2020,2,0,0,25.5
562,2020,2,0,0,26.5
586,2020,2,0,0,28.2
600,2020,2,0,0,27.4
604,2020,2,0,0,28.6
608,2020,2,0,0,27.6
616,2020,2,0,0,32
620,2020,2,0,0,31
624,2020,2,0,0,27.5
630,2020,2,0,0,26.7
642,2020,2,0,0,29.5
643,2020,2,0,0,29.5
646,2020,2,0,0,29
662,2020,2,0,0,27.6
670,2020,2,0,0,26.7
682,2020,2,0,0,29.5
686,2020,2,0,0,27.4
688,2020,2,0,0,28.8
694,2020,2,0,0,27.4
703,2020,2,0,0,31.9
705,2020,2,0,0,31.3
706,2020,2,0,0,27.8
710,2020,2,0,0,27.1
716,2020,2,0,0,27
724,2020,2,0,0,31.6
740,2020,2,0,0,27.7
748,2020,2,0,0,26.7
756,2020,2,0,0,32
760,2020,2,0,0,28.1
764,2020,2,0,0,27.8
776,2020,2,0,0,30
780,2020,2,0,0,28.2
784,2020,2,0,0,28.8
792,2020,2,0,0,28.5
795,2020,2,0,0,28.8
800,2020,2,0,0,26.1
804,2020,2,0,0,29.3
818,2020,2,0,0,27.7
826,2020,2,0,0,30.3
834,2020,2,0,0,26.4
840,2020,2,0,0,30.5
854,2020,2,0,0,27.4
858,2020,2,0,0,27.5
862,2020,2,0,0,25.8
882,2020,2,0,0,28.8
894,2020,2,0,0,26.4
4,2025,2,0,0,26.9
72,2025,2,0,0,28.1
144,2025,2,0,0,28.3
175,2025,2,0,0,26.8
90,2025,2,0,0,27.9
96,2025,2,0,0,29.1
583,2025,2,0,0,30.4
478,2025,2,0,0,28.5
316,2025,2,0,0,27.2
408,2025,2,0,0,28.9
308,2025,2,0,0,28.5
52,2025,2,0,0,30.1
232,2025,2,0,0,28.3
434,2025,2,0,0,31.8
24,2025,2,0,0,26
242,2025,2,0,0,28.4
598,2025,2,0,0,28.1
860,2025,2,0,0,29.1
262,2025,2,0,0,29
512,2025,2,0,0,29.5
887,2025,2,0,0,28
850,2025,2,0,0,31.2
768,2025,2,0,0,27.9
830,2025,2,0,0,31.5
40,2025,2,0,0,31.5
70,2025,2,0,0,29.7
76,2025,2,0,0,25.5
108,2025,2,0,0,28.8
116,2025,2,0,0,28.5
231,2025,2,0,0,27.9
246,2025,2,0,0,31.3
250,2025,2,0,0,31.1
254,2025,2,0,0,27.7
276,2025,2,0,0,31.5
312,2025,2,0,0,29.9
352,2025,2,0,0,31.2
360,2025,2,0,0,28.2
392,2025,2,0,0,31.8
398,2025,2,0,0,29
410,2025,2,0,0,32.6
426,2025,2,0,0,26.8
450,2025,2,0,0,26.3
454,2025,2,0,0,26.2
470,2025,2,0,0,30.7
474,2025,2,0,0,30.4
484,2025,2,0,0,26.4
533,2025,2,0,0,29.5
540,2025,2,0,0,30.4
548,2025,2,0,0,28.3
566,2025,2,0,0,27.5
