"isono","year","sexno","ageno","eduno","macb"
578,2045,2,0,0,31
591,2045,2,0,0,25.4
626,2045,2,0,0,28
634,2045,2,0,0,28.5
638,2045,2,0,0,30
678,2045,2,0,0,26.8
702,2045,2,0,0,31.9
704,2045,2,0,0,28.6
736,2045,2,0,0,27.9
752,2045,2,0,0,31
762,2045,2,0,0,27.8
788,2045,2,0,0,32
807,2045,2,0,0,29.2
8,2045,2,0,0,29.1
12,2045,2,0,0,30.5
31,2045,2,0,0,27.9
32,2045,2,0,0,27.8
36,2045,2,0,0,31
44,2045,2,0,0,30.5
48,2045,2,0,0,28.4
50,2045,2,0,0,26.1
51,2045,2,0,0,28.6
56,2045,2,0,0,32.2
64,2045,2,0,0,26.6
68,2045,2,0,0,27
84,2045,2,0,0,26.4
100,2045,2,0,0,29.3
104,2045,2,0,0,31
112,2045,2,0,0,29.4
120,2045,2,0,0,26.6
124,2045,2,0,0,31.1
132,2045,2,0,0,26.4
140,2045,2,0,0,26.1
148,2045,2,0,0,26.4
152,2045,2,0,0,27.9
156,2045,2,0,0,29.1
170,2045,2,0,0,27.2
174,2045,2,0,0,27.5
178,2045,2,0,0,26.3
180,2045,2,0,0,26.5
188,2045,2,0,0,26.6
191,2045,2,0,0,29.2
192,2045,2,0,0,26.6
196,2045,2,0,0,30.2
203,2045,2,0,0,32.1
204,2045,2,0,0,27.9
208,2045,2,0,0,31
214,2045,2,0,0,24.7
218,2045,2,0,0,26.4
222,2045,2,0,0,26.3
226,2045,2,0,0,26.3
233,2045,2,0,0,31.3
258,2045,2,0,0,26.7
266,2045,2,0,0,27
268,2045,2,0,0,28.5
270,2045,2,0,0,28.2
275,2045,2,0,0,28.1
288,2045,2,0,0,28
300,2045,2,0,0,31.3
320,2045,2,0,0,26.4
324,2045,2,0,0,27.4
328,2045,2,0,0,27.9
332,2045,2,0,0,29.3
340,2045,2,0,0,26.8
344,2045,2,0,0,32.2
348,2045,2,0,0,32.2
356,2045,2,0,0,26.1
364,2045,2,0,0,28.6
368,2045,2,0,0,27.9
372,2045,2,0,0,32.3
376,2045,2,0,0,29.7
380,2045,2,0,0,32.1
384,2045,2,0,0,27.5
388,2045,2,0,0,25.8
400,2045,2,0,0,28.2
404,2045,2,0,0,26.3
414,2045,2,0,0,29
417,2045,2,0,0,27.4
418,2045,2,0,0,28.2
422,2045,2,0,0,28.3
428,2045,2,0,0,31.3
430,2045,2,0,0,27.8
440,2045,2,0,0,31
442,2045,2,0,0,31.1
446,2045,2,0,0,31.2
458,2045,2,0,0,30.7
462,2045,2,0,0,28.3
466,2045,2,0,0,27.4
480,2045,2,0,0,29.3
496,2045,2,0,0,29.1
498,2045,2,0,0,28.3
499,2045,2,0,0,30.2
504,2045,2,0,0,31.8
508,2045,2,0,0,26.7
516,2045,2,0,0,28.7
524,2045,2,0,0,26.1
528,2045,2,0,0,32.1
530,2045,2,0,0,28.6
554,2045,2,0,0,31
558,2045,2,0,0,25.9
562,2045,2,0,0,26.8
586,2045,2,0,0,27.9
600,2045,2,0,0,27.5
604,2045,2,0,0,29.3
608,2045,2,0,0,27.5
616,2045,2,0,0,32
620,2045,2,0,0,31.2
624,2045,2,0,0,28
630,2045,2,0,0,26.8
642,2045,2,0,0,29.3
643,2045,2,0,0,29.5
646,2045,2,0,0,27.9
662,2045,2,0,0,26.9
670,2045,2,0,0,26.7
682,2045,2,0,0,28.4
686,2045,2,0,0,27.7
688,2045,2,0,0,29.2
694,2045,2,0,0,27.9
703,2045,2,0,0,31.9
705,2045,2,0,0,31.2
706,2045,2,0,0,27.7
710,2045,2,0,0,27.1
716,2045,2,0,0,26.9
724,2045,2,0,0,31.4
740,2045,2,0,0,28.1
748,2045,2,0,0,26.9
756,2045,2,0,0,32.1
760,2045,2,0,0,27.9
764,2045,2,0,0,28.5
776,2045,2,0,0,30.8
780,2045,2,0,0,27.5
784,2045,2,0,0,28.6
792,2045,2,0,0,29
795,2045,2,0,0,29
800,2045,2,0,0,26.3
804,2045,2,0,0,29.4
818,2045,2,0,0,27.9
826,2045,2,0,0,30.8
834,2045,2,0,0,25.8
840,2045,2,0,0,31
854,2045,2,0,0,27.7
858,2045,2,0,0,27.6
862,2045,2,0,0,25.9
882,2045,2,0,0,30.2
894,2045,2,0,0,26.5
40,2050,2,0,0,31.2
70,2050,2,0,0,29.3
76,2050,2,0,0,25.6
108,2050,2,0,0,28
116,2050,2,0,0,28.4
231,2050,2,0,0,28.1
246,2050,2,0,0,31
250,2050,2,0,0,31
254,2050,2,0,0,28.3
276,2050,2,0,0,31.2
312,2050,2,0,0,29.8
352,2050,2,0,0,31.1
360,2050,2,0,0,29.4
392,2050,2,0,0,32.2
398,2050,2,0,0,29.2
410,2050,2,0,0,32.4
426,2050,2,0,0,26.8
450,2050,2,0,0,26.3
454,2050,2,0,0,26.5
470,2050,2,0,0,30.1
474,2050,2,0,0,30.4
484,2050,2,0,0,26.4
533,2050,2,0,0,29.2
540,2050,2,0,0,31.1
548,2050,2,0,0,29
566,2050,2,0,0,27.7
578,2050,2,0,0,31
591,2050,2,0,0,25.4
626,2050,2,0,0,28.1
634,2050,2,0,0,28.5
638,2050,2,0,0,30.2
678,2050,2,0,0,26.8
702,2050,2,0,0,32
704,2050,2,0,0,28.6
736,2050,2,0,0,28
752,2050,2,0,0,31.1
762,2050,2,0,0,27.9
788,2050,2,0,0,32.2
807,2050,2,0,0,29.2
8,2050,2,0,0,29.1
12,2050,2,0,0,30.6
31,2050,2,0,0,27.9
32,2050,2,0,0,27.9
36,2050,2,0,0,31.1
44,2050,2,0,0,30.7
48,2050,2,0,0,28.5
50,2050,2,0,0,26.1
51,2050,2,0,0,28.5
56,2050,2,0,0,32.2
64,2050,2,0,0,26.7
68,2050,2,0,0,27
84,2050,2,0,0,26.4
100,2050,2,0,0,29.2
104,2050,2,0,0,30.9
112,2050,2,0,0,29.4
120,2050,2,0,0,26.6
124,2050,2,0,0,31.1
132,2050,2,0,0,26.4
140,2050,2,0,0,26.2
148,2050,2,0,0,26.5
152,2050,2,0,0,27.9
156,2050,2,0,0,29.4
170,2050,2,0,0,27.2
174,2050,2,0,0,27.5
178,2050,2,0,0,26.3
180,2050,2,0,0,26.6
188,2050,2,0,0,26.6
191,2050,2,0,0,29.2
192,2050,2,0,0,26.6
196,2050,2,0,0,30.2
203,2050,2,0,0,32.2
204,2050,2,0,0,27.9
208,2050,2,0,0,30.9
214,2050,2,0,0,24.7
218,2050,2,0,0,26.5
222,2050,2,0,0,26.4
226,2050,2,0,0,26.4
233,2050,2,0,0,31.3
258,2050,2,0,0,26.8
266,2050,2,0,0,27.1
268,2050,2,0,0,28.6
270,2050,2,0,0,28.1
275,2050,2,0,0,28.1
288,2050,2,0,0,27.9
300,2050,2,0,0,31.3
320,2050,2,0,0,26.4
324,2050,2,0,0,27.4
328,2050,2,0,0,27.9
332,2050,2,0,0,29.3
340,2050,2,0,0,26.9
344,2050,2,0,0,32.4
348,2050,2,0,0,32.2
356,2050,2,0,0,26.1
364,2050,2,0,0,28.7
368,2050,2,0,0,27.9
372,2050,2,0,0,32.3
376,2050,2,0,0,29.8
380,2050,2,0,0,32.1
384,2050,2,0,0,27.5
388,2050,2,0,0,25.9
400,2050,2,0,0,28.2
404,2050,2,0,0,26.3
414,2050,2,0,0,28.8
417,2050,2,0,0,27.5
418,2050,2,0,0,28.3
422,2050,2,0,0,28.4
428,2050,2,0,0,31.4
430,2050,2,0,0,27.9
440,2050,2,0,0,31.3
442,2050,2,0,0,31.1
446,2050,2,0,0,31.5
458,2050,2,0,0,30.7
462,2050,2,0,0,28.5
466,2050,2,0,0,27.5
480,2050,2,0,0,29.5
496,2050,2,0,0,29.2
498,2050,2,0,0,28.2
499,2050,2,0,0,30.2
504,2050,2,0,0,31.9
508,2050,2,0,0,26.7
516,2050,2,0,0,28.7
524,2050,2,0,0,26.1
528,2050,2,0,0,32
530,2050,2,0,0,28.5
554,2050,2,0,0,31
558,2050,2,0,0,26
562,2050,2,0,0,26.9
586,2050,2,0,0,28
600,2050,2,0,0,27.5
604,2050,2,0,0,29.4
608,2050,2,0,0,27.8
616,2050,2,0,0,32.1
620,2050,2,0,0,31.1
624,2050,2,0,0,28
630,2050,2,0,0,26.8
642,2050,2,0,0,29.3
643,2050,2,0,0,29.4
646,2050,2,0,0,27.9
662,2050,2,0,0,26.9
670,2050,2,0,0,26.6
682,2050,2,0,0,28.3
686,2050,2,0,0,27.7
688,2050,2,0,0,29.1
694,2050,2,0,0,27.9
703,2050,2,0,0,32.1
705,2050,2,0,0,31.3
706,2050,2,0,0,27.7
710,2050,2,0,0,27.1
716,2050,2,0,0,26.9
724,2050,2,0,0,31.3
740,2050,2,0,0,28.1
748,2050,2,0,0,27
756,2050,2,0,0,32.1
760,2050,2,0,0,28
764,2050,2,0,0,28.5
776,2050,2,0,0,30.7
780,2050,2,0,0,27.4
784,2050,2,0,0,28.6
792,2050,2,0,0,29
795,2050,2,0,0,29.1
800,2050,2,0,0,26.3
804,2050,2,0,0,29.4
818,2050,2,0,0,28
826,2050,2,0,0,31
834,2050,2,0,0,25.9
840,2050,2,0,0,30.9
854,2050,2,0,0,27.7
858,2050,2,0,0,27.6
862,2050,2,0,0,25.9
882,2050,2,0,0,30.2
894,2050,2,0,0,26.5
40,2055,2,0,0,31.3
70,2055,2,0,0,29.3
76,2055,2,0,0,25.6
108,2055,2,0,0,27.9
116,2055,2,0,0,28.4
231,2055,2,0,0,28.2
246,2055,2,0,0,31.1
250,2055,2,0,0,31
254,2055,2,0,0,28.4
276,2055,2,0,0,31.2
312,2055,2,0,0,29.9
352,2055,2,0,0,31.1
360,2055,2,0,0,29.5
392,2055,2,0,0,32.2
398,2055,2,0,0,29.1
410,2055,2,0,0,32.5
426,2055,2,0,0,26.9
450,2055,2,0,0,26.4
454,2055,2,0,0,26.5
470,2055,2,0,0,30.3
474,2055,2,0,0,30.5
484,2055,2,0,0,26.5
533,2055,2,0,0,29.3
540,2055,2,0,0,31.2
548,2055,2,0,0,29
566,2055,2,0,0,27.8
578,2055,2,0,0,31
591,2055,2,0,0,25.5
626,2055,2,0,0,28.3
634,2055,2,0,0,28.4
638,2055,2,0,0,30.3
678,2055,2,0,0,26.8
702,2055,2,0,0,32.1
704,2055,2,0,0,28.6
736,2055,2,0,0,28.1
752,2055,2,0,0,31.1
762,2055,2,0,0,27.9
788,2055,2,0,0,32.2
807,2055,2,0,0,29.2
8,2055,2,0,0,29.2
12,2055,2,0,0,30.6
31,2055,2,0,0,27.5
32,2055,2,0,0,27.9
36,2055,2,0,0,31.1
44,2055,2,0,0,30.8
48,2055,2,0,0,28.4
50,2055,2,0,0,26.2
51,2055,2,0,0,28.4
56,2055,2,0,0,32.2
64,2055,2,0,0,26.7
68,2055,2,0,0,27.1
84,2055,2,0,0,26.5
100,2055,2,0,0,29.1
104,2055,2,0,0,30.9
112,2055,2,0,0,29.2
120,2055,2,0,0,26.6
124,2055,2,0,0,31.2
132,2055,2,0,0,26.4
140,2055,2,0,0,26.3
148,2055,2,0,0,26.6
152,2055,2,0,0,28
156,2055,2,0,0,29.5
170,2055,2,0,0,27.2
174,2055,2,0,0,27.6
178,2055,2,0,0,26.4
180,2055,2,0,0,26.8
188,2055,2,0,0,26.6
191,2055,2,0,0,29.2
192,2055,2,0,0,26.7
196,2055,2,0,0,30.3
203,2055,2,0,0,32.2
204,2055,2,0,0,27.9
208,2055,2,0,0,31
214,2055,2,0,0,24.8
218,2055,2,0,0,26.5
222,2055,2,0,0,26.5
226,2055,2,0,0,26.5
233,2055,2,0,0,31.2
258,2055,2,0,0,26.8
266,2055,2,0,0,27.2
268,2055,2,0,0,28.4
270,2055,2,0,0,28
275,2055,2,0,0,28.2
288,2055,2,0,0,27.9
300,2055,2,0,0,31.1
320,2055,2,0,0,26.6
324,2055,2,0,0,27.4
328,2055,2,0,0,28.1
332,2055,2,0,0,29.4
340,2055,2,0,0,26.9
344,2055,2,0,0,32.5
348,2055,2,0,0,32.2
356,2055,2,0,0,26.1
364,2055,2,0,0,28.5
368,2055,2,0,0,28
372,2055,2,0,0,32.2
376,2055,2,0,0,29.7
380,2055,2,0,0,32
384,2055,2,0,0,27.6
388,2055,2,0,0,25.9
400,2055,2,0,0,28.3
404,2055,2,0,0,26.4
414,2055,2,0,0,28.8
417,2055,2,0,0,27.4
418,2055,2,0,0,28.4
422,2055,2,0,0,28.5
428,2055,2,0,0,31.3
430,2055,2,0,0,27.9
440,2055,2,0,0,31.4
442,2055,2,0,0,31.1
446,2055,2,0,0,31.7
458,2055,2,0,0,30.8
462,2055,2,0,0,28.5
466,2055,2,0,0,27.6
480,2055,2,0,0,29.8
496,2055,2,0,0,29
498,2055,2,0,0,28.1
499,2055,2,0,0,30.2
504,2055,2,0,0,31.9
508,2055,2,0,0,26.8
516,2055,2,0,0,28.8
524,2055,2,0,0,26.2
528,2055,2,0,0,32
530,2055,2,0,0,28.4
554,2055,2,0,0,31
558,2055,2,0,0,26
562,2055,2,0,0,27
586,2055,2,0,0,28
600,2055,2,0,0,27.6
604,2055,2,0,0,29.4
608,2055,2,0,0,28.1
616,2055,2,0,0,32.2
620,2055,2,0,0,31
624,2055,2,0,0,28
630,2055,2,0,0,26.8
642,2055,2,0,0,29.2
643,2055,2,0,0,29.2
646,2055,2,0,0,27.9
662,2055,2,0,0,26.9
670,2055,2,0,0,26.7
682,2055,2,0,0,28.3
686,2055,2,0,0,27.7
688,2055,2,0,0,29.1
694,2055,2,0,0,27.9
703,2055,2,0,0,32.2
705,2055,2,0,0,31.2
706,2055,2,0,0,27.8
710,2055,2,0,0,27.1
716,2055,2,0,0,26.9
724,2055,2,0,0,31.1
740,2055,2,0,0,28.1
748,2055,2,0,0,27
756,2055,2,0,0,32.1
760,2055,2,0,0,28.1
764,2055,2,0,0,28.5
776,2055,2,0,0,30.6
780,2055,2,0,0,27.3
784,2055,2,0,0,28.6
792,2055,2,0,0,28.9
795,2055,2,0,0,29.1
800,2055,2,0,0,26.4
804,2055,2,0,0,29.2
818,2055,2,0,0,28
826,2055,2,0,0,31.1
834,2055,2,0,0,25.9
840,2055,2,0,0,31
854,2055,2,0,0,27.7
858,2055,2,0,0,27.6
862,2055,2,0,0,25.9
882,2055,2,0,0,30.2
894,2055,2,0,0,26.6
40,2060,2,0,0,31.3
70,2060,2,0,0,29.2
76,2060,2,0,0,25.6
108,2060,2,0,0,27.9
116,2060,2,0,0,28.4
231,2060,2,0,0,28.2
246,2060,2,0,0,31.1
250,2060,2,0,0,31
254,2060,2,0,0,28.4
276,2060,2,0,0,31.2
312,2060,2,0,0,30
352,2060,2,0,0,31.1
360,2060,2,0,0,29.6
392,2060,2,0,0,32.2
398,2060,2,0,0,29
410,2060,2,0,0,32.6
426,2060,2,0,0,26.9
450,2060,2,0,0,26.4
454,2060,2,0,0,26.6
470,2060,2,0,0,30.3
474,2060,2,0,0,30.6
484,2060,2,0,0,26.5
533,2060,2,0,0,29.4
540,2060,2,0,0,31.3
548,2060,2,0,0,29.1
566,2060,2,0,0,27.8
578,2060,2,0,0,31.1
591,2060,2,0,0,25.6
626,2060,2,0,0,28.4
634,2060,2,0,0,28.3
638,2060,2,0,0,30.5
678,2060,2,0,0,26.8
702,2060,2,0,0,32.3
704,2060,2,0,0,28.5
736,2060,2,0,0,28.2
752,2060,2,0,0,31.1
762,2060,2,0,0,27.9
788,2060,2,0,0,32.2
807,2060,2,0,0,29.2
8,2060,2,0,0,29.2
12,2060,2,0,0,30.5
31,2060,2,0,0,27.2
32,2060,2,0,0,27.9
36,2060,2,0,0,31.1
44,2060,2,0,0,30.9
48,2060,2,0,0,28.3
50,2060,2,0,0,26.2
51,2060,2,0,0,28.4
56,2060,2,0,0,32.2
64,2060,2,0,0,26.6
68,2060,2,0,0,27.2
84,2060,2,0,0,26.5
100,2060,2,0,0,29
104,2060,2,0,0,30.9
112,2060,2,0,0,29
120,2060,2,0,0,26.7
124,2060,2,0,0,31.2
132,2060,2,0,0,26.5
140,2060,2,0,0,26.3
148,2060,2,0,0,26.7
152,2060,2,0,0,28
156,2060,2,0,0,29.7
170,2060,2,0,0,27.3
174,2060,2,0,0,27.8
178,2060,2,0,0,26.5
180,2060,2,0,0,26.9
188,2060,2,0,0,26.7
191,2060,2,0,0,29.1
192,2060,2,0,0,26.7
196,2060,2,0,0,30.3
203,2060,2,0,0,32.1
204,2060,2,0,0,27.9
208,2060,2,0,0,31.1
214,2060,2,0,0,24.8
218,2060,2,0,0,26.6
222,2060,2,0,0,26.5
226,2060,2,0,0,26.6
233,2060,2,0,0,31
258,2060,2,0,0,26.8
266,2060,2,0,0,27.2
268,2060,2,0,0,28.2
270,2060,2,0,0,28.1
275,2060,2,0,0,28.2
288,2060,2,0,0,27.9
300,2060,2,0,0,31.1
320,2060,2,0,0,26.7
324,2060,2,0,0,27.5
328,2060,2,0,0,28.2
332,2060,2,0,0,29.4
340,2060,2,0,0,27
344,2060,2,0,0,32.5
348,2060,2,0,0,32.1
356,2060,2,0,0,26.2
364,2060,2,0,0,28.3
368,2060,2,0,0,28.1
372,2060,2,0,0,32.1
376,2060,2,0,0,29.7
380,2060,2,0,0,32
384,2060,2,0,0,27.7
388,2060,2,0,0,25.9
400,2060,2,0,0,28.4
404,2060,2,0,0,26.5
414,2060,2,0,0,28.8
417,2060,2,0,0,27.3
418,2060,2,0,0,28.4
422,2060,2,0,0,28.5
428,2060,2,0,0,31.2
430,2060,2,0,0,28
440,2060,2,0,0,31.2
442,2060,2,0,0,31.1
446,2060,2,0,0,31.7
458,2060,2,0,0,30.9
462,2060,2,0,0,28.4
466,2060,2,0,0,27.7
480,2060,2,0,0,30.1
496,2060,2,0,0,28.8
498,2060,2,0,0,28
499,2060,2,0,0,30.1
504,2060,2,0,0,31.9
508,2060,2,0,0,26.9
516,2060,2,0,0,28.8
524,2060,2,0,0,26.2
528,2060,2,0,0,32
530,2060,2,0,0,28.5
554,2060,2,0,0,31
558,2060,2,0,0,26.1
562,2060,2,0,0,27.1
586,2060,2,0,0,28
600,2060,2,0,0,27.7
604,2060,2,0,0,29.4
608,2060,2,0,0,28.5
616,2060,2,0,0,32.2
620,2060,2,0,0,31
624,2060,2,0,0,28.1
630,2060,2,0,0,26.8
642,2060,2,0,0,29.1
643,2060,2,0,0,28.9
646,2060,2,0,0,27.9
662,2060,2,0,0,26.9
670,2060,2,0,0,26.7
682,2060,2,0,0,28.4
686,2060,2,0,0,27.8
688,2060,2,0,0,29.1
694,2060,2,0,0,28
703,2060,2,0,0,32.2
705,2060,2,0,0,31
706,2060,2,0,0,27.9
710,2060,2,0,0,27.2
716,2060,2,0,0,27
724,2060,2,0,0,31
740,2060,2,0,0,28.2
748,2060,2,0,0,27.1
756,2060,2,0,0,32.1
760,2060,2,0,0,28.2
764,2060,2,0,0,28.6
776,2060,2,0,0,30.6
780,2060,2,0,0,27.3
784,2060,2,0,0,28.5
792,2060,2,0,0,29
795,2060,2,0,0,29
800,2060,2,0,0,26.5
804,2060,2,0,0,29
818,2060,2,0,0,28
826,2060,2,0,0,31.1
834,2060,2,0,0,26
840,2060,2,0,0,31
854,2060,2,0,0,27.8
858,2060,2,0,0,27.7
862,2060,2,0,0,26
882,2060,2,0,0,30.4
894,2060,2,0,0,26.7
40,2065,2,0,0,31.2
70,2065,2,0,0,29.1
76,2065,2,0,0,25.7
108,2065,2,0,0,27.9
116,2065,2,0,0,28.3
231,2065,2,0,0,28.2
246,2065,2,0,0,31.1
250,2065,2,0,0,31
254,2065,2,0,0,28.5
276,2065,2,0,0,31.2
312,2065,2,0,0,30
352,2065,2,0,0,31.1
360,2065,2,0,0,29.7
392,2065,2,0,0,32.2
398,2065,2,0,0,29
410,2065,2,0,0,32.6
426,2065,2,0,0,27
450,2065,2,0,0,26.5
454,2065,2,0,0,26.8
470,2065,2,0,0,30.2
474,2065,2,0,0,30.7
484,2065,2,0,0,26.6
533,2065,2,0,0,29.3
540,2065,2,0,0,31.4
548,2065,2,0,0,29.1
566,2065,2,0,0,27.9
578,2065,2,0,0,31.1
591,2065,2,0,0,25.6
626,2065,2,0,0,28.4
634,2065,2,0,0,28.3
638,2065,2,0,0,30.6
678,2065,2,0,0,26.9
702,2065,2,0,0,32.4
704,2065,2,0,0,28.5
736,2065,2,0,0,28.2
752,2065,2,0,0,31
762,2065,2,0,0,27.9
788,2065,2,0,0,32.1
807,2065,2,0,0,29.1
8,2065,2,0,0,29.2
12,2065,2,0,0,30.4
31,2065,2,0,0,27.3
32,2065,2,0,0,28
36,2065,2,0,0,31.1
44,2065,2,0,0,31
48,2065,2,0,0,28.3
50,2065,2,0,0,26.2
51,2065,2,0,0,28.4
56,2065,2,0,0,32.2
64,2065,2,0,0,26.6
68,2065,2,0,0,27.4
84,2065,2,0,0,26.5
100,2065,2,0,0,29.1
104,2065,2,0,0,30.9
112,2065,2,0,0,29
120,2065,2,0,0,26.7
124,2065,2,0,0,31.2
132,2065,2,0,0,26.5
140,2065,2,0,0,26.4
148,2065,2,0,0,26.7
152,2065,2,0,0,28
156,2065,2,0,0,29.9
170,2065,2,0,0,27.3
174,2065,2,0,0,28
178,2065,2,0,0,26.5
180,2065,2,0,0,27
188,2065,2,0,0,26.7
191,2065,2,0,0,29.1
192,2065,2,0,0,26.7
196,2065,2,0,0,30.3
203,2065,2,0,0,32
204,2065,2,0,0,28
208,2065,2,0,0,31.1
214,2065,2,0,0,24.9
218,2065,2,0,0,26.7
222,2065,2,0,0,26.6
226,2065,2,0,0,26.6
233,2065,2,0,0,30.9
258,2065,2,0,0,26.7
266,2065,2,0,0,27.3
268,2065,2,0,0,28.2
270,2065,2,0,0,28.1
275,2065,2,0,0,28.2
288,2065,2,0,0,28
300,2065,2,0,0,31.1
320,2065,2,0,0,26.8
324,2065,2,0,0,27.7
328,2065,2,0,0,28.2
332,2065,2,0,0,29.5
340,2065,2,0,0,27.1
344,2065,2,0,0,32.4
348,2065,2,0,0,32.1
356,2065,2,0,0,26.2
364,2065,2,0,0,28.3
368,2065,2,0,0,28.2
372,2065,2,0,0,32.1
376,2065,2,0,0,29.7
380,2065,2,0,0,32
384,2065,2,0,0,27.8
388,2065,2,0,0,25.9
400,2065,2,0,0,28.4
404,2065,2,0,0,26.6
414,2065,2,0,0,29
417,2065,2,0,0,27.4
418,2065,2,0,0,28.4
422,2065,2,0,0,28.5
428,2065,2,0,0,31
430,2065,2,0,0,28
440,2065,2,0,0,31
442,2065,2,0,0,31.2
446,2065,2,0,0,31.8
458,2065,2,0,0,30.9
462,2065,2,0,0,28.3
466,2065,2,0,0,27.9
480,2065,2,0,0,30.3
496,2065,2,0,0,28.8
498,2065,2,0,0,28
499,2065,2,0,0,30.1
504,2065,2,0,0,31.8
508,2065,2,0,0,26.9
516,2065,2,0,0,28.9
524,2065,2,0,0,26.3
528,2065,2,0,0,32.1
530,2065,2,0,0,28.6
554,2065,2,0,0,31
558,2065,2,0,0,26.1
562,2065,2,0,0,27.2
586,2065,2,0,0,28
600,2065,2,0,0,27.7
604,2065,2,0,0,29.5
608,2065,2,0,0,28.8
616,2065,2,0,0,32
620,2065,2,0,0,31.1
624,2065,2,0,0,28.2
630,2065,2,0,0,26.8
642,2065,2,0,0,29.2
643,2065,2,0,0,28.9
646,2065,2,0,0,28.1
662,2065,2,0,0,26.9
670,2065,2,0,0,26.7
682,2065,2,0,0,28.4
686,2065,2,0,0,27.9
688,2065,2,0,0,29.2
694,2065,2,0,0,28
703,2065,2,0,0,32
705,2065,2,0,0,30.9
706,2065,2,0,0,28.1
710,2065,2,0,0,27.2
716,2065,2,0,0,27
724,2065,2,0,0,31
740,2065,2,0,0,28.2
748,2065,2,0,0,27.1
756,2065,2,0,0,32.1
760,2065,2,0,0,28.2
764,2065,2,0,0,28.6
776,2065,2,0,0,30.7
780,2065,2,0,0,27.3
784,2065,2,0,0,28.5
792,2065,2,0,0,29
795,2065,2,0,0,29
800,2065,2,0,0,26.6
804,2065,2,0,0,29
818,2065,2,0,0,28
826,2065,2,0,0,31.2
834,2065,2,0,0,26.2
840,2065,2,0,0,31
854,2065,2,0,0,27.8
858,2065,2,0,0,27.7
862,2065,2,0,0,26
882,2065,2,0,0,30.7
894,2065,2,0,0,26.8
40,2070,2,0,0,31.2
70,2070,2,0,0,29.1
76,2070,2,0,0,25.7
108,2070,2,0,0,27.9
116,2070,2,0,0,28.4
231,2070,2,0,0,28.2
246,2070,2,0,0,31
250,2070,2,0,0,31
254,2070,2,0,0,28.5
276,2070,2,0,0,31.2
312,2070,2,0,0,30
352,2070,2,0,0,31
360,2070,2,0,0,29.8
392,2070,2,0,0,32.3
398,2070,2,0,0,29.2
410,2070,2,0,0,32.6
426,2070,2,0,0,27
450,2070,2,0,0,26.5
454,2070,2,0,0,26.9
470,2070,2,0,0,30.1
474,2070,2,0,0,30.7
484,2070,2,0,0,26.6
533,2070,2,0,0,29.3
540,2070,2,0,0,31.5
548,2070,2,0,0,29.2
566,2070,2,0,0,28.1
578,2070,2,0,0,31.1
591,2070,2,0,0,25.6
626,2070,2,0,0,28.5
634,2070,2,0,0,28.4
638,2070,2,0,0,30.8
678,2070,2,0,0,26.9
702,2070,2,0,0,32.3
704,2070,2,0,0,28.5
736,2070,2,0,0,28.3
752,2070,2,0,0,31
762,2070,2,0,0,27.9
788,2070,2,0,0,32
807,2070,2,0,0,29.1
8,2070,2,0,0,29.2
12,2070,2,0,0,30.4
31,2070,2,0,0,27.5
32,2070,2,0,0,28
36,2070,2,0,0,31.1
44,2070,2,0,0,31.1
48,2070,2,0,0,28.4
50,2070,2,0,0,26.2
51,2070,2,0,0,28.5
56,2070,2,0,0,32.2
64,2070,2,0,0,26.7
68,2070,2,0,0,27.4
84,2070,2,0,0,26.6
100,2070,2,0,0,29.2
104,2070,2,0,0,31
112,2070,2,0,0,29.1
120,2070,2,0,0,26.7
124,2070,2,0,0,31.1
132,2070,2,0,0,26.5
140,2070,2,0,0,26.5
148,2070,2,0,0,26.8
152,2070,2,0,0,28
156,2070,2,0,0,30
170,2070,2,0,0,27.4
174,2070,2,0,0,28.1
178,2070,2,0,0,26.6
180,2070,2,0,0,27.1
188,2070,2,0,0,26.7
191,2070,2,0,0,29.1
192,2070,2,0,0,26.7
196,2070,2,0,0,30.2
203,2070,2,0,0,31.9
204,2070,2,0,0,28
208,2070,2,0,0,31.1
214,2070,2,0,0,24.9
218,2070,2,0,0,26.7
222,2070,2,0,0,26.6
226,2070,2,0,0,26.7
233,2070,2,0,0,31
258,2070,2,0,0,26.8
266,2070,2,0,0,27.3
268,2070,2,0,0,28.3
270,2070,2,0,0,28.2
275,2070,2,0,0,28.3
288,2070,2,0,0,28.1
300,2070,2,0,0,31.2
320,2070,2,0,0,26.9
324,2070,2,0,0,27.8
328,2070,2,0,0,28.1
332,2070,2,0,0,29.6
340,2070,2,0,0,27.1
344,2070,2,0,0,32.3
348,2070,2,0,0,32.1
356,2070,2,0,0,26.3
364,2070,2,0,0,28.5
368,2070,2,0,0,28.3
372,2070,2,0,0,32.1
376,2070,2,0,0,29.7
380,2070,2,0,0,32.1
384,2070,2,0,0,27.8
388,2070,2,0,0,26
400,2070,2,0,0,28.4
404,2070,2,0,0,26.7
414,2070,2,0,0,29
417,2070,2,0,0,27.5
418,2070,2,0,0,28.3
422,2070,2,0,0,28.5
428,2070,2,0,0,31
430,2070,2,0,0,28.1
440,2070,2,0,0,30.8
442,2070,2,0,0,31.2
446,2070,2,0,0,31.8
458,2070,2,0,0,31
462,2070,2,0,0,28.3
466,2070,2,0,0,27.9
480,2070,2,0,0,30.5
496,2070,2,0,0,29
498,2070,2,0,0,28.1
499,2070,2,0,0,30.2
504,2070,2,0,0,31.9
508,2070,2,0,0,26.9
