"isono","year","sexno","ageno","eduno","macb"
175,2060,2,0,4,28.1
90,2060,2,0,4,31.5
96,2060,2,0,4,30.1
583,2060,2,0,4,32
478,2060,2,0,4,27.8
316,2060,2,0,4,28.4
408,2060,2,0,4,30
308,2060,2,0,4,27.5
52,2060,2,0,4,31.1
232,2060,2,0,4,28.9
434,2060,2,0,4,32.7
24,2060,2,0,4,25.7
242,2060,2,0,4,33.3
598,2060,2,0,4,31.8
860,2060,2,0,4,29.6
262,2060,2,0,4,28.8
512,2060,2,0,4,27.2
887,2060,2,0,4,27.5
850,2060,2,0,4,32.3
768,2060,2,0,4,27.5
830,2060,2,0,4,32.4
40,2060,2,0,4,25.8
70,2060,2,0,4,23.3
76,2060,2,0,4,26
108,2060,2,0,4,28.1
116,2060,2,0,4,29.7
231,2060,2,0,4,28.2
246,2060,2,0,4,21.5
250,2060,2,0,4,26.1
254,2060,2,0,4,28.5
276,2060,2,0,4,25.9
312,2060,2,0,4,26.8
352,2060,2,0,4,29.3
360,2060,2,0,4,33.1
392,2060,2,0,4,17.7
398,2060,2,0,4,18.3
410,2060,2,0,4,17.5
426,2060,2,0,4,27.2
450,2060,2,0,4,26.8
454,2060,2,0,4,27.6
470,2060,2,0,4,25.6
474,2060,2,0,4,23.1
484,2060,2,0,4,28
533,2060,2,0,4,30.6
540,2060,2,0,4,35.8
548,2060,2,0,4,31.9
566,2060,2,0,4,25.6
578,2060,2,0,4,21.3
591,2060,2,0,4,25.2
626,2060,2,0,4,25.3
634,2060,2,0,4,29.1
638,2060,2,0,4,28.2
678,2060,2,0,4,28
702,2060,2,0,4,18.1
704,2060,2,0,4,29.9
736,2060,2,0,4,26.8
752,2060,2,0,4,22.4
762,2060,2,0,4,20.3
788,2060,2,0,4,33.9
807,2060,2,0,4,32.1
8,2060,2,0,4,30.5
12,2060,2,0,4,33
31,2060,2,0,4,23.5
32,2060,2,0,4,28.9
36,2060,2,0,4,32.2
44,2060,2,0,4,32.8
48,2060,2,0,4,28.7
50,2060,2,0,4,27.3
51,2060,2,0,4,19
56,2060,2,0,4,31.2
64,2060,2,0,4,25.6
68,2060,2,0,4,29.9
84,2060,2,0,4,26.9
100,2060,2,0,4,21.4
104,2060,2,0,4,32.2
112,2060,2,0,4,18
120,2060,2,0,4,26.1
124,2060,2,0,4,22.3
132,2060,2,0,4,28.1
140,2060,2,0,4,25.3
148,2060,2,0,4,25.8
152,2060,2,0,4,30
156,2060,2,0,4,33.1
170,2060,2,0,4,25.8
174,2060,2,0,4,27.5
178,2060,2,0,4,25.6
180,2060,2,0,4,27.9
188,2060,2,0,4,26.1
191,2060,2,0,4,27.9
192,2060,2,0,4,28.8
196,2060,2,0,4,31
203,2060,2,0,4,33.8
204,2060,2,0,4,28.5
208,2060,2,0,4,32.3
214,2060,2,0,4,25.6
218,2060,2,0,4,26.1
222,2060,2,0,4,26.5
226,2060,2,0,4,27.2
233,2060,2,0,4,18.1
258,2060,2,0,4,29.5
266,2060,2,0,4,27.3
268,2060,2,0,4,20.1
270,2060,2,0,4,29.5
275,2060,2,0,4,29.6
288,2060,2,0,4,28.8
300,2060,2,0,4,30.7
320,2060,2,0,4,27.9
324,2060,2,0,4,27.2
328,2060,2,0,4,27.7
332,2060,2,0,4,28.8
340,2060,2,0,4,27.5
344,2060,2,0,4,25.9
348,2060,2,0,4,33.1
356,2060,2,0,4,26.7
364,2060,2,0,4,30.8
368,2060,2,0,4,25.3
372,2060,2,0,4,26.8
376,2060,2,0,4,30.7
380,2060,2,0,4,34.1
384,2060,2,0,4,26.7
388,2060,2,0,4,27.8
400,2060,2,0,4,27.6
404,2060,2,0,4,20.3
414,2060,2,0,4,30.1
417,2060,2,0,4,17.6
418,2060,2,0,4,29.7
422,2060,2,0,4,30.1
428,2060,2,0,4,18.9
430,2060,2,0,4,27.6
440,2060,2,0,4,19.2
442,2060,2,0,4,31.3
446,2060,2,0,4,34.6
458,2060,2,0,4,33.9
462,2060,2,0,4,29.9
466,2060,2,0,4,27.3
480,2060,2,0,4,32.5
496,2060,2,0,4,26.9
498,2060,2,0,4,26.4
499,2060,2,0,4,31.1
504,2060,2,0,4,33.3
508,2060,2,0,4,27.3
516,2060,2,0,4,29.7
524,2060,2,0,4,25.7
528,2060,2,0,4,31.4
530,2060,2,0,4,29.6
554,2060,2,0,4,32.8
558,2060,2,0,4,26.4
562,2060,2,0,4,26.1
586,2060,2,0,4,28.2
600,2060,2,0,4,29.2
604,2060,2,0,4,28
608,2060,2,0,4,25.3
616,2060,2,0,4,38.3
620,2060,2,0,4,31.8
624,2060,2,0,4,28.1
630,2060,2,0,4,19.8
642,2060,2,0,4,20.3
643,2060,2,0,4,18.2
646,2060,2,0,4,28.3
662,2060,2,0,4,28
670,2060,2,0,4,28.3
682,2060,2,0,4,24.3
686,2060,2,0,4,28.3
688,2060,2,0,4,30.2
694,2060,2,0,4,28.2
703,2060,2,0,4,35.7
705,2060,2,0,4,32.5
706,2060,2,0,4,27.8
710,2060,2,0,4,28.5
716,2060,2,0,4,21.9
724,2060,2,0,4,32
740,2060,2,0,4,29.6
748,2060,2,0,4,23.2
756,2060,2,0,4,29.7
760,2060,2,0,4,29.1
764,2060,2,0,4,30.7
776,2060,2,0,4,31.8
780,2060,2,0,4,29
784,2060,2,0,4,29.8
792,2060,2,0,4,29.3
795,2060,2,0,4,17.5
800,2060,2,0,4,26.9
804,2060,2,0,4,18.9
818,2060,2,0,4,27.2
826,2060,2,0,4,32.3
834,2060,2,0,4,26.3
840,2060,2,0,4,30.8
854,2060,2,0,4,26.7
858,2060,2,0,4,29.8
862,2060,2,0,4,26.5
882,2060,2,0,4,32.3
894,2060,2,0,4,28.2
4,2065,2,0,4,28.6
72,2065,2,0,4,28.3
144,2065,2,0,4,29.1
175,2065,2,0,4,28.4
90,2065,2,0,4,31.8
96,2065,2,0,4,30
583,2065,2,0,4,32.1
478,2065,2,0,4,27.8
316,2065,2,0,4,28.6
408,2065,2,0,4,30.1
308,2065,2,0,4,27.3
52,2065,2,0,4,31
232,2065,2,0,4,29
434,2065,2,0,4,32.6
24,2065,2,0,4,25.6
242,2065,2,0,4,33.6
598,2065,2,0,4,32.1
860,2065,2,0,4,29.6
262,2065,2,0,4,28.9
512,2065,2,0,4,27.1
887,2065,2,0,4,27.3
850,2065,2,0,4,32.3
768,2065,2,0,4,27.5
830,2065,2,0,4,32.4
40,2065,2,0,4,24.7
70,2065,2,0,4,21.9
76,2065,2,0,4,25.9
108,2065,2,0,4,28.1
116,2065,2,0,4,29.7
231,2065,2,0,4,28.4
246,2065,2,0,4,20.9
250,2065,2,0,4,24.9
254,2065,2,0,4,28.5
276,2065,2,0,4,25.3
312,2065,2,0,4,25.8
352,2065,2,0,4,29.1
360,2065,2,0,4,33.3
392,2065,2,0,4,17.6
398,2065,2,0,4,18
410,2065,2,0,4,17.5
426,2065,2,0,4,27.2
450,2065,2,0,4,27
454,2065,2,0,4,27.8
470,2065,2,0,4,25.4
474,2065,2,0,4,22.2
484,2065,2,0,4,28.2
533,2065,2,0,4,30.7
540,2065,2,0,4,36.2
548,2065,2,0,4,32.2
566,2065,2,0,4,25.2
578,2065,2,0,4,20.6
591,2065,2,0,4,25
626,2065,2,0,4,24.6
634,2065,2,0,4,29.3
638,2065,2,0,4,27.6
678,2065,2,0,4,28.1
702,2065,2,0,4,18.1
704,2065,2,0,4,29.9
736,2065,2,0,4,26.7
752,2065,2,0,4,21.1
762,2065,2,0,4,19.7
788,2065,2,0,4,33.8
807,2065,2,0,4,32.2
8,2065,2,0,4,30.6
12,2065,2,0,4,33
31,2065,2,0,4,23.5
32,2065,2,0,4,28.8
36,2065,2,0,4,32
44,2065,2,0,4,33.1
48,2065,2,0,4,28.8
50,2065,2,0,4,27.4
51,2065,2,0,4,18.6
56,2065,2,0,4,30.2
64,2065,2,0,4,25.8
68,2065,2,0,4,29.9
84,2065,2,0,4,27
100,2065,2,0,4,20.8
104,2065,2,0,4,32.3
112,2065,2,0,4,18
120,2065,2,0,4,25.9
124,2065,2,0,4,21.5
132,2065,2,0,4,28.2
140,2065,2,0,4,25.2
148,2065,2,0,4,25.9
152,2065,2,0,4,29.7
156,2065,2,0,4,33.4
170,2065,2,0,4,25.4
174,2065,2,0,4,27.5
178,2065,2,0,4,25.4
180,2065,2,0,4,28
188,2065,2,0,4,25.9
191,2065,2,0,4,27
192,2065,2,0,4,28.7
196,2065,2,0,4,27.7
203,2065,2,0,4,34.4
204,2065,2,0,4,28.7
208,2065,2,0,4,32.7
214,2065,2,0,4,25.6
218,2065,2,0,4,25.7
222,2065,2,0,4,26.6
226,2065,2,0,4,27.5
233,2065,2,0,4,18.2
258,2065,2,0,4,29.7
266,2065,2,0,4,27.1
268,2065,2,0,4,19.9
270,2065,2,0,4,29.6
275,2065,2,0,4,29.4
288,2065,2,0,4,29
300,2065,2,0,4,30.1
320,2065,2,0,4,28.2
324,2065,2,0,4,27.4
328,2065,2,0,4,27.6
332,2065,2,0,4,28.3
340,2065,2,0,4,27.5
344,2065,2,0,4,23.6
348,2065,2,0,4,31.6
356,2065,2,0,4,26.8
364,2065,2,0,4,30.8
368,2065,2,0,4,24.9
372,2065,2,0,4,25.3
376,2065,2,0,4,30.7
380,2065,2,0,4,34.3
384,2065,2,0,4,26.7
388,2065,2,0,4,28
400,2065,2,0,4,27.3
404,2065,2,0,4,19.8
414,2065,2,0,4,30.3
417,2065,2,0,4,17.5
418,2065,2,0,4,29.8
422,2065,2,0,4,30.1
428,2065,2,0,4,18.9
430,2065,2,0,4,27.8
440,2065,2,0,4,19.3
442,2065,2,0,4,31.3
446,2065,2,0,4,34.8
458,2065,2,0,4,34
462,2065,2,0,4,29.8
466,2065,2,0,4,27.6
480,2065,2,0,4,32.9
496,2065,2,0,4,26.8
498,2065,2,0,4,26.1
499,2065,2,0,4,30.7
504,2065,2,0,4,33.3
508,2065,2,0,4,27.5
516,2065,2,0,4,29.7
524,2065,2,0,4,25.5
528,2065,2,0,4,31.4
530,2065,2,0,4,29.8
554,2065,2,0,4,32.9
558,2065,2,0,4,26.5
562,2065,2,0,4,26.3
586,2065,2,0,4,28.4
600,2065,2,0,4,29.4
604,2065,2,0,4,27.2
608,2065,2,0,4,25.1
616,2065,2,0,4,39.6
620,2065,2,0,4,32
624,2065,2,0,4,28.3
630,2065,2,0,4,19.5
642,2065,2,0,4,19.5
643,2065,2,0,4,18.3
646,2065,2,0,4,28.5
662,2065,2,0,4,28
670,2065,2,0,4,28.5
682,2065,2,0,4,23.1
686,2065,2,0,4,28.5
688,2065,2,0,4,29.8
694,2065,2,0,4,28.4
703,2065,2,0,4,37.1
705,2065,2,0,4,32.6
706,2065,2,0,4,28.1
710,2065,2,0,4,28.7
716,2065,2,0,4,21.4
724,2065,2,0,4,32
740,2065,2,0,4,29.8
748,2065,2,0,4,22.8
756,2065,2,0,4,29
760,2065,2,0,4,29.3
764,2065,2,0,4,30.9
776,2065,2,0,4,31.9
780,2065,2,0,4,29.1
784,2065,2,0,4,29.9
792,2065,2,0,4,29.1
795,2065,2,0,4,17.5
800,2065,2,0,4,27.1
804,2065,2,0,4,17.8
818,2065,2,0,4,26.8
826,2065,2,0,4,32.5
834,2065,2,0,4,26.4
840,2065,2,0,4,30.6
854,2065,2,0,4,26.9
858,2065,2,0,4,29.9
862,2065,2,0,4,26.5
882,2065,2,0,4,32.7
894,2065,2,0,4,28.4
4,2070,2,0,4,28.7
72,2070,2,0,4,28.2
144,2070,2,0,4,29.3
175,2070,2,0,4,28.6
90,2070,2,0,4,32.2
96,2070,2,0,4,29.9
583,2070,2,0,4,32.3
478,2070,2,0,4,27.8
316,2070,2,0,4,28.7
408,2070,2,0,4,30.1
308,2070,2,0,4,27.1
52,2070,2,0,4,30.8
232,2070,2,0,4,29.2
434,2070,2,0,4,32.8
24,2070,2,0,4,25.4
242,2070,2,0,4,34.1
598,2070,2,0,4,32.5
860,2070,2,0,4,29.7
262,2070,2,0,4,29.1
512,2070,2,0,4,26.8
887,2070,2,0,4,27
850,2070,2,0,4,32.2
768,2070,2,0,4,27.5
830,2070,2,0,4,32.4
40,2070,2,0,4,23.4
70,2070,2,0,4,20.7
76,2070,2,0,4,25.7
108,2070,2,0,4,28.2
116,2070,2,0,4,29.8
231,2070,2,0,4,28.4
246,2070,2,0,4,20.3
250,2070,2,0,4,23.7
254,2070,2,0,4,28.5
276,2070,2,0,4,24.4
312,2070,2,0,4,24.5
352,2070,2,0,4,28.7
360,2070,2,0,4,33.5
392,2070,2,0,4,17.6
398,2070,2,0,4,17.8
410,2070,2,0,4,17.5
426,2070,2,0,4,27.1
450,2070,2,0,4,27.2
454,2070,2,0,4,28
470,2070,2,0,4,25.1
474,2070,2,0,4,21.3
484,2070,2,0,4,28.3
533,2070,2,0,4,30.8
540,2070,2,0,4,36.5
548,2070,2,0,4,32.5
566,2070,2,0,4,24.8
578,2070,2,0,4,20
591,2070,2,0,4,24.7
626,2070,2,0,4,23.7
634,2070,2,0,4,29.5
638,2070,2,0,4,26.7
678,2070,2,0,4,28.2
702,2070,2,0,4,18.1
704,2070,2,0,4,30.1
736,2070,2,0,4,26.4
752,2070,2,0,4,20
762,2070,2,0,4,19.2
788,2070,2,0,4,33.8
807,2070,2,0,4,32.3
8,2070,2,0,4,30.6
12,2070,2,0,4,33.1
31,2070,2,0,4,23.4
32,2070,2,0,4,28.6
36,2070,2,0,4,31.7
44,2070,2,0,4,33.3
48,2070,2,0,4,28.9
50,2070,2,0,4,27.6
51,2070,2,0,4,18.4
56,2070,2,0,4,28.7
64,2070,2,0,4,26.1
68,2070,2,0,4,29.7
84,2070,2,0,4,27
100,2070,2,0,4,20.4
104,2070,2,0,4,32.4
112,2070,2,0,4,18
120,2070,2,0,4,25.6
124,2070,2,0,4,21.2
132,2070,2,0,4,28.4
140,2070,2,0,4,25
148,2070,2,0,4,26
152,2070,2,0,4,29.2
156,2070,2,0,4,33.8
170,2070,2,0,4,24.8
174,2070,2,0,4,27.3
178,2070,2,0,4,25.1
180,2070,2,0,4,28
188,2070,2,0,4,25.6
191,2070,2,0,4,25.7
192,2070,2,0,4,28.5
196,2070,2,0,4,22.3
203,2070,2,0,4,35.5
204,2070,2,0,4,28.9
208,2070,2,0,4,32.8
214,2070,2,0,4,25.4
218,2070,2,0,4,25.1
222,2070,2,0,4,26.5
226,2070,2,0,4,27.6
233,2070,2,0,4,18.2
258,2070,2,0,4,29.8
266,2070,2,0,4,26.8
268,2070,2,0,4,19.8
270,2070,2,0,4,29.8
275,2070,2,0,4,29
288,2070,2,0,4,29.2
300,2070,2,0,4,29.2
320,2070,2,0,4,28.4
324,2070,2,0,4,27.7
328,2070,2,0,4,27.3
332,2070,2,0,4,27.8
340,2070,2,0,4,27.5
344,2070,2,0,4,21.6
348,2070,2,0,4,28.6
356,2070,2,0,4,26.8
364,2070,2,0,4,30.9
368,2070,2,0,4,24.5
372,2070,2,0,4,23.7
376,2070,2,0,4,30.7
380,2070,2,0,4,34.4
384,2070,2,0,4,26.7
388,2070,2,0,4,28.1
400,2070,2,0,4,26.9
404,2070,2,0,4,19.2
414,2070,2,0,4,30.5
417,2070,2,0,4,17.5
418,2070,2,0,4,29.9
422,2070,2,0,4,30
428,2070,2,0,4,18.9
430,2070,2,0,4,28
440,2070,2,0,4,19.3
442,2070,2,0,4,31.2
446,2070,2,0,4,35
458,2070,2,0,4,34.3
462,2070,2,0,4,29.9
466,2070,2,0,4,27.9
480,2070,2,0,4,33.2
496,2070,2,0,4,26.8
498,2070,2,0,4,25.7
499,2070,2,0,4,30
504,2070,2,0,4,33.3
508,2070,2,0,4,27.6
516,2070,2,0,4,29.6
524,2070,2,0,4,25.1
528,2070,2,0,4,31.1
530,2070,2,0,4,29.9
554,2070,2,0,4,32.9
558,2070,2,0,4,26.5
562,2070,2,0,4,26.6
586,2070,2,0,4,28.5
600,2070,2,0,4,29.4
604,2070,2,0,4,26.3
608,2070,2,0,4,24.6
616,2070,2,0,4,38.1
620,2070,2,0,4,32.1
624,2070,2,0,4,28.4
630,2070,2,0,4,19.3
642,2070,2,0,4,18.9
643,2070,2,0,4,18.3
646,2070,2,0,4,28.7
662,2070,2,0,4,28
670,2070,2,0,4,28.6
682,2070,2,0,4,21.9
686,2070,2,0,4,28.7
688,2070,2,0,4,29.2
694,2070,2,0,4,28.6
703,2070,2,0,4,37.7
705,2070,2,0,4,32.7
706,2070,2,0,4,28.4
710,2070,2,0,4,28.8
716,2070,2,0,4,21
724,2070,2,0,4,31.9
740,2070,2,0,4,29.9
748,2070,2,0,4,22.3
756,2070,2,0,4,28.1
760,2070,2,0,4,29.3
764,2070,2,0,4,31
776,2070,2,0,4,32.2
780,2070,2,0,4,29.4
784,2070,2,0,4,30
792,2070,2,0,4,28.8
795,2070,2,0,4,17.5
800,2070,2,0,4,27.2
804,2070,2,0,4,17.6
818,2070,2,0,4,26.4
826,2070,2,0,4,32.6
834,2070,2,0,4,26.3
840,2070,2,0,4,30.3
854,2070,2,0,4,27.1
858,2070,2,0,4,30.1
862,2070,2,0,4,26.3
882,2070,2,0,4,33.1
894,2070,2,0,4,28.5
4,2075,2,0,4,28.7
72,2075,2,0,4,28.1
144,2075,2,0,4,29.3
175,2075,2,0,4,28.6
90,2075,2,0,4,32.5
96,2075,2,0,4,29.7
583,2075,2,0,4,32.4
478,2075,2,0,4,27.8
316,2075,2,0,4,28.8
408,2075,2,0,4,30.2
308,2075,2,0,4,26.8
52,2075,2,0,4,30.4
232,2075,2,0,4,29.2
434,2075,2,0,4,32.9
24,2075,2,0,4,25.2
242,2075,2,0,4,34.5
598,2075,2,0,4,32.8
860,2075,2,0,4,29.8
262,2075,2,0,4,29.1
512,2075,2,0,4,26.4
887,2075,2,0,4,26.6
850,2075,2,0,4,32.2
768,2075,2,0,4,27.5
830,2075,2,0,4,32.4
40,2075,2,0,4,22.2
70,2075,2,0,4,19.5
76,2075,2,0,4,25.4
108,2075,2,0,4,28.3
116,2075,2,0,4,30
231,2075,2,0,4,28.5
246,2075,2,0,4,19.8
250,2075,2,0,4,22.7
254,2075,2,0,4,28.4
276,2075,2,0,4,23.6
312,2075,2,0,4,23.2
352,2075,2,0,4,28.3
360,2075,2,0,4,33.5
392,2075,2,0,4,17.6
398,2075,2,0,4,17.7
410,2075,2,0,4,17.5
426,2075,2,0,4,27
450,2075,2,0,4,27.4
454,2075,2,0,4,28.2
470,2075,2,0,4,24.7
474,2075,2,0,4,20.5
484,2075,2,0,4,28.3
533,2075,2,0,4,30.7
540,2075,2,0,4,36.8
548,2075,2,0,4,32.8
566,2075,2,0,4,24.4
578,2075,2,0,4,19.5
591,2075,2,0,4,24.2
626,2075,2,0,4,22.9
634,2075,2,0,4,29.6
638,2075,2,0,4,25.7
678,2075,2,0,4,28.3
702,2075,2,0,4,18.1
704,2075,2,0,4,30.2
736,2075,2,0,4,26
752,2075,2,0,4,19.1
762,2075,2,0,4,18.9
788,2075,2,0,4,34
807,2075,2,0,4,32.5
8,2075,2,0,4,30.6
12,2075,2,0,4,33.3
31,2075,2,0,4,23.3
32,2075,2,0,4,28.3
36,2075,2,0,4,31.3
44,2075,2,0,4,33.5
48,2075,2,0,4,28.8
50,2075,2,0,4,27.7
51,2075,2,0,4,18.2
56,2075,2,0,4,26.5
64,2075,2,0,4,26.3
68,2075,2,0,4,29.4
84,2075,2,0,4,27.1
100,2075,2,0,4,20.1
104,2075,2,0,4,32.5
112,2075,2,0,4,18
120,2075,2,0,4,25.2
124,2075,2,0,4,21.2
132,2075,2,0,4,28.6
140,2075,2,0,4,24.8
148,2075,2,0,4,26.1
152,2075,2,0,4,28.5
156,2075,2,0,4,34.1
170,2075,2,0,4,24.1
174,2075,2,0,4,26.9
178,2075,2,0,4,24.7
180,2075,2,0,4,27.9
188,2075,2,0,4,25.1
191,2075,2,0,4,24
192,2075,2,0,4,28.2
196,2075,2,0,4,19.4
203,2075,2,0,4,37.1
204,2075,2,0,4,29
208,2075,2,0,4,32.7
214,2075,2,0,4,25.2
218,2075,2,0,4,24.4
222,2075,2,0,4,26.4
226,2075,2,0,4,27.8
233,2075,2,0,4,18.2
258,2075,2,0,4,29.9
266,2075,2,0,4,26.5
268,2075,2,0,4,19.7
270,2075,2,0,4,29.9
275,2075,2,0,4,28.4
288,2075,2,0,4,29.2
300,2075,2,0,4,28
320,2075,2,0,4,28.5
324,2075,2,0,4,27.8
328,2075,2,0,4,27.1
332,2075,2,0,4,27.1
340,2075,2,0,4,27.4
344,2075,2,0,4,20
348,2075,2,0,4,23.6
356,2075,2,0,4,26.7
364,2075,2,0,4,31.1
368,2075,2,0,4,23.9
372,2075,2,0,4,22.1
376,2075,2,0,4,30.7
380,2075,2,0,4,34.5
384,2075,2,0,4,26.5
388,2075,2,0,4,28.2
400,2075,2,0,4,26.3
404,2075,2,0,4,18.8
414,2075,2,0,4,30.6
417,2075,2,0,4,17.5
418,2075,2,0,4,30
422,2075,2,0,4,29.8
428,2075,2,0,4,19
430,2075,2,0,4,28.1
440,2075,2,0,4,19.3
442,2075,2,0,4,31
446,2075,2,0,4,35
458,2075,2,0,4,34.5
462,2075,2,0,4,30
466,2075,2,0,4,28.1
480,2075,2,0,4,33.4
496,2075,2,0,4,26.5
498,2075,2,0,4,25.1
499,2075,2,0,4,29
504,2075,2,0,4,33.4
508,2075,2,0,4,27.8
516,2075,2,0,4,29.4
524,2075,2,0,4,24.6
528,2075,2,0,4,30.5
530,2075,2,0,4,29.9
554,2075,2,0,4,32.9
558,2075,2,0,4,26.4
562,2075,2,0,4,26.8
586,2075,2,0,4,28.6
600,2075,2,0,4,29.3
604,2075,2,0,4,25.3
608,2075,2,0,4,24.1
616,2075,2,0,4,34.3
620,2075,2,0,4,32.1
624,2075,2,0,4,28.5
630,2075,2,0,4,19.1
642,2075,2,0,4,18.4
643,2075,2,0,4,18.3
646,2075,2,0,4,28.8
662,2075,2,0,4,27.8
670,2075,2,0,4,28.6
682,2075,2,0,4,20.7
686,2075,2,0,4,28.8
688,2075,2,0,4,28.1
694,2075,2,0,4,28.8
703,2075,2,0,4,35.3
705,2075,2,0,4,32.9
706,2075,2,0,4,28.5
710,2075,2,0,4,28.9
716,2075,2,0,4,20.7
724,2075,2,0,4,31.8
740,2075,2,0,4,30
748,2075,2,0,4,21.9
756,2075,2,0,4,27.1
760,2075,2,0,4,29.2
764,2075,2,0,4,31
776,2075,2,0,4,32.4
780,2075,2,0,4,29.5
784,2075,2,0,4,30
792,2075,2,0,4,28.3
795,2075,2,0,4,17.5
800,2075,2,0,4,27.3
804,2075,2,0,4,17.6
818,2075,2,0,4,25.9
826,2075,2,0,4,32.8
834,2075,2,0,4,26.3
840,2075,2,0,4,29.8
854,2075,2,0,4,27.3
858,2075,2,0,4,30.2
862,2075,2,0,4,26
882,2075,2,0,4,33.4
894,2075,2,0,4,28.5
4,2080,2,0,4,28.7
72,2080,2,0,4,27.8
144,2080,2,0,4,29.2
175,2080,2,0,4,28.5
90,2080,2,0,4,32.7
96,2080,2,0,4,29.5
583,2080,2,0,4,32.6
478,2080,2,0,4,27.7
316,2080,2,0,4,28.9
408,2080,2,0,4,30.2
308,2080,2,0,4,26.3
52,2080,2,0,4,29.9
232,2080,2,0,4,29.2
434,2080,2,0,4,32.8
24,2080,2,0,4,24.9
242,2080,2,0,4,34.9
598,2080,2,0,4,33
860,2080,2,0,4,29.8
262,2080,2,0,4,29.2
512,2080,2,0,4,25.9
887,2080,2,0,4,26.1
850,2080,2,0,4,32.1
768,2080,2,0,4,27.4
830,2080,2,0,4,32.3
40,2080,2,0,4,21.2
70,2080,2,0,4,18.5
76,2080,2,0,4,24.9
108,2080,2,0,4,28.3
116,2080,2,0,4,30.1
231,2080,2,0,4,28.6
246,2080,2,0,4,19.4
250,2080,2,0,4,21.9
254,2080,2,0,4,28.3
276,2080,2,0,4,22.8
312,2080,2,0,4,21.9
352,2080,2,0,4,27.9
360,2080,2,0,4,33.5
392,2080,2,0,4,17.6
398,2080,2,0,4,17.6
410,2080,2,0,4,17.5
426,2080,2,0,4,26.8
450,2080,2,0,4,27.5
454,2080,2,0,4,28.4
470,2080,2,0,4,24.2
474,2080,2,0,4,19.9
484,2080,2,0,4,28.2
533,2080,2,0,4,30.6
540,2080,2,0,4,37.2
548,2080,2,0,4,33.1
566,2080,2,0,4,23.9
578,2080,2,0,4,19
591,2080,2,0,4,23.7
626,2080,2,0,4,22
634,2080,2,0,4,29.6
638,2080,2,0,4,24.6
678,2080,2,0,4,28.4
702,2080,2,0,4,18.2
704,2080,2,0,4,30.3
736,2080,2,0,4,25.6
752,2080,2,0,4,18.4
762,2080,2,0,4,18.6
788,2080,2,0,4,34.2
807,2080,2,0,4,32.8
8,2080,2,0,4,30.6
12,2080,2,0,4,33.5
31,2080,2,0,4,23.1
32,2080,2,0,4,27.8
36,2080,2,0,4,30.7
44,2080,2,0,4,33.7
48,2080,2,0,4,28.6
50,2080,2,0,4,27.7
51,2080,2,0,4,18.2
56,2080,2,0,4,23.2
64,2080,2,0,4,26.5
68,2080,2,0,4,28.9
84,2080,2,0,4,27
100,2080,2,0,4,19.9
104,2080,2,0,4,32.5
112,2080,2,0,4,18
120,2080,2,0,4,24.7
124,2080,2,0,4,21.2
132,2080,2,0,4,28.7
140,2080,2,0,4,24.5
148,2080,2,0,4,26.2
152,2080,2,0,4,27.5
156,2080,2,0,4,34.4
170,2080,2,0,4,23.3
174,2080,2,0,4,26.4
178,2080,2,0,4,24.3
180,2080,2,0,4,27.8
188,2080,2,0,4,24.6
191,2080,2,0,4,21.9
192,2080,2,0,4,27.8
196,2080,2,0,4,19.1
203,2080,2,0,4,38.3
204,2080,2,0,4,29.1
208,2080,2,0,4,32.5
214,2080,2,0,4,25
218,2080,2,0,4,23.8
222,2080,2,0,4,26.1
226,2080,2,0,4,27.9
233,2080,2,0,4,18.2
258,2080,2,0,4,30.1
266,2080,2,0,4,26.2
268,2080,2,0,4,19.7
270,2080,2,0,4,30
275,2080,2,0,4,27.6
288,2080,2,0,4,29.3
300,2080,2,0,4,26.4
320,2080,2,0,4,28.5
324,2080,2,0,4,27.9
328,2080,2,0,4,26.8
332,2080,2,0,4,26.3
340,2080,2,0,4,27.3
344,2080,2,0,4,18.7
348,2080,2,0,4,19.5
356,2080,2,0,4,26.5
364,2080,2,0,4,31.1
368,2080,2,0,4,23.4
372,2080,2,0,4,20.6
376,2080,2,0,4,30.7
380,2080,2,0,4,34.6
384,2080,2,0,4,26.4
388,2080,2,0,4,28.4
400,2080,2,0,4,25.7
404,2080,2,0,4,18.4
414,2080,2,0,4,30.5
417,2080,2,0,4,17.5
418,2080,2,0,4,30.1
422,2080,2,0,4,29.4
428,2080,2,0,4,19
430,2080,2,0,4,28.1
440,2080,2,0,4,19.3
442,2080,2,0,4,30.7
446,2080,2,0,4,35
458,2080,2,0,4,34.9
462,2080,2,0,4,30.2
466,2080,2,0,4,28.2
480,2080,2,0,4,33.6
496,2080,2,0,4,26
498,2080,2,0,4,24.1
499,2080,2,0,4,27.2
504,2080,2,0,4,33.5
508,2080,2,0,4,27.9
516,2080,2,0,4,29.1
524,2080,2,0,4,24
528,2080,2,0,4,29.9
530,2080,2,0,4,29.9
554,2080,2,0,4,32.8
558,2080,2,0,4,26.2
562,2080,2,0,4,27
586,2080,2,0,4,28.6
600,2080,2,0,4,29.2
604,2080,2,0,4,24.3
608,2080,2,0,4,23.6
616,2080,2,0,4,34
620,2080,2,0,4,32.1
624,2080,2,0,4,28.4
630,2080,2,0,4,19
642,2080,2,0,4,18.1
643,2080,2,0,4,18.3
646,2080,2,0,4,28.8
662,2080,2,0,4,27.5
670,2080,2,0,4,28.7
682,2080,2,0,4,19.7
686,2080,2,0,4,28.8
