"isono","year","sexno","ageno","eduno","mage"
232,2035,0,0,0,25.3
232,2040,0,0,0,26.9
232,2045,0,0,0,28.5
232,2050,0,0,0,30
232,2055,0,0,0,31.3
232,2060,0,0,0,32.6
232,2065,0,0,0,34
232,2070,0,0,0,35.4
232,2075,0,0,0,36.9
232,2080,0,0,0,38.4
232,2085,0,0,0,39.8
232,2090,0,0,0,41.1
232,2095,0,0,0,42.3
233,2010,0,0,0,39.7
233,2015,0,0,0,40.5
233,2020,0,0,0,41.5
233,2025,0,0,0,42.7
233,2030,0,0,0,44.4
233,2035,0,0,0,46.2
233,2040,0,0,0,47.3
233,2045,0,0,0,47.1
233,2050,0,0,0,46.7
233,2055,0,0,0,47.3
233,2060,0,0,0,48.2
233,2065,0,0,0,48.8
233,2070,0,0,0,49.5
233,2075,0,0,0,49.8
233,2080,0,0,0,49.8
233,2085,0,0,0,49.9
233,2090,0,0,0,50.4
233,2095,0,0,0,51.2
242,2010,0,0,0,26.4
242,2015,0,0,0,28
242,2020,0,0,0,29.6
242,2025,0,0,0,31.3
242,2030,0,0,0,32.9
242,2035,0,0,0,34.4
242,2040,0,0,0,36
242,2045,0,0,0,37.9
242,2050,0,0,0,39.8
242,2055,0,0,0,41.7
242,2060,0,0,0,43.4
242,2065,0,0,0,44.9
242,2070,0,0,0,46.1
242,2075,0,0,0,47.2
242,2080,0,0,0,48.2
242,2085,0,0,0,49.2
242,2090,0,0,0,50
242,2095,0,0,0,50.9
246,2010,0,0,0,42.1
246,2015,0,0,0,42.5
246,2020,0,0,0,42.8
246,2025,0,0,0,43.3
246,2030,0,0,0,43.8
246,2035,0,0,0,44.2
246,2040,0,0,0,44.7
246,2045,0,0,0,44.7
246,2050,0,0,0,44.6
246,2055,0,0,0,44.7
246,2060,0,0,0,44.8
246,2065,0,0,0,45.2
246,2070,0,0,0,45.8
246,2075,0,0,0,46.5
246,2080,0,0,0,47.2
246,2085,0,0,0,47.8
246,2090,0,0,0,48.4
246,2095,0,0,0,49.1
250,2010,0,0,0,39.9
250,2015,0,0,0,40.9
250,2020,0,0,0,41.5
250,2025,0,0,0,42
250,2030,0,0,0,42.8
250,2035,0,0,0,43.5
250,2040,0,0,0,43.9
250,2045,0,0,0,44.2
250,2050,0,0,0,44.7
250,2055,0,0,0,45.3
250,2060,0,0,0,45.9
250,2065,0,0,0,46.5
250,2070,0,0,0,47.2
250,2075,0,0,0,47.9
250,2080,0,0,0,48.7
250,2085,0,0,0,49.5
250,2090,0,0,0,50.4
250,2095,0,0,0,51.3
254,2010,0,0,0,24.2
254,2015,0,0,0,25.5
254,2020,0,0,0,27
254,2025,0,0,0,28.6
254,2030,0,0,0,30.3
254,2035,0,0,0,32
254,2040,0,0,0,33.7
254,2045,0,0,0,35.4
254,2050,0,0,0,37
254,2055,0,0,0,38.5
254,2060,0,0,0,40.1
254,2065,0,0,0,41.7
254,2070,0,0,0,43.4
254,2075,0,0,0,45.1
254,2080,0,0,0,46.7
254,2085,0,0,0,48.3
254,2090,0,0,0,49.9
254,2095,0,0,0,51.3
258,2010,0,0,0,29
258,2015,0,0,0,30.4
258,2020,0,0,0,32.3
258,2025,0,0,0,34.2
258,2030,0,0,0,35.9
258,2035,0,0,0,37.6
258,2040,0,0,0,39.2
258,2045,0,0,0,40.1
258,2050,0,0,0,41
258,2055,0,0,0,42
258,2060,0,0,0,43.1
258,2065,0,0,0,44.3
258,2070,0,0,0,45.3
258,2075,0,0,0,46.1
258,2080,0,0,0,46.8
258,2085,0,0,0,47.5
258,2090,0,0,0,48.1
258,2095,0,0,0,48.8
262,2010,0,0,0,21.3
262,2015,0,0,0,22.8
262,2020,0,0,0,24.4
262,2025,0,0,0,25.7
262,2030,0,0,0,27.1
262,2035,0,0,0,28.6
262,2040,0,0,0,30.1
262,2045,0,0,0,31.6
262,2050,0,0,0,33
262,2055,0,0,0,34.2
262,2060,0,0,0,35.5
262,2065,0,0,0,36.7
262,2070,0,0,0,37.8
262,2075,0,0,0,38.8
262,2080,0,0,0,39.9
262,2085,0,0,0,41
262,2090,0,0,0,42.1
262,2095,0,0,0,43.2
266,2010,0,0,0,21.5
266,2015,0,0,0,23.1
266,2020,0,0,0,24.8
266,2025,0,0,0,26.4
266,2030,0,0,0,27.9
266,2035,0,0,0,29.5
266,2040,0,0,0,31
266,2045,0,0,0,32.5
266,2050,0,0,0,34
266,2055,0,0,0,35.4
266,2060,0,0,0,36.8
266,2065,0,0,0,38.2
266,2070,0,0,0,39.4
266,2075,0,0,0,40.6
266,2080,0,0,0,41.7
266,2085,0,0,0,42.8
266,2090,0,0,0,43.9
266,2095,0,0,0,45
268,2010,0,0,0,37.3
268,2015,0,0,0,38.9
268,2020,0,0,0,40.5
268,2025,0,0,0,42.4
268,2030,0,0,0,44.6
268,2035,0,0,0,46.9
268,2040,0,0,0,49.1
268,2045,0,0,0,50.8
268,2050,0,0,0,51.4
268,2055,0,0,0,51.6
268,2060,0,0,0,52.3
268,2065,0,0,0,53.3
268,2070,0,0,0,54.3
268,2075,0,0,0,54.9
268,2080,0,0,0,54.9
268,2085,0,0,0,54.7
268,2090,0,0,0,54.5
268,2095,0,0,0,54.6
270,2010,0,0,0,17.7
270,2015,0,0,0,18.4
270,2020,0,0,0,19.4
270,2025,0,0,0,20.7
270,2030,0,0,0,22.3
270,2035,0,0,0,23.9
270,2040,0,0,0,25.4
270,2045,0,0,0,26.9
270,2050,0,0,0,28.5
270,2055,0,0,0,29.9
270,2060,0,0,0,31.4
270,2065,0,0,0,32.7
270,2070,0,0,0,34.1
270,2075,0,0,0,35.5
270,2080,0,0,0,36.9
270,2085,0,0,0,38.2
270,2090,0,0,0,39.4
270,2095,0,0,0,40.6
275,2010,0,0,0,18
275,2015,0,0,0,19.3
275,2020,0,0,0,20.6
275,2025,0,0,0,22
275,2030,0,0,0,23.5
275,2035,0,0,0,25.2
275,2040,0,0,0,27
275,2045,0,0,0,29
275,2050,0,0,0,30.9
275,2055,0,0,0,32.9
275,2060,0,0,0,34.9
275,2065,0,0,0,36.8
275,2070,0,0,0,38.7
275,2075,0,0,0,40.5
275,2080,0,0,0,42.3
275,2085,0,0,0,43.9
275,2090,0,0,0,45.4
275,2095,0,0,0,46.9
276,2010,0,0,0,44.3
276,2015,0,0,0,46.5
276,2020,0,0,0,47.9
276,2025,0,0,0,48.5
276,2030,0,0,0,49.3
276,2035,0,0,0,50.1
276,2040,0,0,0,51.2
276,2045,0,0,0,51.8
276,2050,0,0,0,52.2
276,2055,0,0,0,52.3
276,2060,0,0,0,52.2
276,2065,0,0,0,52.2
276,2070,0,0,0,52.5
276,2075,0,0,0,53.1
276,2080,0,0,0,53.8
276,2085,0,0,0,54.6
276,2090,0,0,0,55.3
276,2095,0,0,0,56.1
288,2010,0,0,0,20.5
288,2015,0,0,0,21.2
288,2020,0,0,0,22.1
288,2025,0,0,0,23
288,2030,0,0,0,24.1
288,2035,0,0,0,25.4
288,2040,0,0,0,26.6
288,2045,0,0,0,27.9
288,2050,0,0,0,29.2
288,2055,0,0,0,30.6
288,2060,0,0,0,32
288,2065,0,0,0,33.4
288,2070,0,0,0,34.9
288,2075,0,0,0,36.3
288,2080,0,0,0,37.8
288,2085,0,0,0,39.3
288,2090,0,0,0,40.7
288,2095,0,0,0,42
300,2010,0,0,0,41.3
300,2015,0,0,0,43.1
300,2020,0,0,0,44.9
300,2025,0,0,0,46.9
300,2030,0,0,0,48.7
300,2035,0,0,0,50.1
300,2040,0,0,0,51
300,2045,0,0,0,51.5
300,2050,0,0,0,51.8
300,2055,0,0,0,52
300,2060,0,0,0,52.6
300,2065,0,0,0,53.2
300,2070,0,0,0,53.5
300,2075,0,0,0,53.8
300,2080,0,0,0,54.2
300,2085,0,0,0,54.8
300,2090,0,0,0,55.6
300,2095,0,0,0,56.6
308,2010,0,0,0,25
308,2015,0,0,0,27.4
308,2020,0,0,0,29.6
308,2025,0,0,0,31.8
308,2030,0,0,0,33.9
308,2035,0,0,0,36
308,2040,0,0,0,37.8
308,2045,0,0,0,39.5
308,2050,0,0,0,41.4
308,2055,0,0,0,43.4
308,2060,0,0,0,45.4
308,2065,0,0,0,47.2
308,2070,0,0,0,48.7
308,2075,0,0,0,49.8
308,2080,0,0,0,50.6
308,2085,0,0,0,51.2
308,2090,0,0,0,51.9
308,2095,0,0,0,52.8
312,2010,0,0,0,36.9
312,2015,0,0,0,38
312,2020,0,0,0,38.4
312,2025,0,0,0,38.8
312,2030,0,0,0,39.5
312,2035,0,0,0,40.7
312,2040,0,0,0,42.1
312,2045,0,0,0,43.2
312,2050,0,0,0,44.1
312,2055,0,0,0,44.9
312,2060,0,0,0,45.5
312,2065,0,0,0,46
312,2070,0,0,0,46.7
312,2075,0,0,0,47.6
312,2080,0,0,0,48.5
312,2085,0,0,0,49.4
312,2090,0,0,0,50.2
312,2095,0,0,0,50.8
316,2010,0,0,0,29.2
316,2015,0,0,0,30.2
316,2020,0,0,0,31.5
316,2025,0,0,0,33
316,2030,0,0,0,34.7
316,2035,0,0,0,36.3
316,2040,0,0,0,37.9
316,2045,0,0,0,39.4
316,2050,0,0,0,40.8
316,2055,0,0,0,42.2
316,2060,0,0,0,43.6
316,2065,0,0,0,45
316,2070,0,0,0,46.6
316,2075,0,0,0,48.1
316,2080,0,0,0,49.6
316,2085,0,0,0,51
316,2090,0,0,0,52.3
316,2095,0,0,0,53.6
320,2010,0,0,0,18.8
320,2015,0,0,0,19.8
320,2020,0,0,0,21.1
320,2025,0,0,0,22.6
320,2030,0,0,0,24.2
320,2035,0,0,0,25.9
320,2040,0,0,0,27.7
320,2045,0,0,0,29.4
320,2050,0,0,0,31.2
320,2055,0,0,0,33
320,2060,0,0,0,34.8
320,2065,0,0,0,36.6
320,2070,0,0,0,38.3
320,2075,0,0,0,40
320,2080,0,0,0,41.5
320,2085,0,0,0,43.1
320,2090,0,0,0,44.5
320,2095,0,0,0,45.9
324,2010,0,0,0,18.2
324,2015,0,0,0,18.5
324,2020,0,0,0,19.2
324,2025,0,0,0,20.3
324,2030,0,0,0,21.7
324,2035,0,0,0,23.2
324,2040,0,0,0,24.7
324,2045,0,0,0,26.2
324,2050,0,0,0,27.8
324,2055,0,0,0,29.5
324,2060,0,0,0,31.2
324,2065,0,0,0,32.8
324,2070,0,0,0,34.4
324,2075,0,0,0,35.9
324,2080,0,0,0,37.4
324,2085,0,0,0,38.8
324,2090,0,0,0,40
324,2095,0,0,0,41.2
328,2010,0,0,0,23.8
328,2015,0,0,0,25.5
328,2020,0,0,0,27.5
328,2025,0,0,0,29.9
328,2030,0,0,0,32.5
328,2035,0,0,0,35.3
328,2040,0,0,0,38
328,2045,0,0,0,40.4
328,2050,0,0,0,42.2
328,2055,0,0,0,43.5
328,2060,0,0,0,45
328,2065,0,0,0,46.3
328,2070,0,0,0,47.6
328,2075,0,0,0,48.9
328,2080,0,0,0,49.8
328,2085,0,0,0,50.4
328,2090,0,0,0,50.8
328,2095,0,0,0,51
332,2010,0,0,0,21.5
332,2015,0,0,0,22.8
332,2020,0,0,0,24.3
332,2025,0,0,0,25.8
332,2030,0,0,0,27.4
332,2035,0,0,0,29.2
332,2040,0,0,0,31
332,2045,0,0,0,32.7
332,2050,0,0,0,34.5
332,2055,0,0,0,36.1
332,2060,0,0,0,37.8
332,2065,0,0,0,39.3
332,2070,0,0,0,40.6
332,2075,0,0,0,41.7
332,2080,0,0,0,42.7
332,2085,0,0,0,43.7
332,2090,0,0,0,44.5
332,2095,0,0,0,45.4
340,2010,0,0,0,20.9
340,2015,0,0,0,22.5
340,2020,0,0,0,24.3
340,2025,0,0,0,26.1
340,2030,0,0,0,27.9
340,2035,0,0,0,29.8
340,2040,0,0,0,31.7
340,2045,0,0,0,33.6
340,2050,0,0,0,35.6
340,2055,0,0,0,37.5
340,2060,0,0,0,39.3
340,2065,0,0,0,41.1
340,2070,0,0,0,42.7
340,2075,0,0,0,44.3
340,2080,0,0,0,45.7
340,2085,0,0,0,47.1
340,2090,0,0,0,48.4
340,2095,0,0,0,49.7
344,2010,0,0,0,41.9
344,2015,0,0,0,43.7
344,2020,0,0,0,45.5
344,2025,0,0,0,47
344,2030,0,0,0,48.5
344,2035,0,0,0,50
344,2040,0,0,0,51.3
344,2045,0,0,0,52.6
344,2050,0,0,0,53.7
344,2055,0,0,0,53.7
344,2060,0,0,0,52.6
344,2065,0,0,0,52.8
344,2070,0,0,0,53.7
344,2075,0,0,0,54.6
344,2080,0,0,0,55.6
344,2085,0,0,0,56.5
344,2090,0,0,0,57.2
344,2095,0,0,0,57.9
348,2010,0,0,0,39.8
348,2015,0,0,0,41.2
348,2020,0,0,0,43
348,2025,0,0,0,44.7
348,2030,0,0,0,46
348,2035,0,0,0,47.2
348,2040,0,0,0,48.4
348,2045,0,0,0,49.3
348,2050,0,0,0,49.7
348,2055,0,0,0,50.1
348,2060,0,0,0,50.7
348,2065,0,0,0,50.9
348,2070,0,0,0,51.1
348,2075,0,0,0,51.4
348,2080,0,0,0,51.8
348,2085,0,0,0,52.3
348,2090,0,0,0,52.8
348,2095,0,0,0,53.4
352,2010,0,0,0,34.8
352,2015,0,0,0,35.6
352,2020,0,0,0,36.7
352,2025,0,0,0,37.8
352,2030,0,0,0,39
352,2035,0,0,0,40.3
352,2040,0,0,0,41.1
352,2045,0,0,0,41.7
352,2050,0,0,0,42.3
352,2055,0,0,0,43
352,2060,0,0,0,43.7
352,2065,0,0,0,44.5
352,2070,0,0,0,45.4
352,2075,0,0,0,46.3
352,2080,0,0,0,47.1
352,2085,0,0,0,47.8
352,2090,0,0,0,48.6
352,2095,0,0,0,49.5
356,2010,0,0,0,25.1
356,2015,0,0,0,26.6
356,2020,0,0,0,28.1
356,2025,0,0,0,29.7
356,2030,0,0,0,31.4
356,2035,0,0,0,33
356,2040,0,0,0,34.6
356,2045,0,0,0,36.3
356,2050,0,0,0,38
356,2055,0,0,0,39.7
356,2060,0,0,0,41.2
356,2065,0,0,0,42.6
356,2070,0,0,0,43.9
356,2075,0,0,0,45
356,2080,0,0,0,46.1
356,2085,0,0,0,47.2
356,2090,0,0,0,48.2
356,2095,0,0,0,49.1
360,2010,0,0,0,27.7
360,2015,0,0,0,29.6
360,2020,0,0,0,31.4
360,2025,0,0,0,33.2
360,2030,0,0,0,35.1
360,2035,0,0,0,36.8
360,2040,0,0,0,38.6
360,2045,0,0,0,40.5
360,2050,0,0,0,42.3
360,2055,0,0,0,44
360,2060,0,0,0,45.5
360,2065,0,0,0,46.8
360,2070,0,0,0,48
360,2075,0,0,0,49.1
360,2080,0,0,0,50.1
360,2085,0,0,0,50.9
360,2090,0,0,0,51.7
360,2095,0,0,0,52.3
364,2010,0,0,0,27
364,2015,0,0,0,29.7
364,2020,0,0,0,32.5
364,2025,0,0,0,35.3
364,2030,0,0,0,38
364,2035,0,0,0,40.4
364,2040,0,0,0,42.1
364,2045,0,0,0,43.3
364,2050,0,0,0,44.6
364,2055,0,0,0,46.3
364,2060,0,0,0,48.2
364,2065,0,0,0,50.2
364,2070,0,0,0,51.9
364,2075,0,0,0,53.3
364,2080,0,0,0,54.2
364,2085,0,0,0,54.8
364,2090,0,0,0,55.6
364,2095,0,0,0,56.6
368,2010,0,0,0,18.2
368,2015,0,0,0,19
368,2020,0,0,0,20.2
368,2025,0,0,0,21.7
368,2030,0,0,0,23.4
368,2035,0,0,0,25.2
368,2040,0,0,0,26.9
368,2045,0,0,0,28.7
368,2050,0,0,0,30.5
368,2055,0,0,0,32.4
368,2060,0,0,0,34.2
368,2065,0,0,0,36
368,2070,0,0,0,37.9
368,2075,0,0,0,39.7
368,2080,0,0,0,41.6
368,2085,0,0,0,43.3
368,2090,0,0,0,44.9
368,2095,0,0,0,46.4
372,2010,0,0,0,34.7
372,2015,0,0,0,36.1
372,2020,0,0,0,37.6
372,2025,0,0,0,38.9
372,2030,0,0,0,39.8
372,2035,0,0,0,40.5
372,2040,0,0,0,41.1
372,2045,0,0,0,41.7
372,2050,0,0,0,42.7
372,2055,0,0,0,43.8
372,2060,0,0,0,44.7
372,2065,0,0,0,45.5
372,2070,0,0,0,46.2
372,2075,0,0,0,46.9
372,2080,0,0,0,47.6
372,2085,0,0,0,48.5
372,2090,0,0,0,49.5
372,2095,0,0,0,50.6
376,2010,0,0,0,30.1
376,2015,0,0,0,30.1
376,2020,0,0,0,30.3
376,2025,0,0,0,30.6
376,2030,0,0,0,31.1
376,2035,0,0,0,31.6
376,2040,0,0,0,32.2
376,2045,0,0,0,32.9
376,2050,0,0,0,33.7
376,2055,0,0,0,34.5
376,2060,0,0,0,35.3
376,2065,0,0,0,36.1
376,2070,0,0,0,36.8
376,2075,0,0,0,37.6
376,2080,0,0,0,38.5
376,2085,0,0,0,39.4
376,2090,0,0,0,40.2
376,2095,0,0,0,41.1
380,2010,0,0,0,43.2
380,2015,0,0,0,45
380,2020,0,0,0,47
380,2025,0,0,0,48.8
380,2030,0,0,0,50.1
380,2035,0,0,0,51
380,2040,0,0,0,51.6
380,2045,0,0,0,52.1
380,2050,0,0,0,52.6
380,2055,0,0,0,52.8
380,2060,0,0,0,53.1
380,2065,0,0,0,53.5
380,2070,0,0,0,53.6
380,2075,0,0,0,53.9
380,2080,0,0,0,54.4
380,2085,0,0,0,55.2
380,2090,0,0,0,56.1
380,2095,0,0,0,57.1
384,2010,0,0,0,19.1
384,2015,0,0,0,19.9
384,2020,0,0,0,20.9
384,2025,0,0,0,22.1
384,2030,0,0,0,23.6
384,2035,0,0,0,25.1
384,2040,0,0,0,26.6
384,2045,0,0,0,28.2
384,2050,0,0,0,29.7
384,2055,0,0,0,31.3
384,2060,0,0,0,32.8
384,2065,0,0,0,34.3
384,2070,0,0,0,35.7
384,2075,0,0,0,37
384,2080,0,0,0,38.3
384,2085,0,0,0,39.5
384,2090,0,0,0,40.6
384,2095,0,0,0,41.7
388,2010,0,0,0,27
388,2015,0,0,0,28.4
388,2020,0,0,0,30
388,2025,0,0,0,31.7
388,2030,0,0,0,33.9
388,2035,0,0,0,36.3
388,2040,0,0,0,38.4
388,2045,0,0,0,40.1
388,2050,0,0,0,41.8
388,2055,0,0,0,43.4
388,2060,0,0,0,44.9
388,2065,0,0,0,46.4
388,2070,0,0,0,47.9
388,2075,0,0,0,49.2
388,2080,0,0,0,50.4
388,2085,0,0,0,51.3
388,2090,0,0,0,52.1
388,2095,0,0,0,52.9
392,2010,0,0,0,44.7
392,2015,0,0,0,46.4
392,2020,0,0,0,48.4
392,2025,0,0,0,50.5
392,2030,0,0,0,52.3
392,2035,0,0,0,53.7
392,2040,0,0,0,54.9
392,2045,0,0,0,55.7
392,2050,0,0,0,56.4
392,2055,0,0,0,57.1
392,2060,0,0,0,57.8
392,2065,0,0,0,58.5
392,2070,0,0,0,59.2
392,2075,0,0,0,59.8
392,2080,0,0,0,60.3
392,2085,0,0,0,60.8
392,2090,0,0,0,61.4
392,2095,0,0,0,62.1
398,2010,0,0,0,28.9
398,2015,0,0,0,30
398,2020,0,0,0,31.6
398,2025,0,0,0,33.3
398,2030,0,0,0,34.6
398,2035,0,0,0,35.2
398,2040,0,0,0,35.8
398,2045,0,0,0,37.3
398,2050,0,0,0,39
398,2055,0,0,0,40.6
398,2060,0,0,0,42.1
398,2065,0,0,0,43.4
398,2070,0,0,0,44.5
398,2075,0,0,0,45.5
398,2080,0,0,0,46.6
398,2085,0,0,0,47.9
398,2090,0,0,0,49.2
398,2095,0,0,0,50.6
400,2010,0,0,0,20.7
400,2015,0,0,0,22.7
400,2020,0,0,0,24.6
400,2025,0,0,0,26.4
400,2030,0,0,0,28.2
400,2035,0,0,0,30.1
400,2040,0,0,0,31.9
400,2045,0,0,0,33.7
400,2050,0,0,0,35.2
400,2055,0,0,0,36.8
400,2060,0,0,0,38.4
400,2065,0,0,0,40
400,2070,0,0,0,41.5
400,2075,0,0,0,43
400,2080,0,0,0,44.5
400,2085,0,0,0,45.9
400,2090,0,0,0,47.2
400,2095,0,0,0,48.6
404,2010,0,0,0,18.5
404,2015,0,0,0,19
404,2020,0,0,0,19.7
404,2025,0,0,0,20.8
404,2030,0,0,0,22.1
404,2035,0,0,0,23.5
404,2040,0,0,0,24.8
404,2045,0,0,0,26.1
404,2050,0,0,0,27.4
404,2055,0,0,0,28.8
404,2060,0,0,0,30.2
404,2065,0,0,0,31.6
404,2070,0,0,0,33
404,2075,0,0,0,34.4
404,2080,0,0,0,35.8
404,2085,0,0,0,37.2
404,2090,0,0,0,38.6
404,2095,0,0,0,39.8
408,2010,0,0,0,33
408,2015,0,0,0,33.6
408,2020,0,0,0,35
408,2025,0,0,0,36.4
408,2030,0,0,0,38.1
408,2035,0,0,0,40.2
408,2040,0,0,0,42.2
408,2045,0,0,0,44
408,2050,0,0,0,45.4
408,2055,0,0,0,46.7
408,2060,0,0,0,48
408,2065,0,0,0,49.4
408,2070,0,0,0,50.8
408,2075,0,0,0,52.2
408,2080,0,0,0,53.4
408,2085,0,0,0,54.2
408,2090,0,0,0,54.7
408,2095,0,0,0,55.2
410,2010,0,0,0,37.9
410,2015,0,0,0,40.7
410,2020,0,0,0,43.3
410,2025,0,0,0,45.7
410,2030,0,0,0,48
410,2035,0,0,0,50.2
410,2040,0,0,0,51.9
410,2045,0,0,0,53.6
410,2050,0,0,0,55.4
410,2055,0,0,0,57
410,2060,0,0,0,57.8
410,2065,0,0,0,58
410,2070,0,0,0,58.4
410,2075,0,0,0,58.8
410,2080,0,0,0,59.3
410,2085,0,0,0,59.9
410,2090,0,0,0,60.5
410,2095,0,0,0,61.1
414,2010,0,0,0,28.2
414,2015,0,0,0,30.6
414,2020,0,0,0,32.5
414,2025,0,0,0,34
414,2030,0,0,0,35.2
414,2035,0,0,0,36.4
414,2040,0,0,0,37.8
414,2045,0,0,0,39.4
414,2050,0,0,0,41
414,2055,0,0,0,42.3
414,2060,0,0,0,43.2
414,2065,0,0,0,44.2
414,2070,0,0,0,45.3
414,2075,0,0,0,46.5
414,2080,0,0,0,48
414,2085,0,0,0,49.6
414,2090,0,0,0,51.3
414,2095,0,0,0,52.8
417,2010,0,0,0,23.7
417,2015,0,0,0,25.6
417,2020,0,0,0,27.5
417,2025,0,0,0,29.4
417,2030,0,0,0,31
417,2035,0,0,0,32.2
417,2040,0,0,0,33.6
417,2045,0,0,0,35.6
417,2050,0,0,0,37.5
417,2055,0,0,0,39.4
417,2060,0,0,0,41.2
417,2065,0,0,0,42.7
417,2070,0,0,0,44
417,2075,0,0,0,45.1
417,2080,0,0,0,46.2
417,2085,0,0,0,47.3
417,2090,0,0,0,48.5
417,2095,0,0,0,49.5
418,2010,0,0,0,21.4
418,2015,0,0,0,23.4
418,2020,0,0,0,25.4
418,2025,0,0,0,27.4
418,2030,0,0,0,29.2
418,2035,0,0,0,30.9
418,2040,0,0,0,32.5
418,2045,0,0,0,34
418,2050,0,0,0,35.5
418,2055,0,0,0,37
418,2060,0,0,0,38.4
418,2065,0,0,0,39.8
418,2070,0,0,0,41
418,2075,0,0,0,42
418,2080,0,0,0,42.7
418,2085,0,0,0,43.5
418,2090,0,0,0,44.3
418,2095,0,0,0,45.3
422,2010,0,0,0,29.1
422,2015,0,0,0,31.2
422,2020,0,0,0,33.1
422,2025,0,0,0,35
422,2030,0,0,0,37
422,2035,0,0,0,39
422,2040,0,0,0,41
422,2045,0,0,0,42.7
422,2050,0,0,0,44
422,2055,0,0,0,45.2
422,2060,0,0,0,46.3
422,2065,0,0,0,47.4
422,2070,0,0,0,48.5
422,2075,0,0,0,49.6
422,2080,0,0,0,50.6
422,2085,0,0,0,51.5
422,2090,0,0,0,52.3
422,2095,0,0,0,53.1
426,2010,0,0,0,20.2
426,2015,0,0,0,21.4
426,2020,0,0,0,22.6
426,2025,0,0,0,23.6
426,2030,0,0,0,24.6
426,2035,0,0,0,25.6
426,2040,0,0,0,26.7
426,2045,0,0,0,27.8
426,2050,0,0,0,29
426,2055,0,0,0,30.2
426,2060,0,0,0,31.4
426,2065,0,0,0,32.5
426,2070,0,0,0,33.5
426,2075,0,0,0,34.6
426,2080,0,0,0,35.7
426,2085,0,0,0,36.8
426,2090,0,0,0,37.9
426,2095,0,0,0,39
428,2010,0,0,0,40.2
428,2015,0,0,0,41.4
428,2020,0,0,0,42.6
428,2025,0,0,0,44
428,2030,0,0,0,45.9
428,2035,0,0,0,48.2
428,2040,0,0,0,50.4
428,2045,0,0,0,51.8
428,2050,0,0,0,51.9
428,2055,0,0,0,51.7
428,2060,0,0,0,52.4
428,2065,0,0,0,53.2
428,2070,0,0,0,53.8
428,2075,0,0,0,54.4
428,2080,0,0,0,54.6
428,2085,0,0,0,54.5
428,2090,0,0,0,54.4
428,2095,0,0,0,54.8
430,2010,0,0,0,18.1
430,2015,0,0,0,19.1
430,2020,0,0,0,20.1
430,2025,0,0,0,21.3
430,2030,0,0,0,22.7
430,2035,0,0,0,24.1
430,2040,0,0,0,25.5
430,2045,0,0,0,27
430,2050,0,0,0,28.5
430,2055,0,0,0,30
430,2060,0,0,0,31.4
430,2065,0,0,0,32.8
430,2070,0,0,0,34.1
430,2075,0,0,0,35.5
430,2080,0,0,0,36.8
430,2085,0,0,0,38.1
430,2090,0,0,0,39.4
430,2095,0,0,0,40.6
434,2010,0,0,0,25.9
434,2015,0,0,0,27.6
434,2020,0,0,0,29
434,2025,0,0,0,30.5
434,2030,0,0,0,32
434,2035,0,0,0,33.8
434,2040,0,0,0,35.6
434,2045,0,0,0,37.4
434,2050,0,0,0,39.3
434,2055,0,0,0,41.1
434,2060,0,0,0,42.9
434,2065,0,0,0,44.3
434,2070,0,0,0,45.4
434,2075,0,0,0,46.3
434,2080,0,0,0,47.2
434,2085,0,0,0,48.3
434,2090,0,0,0,49.6
434,2095,0,0,0,51.1
440,2010,0,0,0,39.3
440,2015,0,0,0,40.3
440,2020,0,0,0,41.1
440,2025,0,0,0,42.3
440,2030,0,0,0,44.1
440,2035,0,0,0,46.2
440,2040,0,0,0,48.1
440,2045,0,0,0,49.2
440,2050,0,0,0,49.3
440,2055,0,0,0,48.7
440,2060,0,0,0,49.1
440,2065,0,0,0,50.1
440,2070,0,0,0,51.1
440,2075,0,0,0,51.8
440,2080,0,0,0,52.2
440,2085,0,0,0,52
440,2090,0,0,0,51.8
440,2095,0,0,0,52.2
442,2010,0,0,0,39
442,2015,0,0,0,39.5
442,2020,0,0,0,40.1
442,2025,0,0,0,40.7
442,2030,0,0,0,41.1
442,2035,0,0,0,41.8
442,2040,0,0,0,42.7
442,2045,0,0,0,43.4
442,2050,0,0,0,44
442,2055,0,0,0,44.5
442,2060,0,0,0,44.7
442,2065,0,0,0,45.1
442,2070,0,0,0,45.9
442,2075,0,0,0,47
442,2080,0,0,0,48.2
442,2085,0,0,0,49.4
442,2090,0,0,0,50.5
442,2095,0,0,0,51.5
446,2010,0,0,0,37.7
446,2015,0,0,0,39.4
446,2020,0,0,0,40.8
446,2025,0,0,0,42.3
446,2030,0,0,0,44.2
446,2035,0,0,0,46.3
446,2040,0,0,0,48.3
446,2045,0,0,0,49.7
446,2050,0,0,0,50.3
446,2055,0,0,0,50.1
446,2060,0,0,0,50.4
446,2065,0,0,0,51.2
446,2070,0,0,0,52.2
446,2075,0,0,0,53.3
446,2080,0,0,0,54.4
446,2085,0,0,0,55.4
446,2090,0,0,0,56.3
446,2095,0,0,0,57.4
450,2010,0,0,0,18.1
450,2015,0,0,0,19
450,2020,0,0,0,20.2
450,2025,0,0,0,21.6
450,2030,0,0,0,23
450,2035,0,0,0,24.5
450,2040,0,0,0,26
450,2045,0,0,0,27.7
450,2050,0,0,0,29.3
450,2055,0,0,0,31
450,2060,0,0,0,32.8
450,2065,0,0,0,34.5
450,2070,0,0,0,36.2
450,2075,0,0,0,37.9
