"isono","year","sexno","ageno","eduno","ggapedu25"
705,1985,0,0,7,1.24
705,1990,0,0,0,NA
705,1990,0,0,1,NA
705,1990,0,0,2,0.32
705,1990,0,0,3,0.42
705,1990,0,0,4,1.92
705,1990,0,0,5,0.37
705,1990,0,0,6,1.26
705,1990,0,0,7,1.08
705,1995,0,0,0,NA
705,1995,0,0,1,NA
705,1995,0,0,2,0.35
705,1995,0,0,3,0.46
705,1995,0,0,4,2.05
705,1995,0,0,5,0.41
705,1995,0,0,6,1.23
705,1995,0,0,7,0.96
705,2000,0,0,0,NA
705,2000,0,0,1,NA
705,2000,0,0,2,0.4
705,2000,0,0,3,0.51
705,2000,0,0,4,2.22
705,2000,0,0,5,0.45
705,2000,0,0,6,1.19
705,2000,0,0,7,0.86
705,2005,0,0,0,NA
705,2005,0,0,1,NA
705,2005,0,0,2,0.41
705,2005,0,0,3,0.58
705,2005,0,0,4,2.36
705,2005,0,0,5,0.49
705,2005,0,0,6,1.17
705,2005,0,0,7,0.78
705,2010,0,0,0,NA
705,2010,0,0,1,NA
705,2010,0,0,2,0.44
705,2010,0,0,3,0.65
705,2010,0,0,4,2.54
705,2010,0,0,5,0.53
705,2010,0,0,6,1.16
705,2010,0,0,7,0.73
705,2015,0,0,0,NA
705,2015,0,0,1,NA
705,2015,0,0,2,0.47
705,2015,0,0,3,0.75
705,2015,0,0,4,2.78
705,2015,0,0,5,0.6
705,2015,0,0,6,1.13
705,2015,0,0,7,0.7
705,2020,0,0,0,NA
705,2020,0,0,1,NA
705,2020,0,0,2,0.5
705,2020,0,0,3,0.87
705,2020,0,0,4,3.06
705,2020,0,0,5,0.67
705,2020,0,0,6,1.12
705,2020,0,0,7,0.67
705,2025,0,0,0,NA
705,2025,0,0,1,NA
705,2025,0,0,2,0.52
705,2025,0,0,3,0.99
705,2025,0,0,4,3.33
705,2025,0,0,5,0.74
705,2025,0,0,6,1.11
705,2025,0,0,7,0.65
705,2030,0,0,0,NA
705,2030,0,0,1,NA
705,2030,0,0,2,0.53
705,2030,0,0,3,1.1
705,2030,0,0,4,3.51
705,2030,0,0,5,0.82
705,2030,0,0,6,1.09
705,2030,0,0,7,0.63
705,2035,0,0,0,NA
705,2035,0,0,1,NA
705,2035,0,0,2,0.53
705,2035,0,0,3,1.19
705,2035,0,0,4,3.6
705,2035,0,0,5,0.9
705,2035,0,0,6,1.08
705,2035,0,0,7,0.61
705,2040,0,0,0,NA
705,2040,0,0,1,NA
705,2040,0,0,2,0.51
705,2040,0,0,3,1.25
705,2040,0,0,4,3.62
705,2040,0,0,5,0.99
705,2040,0,0,6,1.07
705,2040,0,0,7,0.6
705,2045,0,0,0,NA
705,2045,0,0,1,NA
705,2045,0,0,2,0.48
705,2045,0,0,3,1.31
705,2045,0,0,4,3.64
705,2045,0,0,5,1.1
705,2045,0,0,6,1.07
705,2045,0,0,7,0.59
705,2050,0,0,0,NA
705,2050,0,0,1,NA
705,2050,0,0,2,0.45
705,2050,0,0,3,1.36
705,2050,0,0,4,3.69
705,2050,0,0,5,1.2
705,2050,0,0,6,1.06
705,2050,0,0,7,0.58
705,2055,0,0,0,NA
705,2055,0,0,1,NA
705,2055,0,0,2,0.4
705,2055,0,0,3,1.39
705,2055,0,0,4,3.76
705,2055,0,0,5,1.31
705,2055,0,0,6,1.06
705,2055,0,0,7,0.58
705,2060,0,0,0,NA
705,2060,0,0,1,NA
705,2060,0,0,2,0.34
705,2060,0,0,3,1.42
705,2060,0,0,4,3.84
705,2060,0,0,5,1.41
705,2060,0,0,6,1.06
705,2060,0,0,7,0.58
705,2065,0,0,0,NA
705,2065,0,0,1,NA
705,2065,0,0,2,0.27
705,2065,0,0,3,1.44
705,2065,0,0,4,3.91
705,2065,0,0,5,1.48
705,2065,0,0,6,1.06
705,2065,0,0,7,0.58
705,2070,0,0,0,NA
705,2070,0,0,1,NA
705,2070,0,0,2,0.22
705,2070,0,0,3,1.45
705,2070,0,0,4,3.98
705,2070,0,0,5,1.54
705,2070,0,0,6,1.06
705,2070,0,0,7,0.58
705,2075,0,0,0,NA
705,2075,0,0,1,NA
705,2075,0,0,2,0.22
705,2075,0,0,3,1.46
705,2075,0,0,4,4.04
705,2075,0,0,5,1.57
705,2075,0,0,6,1.06
705,2075,0,0,7,0.58
705,2080,0,0,0,NA
705,2080,0,0,1,NA
705,2080,0,0,2,0.35
705,2080,0,0,3,1.47
705,2080,0,0,4,4.08
705,2080,0,0,5,1.59
705,2080,0,0,6,1.06
705,2080,0,0,7,0.59
705,2085,0,0,0,NA
705,2085,0,0,1,NA
705,2085,0,0,2,0.62
705,2085,0,0,3,1.47
705,2085,0,0,4,4.11
705,2085,0,0,5,1.6
705,2085,0,0,6,1.06
705,2085,0,0,7,0.59
705,2090,0,0,0,NA
705,2090,0,0,1,NA
705,2090,0,0,2,0.82
705,2090,0,0,3,1.47
705,2090,0,0,4,4.12
705,2090,0,0,5,1.6
705,2090,0,0,6,1.07
705,2090,0,0,7,0.59
705,2095,0,0,0,NA
705,2095,0,0,1,NA
705,2095,0,0,2,0.87
705,2095,0,0,3,1.47
705,2095,0,0,4,4.11
705,2095,0,0,5,1.6
705,2095,0,0,6,1.07
705,2095,0,0,7,0.59
705,2100,0,0,0,NA
705,2100,0,0,1,NA
705,2100,0,0,2,0.87
705,2100,0,0,3,1.46
705,2100,0,0,4,4.1
705,2100,0,0,5,1.6
705,2100,0,0,6,1.06
705,2100,0,0,7,0.59
706,1970,0,0,0,NA
706,1970,0,0,1,NA
706,1970,0,0,2,0.8
706,1970,0,0,3,6.48
706,1970,0,0,4,93
706,1970,0,0,5,54
706,1970,0,0,6,204
706,1970,0,0,7,6.33
706,1975,0,0,0,NA
706,1975,0,0,1,NA
706,1975,0,0,2,0.77
706,1975,0,0,3,4.78
706,1975,0,0,4,21.2
706,1975,0,0,5,10.87
706,1975,0,0,6,13.76
706,1975,0,0,7,3.11
706,1980,0,0,0,NA
706,1980,0,0,1,NA
706,1980,0,0,2,0.74
706,1980,0,0,3,3.4
706,1980,0,0,4,8.24
706,1980,0,0,5,5.68
706,1980,0,0,6,10.65
706,1980,0,0,7,3.89
706,1985,0,0,0,NA
706,1985,0,0,1,NA
706,1985,0,0,2,0.7
706,1985,0,0,3,2.88
706,1985,0,0,4,4.41
706,1985,0,0,5,3.52
706,1985,0,0,6,8.66
706,1985,0,0,7,5.06
706,1990,0,0,0,NA
706,1990,0,0,1,NA
706,1990,0,0,2,0.67
706,1990,0,0,3,1.59
706,1990,0,0,4,3.2
706,1990,0,0,5,2.48
706,1990,0,0,6,7.35
706,1990,0,0,7,6.38
706,1995,0,0,0,NA
706,1995,0,0,1,NA
706,1995,0,0,2,0.63
706,1995,0,0,3,1.46
706,1995,0,0,4,2.69
706,1995,0,0,5,2.09
706,1995,0,0,6,4.73
706,1995,0,0,7,6.78
706,2000,0,0,0,NA
706,2000,0,0,1,NA
706,2000,0,0,2,0.6
706,2000,0,0,3,1.37
706,2000,0,0,4,2.34
706,2000,0,0,5,1.86
706,2000,0,0,6,4.33
706,2000,0,0,7,7.63
706,2005,0,0,0,NA
706,2005,0,0,1,NA
706,2005,0,0,2,0.57
706,2005,0,0,3,1.27
706,2005,0,0,4,1.75
706,2005,0,0,5,1.96
706,2005,0,0,6,4.31
706,2005,0,0,7,7.27
706,2010,0,0,0,NA
706,2010,0,0,1,NA
706,2010,0,0,2,0.57
706,2010,0,0,3,1.07
706,2010,0,0,4,1.45
706,2010,0,0,5,1.81
706,2010,0,0,6,3.56
706,2010,0,0,7,5.4
706,2015,0,0,0,NA
706,2015,0,0,1,NA
706,2015,0,0,2,0.55
706,2015,0,0,3,0.87
706,2015,0,0,4,1.42
706,2015,0,0,5,1.59
706,2015,0,0,6,3.7
706,2015,0,0,7,5.05
706,2020,0,0,0,NA
706,2020,0,0,1,NA
706,2020,0,0,2,0.54
706,2020,0,0,3,0.85
706,2020,0,0,4,1.35
706,2020,0,0,5,1.44
706,2020,0,0,6,3.6
706,2020,0,0,7,4.63
706,2025,0,0,0,NA
706,2025,0,0,1,NA
706,2025,0,0,2,0.54
706,2025,0,0,3,0.82
706,2025,0,0,4,1.31
706,2025,0,0,5,1.31
706,2025,0,0,6,3.53
706,2025,0,0,7,4.3
706,2030,0,0,0,NA
706,2030,0,0,1,NA
706,2030,0,0,2,0.54
706,2030,0,0,3,0.81
706,2030,0,0,4,1.29
706,2030,0,0,5,1.2
706,2030,0,0,6,3.47
706,2030,0,0,7,4.02
706,2035,0,0,0,NA
706,2035,0,0,1,NA
706,2035,0,0,2,0.54
706,2035,0,0,3,0.8
706,2035,0,0,4,1.26
706,2035,0,0,5,1.12
706,2035,0,0,6,3.43
706,2035,0,0,7,3.79
706,2040,0,0,0,NA
706,2040,0,0,1,NA
706,2040,0,0,2,0.54
706,2040,0,0,3,0.8
706,2040,0,0,4,1.25
706,2040,0,0,5,1.06
706,2040,0,0,6,3.4
706,2040,0,0,7,3.59
706,2045,0,0,0,NA
706,2045,0,0,1,NA
706,2045,0,0,2,0.54
706,2045,0,0,3,0.8
706,2045,0,0,4,1.23
706,2045,0,0,5,1.01
706,2045,0,0,6,3.37
706,2045,0,0,7,3.44
706,2050,0,0,0,NA
706,2050,0,0,1,NA
706,2050,0,0,2,0.54
706,2050,0,0,3,0.79
706,2050,0,0,4,1.22
706,2050,0,0,5,0.98
706,2050,0,0,6,3.36
706,2050,0,0,7,3.32
706,2055,0,0,0,NA
706,2055,0,0,1,NA
706,2055,0,0,2,0.54
706,2055,0,0,3,0.79
706,2055,0,0,4,1.21
706,2055,0,0,5,0.96
706,2055,0,0,6,3.36
706,2055,0,0,7,3.25
706,2060,0,0,0,NA
706,2060,0,0,1,NA
706,2060,0,0,2,0.54
706,2060,0,0,3,0.79
706,2060,0,0,4,1.2
706,2060,0,0,5,0.94
706,2060,0,0,6,3.35
706,2060,0,0,7,3.2
706,2065,0,0,0,NA
706,2065,0,0,1,NA
706,2065,0,0,2,0.54
706,2065,0,0,3,0.78
706,2065,0,0,4,1.2
706,2065,0,0,5,0.94
706,2065,0,0,6,3.35
706,2065,0,0,7,3.17
706,2070,0,0,0,NA
706,2070,0,0,1,NA
706,2070,0,0,2,0.54
706,2070,0,0,3,0.78
706,2070,0,0,4,1.19
706,2070,0,0,5,0.93
706,2070,0,0,6,3.34
706,2070,0,0,7,3.16
706,2075,0,0,0,NA
706,2075,0,0,1,NA
706,2075,0,0,2,0.54
706,2075,0,0,3,0.78
706,2075,0,0,4,1.18
706,2075,0,0,5,0.93
706,2075,0,0,6,3.33
706,2075,0,0,7,3.15
706,2080,0,0,0,NA
706,2080,0,0,1,NA
706,2080,0,0,2,0.54
706,2080,0,0,3,0.77
706,2080,0,0,4,1.18
706,2080,0,0,5,0.92
706,2080,0,0,6,3.31
706,2080,0,0,7,3.14
706,2085,0,0,0,NA
706,2085,0,0,1,NA
706,2085,0,0,2,0.53
706,2085,0,0,3,0.77
706,2085,0,0,4,1.17
706,2085,0,0,5,0.92
706,2085,0,0,6,3.3
706,2085,0,0,7,3.12
706,2090,0,0,0,NA
706,2090,0,0,1,NA
706,2090,0,0,2,0.53
706,2090,0,0,3,0.77
706,2090,0,0,4,1.17
706,2090,0,0,5,0.91
706,2090,0,0,6,3.28
706,2090,0,0,7,3.11
706,2095,0,0,0,NA
706,2095,0,0,1,NA
706,2095,0,0,2,0.53
706,2095,0,0,3,0.76
706,2095,0,0,4,1.16
706,2095,0,0,5,0.91
706,2095,0,0,6,3.26
706,2095,0,0,7,3.09
706,2100,0,0,0,NA
706,2100,0,0,1,NA
706,2100,0,0,2,0.52
706,2100,0,0,3,0.76
706,2100,0,0,4,1.15
706,2100,0,0,5,0.9
706,2100,0,0,6,3.24
706,2100,0,0,7,3.07
710,1970,0,0,0,NA
710,1970,0,0,1,NA
710,1970,0,0,2,0.79
710,1970,0,0,3,0.97
710,1970,0,0,4,0.94
710,1970,0,0,5,1.13
710,1970,0,0,6,1.3
710,1970,0,0,7,2.86
710,1975,0,0,0,NA
710,1975,0,0,1,NA
710,1975,0,0,2,0.78
710,1975,0,0,3,0.98
710,1975,0,0,4,0.95
710,1975,0,0,5,1.1
710,1975,0,0,6,1.24
710,1975,0,0,7,2.42
710,1980,0,0,0,NA
710,1980,0,0,1,NA
710,1980,0,0,2,0.76
710,1980,0,0,3,0.98
710,1980,0,0,4,0.94
710,1980,0,0,5,1.09
710,1980,0,0,6,1.19
710,1980,0,0,7,2.06
710,1985,0,0,0,NA
710,1985,0,0,1,NA
710,1985,0,0,2,0.75
710,1985,0,0,3,0.98
710,1985,0,0,4,0.94
710,1985,0,0,5,1.06
710,1985,0,0,6,1.16
710,1985,0,0,7,1.78
710,1990,0,0,0,NA
710,1990,0,0,1,NA
710,1990,0,0,2,0.71
710,1990,0,0,3,0.96
710,1990,0,0,4,0.92
710,1990,0,0,5,1.02
710,1990,0,0,6,1.1
710,1990,0,0,7,1.58
710,1995,0,0,0,NA
710,1995,0,0,1,NA
710,1995,0,0,2,0.7
710,1995,0,0,3,0.95
710,1995,0,0,4,0.9
710,1995,0,0,5,0.96
710,1995,0,0,6,1.05
710,1995,0,0,7,1.42
710,2000,0,0,0,NA
710,2000,0,0,1,NA
710,2000,0,0,2,0.68
710,2000,0,0,3,0.95
710,2000,0,0,4,0.9
710,2000,0,0,5,0.94
710,2000,0,0,6,1.02
710,2000,0,0,7,1.28
710,2005,0,0,0,NA
710,2005,0,0,1,NA
710,2005,0,0,2,0.66
710,2005,0,0,3,0.96
710,2005,0,0,4,0.91
710,2005,0,0,5,0.94
710,2005,0,0,6,1.02
710,2005,0,0,7,1.18
710,2010,0,0,0,NA
710,2010,0,0,1,NA
710,2010,0,0,2,0.64
710,2010,0,0,3,0.95
710,2010,0,0,4,0.92
710,2010,0,0,5,0.98
710,2010,0,0,6,1.03
710,2010,0,0,7,1.1
710,2015,0,0,0,NA
710,2015,0,0,1,NA
710,2015,0,0,2,0.63
710,2015,0,0,3,0.95
710,2015,0,0,4,0.96
710,2015,0,0,5,0.99
710,2015,0,0,6,1.05
710,2015,0,0,7,1.08
710,2020,0,0,0,NA
710,2020,0,0,1,NA
710,2020,0,0,2,0.62
710,2020,0,0,3,0.95
710,2020,0,0,4,0.99
710,2020,0,0,5,1.02
710,2020,0,0,6,1.06
710,2020,0,0,7,1.05
710,2025,0,0,0,NA
710,2025,0,0,1,NA
710,2025,0,0,2,0.62
710,2025,0,0,3,0.97
710,2025,0,0,4,1.02
710,2025,0,0,5,1.03
710,2025,0,0,6,1.07
710,2025,0,0,7,1.04
710,2030,0,0,0,NA
710,2030,0,0,1,NA
710,2030,0,0,2,0.64
710,2030,0,0,3,0.99
710,2030,0,0,4,1.05
710,2030,0,0,5,1.04
710,2030,0,0,6,1.07
710,2030,0,0,7,1.02
710,2035,0,0,0,NA
710,2035,0,0,1,NA
710,2035,0,0,2,0.68
710,2035,0,0,3,1.03
710,2035,0,0,4,1.08
710,2035,0,0,5,1.04
710,2035,0,0,6,1.06
710,2035,0,0,7,1.01
710,2040,0,0,0,NA
710,2040,0,0,1,NA
710,2040,0,0,2,0.73
710,2040,0,0,3,1.09
710,2040,0,0,4,1.1
710,2040,0,0,5,1.04
710,2040,0,0,6,1.05
710,2040,0,0,7,1
710,2045,0,0,0,NA
710,2045,0,0,1,NA
710,2045,0,0,2,0.82
710,2045,0,0,3,1.16
710,2045,0,0,4,1.12
710,2045,0,0,5,1.03
710,2045,0,0,6,1.04
710,2045,0,0,7,0.99
710,2050,0,0,0,NA
710,2050,0,0,1,NA
710,2050,0,0,2,0.91
710,2050,0,0,3,1.24
710,2050,0,0,4,1.14
710,2050,0,0,5,1.02
710,2050,0,0,6,1.02
710,2050,0,0,7,0.98
710,2055,0,0,0,NA
710,2055,0,0,1,NA
710,2055,0,0,2,0.99
710,2055,0,0,3,1.3
710,2055,0,0,4,1.13
710,2055,0,0,5,1.01
710,2055,0,0,6,1.01
710,2055,0,0,7,0.97
710,2060,0,0,0,NA
710,2060,0,0,1,NA
710,2060,0,0,2,1.04
710,2060,0,0,3,1.33
710,2060,0,0,4,1.13
710,2060,0,0,5,0.99
710,2060,0,0,6,0.99
710,2060,0,0,7,0.96
710,2065,0,0,0,NA
710,2065,0,0,1,NA
710,2065,0,0,2,1.07
710,2065,0,0,3,1.35
710,2065,0,0,4,1.11
710,2065,0,0,5,0.98
710,2065,0,0,6,0.98
710,2065,0,0,7,0.94
710,2070,0,0,0,NA
710,2070,0,0,1,NA
710,2070,0,0,2,1.08
710,2070,0,0,3,1.36
710,2070,0,0,4,1.1
710,2070,0,0,5,0.96
710,2070,0,0,6,0.96
710,2070,0,0,7,0.93
710,2075,0,0,0,NA
710,2075,0,0,1,NA
710,2075,0,0,2,1.08
710,2075,0,0,3,1.36
710,2075,0,0,4,1.09
710,2075,0,0,5,0.95
710,2075,0,0,6,0.95
710,2075,0,0,7,0.92
710,2080,0,0,0,NA
710,2080,0,0,1,NA
710,2080,0,0,2,1.08
710,2080,0,0,3,1.35
710,2080,0,0,4,1.08
710,2080,0,0,5,0.95
710,2080,0,0,6,0.95
710,2080,0,0,7,0.92
710,2085,0,0,0,NA
710,2085,0,0,1,NA
710,2085,0,0,2,1.07
710,2085,0,0,3,1.35
710,2085,0,0,4,1.07
710,2085,0,0,5,0.94
710,2085,0,0,6,0.94
710,2085,0,0,7,0.91
710,2090,0,0,0,NA
710,2090,0,0,1,NA
710,2090,0,0,2,1.07
710,2090,0,0,3,1.34
710,2090,0,0,4,1.07
710,2090,0,0,5,0.94
710,2090,0,0,6,0.94
710,2090,0,0,7,0.91
710,2095,0,0,0,NA
710,2095,0,0,1,NA
710,2095,0,0,2,1.06
710,2095,0,0,3,1.33
710,2095,0,0,4,1.06
710,2095,0,0,5,0.93
710,2095,0,0,6,0.93
710,2095,0,0,7,0.9
710,2100,0,0,0,NA
710,2100,0,0,1,NA
710,2100,0,0,2,1.06
710,2100,0,0,3,1.33
710,2100,0,0,4,1.06
710,2100,0,0,5,0.93
710,2100,0,0,6,0.93
710,2100,0,0,7,0.9
716,1970,0,0,0,NA
716,1970,0,0,1,NA
716,1970,0,0,2,0.68
716,1970,0,0,3,1.04
716,1970,0,0,4,2.45
716,1970,0,0,5,1.77
716,1970,0,0,6,1.72
716,1970,0,0,7,1.75
716,1975,0,0,0,NA
716,1975,0,0,1,NA
716,1975,0,0,2,0.64
716,1975,0,0,3,0.99
716,1975,0,0,4,2.11
716,1975,0,0,5,1.88
716,1975,0,0,6,2.03
716,1975,0,0,7,1.94
716,1980,0,0,0,NA
716,1980,0,0,1,NA
716,1980,0,0,2,0.59
716,1980,0,0,3,0.92
716,1980,0,0,4,1.78
716,1980,0,0,5,1.76
716,1980,0,0,6,2.31
716,1980,0,0,7,2.16
716,1985,0,0,0,NA
716,1985,0,0,1,NA
716,1985,0,0,2,0.55
716,1985,0,0,3,0.87
716,1985,0,0,4,1.52
716,1985,0,0,5,1.72
716,1985,0,0,6,2.39
716,1985,0,0,7,2.05
716,1990,0,0,0,NA
716,1990,0,0,1,NA
716,1990,0,0,2,0.51
716,1990,0,0,3,0.82
716,1990,0,0,4,1.32
716,1990,0,0,5,1.61
716,1990,0,0,6,2.24
716,1990,0,0,7,2.11
716,1995,0,0,0,NA
716,1995,0,0,1,NA
716,1995,0,0,2,0.46
716,1995,0,0,3,0.75
716,1995,0,0,4,1.14
716,1995,0,0,5,1.33
716,1995,0,0,6,1.73
716,1995,0,0,7,2.16
716,2000,0,0,0,NA
716,2000,0,0,1,NA
716,2000,0,0,2,0.43
716,2000,0,0,3,0.71
716,2000,0,0,4,1.03
716,2000,0,0,5,1.13
716,2000,0,0,6,1.63
716,2000,0,0,7,2.12
716,2005,0,0,0,NA
716,2005,0,0,1,NA
716,2005,0,0,2,0.39
716,2005,0,0,3,0.66
716,2005,0,0,4,0.91
716,2005,0,0,5,1.01
716,2005,0,0,6,1.51
716,2005,0,0,7,2.05
716,2010,0,0,0,NA
716,2010,0,0,1,NA
716,2010,0,0,2,0.35
716,2010,0,0,3,0.61
716,2010,0,0,4,0.85
716,2010,0,0,5,0.92
716,2010,0,0,6,1.32
716,2010,0,0,7,1.86
716,2015,0,0,0,NA
716,2015,0,0,1,NA
716,2015,0,0,2,0.33
716,2015,0,0,3,0.62
716,2015,0,0,4,0.85
716,2015,0,0,5,0.82
716,2015,0,0,6,1.24
716,2015,0,0,7,1.88
716,2020,0,0,0,NA
716,2020,0,0,1,NA
716,2020,0,0,2,0.31
716,2020,0,0,3,0.61
716,2020,0,0,4,0.84
716,2020,0,0,5,0.79
716,2020,0,0,6,1.19
716,2020,0,0,7,1.86
716,2025,0,0,0,NA
716,2025,0,0,1,NA
716,2025,0,0,2,0.31
716,2025,0,0,3,0.6
716,2025,0,0,4,0.84
716,2025,0,0,5,0.77
716,2025,0,0,6,1.16
716,2025,0,0,7,1.84
716,2030,0,0,0,NA
716,2030,0,0,1,NA
716,2030,0,0,2,0.31
716,2030,0,0,3,0.6
716,2030,0,0,4,0.84
716,2030,0,0,5,0.75
716,2030,0,0,6,1.13
716,2030,0,0,7,1.82
716,2035,0,0,0,NA
716,2035,0,0,1,NA
716,2035,0,0,2,0.32
716,2035,0,0,3,0.6
716,2035,0,0,4,0.83
716,2035,0,0,5,0.73
716,2035,0,0,6,1.1
716,2035,0,0,7,1.8
716,2040,0,0,0,NA
716,2040,0,0,1,NA
716,2040,0,0,2,0.36
716,2040,0,0,3,0.61
716,2040,0,0,4,0.83
716,2040,0,0,5,0.71
716,2040,0,0,6,1.08
716,2040,0,0,7,1.78
716,2045,0,0,0,NA
716,2045,0,0,1,NA
716,2045,0,0,2,0.41
716,2045,0,0,3,0.62
716,2045,0,0,4,0.82
716,2045,0,0,5,0.7
716,2045,0,0,6,1.05
716,2045,0,0,7,1.75
716,2050,0,0,0,NA
716,2050,0,0,1,NA
716,2050,0,0,2,0.45
716,2050,0,0,3,0.62
716,2050,0,0,4,0.82
716,2050,0,0,5,0.69
716,2050,0,0,6,1.03
716,2050,0,0,7,1.72
716,2055,0,0,0,NA
716,2055,0,0,1,NA
716,2055,0,0,2,0.48
716,2055,0,0,3,0.61
716,2055,0,0,4,0.81
716,2055,0,0,5,0.67
716,2055,0,0,6,1
716,2055,0,0,7,1.68
716,2060,0,0,0,NA
716,2060,0,0,1,NA
716,2060,0,0,2,0.49
716,2060,0,0,3,0.6
716,2060,0,0,4,0.79
716,2060,0,0,5,0.66
716,2060,0,0,6,0.98
716,2060,0,0,7,1.65
716,2065,0,0,0,NA
716,2065,0,0,1,NA
716,2065,0,0,2,0.49
716,2065,0,0,3,0.6
716,2065,0,0,4,0.79
716,2065,0,0,5,0.65
716,2065,0,0,6,0.96
716,2065,0,0,7,1.63
716,2070,0,0,0,NA
716,2070,0,0,1,NA
716,2070,0,0,2,0.49
716,2070,0,0,3,0.59
716,2070,0,0,4,0.78
716,2070,0,0,5,0.65
716,2070,0,0,6,0.95
716,2070,0,0,7,1.61
716,2075,0,0,0,NA
716,2075,0,0,1,NA
716,2075,0,0,2,0.49
716,2075,0,0,3,0.59
716,2075,0,0,4,0.78
716,2075,0,0,5,0.64
716,2075,0,0,6,0.95
716,2075,0,0,7,1.61
716,2080,0,0,0,NA
716,2080,0,0,1,NA
716,2080,0,0,2,0.49
716,2080,0,0,3,0.59
716,2080,0,0,4,0.78
716,2080,0,0,5,0.65
716,2080,0,0,6,0.95
716,2080,0,0,7,1.61
716,2085,0,0,0,NA
716,2085,0,0,1,NA
716,2085,0,0,2,0.49
716,2085,0,0,3,0.59
716,2085,0,0,4,0.79
716,2085,0,0,5,0.65
716,2085,0,0,6,0.95
716,2085,0,0,7,1.62
716,2090,0,0,0,NA
716,2090,0,0,1,NA
716,2090,0,0,2,0.5
716,2090,0,0,3,0.59
716,2090,0,0,4,0.79
716,2090,0,0,5,0.66
716,2090,0,0,6,0.96
716,2090,0,0,7,1.64
716,2095,0,0,0,NA
716,2095,0,0,1,NA
716,2095,0,0,2,0.5
716,2095,0,0,3,0.6
716,2095,0,0,4,0.8
716,2095,0,0,5,0.66
716,2095,0,0,6,0.97
716,2095,0,0,7,1.65
716,2100,0,0,0,NA
716,2100,0,0,1,NA
716,2100,0,0,2,0.51
716,2100,0,0,3,0.6
716,2100,0,0,4,0.81
716,2100,0,0,5,0.67
716,2100,0,0,6,0.98
716,2100,0,0,7,1.67
724,1970,0,0,0,NA
724,1970,0,0,1,NA
724,1970,0,0,2,0.37
724,1970,0,0,3,0.95
724,1970,0,0,4,0.94
724,1970,0,0,5,1.15
724,1970,0,0,6,1.84
724,1970,0,0,7,1.76
724,1975,0,0,0,NA
724,1975,0,0,1,NA
724,1975,0,0,2,0.36
724,1975,0,0,3,0.92
724,1975,0,0,4,0.94
724,1975,0,0,5,1.14
724,1975,0,0,6,1.8
724,1975,0,0,7,1.66
724,1980,0,0,0,NA
724,1980,0,0,1,NA
724,1980,0,0,2,0.36
724,1980,0,0,3,0.89
724,1980,0,0,4,0.93
724,1980,0,0,5,1.06
724,1980,0,0,6,1.79
724,1980,0,0,7,1.5
724,1985,0,0,0,NA
724,1985,0,0,1,NA
724,1985,0,0,2,0.36
724,1985,0,0,3,0.84
724,1985,0,0,4,0.9
724,1985,0,0,5,1.11
724,1985,0,0,6,1.37
724,1985,0,0,7,1.46
724,1990,0,0,0,NA
724,1990,0,0,1,NA
724,1990,0,0,2,0.34
724,1990,0,0,3,0.79
724,1990,0,0,4,0.89
724,1990,0,0,5,1.04
724,1990,0,0,6,1.31
724,1990,0,0,7,1.24
724,1995,0,0,0,NA
724,1995,0,0,1,NA
724,1995,0,0,2,0.41
724,1995,0,0,3,0.78
724,1995,0,0,4,0.87
724,1995,0,0,5,1.03
724,1995,0,0,6,1.19
724,1995,0,0,7,1.05
724,2000,0,0,0,NA
724,2000,0,0,1,NA
724,2000,0,0,2,0.4
724,2000,0,0,3,0.76
724,2000,0,0,4,0.87
724,2000,0,0,5,1.02
724,2000,0,0,6,1.18
724,2000,0,0,7,0.94
724,2005,0,0,0,NA
724,2005,0,0,1,NA
724,2005,0,0,2,0.41
724,2005,0,0,3,0.75
724,2005,0,0,4,0.89
724,2005,0,0,5,1.07
724,2005,0,0,6,1.12
724,2005,0,0,7,0.88
724,2010,0,0,0,NA
724,2010,0,0,1,NA
724,2010,0,0,2,0.43
724,2010,0,0,3,0.73
724,2010,0,0,4,0.9
724,2010,0,0,5,1.09
724,2010,0,0,6,1.12
724,2010,0,0,7,0.84
724,2015,0,0,0,NA
724,2015,0,0,1,NA
724,2015,0,0,2,0.47
724,2015,0,0,3,0.72
724,2015,0,0,4,0.91
724,2015,0,0,5,1.07
724,2015,0,0,6,1.11
724,2015,0,0,7,0.82
724,2020,0,0,0,NA
724,2020,0,0,1,NA
724,2020,0,0,2,0.52
724,2020,0,0,3,0.72
724,2020,0,0,4,0.93
724,2020,0,0,5,1.08
724,2020,0,0,6,1.09
724,2020,0,0,7,0.8
724,2025,0,0,0,NA
724,2025,0,0,1,NA
724,2025,0,0,2,0.59
724,2025,0,0,3,0.74
724,2025,0,0,4,0.96
724,2025,0,0,5,1.08
724,2025,0,0,6,1.07
724,2025,0,0,7,0.78
724,2030,0,0,0,NA
724,2030,0,0,1,NA
724,2030,0,0,2,0.69
724,2030,0,0,3,0.79
724,2030,0,0,4,1.01
724,2030,0,0,5,1.08
724,2030,0,0,6,1.06
724,2030,0,0,7,0.76
724,2035,0,0,0,NA
724,2035,0,0,1,NA
724,2035,0,0,2,0.79
724,2035,0,0,3,0.85
724,2035,0,0,4,1.06
724,2035,0,0,5,1.09
724,2035,0,0,6,1.04
724,2035,0,0,7,0.74
724,2040,0,0,0,NA
724,2040,0,0,1,NA
724,2040,0,0,2,0.88
