"isono","year","sexno","ageno","eduno","nirate"
12,2080,0,0,0,-4.1
12,2085,0,0,0,-4.4
12,2090,0,0,0,-4.7
12,2095,0,0,0,-5
120,2010,0,0,0,18.9
120,2015,0,0,0,16.1
120,2020,0,0,0,13.9
120,2025,0,0,0,12.3
120,2030,0,0,0,10.7
120,2035,0,0,0,8.9
120,2040,0,0,0,7.1
120,2045,0,0,0,5.5
120,2050,0,0,0,4.1
120,2055,0,0,0,2.9
120,2060,0,0,0,1.8
120,2065,0,0,0,0.6
120,2070,0,0,0,-0.7
120,2075,0,0,0,-1.7
120,2080,0,0,0,-2.5
120,2085,0,0,0,-3.3
120,2090,0,0,0,-4.1
120,2095,0,0,0,-4.6
124,2010,0,0,0,3.4
124,2015,0,0,0,3.5
124,2020,0,0,0,3.5
124,2025,0,0,0,3
124,2030,0,0,0,2.2
124,2035,0,0,0,1.8
124,2040,0,0,0,1.5
124,2045,0,0,0,1.4
124,2050,0,0,0,1.4
124,2055,0,0,0,1.5
124,2060,0,0,0,1.6
124,2065,0,0,0,1.5
124,2070,0,0,0,1.3
124,2075,0,0,0,1
124,2080,0,0,0,0.5
124,2085,0,0,0,0.2
124,2090,0,0,0,-0.1
124,2095,0,0,0,-0.4
132,2010,0,0,0,13.9
132,2015,0,0,0,12.2
132,2020,0,0,0,10.7
132,2025,0,0,0,9.2
132,2030,0,0,0,7.5
132,2035,0,0,0,5.8
132,2040,0,0,0,4.1
132,2045,0,0,0,2.4
132,2050,0,0,0,1
132,2055,0,0,0,-0.5
132,2060,0,0,0,-1.8
132,2065,0,0,0,-3
132,2070,0,0,0,-4.4
132,2075,0,0,0,-5.6
132,2080,0,0,0,-6.8
132,2085,0,0,0,-7.4
132,2090,0,0,0,-7.9
132,2095,0,0,0,-8.1
140,2010,0,0,0,16.9
140,2015,0,0,0,15.9
140,2020,0,0,0,14
140,2025,0,0,0,12.2
140,2030,0,0,0,10.3
140,2035,0,0,0,8.6
140,2040,0,0,0,7
140,2045,0,0,0,5.4
140,2050,0,0,0,4
140,2055,0,0,0,2.8
140,2060,0,0,0,1.4
140,2065,0,0,0,0
140,2070,0,0,0,-1.3
140,2075,0,0,0,-2.5
140,2080,0,0,0,-3.5
140,2085,0,0,0,-4.2
140,2090,0,0,0,-4.8
140,2095,0,0,0,-5.3
144,2010,0,0,0,10
144,2015,0,0,0,7.7
144,2020,0,0,0,5.4
144,2025,0,0,0,4.2
144,2030,0,0,0,3.4
144,2035,0,0,0,2.5
144,2040,0,0,0,1.1
144,2045,0,0,0,-0.2
144,2050,0,0,0,-1.3
144,2055,0,0,0,-2.1
144,2060,0,0,0,-2.7
144,2065,0,0,0,-3.2
144,2070,0,0,0,-3.8
144,2075,0,0,0,-4.3
144,2080,0,0,0,-4.8
144,2085,0,0,0,-5.2
144,2090,0,0,0,-5.7
144,2095,0,0,0,-6.3
148,2010,0,0,0,27.4
148,2015,0,0,0,25.4
148,2020,0,0,0,23.3
148,2025,0,0,0,21
148,2030,0,0,0,18.6
148,2035,0,0,0,16.2
148,2040,0,0,0,14
148,2045,0,0,0,12
148,2050,0,0,0,10.3
148,2055,0,0,0,8.6
148,2060,0,0,0,7
148,2065,0,0,0,5.6
148,2070,0,0,0,4.2
148,2075,0,0,0,2.9
148,2080,0,0,0,1.7
148,2085,0,0,0,0.6
148,2090,0,0,0,-0.5
148,2095,0,0,0,-1.4
152,2010,0,0,0,8
152,2015,0,0,0,6.7
152,2020,0,0,0,5.5
152,2025,0,0,0,4.2
152,2030,0,0,0,2.9
152,2035,0,0,0,1.6
152,2040,0,0,0,0.5
152,2045,0,0,0,-0.6
152,2050,0,0,0,-1.6
152,2055,0,0,0,-2.4
152,2060,0,0,0,-3
152,2065,0,0,0,-3.6
152,2070,0,0,0,-4.1
152,2075,0,0,0,-4.7
152,2080,0,0,0,-5.4
152,2085,0,0,0,-6
152,2090,0,0,0,-6.3
152,2095,0,0,0,-6.5
156,2010,0,0,0,3.3
156,2015,0,0,0,2
156,2020,0,0,0,0.4
156,2025,0,0,0,-1.2
156,2030,0,0,0,-2.9
156,2035,0,0,0,-4.6
156,2040,0,0,0,-6.1
156,2045,0,0,0,-7.5
156,2050,0,0,0,-8.7
156,2055,0,0,0,-9.8
156,2060,0,0,0,-10.6
156,2065,0,0,0,-11.1
156,2070,0,0,0,-11.6
156,2075,0,0,0,-12.3
156,2080,0,0,0,-12.8
156,2085,0,0,0,-13
156,2090,0,0,0,-12.9
156,2095,0,0,0,-12.6
170,2010,0,0,0,12.9
170,2015,0,0,0,11.1
170,2020,0,0,0,9.6
170,2025,0,0,0,8.3
170,2030,0,0,0,7
170,2035,0,0,0,5.6
170,2040,0,0,0,4.4
170,2045,0,0,0,3.2
170,2050,0,0,0,2.2
170,2055,0,0,0,1.2
170,2060,0,0,0,0.4
170,2065,0,0,0,-0.5
170,2070,0,0,0,-1.3
170,2075,0,0,0,-2.1
170,2080,0,0,0,-2.8
170,2085,0,0,0,-3.5
170,2090,0,0,0,-4
170,2095,0,0,0,-4.5
174,2010,0,0,0,23.1
174,2015,0,0,0,17.5
174,2020,0,0,0,14.9
174,2025,0,0,0,13.7
174,2030,0,0,0,12.5
174,2035,0,0,0,10.4
174,2040,0,0,0,7.8
174,2045,0,0,0,5.8
174,2050,0,0,0,4.3
174,2055,0,0,0,3.3
174,2060,0,0,0,2.1
174,2065,0,0,0,0.8
174,2070,0,0,0,-0.6
174,2075,0,0,0,-1.9
174,2080,0,0,0,-3.2
174,2085,0,0,0,-4.1
174,2090,0,0,0,-4.8
174,2095,0,0,0,-5.1
175,2010,0,0,0,26.7
175,2015,0,0,0,23.1
175,2020,0,0,0,20.9
175,2025,0,0,0,19.9
175,2030,0,0,0,18.1
175,2035,0,0,0,15.8
175,2040,0,0,0,13.4
175,2045,0,0,0,11.4
175,2050,0,0,0,9.7
175,2055,0,0,0,8.3
175,2060,0,0,0,6.9
175,2065,0,0,0,5.7
175,2070,0,0,0,4.5
175,2075,0,0,0,3.4
175,2080,0,0,0,2.5
175,2085,0,0,0,1.7
175,2090,0,0,0,0.7
175,2095,0,0,0,-0.3
178,2010,0,0,0,20.8
178,2015,0,0,0,18.3
178,2020,0,0,0,16.1
178,2025,0,0,0,14.3
178,2030,0,0,0,12.4
178,2035,0,0,0,10.5
178,2040,0,0,0,8.6
178,2045,0,0,0,6.9
178,2050,0,0,0,5.5
178,2055,0,0,0,4.3
178,2060,0,0,0,3.2
178,2065,0,0,0,2.1
178,2070,0,0,0,1
178,2075,0,0,0,0
178,2080,0,0,0,-1.1
178,2085,0,0,0,-2
178,2090,0,0,0,-2.9
178,2095,0,0,0,-3.5
180,2010,0,0,0,26.4
180,2015,0,0,0,24
180,2020,0,0,0,21.7
180,2025,0,0,0,19.3
180,2030,0,0,0,17
180,2035,0,0,0,14.7
180,2040,0,0,0,12.6
180,2045,0,0,0,10.7
180,2050,0,0,0,9
180,2055,0,0,0,7.3
180,2060,0,0,0,5.9
180,2065,0,0,0,4.4
180,2070,0,0,0,3
180,2075,0,0,0,1.7
180,2080,0,0,0,0.6
180,2085,0,0,0,-0.5
180,2090,0,0,0,-1.5
180,2095,0,0,0,-2.2
188,2010,0,0,0,10.3
188,2015,0,0,0,8.8
188,2020,0,0,0,7.4
188,2025,0,0,0,6.1
188,2030,0,0,0,4.8
188,2035,0,0,0,3.5
188,2040,0,0,0,2.3
188,2045,0,0,0,1.2
188,2050,0,0,0,0.3
188,2055,0,0,0,-0.6
188,2060,0,0,0,-1.3
188,2065,0,0,0,-2
188,2070,0,0,0,-2.9
188,2075,0,0,0,-3.8
188,2080,0,0,0,-4.6
188,2085,0,0,0,-5.4
188,2090,0,0,0,-5.8
188,2095,0,0,0,-6.3
191,2010,0,0,0,-2.7
191,2015,0,0,0,-3.2
191,2020,0,0,0,-3.6
191,2025,0,0,0,-4.1
191,2030,0,0,0,-4.5
191,2035,0,0,0,-5
191,2040,0,0,0,-5.5
191,2045,0,0,0,-5.9
191,2050,0,0,0,-6.2
191,2055,0,0,0,-6.4
191,2060,0,0,0,-6.6
191,2065,0,0,0,-6.8
191,2070,0,0,0,-7
191,2075,0,0,0,-7.2
191,2080,0,0,0,-7.3
191,2085,0,0,0,-7.3
191,2090,0,0,0,-7.2
191,2095,0,0,0,-7.1
192,2010,0,0,0,1.8
192,2015,0,0,0,0.6
192,2020,0,0,0,-0.7
192,2025,0,0,0,-2.1
192,2030,0,0,0,-3.6
192,2035,0,0,0,-5.1
192,2040,0,0,0,-6.7
192,2045,0,0,0,-8.5
192,2050,0,0,0,-10.2
192,2055,0,0,0,-11.7
192,2060,0,0,0,-12.9
192,2065,0,0,0,-13.3
192,2070,0,0,0,-13.3
192,2075,0,0,0,-13.4
192,2080,0,0,0,-13.7
192,2085,0,0,0,-14.1
192,2090,0,0,0,-14.3
192,2095,0,0,0,-14.2
196,2010,0,0,0,4.2
196,2015,0,0,0,4.6
196,2020,0,0,0,4.2
196,2025,0,0,0,3.3
196,2030,0,0,0,2.3
196,2035,0,0,0,1.6
196,2040,0,0,0,1.1
196,2045,0,0,0,0.6
196,2050,0,0,0,0
196,2055,0,0,0,-0.6
196,2060,0,0,0,-1.3
196,2065,0,0,0,-2.1
196,2070,0,0,0,-2.9
196,2075,0,0,0,-3.6
196,2080,0,0,0,-4.2
196,2085,0,0,0,-4.5
196,2090,0,0,0,-4.7
196,2095,0,0,0,-4.8
203,2010,0,0,0,0.7
203,2015,0,0,0,0.2
203,2020,0,0,0,-0.4
203,2025,0,0,0,-1.2
203,2030,0,0,0,-2
203,2035,0,0,0,-2
203,2040,0,0,0,-1.8
203,2045,0,0,0,-1.8
203,2050,0,0,0,-2.2
203,2055,0,0,0,-2.8
203,2060,0,0,0,-3.4
203,2065,0,0,0,-4
203,2070,0,0,0,-4.2
203,2075,0,0,0,-4.1
203,2080,0,0,0,-3.9
203,2085,0,0,0,-3.8
203,2090,0,0,0,-3.7
203,2095,0,0,0,-3.8
204,2010,0,0,0,25.7
204,2015,0,0,0,22.8
204,2020,0,0,0,20.1
204,2025,0,0,0,17.8
204,2030,0,0,0,15.7
204,2035,0,0,0,13.7
204,2040,0,0,0,11.6
204,2045,0,0,0,9.6
204,2050,0,0,0,7.9
204,2055,0,0,0,6.5
204,2060,0,0,0,5.1
204,2065,0,0,0,3.8
204,2070,0,0,0,2.5
204,2075,0,0,0,1.2
204,2080,0,0,0,0
204,2085,0,0,0,-1.1
204,2090,0,0,0,-2
204,2095,0,0,0,-2.9
208,2010,0,0,0,0.7
208,2015,0,0,0,1.4
208,2020,0,0,0,2.1
208,2025,0,0,0,2.5
208,2030,0,0,0,2.2
208,2035,0,0,0,1.7
208,2040,0,0,0,1.4
208,2045,0,0,0,1.5
208,2050,0,0,0,1.8
208,2055,0,0,0,2.2
208,2060,0,0,0,2.4
208,2065,0,0,0,2.3
208,2070,0,0,0,2.1
208,2075,0,0,0,2
208,2080,0,0,0,1.8
208,2085,0,0,0,1.6
208,2090,0,0,0,1.4
208,2095,0,0,0,1.2
214,2010,0,0,0,13.9
214,2015,0,0,0,12.1
214,2020,0,0,0,10.7
214,2025,0,0,0,9.4
214,2030,0,0,0,8
214,2035,0,0,0,6.6
214,2040,0,0,0,5.3
214,2045,0,0,0,4.1
214,2050,0,0,0,2.9
214,2055,0,0,0,1.8
214,2060,0,0,0,0.8
214,2065,0,0,0,-0.2
214,2070,0,0,0,-1.1
214,2075,0,0,0,-2
214,2080,0,0,0,-2.8
214,2085,0,0,0,-3.6
214,2090,0,0,0,-4.2
214,2095,0,0,0,-4.7
218,2010,0,0,0,14.2
218,2015,0,0,0,12.4
218,2020,0,0,0,10.9
218,2025,0,0,0,9.5
218,2030,0,0,0,8.2
218,2035,0,0,0,6.8
218,2040,0,0,0,5.5
218,2045,0,0,0,4.3
218,2050,0,0,0,3.1
218,2055,0,0,0,2.1
218,2060,0,0,0,1.2
218,2065,0,0,0,0.3
218,2070,0,0,0,-0.6
218,2075,0,0,0,-1.5
218,2080,0,0,0,-2.3
218,2085,0,0,0,-3.1
218,2090,0,0,0,-3.8
218,2095,0,0,0,-4.3
222,2010,0,0,0,12.7
222,2015,0,0,0,11.4
222,2020,0,0,0,9.8
222,2025,0,0,0,8.2
222,2030,0,0,0,6.8
222,2035,0,0,0,5.5
222,2040,0,0,0,4.3
222,2045,0,0,0,3
222,2050,0,0,0,1.7
222,2055,0,0,0,0.4
222,2060,0,0,0,-0.8
222,2065,0,0,0,-1.9
222,2070,0,0,0,-2.9
222,2075,0,0,0,-3.9
222,2080,0,0,0,-4.8
222,2085,0,0,0,-5.5
222,2090,0,0,0,-5.9
222,2095,0,0,0,-6.1
226,2010,0,0,0,19.1
226,2015,0,0,0,16.5
226,2020,0,0,0,14.7
226,2025,0,0,0,12.9
226,2030,0,0,0,11.2
226,2035,0,0,0,9.3
226,2040,0,0,0,7.7
226,2045,0,0,0,6.3
226,2050,0,0,0,5.3
226,2055,0,0,0,4.5
226,2060,0,0,0,3.5
226,2065,0,0,0,2.4
226,2070,0,0,0,1.3
226,2075,0,0,0,0.2
226,2080,0,0,0,-0.7
226,2085,0,0,0,-1.5
226,2090,0,0,0,-2.1
226,2095,0,0,0,-2.7
231,2010,0,0,0,22.4
231,2015,0,0,0,20.7
231,2020,0,0,0,18.1
231,2025,0,0,0,15.1
231,2030,0,0,0,12.3
231,2035,0,0,0,10.2
231,2040,0,0,0,8.8
231,2045,0,0,0,7.3
231,2050,0,0,0,5.9
231,2055,0,0,0,4.3
231,2060,0,0,0,2.9
231,2065,0,0,0,1.6
231,2070,0,0,0,0.4
231,2075,0,0,0,-0.7
231,2080,0,0,0,-1.8
231,2085,0,0,0,-2.8
231,2090,0,0,0,-3.8
231,2095,0,0,0,-4.5
232,2010,0,0,0,25.7
232,2015,0,0,0,22.2
232,2020,0,0,0,18.6
232,2025,0,0,0,16.4
232,2030,0,0,0,14.8
232,2035,0,0,0,13
232,2040,0,0,0,10.7
232,2045,0,0,0,8.5
232,2050,0,0,0,6.6
232,2055,0,0,0,5.3
232,2060,0,0,0,4.1
232,2065,0,0,0,2.9
232,2070,0,0,0,1.7
232,2075,0,0,0,0.4
232,2080,0,0,0,-0.8
232,2085,0,0,0,-1.8
232,2090,0,0,0,-2.8
232,2095,0,0,0,-3.7
233,2010,0,0,0,-2.1
233,2015,0,0,0,-2.6
233,2020,0,0,0,-3.2
233,2025,0,0,0,-4
233,2030,0,0,0,-4
233,2035,0,0,0,-3.6
233,2040,0,0,0,-3.4
233,2045,0,0,0,-3.6
233,2050,0,0,0,-4.1
233,2055,0,0,0,-4.5
233,2060,0,0,0,-4.7
233,2065,0,0,0,-4.7
233,2070,0,0,0,-4.7
233,2075,0,0,0,-4.7
233,2080,0,0,0,-4.6
233,2085,0,0,0,-4.4
233,2090,0,0,0,-4.1
233,2095,0,0,0,-4
24,2010,0,0,0,27.2
24,2015,0,0,0,24.7
24,2020,0,0,0,21.4
24,2025,0,0,0,18.7
24,2030,0,0,0,16.2
24,2035,0,0,0,14.1
24,2040,0,0,0,12
24,2045,0,0,0,10.1
24,2050,0,0,0,8.4
24,2055,0,0,0,6.9
24,2060,0,0,0,5.4
24,2065,0,0,0,4
24,2070,0,0,0,2.6
24,2075,0,0,0,1.3
24,2080,0,0,0,0.1
24,2085,0,0,0,-1
24,2090,0,0,0,-1.9
24,2095,0,0,0,-2.8
242,2010,0,0,0,12.9
242,2015,0,0,0,10.3
242,2020,0,0,0,8.1
242,2025,0,0,0,6.4
242,2030,0,0,0,4.9
242,2035,0,0,0,3.5
242,2040,0,0,0,2
242,2045,0,0,0,0.7
242,2050,0,0,0,-0.6
242,2055,0,0,0,-1.6
242,2060,0,0,0,-2.6
242,2065,0,0,0,-3.4
242,2070,0,0,0,-4.2
242,2075,0,0,0,-4.8
242,2080,0,0,0,-5.4
242,2085,0,0,0,-5.9
242,2090,0,0,0,-6.5
242,2095,0,0,0,-7
246,2010,0,0,0,1.9
246,2015,0,0,0,2.3
246,2020,0,0,0,2.1
246,2025,0,0,0,1.7
246,2030,0,0,0,1.1
246,2035,0,0,0,0.7
246,2040,0,0,0,0.7
246,2045,0,0,0,1
246,2050,0,0,0,1.3
246,2055,0,0,0,1.6
246,2060,0,0,0,1.7
246,2065,0,0,0,1.8
246,2070,0,0,0,1.8
246,2075,0,0,0,1.7
246,2080,0,0,0,1.6
246,2085,0,0,0,1.4
246,2090,0,0,0,1.2
246,2095,0,0,0,1.1
250,2010,0,0,0,4.1
250,2015,0,0,0,3.7
250,2020,0,0,0,3.4
250,2025,0,0,0,3.1
250,2030,0,0,0,2.8
250,2035,0,0,0,2.4
250,2040,0,0,0,1.9
250,2045,0,0,0,1.5
250,2050,0,0,0,1.2
250,2055,0,0,0,1
250,2060,0,0,0,1
250,2065,0,0,0,1.1
250,2070,0,0,0,1.1
250,2075,0,0,0,1
250,2080,0,0,0,0.7
250,2085,0,0,0,0.5
250,2090,0,0,0,0.3
250,2095,0,0,0,0.1
254,2010,0,0,0,17.7
254,2015,0,0,0,15.9
254,2020,0,0,0,14.2
254,2025,0,0,0,12.5
254,2030,0,0,0,10.8
254,2035,0,0,0,9.1
254,2040,0,0,0,7.5
254,2045,0,0,0,6.3
254,2050,0,0,0,5.3
254,2055,0,0,0,4.5
254,2060,0,0,0,3.6
254,2065,0,0,0,2.7
254,2070,0,0,0,1.8
254,2075,0,0,0,0.8
254,2080,0,0,0,-0.3
254,2085,0,0,0,-1.3
254,2090,0,0,0,-2.4
254,2095,0,0,0,-3.3
258,2010,0,0,0,11
258,2015,0,0,0,9.9
258,2020,0,0,0,8.5
258,2025,0,0,0,6.9
258,2030,0,0,0,5.5
258,2035,0,0,0,4.4
258,2040,0,0,0,3.5
258,2045,0,0,0,2.5
258,2050,0,0,0,1.6
258,2055,0,0,0,0.8
258,2060,0,0,0,0.3
258,2065,0,0,0,-0.2
258,2070,0,0,0,-0.7
258,2075,0,0,0,-1.2
258,2080,0,0,0,-1.7
258,2085,0,0,0,-1.9
258,2090,0,0,0,-2.1
258,2095,0,0,0,-2.1
262,2010,0,0,0,16.6
262,2015,0,0,0,15.4
262,2020,0,0,0,12.9
262,2025,0,0,0,10.7
262,2030,0,0,0,8.7
262,2035,0,0,0,7.3
262,2040,0,0,0,5.6
262,2045,0,0,0,4
262,2050,0,0,0,2.5
262,2055,0,0,0,1.2
262,2060,0,0,0,0
262,2065,0,0,0,-1.2
262,2070,0,0,0,-2.2
262,2075,0,0,0,-3
262,2080,0,0,0,-3.7
262,2085,0,0,0,-4.5
262,2090,0,0,0,-5.1
262,2095,0,0,0,-5.6
266,2010,0,0,0,15.2
266,2015,0,0,0,13.9
266,2020,0,0,0,12
266,2025,0,0,0,10.2
266,2030,0,0,0,8.4
266,2035,0,0,0,6.8
266,2040,0,0,0,5.3
266,2045,0,0,0,4
266,2050,0,0,0,2.9
266,2055,0,0,0,1.9
266,2060,0,0,0,0.7
266,2065,0,0,0,-0.5
266,2070,0,0,0,-1.6
266,2075,0,0,0,-2.7
266,2080,0,0,0,-3.6
266,2085,0,0,0,-4.3
266,2090,0,0,0,-5
266,2095,0,0,0,-5.4
268,2010,0,0,0,0.9
268,2015,0,0,0,-0.4
268,2020,0,0,0,-1.8
268,2025,0,0,0,-2.9
268,2030,0,0,0,-3.7
268,2035,0,0,0,-4.4
268,2040,0,0,0,-5.2
268,2045,0,0,0,-6.3
268,2050,0,0,0,-7.2
268,2055,0,0,0,-7.8
268,2060,0,0,0,-8.2
268,2065,0,0,0,-8.5
268,2070,0,0,0,-8.8
268,2075,0,0,0,-9.1
268,2080,0,0,0,-8.9
268,2085,0,0,0,-8.3
268,2090,0,0,0,-7.4
268,2095,0,0,0,-6.6
270,2010,0,0,0,25.2
270,2015,0,0,0,20.9
270,2020,0,0,0,18.1
270,2025,0,0,0,16.2
270,2030,0,0,0,14.6
270,2035,0,0,0,12.7
270,2040,0,0,0,10.5
270,2045,0,0,0,8.4
270,2050,0,0,0,6.8
270,2055,0,0,0,5.4
270,2060,0,0,0,4.1
270,2065,0,0,0,2.8
270,2070,0,0,0,1.6
270,2075,0,0,0,0.4
270,2080,0,0,0,-0.6
270,2085,0,0,0,-1.4
270,2090,0,0,0,-2.1
270,2095,0,0,0,-2.8
275,2010,0,0,0,26.7
275,2015,0,0,0,24.1
275,2020,0,0,0,21.7
275,2025,0,0,0,19.3
275,2030,0,0,0,17.3
275,2035,0,0,0,15.3
275,2040,0,0,0,13.5
275,2045,0,0,0,11.8
275,2050,0,0,0,10.2
275,2055,0,0,0,8.7
275,2060,0,0,0,7.3
275,2065,0,0,0,5.9
275,2070,0,0,0,4.6
275,2075,0,0,0,3.4
275,2080,0,0,0,2.2
275,2085,0,0,0,1
275,2090,0,0,0,0
275,2095,0,0,0,-0.8
276,2010,0,0,0,-2.3
276,2015,0,0,0,-2.4
276,2020,0,0,0,-2.7
276,2025,0,0,0,-3.1
276,2030,0,0,0,-3.6
276,2035,0,0,0,-4
276,2040,0,0,0,-4.3
276,2045,0,0,0,-4.8
276,2050,0,0,0,-5.1
276,2055,0,0,0,-5.2
276,2060,0,0,0,-4.9
276,2065,0,0,0,-4.5
276,2070,0,0,0,-4.2
276,2075,0,0,0,-4
276,2080,0,0,0,-4.1
276,2085,0,0,0,-4.2
276,2090,0,0,0,-4.1
276,2095,0,0,0,-4.2
288,2010,0,0,0,20.7
288,2015,0,0,0,16.9
288,2020,0,0,0,14.6
288,2025,0,0,0,13.1
288,2030,0,0,0,11.9
288,2035,0,0,0,10.4
288,2040,0,0,0,8.4
288,2045,0,0,0,6.6
288,2050,0,0,0,5.2
288,2055,0,0,0,4.2
288,2060,0,0,0,3.2
288,2065,0,0,0,2
288,2070,0,0,0,0.8
288,2075,0,0,0,-0.4
288,2080,0,0,0,-1.3
288,2085,0,0,0,-2.3
288,2090,0,0,0,-3.1
288,2095,0,0,0,-3.7
300,2010,0,0,0,-0.2
300,2015,0,0,0,-0.9
300,2020,0,0,0,-1.5
300,2025,0,0,0,-1.8
300,2030,0,0,0,-1.8
300,2035,0,0,0,-2
300,2040,0,0,0,-2.5
300,2045,0,0,0,-3.3
300,2050,0,0,0,-4
300,2055,0,0,0,-4.6
300,2060,0,0,0,-4.9
300,2065,0,0,0,-5
300,2070,0,0,0,-5
300,2075,0,0,0,-4.9
300,2080,0,0,0,-4.7
300,2085,0,0,0,-4.5
300,2090,0,0,0,-4.4
300,2095,0,0,0,-4.4
308,2010,0,0,0,12.9
308,2015,0,0,0,12
308,2020,0,0,0,9.7
308,2025,0,0,0,7.6
308,2030,0,0,0,6.1
308,2035,0,0,0,5.1
308,2040,0,0,0,3.9
308,2045,0,0,0,2.4
308,2050,0,0,0,0.9
308,2055,0,0,0,-0.5
308,2060,0,0,0,-1.7
308,2065,0,0,0,-2.9
308,2070,0,0,0,-4
308,2075,0,0,0,-5
308,2080,0,0,0,-5.7
308,2085,0,0,0,-6
308,2090,0,0,0,-6
308,2095,0,0,0,-5.9
31,2010,0,0,0,13.6
31,2015,0,0,0,9.4
31,2020,0,0,0,5.2
31,2025,0,0,0,2.8
31,2030,0,0,0,2.1
31,2035,0,0,0,1.6
31,2040,0,0,0,0.5
31,2045,0,0,0,-1.2
31,2050,0,0,0,-2.5
31,2055,0,0,0,-3.2
31,2060,0,0,0,-3.6
31,2065,0,0,0,-4.1
31,2070,0,0,0,-4.9
31,2075,0,0,0,-5.7
31,2080,0,0,0,-6
31,2085,0,0,0,-5.9
31,2090,0,0,0,-6
31,2095,0,0,0,-6.6
312,2010,0,0,0,6.8
312,2015,0,0,0,5.9
312,2020,0,0,0,5.6
312,2025,0,0,0,5.1
312,2030,0,0,0,4.2
312,2035,0,0,0,3.1
312,2040,0,0,0,2
312,2045,0,0,0,1.2
312,2050,0,0,0,0.6
312,2055,0,0,0,0.3
312,2060,0,0,0,0.1
312,2065,0,0,0,0.1
312,2070,0,0,0,0.2
312,2075,0,0,0,0.2
312,2080,0,0,0,0.1
312,2085,0,0,0,-0.2
312,2090,0,0,0,-0.5
312,2095,0,0,0,-0.8
316,2010,0,0,0,11.4
316,2015,0,0,0,10.6
316,2020,0,0,0,9.3
316,2025,0,0,0,7.8
316,2030,0,0,0,6.1
316,2035,0,0,0,4.7
316,2040,0,0,0,3.4
316,2045,0,0,0,2.3
316,2050,0,0,0,1.4
316,2055,0,0,0,0.6
316,2060,0,0,0,-0.1
316,2065,0,0,0,-0.8
316,2070,0,0,0,-1.5
316,2075,0,0,0,-2.2
316,2080,0,0,0,-3.1
316,2085,0,0,0,-3.9
316,2090,0,0,0,-4.6
316,2095,0,0,0,-5.2
32,2010,0,0,0,8.6
32,2015,0,0,0,7.3
32,2020,0,0,0,6.3
32,2025,0,0,0,5.4
32,2030,0,0,0,4.6
32,2035,0,0,0,3.7
32,2040,0,0,0,2.7
32,2045,0,0,0,1.9
32,2050,0,0,0,1
32,2055,0,0,0,0.2
32,2060,0,0,0,-0.5
32,2065,0,0,0,-1.2
32,2070,0,0,0,-2
32,2075,0,0,0,-2.6
32,2080,0,0,0,-3.2
32,2085,0,0,0,-3.7
32,2090,0,0,0,-4.1
32,2095,0,0,0,-4.3
320,2010,0,0,0,21.8
320,2015,0,0,0,18.1
320,2020,0,0,0,16.2
320,2025,0,0,0,14.7
320,2030,0,0,0,13
320,2035,0,0,0,11.2
320,2040,0,0,0,9.6
320,2045,0,0,0,8.2
320,2050,0,0,0,6.9
320,2055,0,0,0,5.7
320,2060,0,0,0,4.5
320,2065,0,0,0,3.2
320,2070,0,0,0,2
320,2075,0,0,0,0.7
320,2080,0,0,0,-0.5
320,2085,0,0,0,-1.7
320,2090,0,0,0,-2.8
320,2095,0,0,0,-3.7
324,2010,0,0,0,22.2
324,2015,0,0,0,19
324,2020,0,0,0,16.8
324,2025,0,0,0,15.1
324,2030,0,0,0,13.5
324,2035,0,0,0,11.6
324,2040,0,0,0,9.6
324,2045,0,0,0,7.7
324,2050,0,0,0,6.1
324,2055,0,0,0,4.8
324,2060,0,0,0,3.5
324,2065,0,0,0,2
324,2070,0,0,0,0.6
324,2075,0,0,0,-0.6
324,2080,0,0,0,-1.7
324,2085,0,0,0,-2.7
324,2090,0,0,0,-3.5
324,2095,0,0,0,-4.1
328,2010,0,0,0,10.5
328,2015,0,0,0,9.1
328,2020,0,0,0,8.2
328,2025,0,0,0,6.6
328,2030,0,0,0,4.3
328,2035,0,0,0,2
328,2040,0,0,0,0.1
328,2045,0,0,0,-1.3
328,2050,0,0,0,-2.5
328,2055,0,0,0,-3.8
328,2060,0,0,0,-5.1
328,2065,0,0,0,-6.1
328,2070,0,0,0,-7
328,2075,0,0,0,-7.9
328,2080,0,0,0,-8.6
328,2085,0,0,0,-9.2
328,2090,0,0,0,-9.5
328,2095,0,0,0,-9.2
332,2010,0,0,0,15.5
332,2015,0,0,0,13.5
332,2020,0,0,0,11.9
332,2025,0,0,0,10.4
332,2030,0,0,0,9
332,2035,0,0,0,7.6
332,2040,0,0,0,6
332,2045,0,0,0,4.5
332,2050,0,0,0,3.1
332,2055,0,0,0,1.6
332,2060,0,0,0,0
332,2065,0,0,0,-1.5
332,2070,0,0,0,-2.9
332,2075,0,0,0,-4.1
332,2080,0,0,0,-5.1
332,2085,0,0,0,-6
332,2090,0,0,0,-6.4
332,2095,0,0,0,-6.8
340,2010,0,0,0,18.8
340,2015,0,0,0,16.1
340,2020,0,0,0,14.2
340,2025,0,0,0,12.5
340,2030,0,0,0,10.8
340,2035,0,0,0,9.1
340,2040,0,0,0,7.5
340,2045,0,0,0,6.1
340,2050,0,0,0,4.8
340,2055,0,0,0,3.5
340,2060,0,0,0,2.2
340,2065,0,0,0,1
340,2070,0,0,0,-0.2
340,2075,0,0,0,-1.4
