"isono","year","sexno","ageno","eduno","pmage"
450,2065,0,0,0,26.7
450,2070,0,0,0,27.5
450,2075,0,0,0,28.5
450,2080,0,0,0,29.2
450,2085,0,0,0,30.1
450,2090,0,0,0,30.6
450,2095,0,0,0,31.3
454,2010,0,0,0,16.8
454,2015,0,0,0,16.2
454,2020,0,0,0,15.7
454,2025,0,0,0,15.2
454,2030,0,0,0,15.2
454,2035,0,0,0,15.3
454,2040,0,0,0,15.3
454,2045,0,0,0,15.4
454,2050,0,0,0,15.6
454,2055,0,0,0,15.9
454,2060,0,0,0,16.4
454,2065,0,0,0,16.7
454,2070,0,0,0,17.2
454,2075,0,0,0,17.7
454,2080,0,0,0,18.2
454,2085,0,0,0,18.9
454,2090,0,0,0,19.5
454,2095,0,0,0,20.2
458,2010,0,0,0,26
458,2015,0,0,0,26.3
458,2020,0,0,0,26.7
458,2025,0,0,0,27.3
458,2030,0,0,0,28
458,2035,0,0,0,28.7
458,2040,0,0,0,29.5
458,2045,0,0,0,30.2
458,2050,0,0,0,30.7
458,2055,0,0,0,31.2
458,2060,0,0,0,31.7
458,2065,0,0,0,32.3
458,2070,0,0,0,32.8
458,2075,0,0,0,33.3
458,2080,0,0,0,33.8
458,2085,0,0,0,34.2
458,2090,0,0,0,34.5
458,2095,0,0,0,34.7
462,2010,0,0,0,24.6
462,2015,0,0,0,25.7
462,2020,0,0,0,26.9
462,2025,0,0,0,28
462,2030,0,0,0,29.3
462,2035,0,0,0,30.5
462,2040,0,0,0,31.8
462,2045,0,0,0,32.8
462,2050,0,0,0,33.7
462,2055,0,0,0,34.4
462,2060,0,0,0,35.1
462,2065,0,0,0,36
462,2070,0,0,0,36.9
462,2075,0,0,0,37.6
462,2080,0,0,0,38.1
462,2085,0,0,0,38.2
462,2090,0,0,0,37.8
462,2095,0,0,0,37.3
466,2010,0,0,0,16.3
466,2015,0,0,0,15.6
466,2020,0,0,0,15.6
466,2025,0,0,0,15.7
466,2030,0,0,0,16
466,2035,0,0,0,16.8
466,2040,0,0,0,17.4
466,2045,0,0,0,18.1
466,2050,0,0,0,19.1
466,2055,0,0,0,20.2
466,2060,0,0,0,21.2
466,2065,0,0,0,22.2
466,2070,0,0,0,23.2
466,2075,0,0,0,24
466,2080,0,0,0,24.9
466,2085,0,0,0,25.4
466,2090,0,0,0,25.7
466,2095,0,0,0,26
470,2010,0,0,0,39.4
470,2015,0,0,0,39.4
470,2020,0,0,0,39.9
470,2025,0,0,0,40.6
470,2030,0,0,0,41.3
470,2035,0,0,0,42.1
470,2040,0,0,0,42.9
470,2045,0,0,0,43.3
470,2050,0,0,0,43.2
470,2055,0,0,0,42.4
470,2060,0,0,0,41.6
470,2065,0,0,0,41.2
470,2070,0,0,0,41.2
470,2075,0,0,0,41.1
470,2080,0,0,0,40.9
470,2085,0,0,0,40.6
470,2090,0,0,0,40.1
470,2095,0,0,0,39.7
474,2010,0,0,0,39.5
474,2015,0,0,0,40.1
474,2020,0,0,0,39.1
474,2025,0,0,0,38.4
474,2030,0,0,0,38.5
474,2035,0,0,0,38.8
474,2040,0,0,0,38.9
474,2045,0,0,0,38.8
474,2050,0,0,0,38.3
474,2055,0,0,0,37.6
474,2060,0,0,0,37.1
474,2065,0,0,0,36.8
474,2070,0,0,0,36.5
474,2075,0,0,0,36.4
474,2080,0,0,0,36.4
474,2085,0,0,0,36.2
474,2090,0,0,0,35.8
474,2095,0,0,0,35.4
478,2010,0,0,0,19.8
478,2015,0,0,0,20.4
478,2020,0,0,0,21.1
478,2025,0,0,0,21.9
478,2030,0,0,0,23
478,2035,0,0,0,23.9
478,2040,0,0,0,25.1
478,2045,0,0,0,26.1
478,2050,0,0,0,26.8
478,2055,0,0,0,27.1
478,2060,0,0,0,27.4
478,2065,0,0,0,27.7
478,2070,0,0,0,27.9
478,2075,0,0,0,27.9
478,2080,0,0,0,27.9
478,2085,0,0,0,27.8
478,2090,0,0,0,27.7
478,2095,0,0,0,27.6
480,2010,0,0,0,32.4
480,2015,0,0,0,33.5
480,2020,0,0,0,34.1
480,2025,0,0,0,34.7
480,2030,0,0,0,35.5
480,2035,0,0,0,36.4
480,2040,0,0,0,37.2
480,2045,0,0,0,37.6
480,2050,0,0,0,38
480,2055,0,0,0,38.1
480,2060,0,0,0,37.5
480,2065,0,0,0,36.9
480,2070,0,0,0,36.5
480,2075,0,0,0,36.1
480,2080,0,0,0,35.9
480,2085,0,0,0,35.5
480,2090,0,0,0,35.1
480,2095,0,0,0,34.6
484,2010,0,0,0,26.6
484,2015,0,0,0,27.1
484,2020,0,0,0,27.8
484,2025,0,0,0,28.7
484,2030,0,0,0,29.6
484,2035,0,0,0,30.5
484,2040,0,0,0,31.4
484,2045,0,0,0,32.2
484,2050,0,0,0,32.9
484,2055,0,0,0,33.6
484,2060,0,0,0,34.1
484,2065,0,0,0,34.7
484,2070,0,0,0,35.1
484,2075,0,0,0,35.5
484,2080,0,0,0,35.8
484,2085,0,0,0,36.2
484,2090,0,0,0,36.6
484,2095,0,0,0,36.7
496,2010,0,0,0,25.4
496,2015,0,0,0,27.2
496,2020,0,0,0,28.4
496,2025,0,0,0,29.4
496,2030,0,0,0,30
496,2035,0,0,0,29.9
496,2040,0,0,0,30
496,2045,0,0,0,30.6
496,2050,0,0,0,31.2
496,2055,0,0,0,31.7
496,2060,0,0,0,32.3
496,2065,0,0,0,32.5
496,2070,0,0,0,32.3
496,2075,0,0,0,32.1
496,2080,0,0,0,32
496,2085,0,0,0,32.3
496,2090,0,0,0,32.8
496,2095,0,0,0,33.3
498,2010,0,0,0,35.2
498,2015,0,0,0,35.8
498,2020,0,0,0,36.6
498,2025,0,0,0,38
498,2030,0,0,0,39.5
498,2035,0,0,0,41.3
498,2040,0,0,0,42.8
498,2045,0,0,0,43.9
498,2050,0,0,0,44.3
498,2055,0,0,0,44
498,2060,0,0,0,43.8
498,2065,0,0,0,44.3
498,2070,0,0,0,44.2
498,2075,0,0,0,43.8
498,2080,0,0,0,43.2
498,2085,0,0,0,42.1
498,2090,0,0,0,41.1
498,2095,0,0,0,40.2
499,2010,0,0,0,35.9
499,2015,0,0,0,35.7
499,2020,0,0,0,35.8
499,2025,0,0,0,36.2
499,2030,0,0,0,36.9
499,2035,0,0,0,37.4
499,2040,0,0,0,37.4
499,2045,0,0,0,37.5
499,2050,0,0,0,37.5
499,2055,0,0,0,37.5
499,2060,0,0,0,37.4
499,2065,0,0,0,37.5
499,2070,0,0,0,37.5
499,2075,0,0,0,37.4
499,2080,0,0,0,37.3
499,2085,0,0,0,37.1
499,2090,0,0,0,37
499,2095,0,0,0,36.9
504,2010,0,0,0,26.2
504,2015,0,0,0,27.4
504,2020,0,0,0,28.5
504,2025,0,0,0,29.6
504,2030,0,0,0,30.6
504,2035,0,0,0,31.6
504,2040,0,0,0,32.3
504,2045,0,0,0,33
504,2050,0,0,0,33.6
504,2055,0,0,0,34.3
504,2060,0,0,0,34.9
504,2065,0,0,0,35.5
504,2070,0,0,0,36
504,2075,0,0,0,36.2
504,2080,0,0,0,36.2
504,2085,0,0,0,36.1
504,2090,0,0,0,36
504,2095,0,0,0,35.9
508,2010,0,0,0,17.7
508,2015,0,0,0,16.7
508,2020,0,0,0,17.4
508,2025,0,0,0,17.9
508,2030,0,0,0,18.5
508,2035,0,0,0,19
508,2040,0,0,0,19.5
508,2045,0,0,0,19.9
508,2050,0,0,0,20.3
508,2055,0,0,0,20.4
508,2060,0,0,0,20.7
508,2065,0,0,0,20.8
508,2070,0,0,0,20.9
508,2075,0,0,0,21
508,2080,0,0,0,21.1
508,2085,0,0,0,21.1
508,2090,0,0,0,21.2
508,2095,0,0,0,21.4
512,2010,0,0,0,25.3
512,2015,0,0,0,26.6
512,2020,0,0,0,28.1
512,2025,0,0,0,29.6
512,2030,0,0,0,31
512,2035,0,0,0,32.1
512,2040,0,0,0,33.2
512,2045,0,0,0,34.2
512,2050,0,0,0,35.6
512,2055,0,0,0,36.9
512,2060,0,0,0,38.1
512,2065,0,0,0,39.1
512,2070,0,0,0,40
512,2075,0,0,0,40.9
512,2080,0,0,0,41.7
512,2085,0,0,0,42.4
512,2090,0,0,0,43.2
512,2095,0,0,0,44
516,2010,0,0,0,21.1
516,2015,0,0,0,22.7
516,2020,0,0,0,24
516,2025,0,0,0,24.7
516,2030,0,0,0,25.5
516,2035,0,0,0,26.2
516,2040,0,0,0,27.1
516,2045,0,0,0,27.6
516,2050,0,0,0,27.7
516,2055,0,0,0,27.8
516,2060,0,0,0,27.8
516,2065,0,0,0,27.9
516,2070,0,0,0,28.1
516,2075,0,0,0,28.3
516,2080,0,0,0,28.4
516,2085,0,0,0,28.4
516,2090,0,0,0,28.5
516,2095,0,0,0,28.6
524,2010,0,0,0,21.4
524,2015,0,0,0,21.2
524,2020,0,0,0,21.6
524,2025,0,0,0,22
524,2030,0,0,0,22.6
524,2035,0,0,0,23.2
524,2040,0,0,0,23.7
524,2045,0,0,0,24.3
524,2050,0,0,0,25.3
524,2055,0,0,0,26.6
524,2060,0,0,0,27.8
524,2065,0,0,0,28.9
524,2070,0,0,0,29.9
524,2075,0,0,0,30.7
524,2080,0,0,0,31.4
524,2085,0,0,0,32
524,2090,0,0,0,32.6
524,2095,0,0,0,33
528,2010,0,0,0,40.8
528,2015,0,0,0,41.7
528,2020,0,0,0,42
528,2025,0,0,0,41.7
528,2030,0,0,0,41.3
528,2035,0,0,0,40.9
528,2040,0,0,0,40.6
528,2045,0,0,0,40.1
528,2050,0,0,0,39.8
528,2055,0,0,0,39.3
528,2060,0,0,0,38.5
528,2065,0,0,0,37.7
528,2070,0,0,0,37.1
528,2075,0,0,0,36.7
528,2080,0,0,0,36.5
528,2085,0,0,0,36.5
528,2090,0,0,0,36.3
528,2095,0,0,0,36.1
530,2010,0,0,0,37.9
530,2015,0,0,0,37.9
530,2020,0,0,0,37.4
530,2025,0,0,0,36.9
530,2030,0,0,0,36.3
530,2035,0,0,0,35.6
530,2040,0,0,0,35.5
530,2045,0,0,0,35.5
530,2050,0,0,0,35.4
530,2055,0,0,0,35.1
530,2060,0,0,0,34.7
530,2065,0,0,0,34.3
530,2070,0,0,0,34.1
530,2075,0,0,0,34.3
530,2080,0,0,0,34.6
530,2085,0,0,0,35
530,2090,0,0,0,35.3
530,2095,0,0,0,35.6
533,2010,0,0,0,38.4
533,2015,0,0,0,38.3
533,2020,0,0,0,37.2
533,2025,0,0,0,36.6
533,2030,0,0,0,36.4
533,2035,0,0,0,37
533,2040,0,0,0,37.7
533,2045,0,0,0,37.9
533,2050,0,0,0,37.8
533,2055,0,0,0,37.5
533,2060,0,0,0,37.1
533,2065,0,0,0,37.1
533,2070,0,0,0,37.5
533,2075,0,0,0,38.1
533,2080,0,0,0,38.7
533,2085,0,0,0,39.2
533,2090,0,0,0,39.5
533,2095,0,0,0,39.7
540,2010,0,0,0,30.3
540,2015,0,0,0,30.3
540,2020,0,0,0,30.4
540,2025,0,0,0,30.6
540,2030,0,0,0,31.1
540,2035,0,0,0,31.6
540,2040,0,0,0,31.9
540,2045,0,0,0,32
540,2050,0,0,0,32.1
540,2055,0,0,0,32.1
540,2060,0,0,0,32.2
540,2065,0,0,0,32.3
540,2070,0,0,0,32.4
540,2075,0,0,0,32.4
540,2080,0,0,0,32.4
540,2085,0,0,0,32.4
540,2090,0,0,0,32.3
540,2095,0,0,0,32.2
548,2010,0,0,0,20.6
548,2015,0,0,0,21
548,2020,0,0,0,21.9
548,2025,0,0,0,22.8
548,2030,0,0,0,23.6
548,2035,0,0,0,24.6
548,2040,0,0,0,25.7
548,2045,0,0,0,26.7
548,2050,0,0,0,27.6
548,2055,0,0,0,28.5
548,2060,0,0,0,29.3
548,2065,0,0,0,30.1
548,2070,0,0,0,30.9
548,2075,0,0,0,31.6
548,2080,0,0,0,32.3
548,2085,0,0,0,32.9
548,2090,0,0,0,33.4
548,2095,0,0,0,33.8
554,2010,0,0,0,36.6
554,2015,0,0,0,35.9
554,2020,0,0,0,35.1
554,2025,0,0,0,35
554,2030,0,0,0,35.2
554,2035,0,0,0,35.4
554,2040,0,0,0,35.4
554,2045,0,0,0,35.2
554,2050,0,0,0,35.1
554,2055,0,0,0,35.2
554,2060,0,0,0,35.1
554,2065,0,0,0,35.2
554,2070,0,0,0,35.3
554,2075,0,0,0,35.5
554,2080,0,0,0,35.6
554,2085,0,0,0,35.7
554,2090,0,0,0,35.8
554,2095,0,0,0,35.9
558,2010,0,0,0,22
558,2015,0,0,0,22.8
558,2020,0,0,0,23.8
558,2025,0,0,0,24.9
558,2030,0,0,0,25.8
558,2035,0,0,0,26.8
558,2040,0,0,0,28
558,2045,0,0,0,29.2
558,2050,0,0,0,30.4
558,2055,0,0,0,31.5
558,2060,0,0,0,32.6
558,2065,0,0,0,33.5
558,2070,0,0,0,34.2
558,2075,0,0,0,34.8
558,2080,0,0,0,35.2
558,2085,0,0,0,35.5
558,2090,0,0,0,35.7
558,2095,0,0,0,35.8
562,2010,0,0,0,15.4
562,2015,0,0,0,14.8
562,2020,0,0,0,14.8
562,2025,0,0,0,14.6
562,2030,0,0,0,14.7
562,2035,0,0,0,15
562,2040,0,0,0,15.2
562,2045,0,0,0,15.5
562,2050,0,0,0,15.7
562,2055,0,0,0,16.3
562,2060,0,0,0,16.9
562,2065,0,0,0,17.8
562,2070,0,0,0,18.7
562,2075,0,0,0,19.5
562,2080,0,0,0,20.4
562,2085,0,0,0,21.1
562,2090,0,0,0,21.8
562,2095,0,0,0,22.4
566,2010,0,0,0,18.4
566,2015,0,0,0,17.3
566,2020,0,0,0,17.2
566,2025,0,0,0,16.8
566,2030,0,0,0,17.1
566,2035,0,0,0,17
566,2040,0,0,0,17.3
566,2045,0,0,0,17.4
566,2050,0,0,0,17.6
566,2055,0,0,0,17.9
566,2060,0,0,0,18.2
566,2065,0,0,0,18.6
566,2070,0,0,0,19.1
566,2075,0,0,0,19.6
566,2080,0,0,0,20.2
566,2085,0,0,0,20.7
566,2090,0,0,0,21.2
566,2095,0,0,0,21.5
578,2010,0,0,0,38.8
578,2015,0,0,0,38.6
578,2020,0,0,0,37.9
578,2025,0,0,0,37.3
578,2030,0,0,0,36.8
578,2035,0,0,0,36.7
578,2040,0,0,0,36.6
578,2045,0,0,0,36.1
578,2050,0,0,0,35.5
578,2055,0,0,0,34.9
578,2060,0,0,0,34.1
578,2065,0,0,0,33.7
578,2070,0,0,0,33.4
578,2075,0,0,0,33.4
578,2080,0,0,0,33.3
578,2085,0,0,0,33.3
578,2090,0,0,0,33
578,2095,0,0,0,32.8
583,2010,0,0,0,20.8
583,2015,0,0,0,21.3
583,2020,0,0,0,22.3
583,2025,0,0,0,23.4
583,2030,0,0,0,24.8
583,2035,0,0,0,26.1
583,2040,0,0,0,27.4
583,2045,0,0,0,28.7
583,2050,0,0,0,30.1
583,2055,0,0,0,31.5
583,2060,0,0,0,32.9
583,2065,0,0,0,34.1
583,2070,0,0,0,34.8
583,2075,0,0,0,35.1
583,2080,0,0,0,35.2
583,2085,0,0,0,35.2
583,2090,0,0,0,35.1
583,2095,0,0,0,34.9
586,2010,0,0,0,21.6
586,2015,0,0,0,22.4
586,2020,0,0,0,23.2
586,2025,0,0,0,24
586,2030,0,0,0,24.6
586,2035,0,0,0,25.2
586,2040,0,0,0,26.1
586,2045,0,0,0,27
586,2050,0,0,0,27.8
586,2055,0,0,0,28.7
586,2060,0,0,0,29.5
586,2065,0,0,0,30.1
586,2070,0,0,0,30.5
586,2075,0,0,0,30.9
586,2080,0,0,0,31.3
586,2085,0,0,0,31.6
586,2090,0,0,0,32.1
586,2095,0,0,0,32.5
591,2010,0,0,0,27.3
591,2015,0,0,0,27.7
591,2020,0,0,0,28.3
591,2025,0,0,0,29
591,2030,0,0,0,29.8
591,2035,0,0,0,30.7
591,2040,0,0,0,31.6
591,2045,0,0,0,32.6
591,2050,0,0,0,33.4
591,2055,0,0,0,34
591,2060,0,0,0,34.5
591,2065,0,0,0,35.1
591,2070,0,0,0,35.7
591,2075,0,0,0,36.3
591,2080,0,0,0,36.8
591,2085,0,0,0,37.4
591,2090,0,0,0,37.9
591,2095,0,0,0,38.2
598,2010,0,0,0,20.4
598,2015,0,0,0,20.4
598,2020,0,0,0,21
598,2025,0,0,0,22
598,2030,0,0,0,22.8
598,2035,0,0,0,23.9
598,2040,0,0,0,25
598,2045,0,0,0,26
598,2050,0,0,0,26.8
598,2055,0,0,0,27.6
598,2060,0,0,0,28.3
598,2065,0,0,0,29.1
598,2070,0,0,0,29.8
598,2075,0,0,0,30.4
598,2080,0,0,0,30.9
598,2085,0,0,0,31.2
598,2090,0,0,0,31.3
598,2095,0,0,0,31.5
600,2010,0,0,0,23
600,2015,0,0,0,23.8
600,2020,0,0,0,24.7
600,2025,0,0,0,25.6
600,2030,0,0,0,26.5
600,2035,0,0,0,27.5
600,2040,0,0,0,28.5
600,2045,0,0,0,29.4
600,2050,0,0,0,30.3
600,2055,0,0,0,31.3
600,2060,0,0,0,32.2
600,2065,0,0,0,32.9
600,2070,0,0,0,33.6
600,2075,0,0,0,34.2
600,2080,0,0,0,34.6
600,2085,0,0,0,34.9
600,2090,0,0,0,35.3
600,2095,0,0,0,35.5
604,2010,0,0,0,25.6
604,2015,0,0,0,26.5
604,2020,0,0,0,27.6
604,2025,0,0,0,28.8
604,2030,0,0,0,29.9
604,2035,0,0,0,31.1
604,2040,0,0,0,32.3
604,2045,0,0,0,33.4
604,2050,0,0,0,34.4
604,2055,0,0,0,35.4
604,2060,0,0,0,36.3
604,2065,0,0,0,36.9
604,2070,0,0,0,37.4
604,2075,0,0,0,37.7
604,2080,0,0,0,37.9
604,2085,0,0,0,38.1
604,2090,0,0,0,38.1
604,2095,0,0,0,38.1
608,2010,0,0,0,22.1
608,2015,0,0,0,22.4
608,2020,0,0,0,22.6
608,2025,0,0,0,23.1
608,2030,0,0,0,23.8
608,2035,0,0,0,24.6
608,2040,0,0,0,25.2
608,2045,0,0,0,25.9
608,2050,0,0,0,26.5
608,2055,0,0,0,27.2
608,2060,0,0,0,28
608,2065,0,0,0,28.6
608,2070,0,0,0,29.1
608,2075,0,0,0,29.6
608,2080,0,0,0,30
608,2085,0,0,0,30.4
608,2090,0,0,0,30.6
608,2095,0,0,0,30.8
616,2010,0,0,0,37.9
616,2015,0,0,0,38.4
616,2020,0,0,0,39.1
616,2025,0,0,0,40.1
616,2030,0,0,0,41.2
616,2035,0,0,0,42.2
616,2040,0,0,0,42.9
616,2045,0,0,0,43
616,2050,0,0,0,42.2
616,2055,0,0,0,40.8
616,2060,0,0,0,40.1
616,2065,0,0,0,39.5
616,2070,0,0,0,39
616,2075,0,0,0,38.4
616,2080,0,0,0,37.7
616,2085,0,0,0,36.7
616,2090,0,0,0,35.7
616,2095,0,0,0,35
620,2010,0,0,0,41
620,2015,0,0,0,41.6
620,2020,0,0,0,42.3
620,2025,0,0,0,42.9
620,2030,0,0,0,43.3
620,2035,0,0,0,43.3
620,2040,0,0,0,43.1
620,2045,0,0,0,42.8
620,2050,0,0,0,42.5
620,2055,0,0,0,42.2
620,2060,0,0,0,41.7
620,2065,0,0,0,40.8
620,2070,0,0,0,39.9
620,2075,0,0,0,39.2
620,2080,0,0,0,38.6
620,2085,0,0,0,38.4
620,2090,0,0,0,38.2
620,2095,0,0,0,38.1
624,2010,0,0,0,19
624,2015,0,0,0,18.6
624,2020,0,0,0,18.8
624,2025,0,0,0,19
624,2030,0,0,0,19.8
624,2035,0,0,0,20.5
624,2040,0,0,0,21.4
624,2045,0,0,0,22.4
624,2050,0,0,0,23.2
624,2055,0,0,0,23.8
624,2060,0,0,0,24.6
624,2065,0,0,0,25.4
624,2070,0,0,0,26.2
624,2075,0,0,0,26.9
624,2080,0,0,0,27.5
624,2085,0,0,0,27.8
624,2090,0,0,0,28.3
624,2095,0,0,0,28.2
626,2010,0,0,0,16.5
626,2015,0,0,0,16.5
626,2020,0,0,0,16.5
626,2025,0,0,0,16.3
626,2030,0,0,0,16.3
626,2035,0,0,0,16.7
626,2040,0,0,0,17.3
626,2045,0,0,0,18.1
626,2050,0,0,0,19.2
626,2055,0,0,0,20.2
626,2060,0,0,0,21
626,2065,0,0,0,22.1
626,2070,0,0,0,23.2
626,2075,0,0,0,24.1
626,2080,0,0,0,25
626,2085,0,0,0,25.9
626,2090,0,0,0,26.7
626,2095,0,0,0,27.4
630,2010,0,0,0,34.4
630,2015,0,0,0,35.7
630,2020,0,0,0,37
630,2025,0,0,0,38.5
630,2030,0,0,0,40
630,2035,0,0,0,41.5
630,2040,0,0,0,42.9
630,2045,0,0,0,44.3
630,2050,0,0,0,45.6
630,2055,0,0,0,46.7
630,2060,0,0,0,47.6
630,2065,0,0,0,48.3
630,2070,0,0,0,49
630,2075,0,0,0,49.4
630,2080,0,0,0,49.5
630,2085,0,0,0,49.3
630,2090,0,0,0,49
630,2095,0,0,0,48.3
634,2010,0,0,0,31.6
634,2015,0,0,0,33.6
634,2020,0,0,0,35.9
634,2025,0,0,0,38.5
634,2030,0,0,0,40.9
634,2035,0,0,0,42.8
634,2040,0,0,0,43.8
634,2045,0,0,0,42.7
634,2050,0,0,0,42.1
634,2055,0,0,0,41.7
634,2060,0,0,0,41.6
634,2065,0,0,0,41.8
634,2070,0,0,0,42.1
634,2075,0,0,0,42.3
634,2080,0,0,0,42.6
634,2085,0,0,0,43.1
634,2090,0,0,0,43.9
634,2095,0,0,0,45.1
638,2010,0,0,0,29.9
638,2015,0,0,0,29.9
638,2020,0,0,0,30.3
638,2025,0,0,0,30.8
638,2030,0,0,0,31
638,2035,0,0,0,31.1
638,2040,0,0,0,31.3
638,2045,0,0,0,31.8
638,2050,0,0,0,32
638,2055,0,0,0,32.2
638,2060,0,0,0,32.4
638,2065,0,0,0,32.4
638,2070,0,0,0,32.5
638,2075,0,0,0,32.4
638,2080,0,0,0,32.4
638,2085,0,0,0,32.3
638,2090,0,0,0,32.1
638,2095,0,0,0,31.9
642,2010,0,0,0,38.5
642,2015,0,0,0,39.2
642,2020,0,0,0,40.3
642,2025,0,0,0,41.5
642,2030,0,0,0,42.4
642,2035,0,0,0,43.4
642,2040,0,0,0,44.6
642,2045,0,0,0,45.2
642,2050,0,0,0,45
642,2055,0,0,0,45
642,2060,0,0,0,44.7
642,2065,0,0,0,44.4
642,2070,0,0,0,43.7
642,2075,0,0,0,43
642,2080,0,0,0,42.2
642,2085,0,0,0,41.5
642,2090,0,0,0,41
642,2095,0,0,0,40.6
643,2010,0,0,0,37.8
643,2015,0,0,0,37.4
643,2020,0,0,0,37.4
643,2025,0,0,0,38
643,2030,0,0,0,39.2
643,2035,0,0,0,40.1
643,2040,0,0,0,39.6
643,2045,0,0,0,37.8
643,2050,0,0,0,36.4
643,2055,0,0,0,35.9
643,2060,0,0,0,35.8
643,2065,0,0,0,35.7
643,2070,0,0,0,35
643,2075,0,0,0,33.9
643,2080,0,0,0,32.6
643,2085,0,0,0,31.8
643,2090,0,0,0,31.6
643,2095,0,0,0,31.6
646,2010,0,0,0,18.7
646,2015,0,0,0,18.1
646,2020,0,0,0,18
646,2025,0,0,0,18
646,2030,0,0,0,18.7
646,2035,0,0,0,19.5
646,2040,0,0,0,20.4
646,2045,0,0,0,21
646,2050,0,0,0,21.6
646,2055,0,0,0,22.2
646,2060,0,0,0,22.7
646,2065,0,0,0,23.3
646,2070,0,0,0,23.7
646,2075,0,0,0,24.3
646,2080,0,0,0,24.8
646,2085,0,0,0,25.3
646,2090,0,0,0,25.6
646,2095,0,0,0,25.9
662,2010,0,0,0,27.3
662,2015,0,0,0,28.4
662,2020,0,0,0,29.8
662,2025,0,0,0,31
662,2030,0,0,0,32.3
662,2035,0,0,0,33.5
662,2040,0,0,0,34.5
662,2045,0,0,0,35.3
662,2050,0,0,0,36.1
662,2055,0,0,0,36.9
662,2060,0,0,0,37.5
662,2065,0,0,0,38
662,2070,0,0,0,38.5
662,2075,0,0,0,38.7
662,2080,0,0,0,38.8
662,2085,0,0,0,38.8
662,2090,0,0,0,38.6
662,2095,0,0,0,38.5
670,2010,0,0,0,27.8
670,2015,0,0,0,28.9
670,2020,0,0,0,30.1
670,2025,0,0,0,31.3
670,2030,0,0,0,32.6
670,2035,0,0,0,34.1
670,2040,0,0,0,35.4
670,2045,0,0,0,36.3
670,2050,0,0,0,37.2
670,2055,0,0,0,37.9
670,2060,0,0,0,38.5
670,2065,0,0,0,39
670,2070,0,0,0,39.3
670,2075,0,0,0,39.4
670,2080,0,0,0,39.3
670,2085,0,0,0,39.1
670,2090,0,0,0,38.7
670,2095,0,0,0,38.1
678,2010,0,0,0,19.2
678,2015,0,0,0,19.7
678,2020,0,0,0,20.7
678,2025,0,0,0,21.9
678,2030,0,0,0,23.2
678,2035,0,0,0,24.7
678,2040,0,0,0,26.2
678,2045,0,0,0,27.3
678,2050,0,0,0,28.5
678,2055,0,0,0,29.6
678,2060,0,0,0,30.5
678,2065,0,0,0,31.2
678,2070,0,0,0,31.7
678,2075,0,0,0,32.2
678,2080,0,0,0,32.5
678,2085,0,0,0,32.8
678,2090,0,0,0,33
678,2095,0,0,0,33.1
682,2010,0,0,0,25.9
682,2015,0,0,0,26.3
682,2020,0,0,0,26.9
682,2025,0,0,0,27.7
682,2030,0,0,0,28.2
682,2035,0,0,0,28.7
682,2040,0,0,0,29.3
682,2045,0,0,0,30.1
682,2050,0,0,0,30.6
682,2055,0,0,0,31
682,2060,0,0,0,31.3
682,2065,0,0,0,31.5
682,2070,0,0,0,31.8
682,2075,0,0,0,32.2
682,2080,0,0,0,32.6
682,2085,0,0,0,33.2
682,2090,0,0,0,33.7
682,2095,0,0,0,34.1
686,2010,0,0,0,17.8
686,2015,0,0,0,17.7
686,2020,0,0,0,17.8
686,2025,0,0,0,18.3
686,2030,0,0,0,19.1
686,2035,0,0,0,19.8
686,2040,0,0,0,20.9
686,2045,0,0,0,21.5
686,2050,0,0,0,22.1
686,2055,0,0,0,22.4
686,2060,0,0,0,22.7
686,2065,0,0,0,23.1
686,2070,0,0,0,23.2
686,2075,0,0,0,23.3
686,2080,0,0,0,23.5
686,2085,0,0,0,23.7
686,2090,0,0,0,23.8
686,2095,0,0,0,23.9
688,2010,0,0,0,37.5
688,2015,0,0,0,38.1
688,2020,0,0,0,38.7
688,2025,0,0,0,39.2
688,2030,0,0,0,39.9
688,2035,0,0,0,40.5
688,2040,0,0,0,40.7
688,2045,0,0,0,40.8
688,2050,0,0,0,40.8
688,2055,0,0,0,40.8
688,2060,0,0,0,40.7
688,2065,0,0,0,40.2
688,2070,0,0,0,39.7
688,2075,0,0,0,39.4
688,2080,0,0,0,39.1
688,2085,0,0,0,38.8
688,2090,0,0,0,38.7
688,2095,0,0,0,38.3
694,2010,0,0,0,18.3
694,2015,0,0,0,17.6
694,2020,0,0,0,17.7
694,2025,0,0,0,17.9
694,2030,0,0,0,18.2
694,2035,0,0,0,18.7
694,2040,0,0,0,19.2
694,2045,0,0,0,19.6
694,2050,0,0,0,20.1
694,2055,0,0,0,20.8
694,2060,0,0,0,21.3
694,2065,0,0,0,22
694,2070,0,0,0,22.5
694,2075,0,0,0,23
694,2080,0,0,0,23.4
694,2085,0,0,0,23.6
694,2090,0,0,0,23.6
694,2095,0,0,0,23.4
702,2010,0,0,0,37.7
702,2015,0,0,0,37.7
702,2020,0,0,0,38.3
702,2025,0,0,0,38.7
702,2030,0,0,0,38.8
702,2035,0,0,0,39
702,2040,0,0,0,39.9
702,2045,0,0,0,40.7
702,2050,0,0,0,41.1
702,2055,0,0,0,40.8
702,2060,0,0,0,40
702,2065,0,0,0,39.5
702,2070,0,0,0,39.4
702,2075,0,0,0,39.6
702,2080,0,0,0,40
702,2085,0,0,0,40.6
702,2090,0,0,0,41.1
