"isono","year","sexno","ageno","eduno","etfr"
638,2020,0,0,2,3.23
638,2020,0,0,3,2.9
638,2020,0,0,4,2.65
638,2020,0,0,5,2.39
638,2020,0,0,6,2.04
638,2020,0,0,7,1.78
638,2020,2,0,0,2.1
638,2020,2,0,2,3.23
638,2020,2,0,3,2.9
638,2020,2,0,4,2.65
638,2020,2,0,5,2.39
638,2020,2,0,6,2.04
638,2020,2,0,7,1.78
642,2020,0,0,0,1.4
642,2020,0,0,2,2.06
642,2020,0,0,3,2.06
642,2020,0,0,4,2.06
642,2020,0,0,5,1.76
642,2020,0,0,6,1.36
642,2020,0,0,7,1.12
642,2020,2,0,0,1.4
642,2020,2,0,2,2.06
642,2020,2,0,3,2.06
642,2020,2,0,4,2.06
642,2020,2,0,5,1.76
642,2020,2,0,6,1.36
642,2020,2,0,7,1.12
643,2020,0,0,0,1.53
643,2020,0,0,2,2.13
643,2020,0,0,3,2.13
643,2020,0,0,4,2.13
643,2020,0,0,5,2.02
643,2020,0,0,6,1.56
643,2020,0,0,7,1.32
643,2020,2,0,0,1.53
643,2020,2,0,2,2.13
643,2020,2,0,3,2.13
643,2020,2,0,4,2.13
643,2020,2,0,5,2.02
643,2020,2,0,6,1.56
643,2020,2,0,7,1.32
646,2020,0,0,0,4.12
646,2020,0,0,2,4.84
646,2020,0,0,3,4.63
646,2020,0,0,4,4.04
646,2020,0,0,5,3.33
646,2020,0,0,6,2.6
646,2020,0,0,7,2.21
646,2020,2,0,0,4.12
646,2020,2,0,2,4.84
646,2020,2,0,3,4.63
646,2020,2,0,4,4.04
646,2020,2,0,5,3.33
646,2020,2,0,6,2.6
646,2020,2,0,7,2.21
662,2020,0,0,0,1.74
662,2020,0,0,2,2.98
662,2020,0,0,3,2.62
662,2020,0,0,4,2.25
662,2020,0,0,5,1.9
662,2020,0,0,6,1.62
662,2020,0,0,7,1.34
662,2020,2,0,0,1.74
662,2020,2,0,2,2.98
662,2020,2,0,3,2.62
662,2020,2,0,4,2.25
662,2020,2,0,5,1.9
662,2020,2,0,6,1.62
662,2020,2,0,7,1.34
670,2020,0,0,0,1.87
670,2020,0,0,2,3.09
670,2020,0,0,3,2.73
670,2020,0,0,4,2.35
670,2020,0,0,5,1.98
670,2020,0,0,6,1.69
670,2020,0,0,7,1.4
670,2020,2,0,0,1.87
670,2020,2,0,2,3.09
670,2020,2,0,3,2.73
670,2020,2,0,4,2.35
670,2020,2,0,5,1.98
670,2020,2,0,6,1.69
670,2020,2,0,7,1.4
678,2020,0,0,0,2.64
678,2020,0,0,2,2.88
678,2020,0,0,3,2.98
678,2020,0,0,4,2.77
678,2020,0,0,5,2.3
678,2020,0,0,6,2
678,2020,0,0,7,1.86
678,2020,2,0,0,2.64
678,2020,2,0,2,2.88
678,2020,2,0,3,2.98
678,2020,2,0,4,2.77
678,2020,2,0,5,2.3
678,2020,2,0,6,2
678,2020,2,0,7,1.86
682,2020,0,0,0,2.27
682,2020,0,0,2,3.48
682,2020,0,0,3,3.19
682,2020,0,0,4,2.96
682,2020,0,0,5,2.64
682,2020,0,0,6,2.21
682,2020,0,0,7,1.94
682,2020,2,0,0,2.27
682,2020,2,0,2,3.48
682,2020,2,0,3,3.19
682,2020,2,0,4,2.96
682,2020,2,0,5,2.64
682,2020,2,0,6,2.21
682,2020,2,0,7,1.94
686,2020,0,0,0,3.62
686,2020,0,0,2,4.49
686,2020,0,0,3,3.84
686,2020,0,0,4,3.19
686,2020,0,0,5,3.17
686,2020,0,0,6,1.96
686,2020,0,0,7,1.7
686,2020,2,0,0,3.62
686,2020,2,0,2,4.49
686,2020,2,0,3,3.84
686,2020,2,0,4,3.19
686,2020,2,0,5,3.17
686,2020,2,0,6,1.96
686,2020,2,0,7,1.7
688,2020,0,0,0,1.5
688,2020,0,0,2,2.01
688,2020,0,0,3,2.01
688,2020,0,0,4,2.01
688,2020,0,0,5,1.9
688,2020,0,0,6,1.49
688,2020,0,0,7,1.25
688,2020,2,0,0,1.5
688,2020,2,0,2,2.01
688,2020,2,0,3,2.01
688,2020,2,0,4,2.01
688,2020,2,0,5,1.9
688,2020,2,0,6,1.49
688,2020,2,0,7,1.25
694,2020,0,0,0,3.59
694,2020,0,0,2,4.13
694,2020,0,0,3,3.88
694,2020,0,0,4,3.46
694,2020,0,0,5,2.77
694,2020,0,0,6,2.17
694,2020,0,0,7,2.36
694,2020,2,0,0,3.59
694,2020,2,0,2,4.13
694,2020,2,0,3,3.88
694,2020,2,0,4,3.46
694,2020,2,0,5,2.77
694,2020,2,0,6,2.17
694,2020,2,0,7,2.36
702,2020,0,0,0,1.36
702,2020,0,0,2,1.78
702,2020,0,0,3,1.78
702,2020,0,0,4,1.78
702,2020,0,0,5,1.78
702,2020,0,0,6,1.47
702,2020,0,0,7,1.3
702,2020,2,0,0,1.36
702,2020,2,0,2,1.78
702,2020,2,0,3,1.78
702,2020,2,0,4,1.78
702,2020,2,0,5,1.78
702,2020,2,0,6,1.47
702,2020,2,0,7,1.3
703,2020,0,0,0,1.56
703,2020,0,0,2,1.97
703,2020,0,0,3,1.97
703,2020,0,0,4,1.97
703,2020,0,0,5,1.97
703,2020,0,0,6,1.6
703,2020,0,0,7,1.34
703,2020,2,0,0,1.56
703,2020,2,0,2,1.97
703,2020,2,0,3,1.97
703,2020,2,0,4,1.97
703,2020,2,0,5,1.97
703,2020,2,0,6,1.6
703,2020,2,0,7,1.34
704,2020,0,0,0,1.68
704,2020,0,0,2,2.1
704,2020,0,0,3,1.8
704,2020,0,0,4,1.86
704,2020,0,0,5,1.68
704,2020,0,0,6,1.56
704,2020,0,0,7,1.38
704,2020,2,0,0,1.68
704,2020,2,0,2,2.1
704,2020,2,0,3,1.8
704,2020,2,0,4,1.86
704,2020,2,0,5,1.68
704,2020,2,0,6,1.56
704,2020,2,0,7,1.38
705,2020,0,0,0,1.61
705,2020,0,0,2,1.92
705,2020,0,0,3,1.92
705,2020,0,0,4,1.92
705,2020,0,0,5,1.92
705,2020,0,0,6,1.66
705,2020,0,0,7,1.47
705,2020,2,0,0,1.61
705,2020,2,0,2,1.92
705,2020,2,0,3,1.92
705,2020,2,0,4,1.92
705,2020,2,0,5,1.92
705,2020,2,0,6,1.66
705,2020,2,0,7,1.47
706,2020,0,0,0,4.93
706,2020,0,0,2,5.93
706,2020,0,0,3,5.42
706,2020,0,0,4,4.67
706,2020,0,0,5,3.55
706,2020,0,0,6,2.77
706,2020,0,0,7,2.41
706,2020,2,0,0,4.93
706,2020,2,0,2,5.93
706,2020,2,0,3,5.42
706,2020,2,0,4,4.67
706,2020,2,0,5,3.55
706,2020,2,0,6,2.77
706,2020,2,0,7,2.41
710,2020,0,0,0,2.14
710,2020,0,0,2,3.12
710,2020,0,0,3,2.79
710,2020,0,0,4,2.63
710,2020,0,0,5,2.27
710,2020,0,0,6,1.9
710,2020,0,0,7,1.67
710,2020,2,0,0,2.14
710,2020,2,0,2,3.12
710,2020,2,0,3,2.79
710,2020,2,0,4,2.63
710,2020,2,0,5,2.27
710,2020,2,0,6,1.9
710,2020,2,0,7,1.67
716,2020,0,0,0,2.46
716,2020,0,0,2,2.89
716,2020,0,0,3,3.12
716,2020,0,0,4,2.94
716,2020,0,0,5,2.71
716,2020,0,0,6,2.32
716,2020,0,0,7,1.84
716,2020,2,0,0,2.46
716,2020,2,0,2,2.89
716,2020,2,0,3,3.12
716,2020,2,0,4,2.94
716,2020,2,0,5,2.71
716,2020,2,0,6,2.32
716,2020,2,0,7,1.84
724,2020,0,0,0,1.43
724,2020,0,0,2,1.76
724,2020,0,0,3,1.76
724,2020,0,0,4,1.76
724,2020,0,0,5,1.64
724,2020,0,0,6,1.44
724,2020,0,0,7,1.29
724,2020,2,0,0,1.43
724,2020,2,0,2,1.76
724,2020,2,0,3,1.76
724,2020,2,0,4,1.76
724,2020,2,0,5,1.64
724,2020,2,0,6,1.44
724,2020,2,0,7,1.29
736,2020,0,0,0,3.21
736,2020,0,0,2,3.57
736,2020,0,0,3,3.43
736,2020,0,0,4,3.47
736,2020,0,0,5,3.27
736,2020,0,0,6,2.68
736,2020,0,0,7,2.22
736,2020,2,0,0,3.21
736,2020,2,0,2,3.57
736,2020,2,0,3,3.43
736,2020,2,0,4,3.47
736,2020,2,0,5,3.27
736,2020,2,0,6,2.68
736,2020,2,0,7,2.22
740,2020,0,0,0,2.1
740,2020,0,0,2,3.46
740,2020,0,0,3,3.04
740,2020,0,0,4,2.6
740,2020,0,0,5,2.19
740,2020,0,0,6,1.86
740,2020,0,0,7,1.53
740,2020,2,0,0,2.1
740,2020,2,0,2,3.46
740,2020,2,0,3,3.04
740,2020,2,0,4,2.6
740,2020,2,0,5,2.19
740,2020,2,0,6,1.86
740,2020,2,0,7,1.53
748,2020,0,0,0,2.54
748,2020,0,0,2,3.28
748,2020,0,0,3,3.1
748,2020,0,0,4,2.93
748,2020,0,0,5,2.64
748,2020,0,0,6,2.19
748,2020,0,0,7,1.81
748,2020,2,0,0,2.54
748,2020,2,0,2,3.28
748,2020,2,0,3,3.1
748,2020,2,0,4,2.93
748,2020,2,0,5,2.64
748,2020,2,0,6,2.19
748,2020,2,0,7,1.81
752,2020,0,0,0,1.96
752,2020,0,0,2,2.02
752,2020,0,0,3,2.02
752,2020,0,0,4,2.02
752,2020,0,0,5,2.02
752,2020,0,0,6,1.98
752,2020,0,0,7,1.94
752,2020,2,0,0,1.96
752,2020,2,0,2,2.02
752,2020,2,0,3,2.02
752,2020,2,0,4,2.02
752,2020,2,0,5,2.02
752,2020,2,0,6,1.98
752,2020,2,0,7,1.94
756,2020,0,0,0,1.62
756,2020,0,0,2,1.88
756,2020,0,0,3,1.88
756,2020,0,0,4,1.88
756,2020,0,0,5,1.88
756,2020,0,0,6,1.66
756,2020,0,0,7,1.46
756,2020,2,0,0,1.62
756,2020,2,0,2,1.88
756,2020,2,0,3,1.88
756,2020,2,0,4,1.88
756,2020,2,0,5,1.88
756,2020,2,0,6,1.66
756,2020,2,0,7,1.46
760,2020,0,0,0,2.32
760,2020,0,0,2,2.98
760,2020,0,0,3,2.73
760,2020,0,0,4,2.53
760,2020,0,0,5,2.27
760,2020,0,0,6,1.9
760,2020,0,0,7,1.66
760,2020,2,0,0,2.32
760,2020,2,0,2,2.98
760,2020,2,0,3,2.73
760,2020,2,0,4,2.53
760,2020,2,0,5,2.27
760,2020,2,0,6,1.9
760,2020,2,0,7,1.66
762,2020,0,0,0,2.46
762,2020,0,0,2,2.86
762,2020,0,0,3,2.86
762,2020,0,0,4,2.86
762,2020,0,0,5,2.77
762,2020,0,0,6,2.45
762,2020,0,0,7,2.08
762,2020,2,0,0,2.46
762,2020,2,0,2,2.86
762,2020,2,0,3,2.86
762,2020,2,0,4,2.86
762,2020,2,0,5,2.77
762,2020,2,0,6,2.45
762,2020,2,0,7,2.08
764,2020,0,0,0,1.54
764,2020,0,0,2,1.76
764,2020,0,0,3,1.76
764,2020,0,0,4,1.76
764,2020,0,0,5,1.76
764,2020,0,0,6,1.46
764,2020,0,0,7,1.29
764,2020,2,0,0,1.54
764,2020,2,0,2,1.76
764,2020,2,0,3,1.76
764,2020,2,0,4,1.76
764,2020,2,0,5,1.76
764,2020,2,0,6,1.46
764,2020,2,0,7,1.29
768,2020,0,0,0,2.98
768,2020,0,0,2,3.75
768,2020,0,0,3,3.5
768,2020,0,0,4,3.1
768,2020,0,0,5,2.49
768,2020,0,0,6,1.98
768,2020,0,0,7,1.74
768,2020,2,0,0,2.98
768,2020,2,0,2,3.75
768,2020,2,0,3,3.5
768,2020,2,0,4,3.1
768,2020,2,0,5,2.49
768,2020,2,0,6,1.98
768,2020,2,0,7,1.74
776,2020,0,0,0,2.74
776,2020,0,0,2,4.17
776,2020,0,0,3,3.85
776,2020,0,0,4,3.52
776,2020,0,0,5,3.04
776,2020,0,0,6,2.5
776,2020,0,0,7,2.19
776,2020,2,0,0,2.74
776,2020,2,0,2,4.17
776,2020,2,0,3,3.85
776,2020,2,0,4,3.52
776,2020,2,0,5,3.04
776,2020,2,0,6,2.5
776,2020,2,0,7,2.19
780,2020,0,0,0,1.5
780,2020,0,0,2,1.94
780,2020,0,0,3,1.94
780,2020,0,0,4,1.94
780,2020,0,0,5,1.6
780,2020,0,0,6,1.34
780,2020,0,0,7,1.12
780,2020,2,0,0,1.5
780,2020,2,0,2,1.94
780,2020,2,0,3,1.94
780,2020,2,0,4,1.94
780,2020,2,0,5,1.6
780,2020,2,0,6,1.34
780,2020,2,0,7,1.12
784,2020,0,0,0,1.66
784,2020,0,0,2,2.25
784,2020,0,0,3,2.25
784,2020,0,0,4,2.25
784,2020,0,0,5,1.9
784,2020,0,0,6,1.6
784,2020,0,0,7,1.42
784,2020,2,0,0,1.66
784,2020,2,0,2,2.25
784,2020,2,0,3,2.25
784,2020,2,0,4,2.25
784,2020,2,0,5,1.9
784,2020,2,0,6,1.6
784,2020,2,0,7,1.42
788,2020,0,0,0,1.72
788,2020,0,0,2,2.22
788,2020,0,0,3,2.22
788,2020,0,0,4,2.22
788,2020,0,0,5,1.88
788,2020,0,0,6,1.58
788,2020,0,0,7,1.4
788,2020,2,0,0,1.72
788,2020,2,0,2,2.22
788,2020,2,0,3,2.22
788,2020,2,0,4,2.22
788,2020,2,0,5,1.88
788,2020,2,0,6,1.58
788,2020,2,0,7,1.4
792,2020,0,0,0,1.89
792,2020,0,0,2,3.16
792,2020,0,0,3,2.45
792,2020,0,0,4,2.28
792,2020,0,0,5,1.82
792,2020,0,0,6,1.64
792,2020,0,0,7,1.35
792,2020,2,0,0,1.89
792,2020,2,0,2,3.16
792,2020,2,0,3,2.45
792,2020,2,0,4,2.28
792,2020,2,0,5,1.82
792,2020,2,0,6,1.64
792,2020,2,0,7,1.35
795,2020,0,0,0,2.09
795,2020,0,0,2,2.46
795,2020,0,0,3,2.46
795,2020,0,0,4,2.46
795,2020,0,0,5,2.39
795,2020,0,0,6,2.12
795,2020,0,0,7,1.8
795,2020,2,0,0,2.09
795,2020,2,0,2,2.46
795,2020,2,0,3,2.46
795,2020,2,0,4,2.46
795,2020,2,0,5,2.39
795,2020,2,0,6,2.12
795,2020,2,0,7,1.8
800,2020,0,0,0,5.04
800,2020,0,0,2,6.28
800,2020,0,0,3,5.92
800,2020,0,0,4,4.94
800,2020,0,0,5,3.83
800,2020,0,0,6,2.84
800,2020,0,0,7,3.29
800,2020,2,0,0,5.04
800,2020,2,0,2,6.28
800,2020,2,0,3,5.92
800,2020,2,0,4,4.94
800,2020,2,0,5,3.83
800,2020,2,0,6,2.84
800,2020,2,0,7,3.29
804,2020,0,0,0,1.49
804,2020,0,0,2,2.05
804,2020,0,0,3,2.05
804,2020,0,0,4,2.05
804,2020,0,0,5,1.94
804,2020,0,0,6,1.5
804,2020,0,0,7,1.26
804,2020,2,0,0,1.49
804,2020,2,0,2,2.05
804,2020,2,0,3,2.05
804,2020,2,0,4,2.05
804,2020,2,0,5,1.94
804,2020,2,0,6,1.5
804,2020,2,0,7,1.26
807,2020,0,0,0,1.54
807,2020,0,0,2,2.01
807,2020,0,0,3,2.01
807,2020,0,0,4,2.01
807,2020,0,0,5,1.9
807,2020,0,0,6,1.48
807,2020,0,0,7,1.24
807,2020,2,0,0,1.54
807,2020,2,0,2,2.01
807,2020,2,0,3,2.01
807,2020,2,0,4,2.01
807,2020,2,0,5,1.9
807,2020,2,0,6,1.48
807,2020,2,0,7,1.24
818,2020,0,0,0,2.39
818,2020,0,0,2,2.72
818,2020,0,0,3,2.66
818,2020,0,0,4,2.53
818,2020,0,0,5,2.44
818,2020,0,0,6,2.44
818,2020,0,0,7,2.08
818,2020,2,0,0,2.39
818,2020,2,0,2,2.72
818,2020,2,0,3,2.66
818,2020,2,0,4,2.53
818,2020,2,0,5,2.44
818,2020,2,0,6,2.44
818,2020,2,0,7,2.08
826,2020,0,0,0,1.99
826,2020,0,0,2,2.17
826,2020,0,0,3,2.17
826,2020,0,0,4,2.17
826,2020,0,0,5,2.17
826,2020,0,0,6,1.92
826,2020,0,0,7,1.81
826,2020,2,0,0,1.99
826,2020,2,0,2,2.17
826,2020,2,0,3,2.17
826,2020,2,0,4,2.17
826,2020,2,0,5,2.17
826,2020,2,0,6,1.92
826,2020,2,0,7,1.81
830,2020,0,0,0,1.6
830,2020,0,0,2,1.78
830,2020,0,0,3,1.78
830,2020,0,0,4,1.78
830,2020,0,0,5,1.78
830,2020,0,0,6,1.56
830,2020,0,0,7,1.48
830,2020,2,0,0,1.6
830,2020,2,0,2,1.78
830,2020,2,0,3,1.78
830,2020,2,0,4,1.78
830,2020,2,0,5,1.78
830,2020,2,0,6,1.56
830,2020,2,0,7,1.48
834,2020,0,0,0,4.12
834,2020,0,0,2,5.25
834,2020,0,0,3,4.72
834,2020,0,0,4,4.24
834,2020,0,0,5,2.73
834,2020,0,0,6,2.44
834,2020,0,0,7,2.12
834,2020,2,0,0,4.12
834,2020,2,0,2,5.25
834,2020,2,0,3,4.72
834,2020,2,0,4,4.24
834,2020,2,0,5,2.73
834,2020,2,0,6,2.44
834,2020,2,0,7,2.12
840,2020,0,0,0,1.92
840,2020,0,0,2,2.56
840,2020,0,0,3,2.56
840,2020,0,0,4,2.56
840,2020,0,0,5,2.56
840,2020,0,0,6,1.96
840,2020,0,0,7,1.75
840,2020,2,0,0,1.92
840,2020,2,0,2,2.56
840,2020,2,0,3,2.56
840,2020,2,0,4,2.56
840,2020,2,0,5,2.56
840,2020,2,0,6,1.96
840,2020,2,0,7,1.75
850,2020,0,0,0,1.74
850,2020,0,0,2,2.46
850,2020,0,0,3,2.21
850,2020,0,0,4,2.05
850,2020,0,0,5,1.87
850,2020,0,0,6,1.6
850,2020,0,0,7,1.4
850,2020,2,0,0,1.74
850,2020,2,0,2,2.46
850,2020,2,0,3,2.21
850,2020,2,0,4,2.05
850,2020,2,0,5,1.87
850,2020,2,0,6,1.6
850,2020,2,0,7,1.4
854,2020,0,0,0,4.66
854,2020,0,0,2,5.3
854,2020,0,0,3,4.29
854,2020,0,0,4,3.62
854,2020,0,0,5,2.37
854,2020,0,0,6,2.78
854,2020,0,0,7,2.41
854,2020,2,0,0,4.66
854,2020,2,0,2,5.3
854,2020,2,0,3,4.29
854,2020,2,0,4,3.62
854,2020,2,0,5,2.37
854,2020,2,0,6,2.78
854,2020,2,0,7,2.41
858,2020,0,0,0,1.84
858,2020,0,0,2,2.28
858,2020,0,0,3,2.28
858,2020,0,0,4,2.28
858,2020,0,0,5,1.89
858,2020,0,0,6,1.57
858,2020,0,0,7,1.3
858,2020,2,0,0,1.84
858,2020,2,0,2,2.28
858,2020,2,0,3,2.28
858,2020,2,0,4,2.28
858,2020,2,0,5,1.89
858,2020,2,0,6,1.57
858,2020,2,0,7,1.3
860,2020,0,0,0,2.05
860,2020,0,0,2,2.23
860,2020,0,0,3,2.23
860,2020,0,0,4,2.23
860,2020,0,0,5,2.15
860,2020,0,0,6,1.9
860,2020,0,0,7,1.62
860,2020,2,0,0,2.05
860,2020,2,0,2,2.23
860,2020,2,0,3,2.23
860,2020,2,0,4,2.23
860,2020,2,0,5,2.15
860,2020,2,0,6,1.9
860,2020,2,0,7,1.62
862,2020,0,0,0,2.06
862,2020,0,0,2,3.19
862,2020,0,0,3,3
862,2020,0,0,4,2.63
862,2020,0,0,5,2.31
862,2020,0,0,6,1.91
862,2020,0,0,7,1.57
862,2020,2,0,0,2.06
862,2020,2,0,2,3.19
862,2020,2,0,3,3
862,2020,2,0,4,2.63
862,2020,2,0,5,2.31
862,2020,2,0,6,1.91
862,2020,2,0,7,1.57
882,2020,0,0,0,2.71
882,2020,0,0,2,3.98
882,2020,0,0,3,3.68
882,2020,0,0,4,3.35
882,2020,0,0,5,2.92
882,2020,0,0,6,2.4
882,2020,0,0,7,2.1
882,2020,2,0,0,2.71
882,2020,2,0,2,3.98
882,2020,2,0,3,3.68
882,2020,2,0,4,3.35
882,2020,2,0,5,2.92
882,2020,2,0,6,2.4
882,2020,2,0,7,2.1
887,2020,0,0,0,3.94
887,2020,0,0,2,6.19
887,2020,0,0,3,5.71
887,2020,0,0,4,5.01
887,2020,0,0,5,4.07
887,2020,0,0,6,3.19
887,2020,0,0,7,2.79
887,2020,2,0,0,3.94
887,2020,2,0,2,6.19
887,2020,2,0,3,5.71
887,2020,2,0,4,5.01
887,2020,2,0,5,4.07
887,2020,2,0,6,3.19
887,2020,2,0,7,2.79
894,2020,0,0,0,4.84
894,2020,0,0,2,6.75
894,2020,0,0,3,6.34
894,2020,0,0,4,5.38
894,2020,0,0,5,4.26
894,2020,0,0,6,2.77
894,2020,0,0,7,2.72
894,2020,2,0,0,4.84
894,2020,2,0,2,6.75
894,2020,2,0,3,6.34
894,2020,2,0,4,5.38
894,2020,2,0,5,4.26
894,2020,2,0,6,2.77
894,2020,2,0,7,2.72
900,2020,0,0,0,2.28
900,2020,0,0,2,3.62
900,2020,0,0,3,3.53
900,2020,0,0,4,2.78
900,2020,0,0,5,2.12
900,2020,0,0,6,1.88
900,2020,0,0,7,1.65
900,2020,2,0,0,2.28
900,2020,2,0,2,3.62
900,2020,2,0,3,3.53
900,2020,2,0,4,2.78
900,2020,2,0,5,2.12
900,2020,2,0,6,1.88
900,2020,2,0,7,1.65
903,2020,0,0,0,3.69
903,2020,0,0,2,4.75
903,2020,0,0,3,4.46
903,2020,0,0,4,4.03
903,2020,0,0,5,3.29
903,2020,0,0,6,2.65
903,2020,0,0,7,2.16
903,2020,2,0,0,3.69
903,2020,2,0,2,4.75
903,2020,2,0,3,4.46
903,2020,2,0,4,4.03
903,2020,2,0,5,3.29
903,2020,2,0,6,2.65
903,2020,2,0,7,2.16
904,2020,0,0,0,2
904,2020,0,0,2,3.1
904,2020,0,0,3,2.84
904,2020,0,0,4,2.56
904,2020,0,0,5,2.09
904,2020,0,0,6,1.7
904,2020,0,0,7,1.53
904,2020,2,0,0,2
904,2020,2,0,2,3.1
904,2020,2,0,3,2.84
904,2020,2,0,4,2.56
904,2020,2,0,5,2.09
904,2020,2,0,6,1.7
904,2020,2,0,7,1.53
905,2020,0,0,0,1.9
905,2020,0,0,2,2.52
905,2020,0,0,3,2.52
905,2020,0,0,4,2.54
905,2020,0,0,5,2.54
905,2020,0,0,6,1.94
905,2020,0,0,7,1.73
905,2020,2,0,0,1.9
905,2020,2,0,2,2.52
905,2020,2,0,3,2.52
905,2020,2,0,4,2.54
905,2020,2,0,5,2.54
905,2020,2,0,6,1.94
905,2020,2,0,7,1.73
906,2020,0,0,0,1.4
906,2020,0,0,2,1.56
906,2020,0,0,3,1.88
906,2020,0,0,4,1.55
906,2020,0,0,5,1.55
906,2020,0,0,6,1.28
906,2020,0,0,7,1.23
906,2020,2,0,0,1.4
906,2020,2,0,2,1.56
906,2020,2,0,3,1.88
906,2020,2,0,4,1.55
906,2020,2,0,5,1.55
906,2020,2,0,6,1.28
906,2020,2,0,7,1.23
908,2020,0,0,0,1.6
908,2020,0,0,2,2.06
908,2020,0,0,3,1.82
908,2020,0,0,4,2.01
908,2020,0,0,5,1.97
908,2020,0,0,6,1.56
908,2020,0,0,7,1.52
908,2020,2,0,0,1.6
908,2020,2,0,2,2.06
908,2020,2,0,3,1.82
908,2020,2,0,4,2.01
908,2020,2,0,5,1.97
908,2020,2,0,6,1.56
908,2020,2,0,7,1.52
909,2020,0,0,0,2.16
909,2020,0,0,2,3.83
909,2020,0,0,3,3.58
909,2020,0,0,4,3.17
909,2020,0,0,5,2.66
909,2020,0,0,6,2.06
909,2020,0,0,7,1.82
909,2020,2,0,0,2.16
909,2020,2,0,2,3.83
909,2020,2,0,3,3.58
909,2020,2,0,4,3.17
909,2020,2,0,5,2.66
909,2020,2,0,6,2.06
909,2020,2,0,7,1.82
910,2020,0,0,0,3.82
910,2020,0,0,2,4.66
910,2020,0,0,3,4.5
910,2020,0,0,4,3.96
910,2020,0,0,5,3.34
910,2020,0,0,6,2.4
910,2020,0,0,7,1.89
910,2020,2,0,0,3.82
910,2020,2,0,2,4.66
910,2020,2,0,3,4.5
910,2020,2,0,4,3.96
910,2020,2,0,5,3.34
910,2020,2,0,6,2.4
910,2020,2,0,7,1.89
911,2020,0,0,0,4.21
911,2020,0,0,2,5.01
911,2020,0,0,3,5.03
911,2020,0,0,4,4.32
911,2020,0,0,5,3.88
911,2020,0,0,6,2.85
911,2020,0,0,7,2.37
911,2020,2,0,0,4.21
911,2020,2,0,2,5.01
911,2020,2,0,3,5.03
911,2020,2,0,4,4.32
911,2020,2,0,5,3.88
911,2020,2,0,6,2.85
911,2020,2,0,7,2.37
912,2020,0,0,0,2.46
912,2020,0,0,2,3.15
912,2020,0,0,3,2.92
912,2020,0,0,4,2.71
912,2020,0,0,5,2.27
912,2020,0,0,6,2.27
912,2020,0,0,7,1.88
912,2020,2,0,0,2.46
912,2020,2,0,2,3.15
912,2020,2,0,3,2.92
912,2020,2,0,4,2.71
912,2020,2,0,5,2.27
912,2020,2,0,6,2.27
912,2020,2,0,7,1.88
913,2020,0,0,0,2.17
913,2020,0,0,2,3.17
913,2020,0,0,3,2.85
913,2020,0,0,4,2.67
913,2020,0,0,5,2.29
913,2020,0,0,6,1.92
913,2020,0,0,7,1.68
913,2020,2,0,0,2.17
913,2020,2,0,2,3.17
913,2020,2,0,3,2.85
913,2020,2,0,4,2.67
913,2020,2,0,5,2.29
913,2020,2,0,6,1.92
913,2020,2,0,7,1.68
914,2020,0,0,0,4.38
914,2020,0,0,2,5.38
914,2020,0,0,3,4.69
914,2020,0,0,4,4.55
914,2020,0,0,5,3.72
914,2020,0,0,6,3.54
914,2020,0,0,7,2.77
914,2020,2,0,0,4.38
914,2020,2,0,2,5.38
914,2020,2,0,3,4.69
914,2020,2,0,4,4.55
914,2020,2,0,5,3.72
914,2020,2,0,6,3.54
914,2020,2,0,7,2.77
915,2020,0,0,0,2.01
915,2020,0,0,2,3.5
915,2020,0,0,3,2.92
915,2020,0,0,4,2.37
915,2020,0,0,5,2.1
915,2020,0,0,6,1.8
915,2020,0,0,7,1.51
915,2020,2,0,0,2.01
915,2020,2,0,2,3.5
915,2020,2,0,3,2.92
915,2020,2,0,4,2.37
915,2020,2,0,5,2.1
915,2020,2,0,6,1.8
915,2020,2,0,7,1.51
916,2020,0,0,0,2.19
916,2020,0,0,2,3.46
916,2020,0,0,3,3.05
916,2020,0,0,4,2.71
916,2020,0,0,5,2.2
916,2020,0,0,6,1.82
916,2020,0,0,7,1.53
916,2020,2,0,0,2.19
916,2020,2,0,2,3.46
916,2020,2,0,3,3.05
916,2020,2,0,4,2.71
916,2020,2,0,5,2.2
916,2020,2,0,6,1.82
916,2020,2,0,7,1.53
920,2020,0,0,0,1.92
920,2020,0,0,2,2.25
920,2020,0,0,3,2.34
920,2020,0,0,4,2.13
920,2020,0,0,5,1.92
920,2020,0,0,6,1.88
920,2020,0,0,7,1.72
920,2020,2,0,0,1.92
920,2020,2,0,2,2.25
920,2020,2,0,3,2.34
920,2020,2,0,4,2.13
920,2020,2,0,5,1.92
920,2020,2,0,6,1.88
920,2020,2,0,7,1.72
921,2020,0,0,0,2.31
921,2020,0,0,2,3.08
921,2020,0,0,3,2.56
921,2020,0,0,4,2.52
921,2020,0,0,5,2.29
921,2020,0,0,6,1.92
921,2020,0,0,7,1.75
921,2020,2,0,0,2.31
921,2020,2,0,2,3.08
921,2020,2,0,3,2.56
921,2020,2,0,4,2.52
921,2020,2,0,5,2.29
921,2020,2,0,6,1.92
921,2020,2,0,7,1.75
922,2020,0,0,0,2.49
922,2020,0,0,2,3.85
922,2020,0,0,3,3.4
922,2020,0,0,4,3.05
922,2020,0,0,5,2.77
922,2020,0,0,6,2.13
922,2020,0,0,7,1.98
922,2020,2,0,0,2.49
922,2020,2,0,2,3.85
