"isono","year","sexno","ageno","eduno","podr"
414,2050,0,0,0,0.096
414,2055,0,0,0,0.111
414,2060,0,0,0,0.121
414,2065,0,0,0,0.123
414,2070,0,0,0,0.122
414,2075,0,0,0,0.121
414,2080,0,0,0,0.124
414,2085,0,0,0,0.133
414,2090,0,0,0,0.143
414,2095,0,0,0,0.149
417,2010,0,0,0,0.05
417,2015,0,0,0,0.046
417,2020,0,0,0,0.049
417,2025,0,0,0,0.057
417,2030,0,0,0,0.07
417,2035,0,0,0,0.079
417,2040,0,0,0,0.086
417,2045,0,0,0,0.09
417,2050,0,0,0,0.093
417,2055,0,0,0,0.1
417,2060,0,0,0,0.115
417,2065,0,0,0,0.131
417,2070,0,0,0,0.139
417,2075,0,0,0,0.14
417,2080,0,0,0,0.139
417,2085,0,0,0,0.144
417,2090,0,0,0,0.151
417,2095,0,0,0,0.157
418,2010,0,0,0,0.047
418,2015,0,0,0,0.051
418,2020,0,0,0,0.054
418,2025,0,0,0,0.06
418,2030,0,0,0,0.066
418,2035,0,0,0,0.073
418,2040,0,0,0,0.081
418,2045,0,0,0,0.092
418,2050,0,0,0,0.104
418,2055,0,0,0,0.118
418,2060,0,0,0,0.135
418,2065,0,0,0,0.148
418,2070,0,0,0,0.155
418,2075,0,0,0,0.157
418,2080,0,0,0,0.156
418,2085,0,0,0,0.157
418,2090,0,0,0,0.159
418,2095,0,0,0,0.162
422,2010,0,0,0,0.074
422,2015,0,0,0,0.073
422,2020,0,0,0,0.077
422,2025,0,0,0,0.083
422,2030,0,0,0,0.091
422,2035,0,0,0,0.101
422,2040,0,0,0,0.111
422,2045,0,0,0,0.121
422,2050,0,0,0,0.13
422,2055,0,0,0,0.141
422,2060,0,0,0,0.15
422,2065,0,0,0,0.157
422,2070,0,0,0,0.166
422,2075,0,0,0,0.173
422,2080,0,0,0,0.173
422,2085,0,0,0,0.172
422,2090,0,0,0,0.171
422,2095,0,0,0,0.171
426,2010,0,0,0,0.055
426,2015,0,0,0,0.055
426,2020,0,0,0,0.055
426,2025,0,0,0,0.056
426,2030,0,0,0,0.053
426,2035,0,0,0,0.051
426,2040,0,0,0,0.054
426,2045,0,0,0,0.061
426,2050,0,0,0,0.071
426,2055,0,0,0,0.083
426,2060,0,0,0,0.094
426,2065,0,0,0,0.104
426,2070,0,0,0,0.111
426,2075,0,0,0,0.116
426,2080,0,0,0,0.12
426,2085,0,0,0,0.125
426,2090,0,0,0,0.133
426,2095,0,0,0,0.142
428,2010,0,0,0,0.155
428,2015,0,0,0,0.151
428,2020,0,0,0,0.147
428,2025,0,0,0,0.15
428,2030,0,0,0,0.157
428,2035,0,0,0,0.165
428,2040,0,0,0,0.17
428,2045,0,0,0,0.174
428,2050,0,0,0,0.18
428,2055,0,0,0,0.187
428,2060,0,0,0,0.2
428,2065,0,0,0,0.22
428,2070,0,0,0,0.224
428,2075,0,0,0,0.209
428,2080,0,0,0,0.19
428,2085,0,0,0,0.179
428,2090,0,0,0,0.179
428,2095,0,0,0,0.179
430,2010,0,0,0,0.041
430,2015,0,0,0,0.039
430,2020,0,0,0,0.04
430,2025,0,0,0,0.039
430,2030,0,0,0,0.043
430,2035,0,0,0,0.044
430,2040,0,0,0,0.051
430,2045,0,0,0,0.058
430,2050,0,0,0,0.066
430,2055,0,0,0,0.075
430,2060,0,0,0,0.083
430,2065,0,0,0,0.091
430,2070,0,0,0,0.099
430,2075,0,0,0,0.108
430,2080,0,0,0,0.114
430,2085,0,0,0,0.123
430,2090,0,0,0,0.13
430,2095,0,0,0,0.135
434,2010,0,0,0,0.037
434,2015,0,0,0,0.038
434,2020,0,0,0,0.039
434,2025,0,0,0,0.043
434,2030,0,0,0,0.048
434,2035,0,0,0,0.054
434,2040,0,0,0,0.062
434,2045,0,0,0,0.072
434,2050,0,0,0,0.085
434,2055,0,0,0,0.099
434,2060,0,0,0,0.116
434,2065,0,0,0,0.123
434,2070,0,0,0,0.123
434,2075,0,0,0,0.121
434,2080,0,0,0,0.12
434,2085,0,0,0,0.124
434,2090,0,0,0,0.132
434,2095,0,0,0,0.14
440,2010,0,0,0,0.141
440,2015,0,0,0,0.137
440,2020,0,0,0,0.133
440,2025,0,0,0,0.133
440,2030,0,0,0,0.143
440,2035,0,0,0,0.156
440,2040,0,0,0,0.165
440,2045,0,0,0,0.169
440,2050,0,0,0,0.17
440,2055,0,0,0,0.169
440,2060,0,0,0,0.176
440,2065,0,0,0,0.189
440,2070,0,0,0,0.197
440,2075,0,0,0,0.193
440,2080,0,0,0,0.179
440,2085,0,0,0,0.163
440,2090,0,0,0,0.155
440,2095,0,0,0,0.156
442,2010,0,0,0,0.095
442,2015,0,0,0,0.088
442,2020,0,0,0,0.084
442,2025,0,0,0,0.085
442,2030,0,0,0,0.088
442,2035,0,0,0,0.094
442,2040,0,0,0,0.1
442,2045,0,0,0,0.106
442,2050,0,0,0,0.109
442,2055,0,0,0,0.108
442,2060,0,0,0,0.107
442,2065,0,0,0,0.106
442,2070,0,0,0,0.105
442,2075,0,0,0,0.107
442,2080,0,0,0,0.112
442,2085,0,0,0,0.116
442,2090,0,0,0,0.118
442,2095,0,0,0,0.12
446,2010,0,0,0,0.047
446,2015,0,0,0,0.044
446,2020,0,0,0,0.052
446,2025,0,0,0,0.063
446,2030,0,0,0,0.079
446,2035,0,0,0,0.103
446,2040,0,0,0,0.121
446,2045,0,0,0,0.132
446,2050,0,0,0,0.139
446,2055,0,0,0,0.141
446,2060,0,0,0,0.138
446,2065,0,0,0,0.139
446,2070,0,0,0,0.146
446,2075,0,0,0,0.156
446,2080,0,0,0,0.16
446,2085,0,0,0,0.155
446,2090,0,0,0,0.148
446,2095,0,0,0,0.146
450,2010,0,0,0,0.032
450,2015,0,0,0,0.03
450,2020,0,0,0,0.033
450,2025,0,0,0,0.036
450,2030,0,0,0,0.039
450,2035,0,0,0,0.043
450,2040,0,0,0,0.047
450,2045,0,0,0,0.052
450,2050,0,0,0,0.055
450,2055,0,0,0,0.058
450,2060,0,0,0,0.063
450,2065,0,0,0,0.07
450,2070,0,0,0,0.078
450,2075,0,0,0,0.087
450,2080,0,0,0,0.096
450,2085,0,0,0,0.105
450,2090,0,0,0,0.113
450,2095,0,0,0,0.12
454,2010,0,0,0,0.039
454,2015,0,0,0,0.039
454,2020,0,0,0,0.037
454,2025,0,0,0,0.035
454,2030,0,0,0,0.033
454,2035,0,0,0,0.032
454,2040,0,0,0,0.032
454,2045,0,0,0,0.035
454,2050,0,0,0,0.037
454,2055,0,0,0,0.041
454,2060,0,0,0,0.046
454,2065,0,0,0,0.051
454,2070,0,0,0,0.057
454,2075,0,0,0,0.063
454,2080,0,0,0,0.07
454,2085,0,0,0,0.078
454,2090,0,0,0,0.086
454,2095,0,0,0,0.097
458,2010,0,0,0,0.048
458,2015,0,0,0,0.051
458,2020,0,0,0,0.057
458,2025,0,0,0,0.065
458,2030,0,0,0,0.075
458,2035,0,0,0,0.084
458,2040,0,0,0,0.09
458,2045,0,0,0,0.094
458,2050,0,0,0,0.099
458,2055,0,0,0,0.103
458,2060,0,0,0,0.11
458,2065,0,0,0,0.117
458,2070,0,0,0,0.123
458,2075,0,0,0,0.13
458,2080,0,0,0,0.137
458,2085,0,0,0,0.143
458,2090,0,0,0,0.146
458,2095,0,0,0,0.15
462,2010,0,0,0,0.044
462,2015,0,0,0,0.041
462,2020,0,0,0,0.037
462,2025,0,0,0,0.035
462,2030,0,0,0,0.038
462,2035,0,0,0,0.045
462,2040,0,0,0,0.054
462,2045,0,0,0,0.064
462,2050,0,0,0,0.074
462,2055,0,0,0,0.083
462,2060,0,0,0,0.094
462,2065,0,0,0,0.11
462,2070,0,0,0,0.134
462,2075,0,0,0,0.157
462,2080,0,0,0,0.171
462,2085,0,0,0,0.172
462,2090,0,0,0,0.165
462,2095,0,0,0,0.156
466,2010,0,0,0,0.041
466,2015,0,0,0,0.038
466,2020,0,0,0,0.037
466,2025,0,0,0,0.037
466,2030,0,0,0,0.039
466,2035,0,0,0,0.043
466,2040,0,0,0,0.048
466,2045,0,0,0,0.053
466,2050,0,0,0,0.059
466,2055,0,0,0,0.065
466,2060,0,0,0,0.07
466,2065,0,0,0,0.079
466,2070,0,0,0,0.088
466,2075,0,0,0,0.098
466,2080,0,0,0,0.108
466,2085,0,0,0,0.115
466,2090,0,0,0,0.121
466,2095,0,0,0,0.126
470,2010,0,0,0,0.105
470,2015,0,0,0,0.101
470,2020,0,0,0,0.117
470,2025,0,0,0,0.133
470,2030,0,0,0,0.143
470,2035,0,0,0,0.152
470,2040,0,0,0,0.156
470,2045,0,0,0,0.149
470,2050,0,0,0,0.143
470,2055,0,0,0,0.145
470,2060,0,0,0,0.152
470,2065,0,0,0,0.161
470,2070,0,0,0,0.171
470,2075,0,0,0,0.176
470,2080,0,0,0,0.175
470,2085,0,0,0,0.167
470,2090,0,0,0,0.157
470,2095,0,0,0,0.15
474,2010,0,0,0,0.092
474,2015,0,0,0,0.095
474,2020,0,0,0,0.098
474,2025,0,0,0,0.105
474,2030,0,0,0,0.113
474,2035,0,0,0,0.125
474,2040,0,0,0,0.14
474,2045,0,0,0,0.15
474,2050,0,0,0,0.153
474,2055,0,0,0,0.145
474,2060,0,0,0,0.13
474,2065,0,0,0,0.122
474,2070,0,0,0,0.123
474,2075,0,0,0,0.127
474,2080,0,0,0,0.131
474,2085,0,0,0,0.133
474,2090,0,0,0,0.131
474,2095,0,0,0,0.127
478,2010,0,0,0,0.049
478,2015,0,0,0,0.051
478,2020,0,0,0,0.054
478,2025,0,0,0,0.058
478,2030,0,0,0,0.065
478,2035,0,0,0,0.071
478,2040,0,0,0,0.08
478,2045,0,0,0,0.089
478,2050,0,0,0,0.095
478,2055,0,0,0,0.1
478,2060,0,0,0,0.106
478,2065,0,0,0,0.112
478,2070,0,0,0,0.117
478,2075,0,0,0,0.121
478,2080,0,0,0,0.124
478,2085,0,0,0,0.128
478,2090,0,0,0,0.13
478,2095,0,0,0,0.131
480,2010,0,0,0,0.056
480,2015,0,0,0,0.06
480,2020,0,0,0,0.069
480,2025,0,0,0,0.079
480,2030,0,0,0,0.087
480,2035,0,0,0,0.103
480,2040,0,0,0,0.118
480,2045,0,0,0,0.123
480,2050,0,0,0,0.127
480,2055,0,0,0,0.137
480,2060,0,0,0,0.138
480,2065,0,0,0,0.139
480,2070,0,0,0,0.145
480,2075,0,0,0,0.15
480,2080,0,0,0,0.153
480,2085,0,0,0,0.154
480,2090,0,0,0,0.151
480,2095,0,0,0,0.145
484,2010,0,0,0,0.044
484,2015,0,0,0,0.045
484,2020,0,0,0,0.047
484,2025,0,0,0,0.052
484,2030,0,0,0,0.059
484,2035,0,0,0,0.067
484,2040,0,0,0,0.076
484,2045,0,0,0,0.086
484,2050,0,0,0,0.096
484,2055,0,0,0,0.103
484,2060,0,0,0,0.107
484,2065,0,0,0,0.111
484,2070,0,0,0,0.115
484,2075,0,0,0,0.121
484,2080,0,0,0,0.124
484,2085,0,0,0,0.129
484,2090,0,0,0,0.133
484,2095,0,0,0,0.135
496,2010,0,0,0,0.044
496,2015,0,0,0,0.046
496,2020,0,0,0,0.049
496,2025,0,0,0,0.059
496,2030,0,0,0,0.072
496,2035,0,0,0,0.084
496,2040,0,0,0,0.096
496,2045,0,0,0,0.104
496,2050,0,0,0,0.111
496,2055,0,0,0,0.123
496,2060,0,0,0,0.137
496,2065,0,0,0,0.14
496,2070,0,0,0,0.138
496,2075,0,0,0,0.129
496,2080,0,0,0,0.132
496,2085,0,0,0,0.14
496,2090,0,0,0,0.149
496,2095,0,0,0,0.157
498,2010,0,0,0,0.13
498,2015,0,0,0,0.134
498,2020,0,0,0,0.148
498,2025,0,0,0,0.165
498,2030,0,0,0,0.181
498,2035,0,0,0,0.188
498,2040,0,0,0,0.186
498,2045,0,0,0,0.188
498,2050,0,0,0,0.193
498,2055,0,0,0,0.206
498,2060,0,0,0,0.234
498,2065,0,0,0,0.259
498,2070,0,0,0,0.264
498,2075,0,0,0,0.252
498,2080,0,0,0,0.234
498,2085,0,0,0,0.229
498,2090,0,0,0,0.226
498,2095,0,0,0,0.222
499,2010,0,0,0,0.112
499,2015,0,0,0,0.106
499,2020,0,0,0,0.109
499,2025,0,0,0,0.116
499,2030,0,0,0,0.126
499,2035,0,0,0,0.132
499,2040,0,0,0,0.134
499,2045,0,0,0,0.134
499,2050,0,0,0,0.134
499,2055,0,0,0,0.137
499,2060,0,0,0,0.142
499,2065,0,0,0,0.151
499,2070,0,0,0,0.157
499,2075,0,0,0,0.157
499,2080,0,0,0,0.158
499,2085,0,0,0,0.157
499,2090,0,0,0,0.157
499,2095,0,0,0,0.158
504,2010,0,0,0,0.057
504,2015,0,0,0,0.06
504,2020,0,0,0,0.065
504,2025,0,0,0,0.077
504,2030,0,0,0,0.087
504,2035,0,0,0,0.094
504,2040,0,0,0,0.102
504,2045,0,0,0,0.11
504,2050,0,0,0,0.117
504,2055,0,0,0,0.129
504,2060,0,0,0,0.141
504,2065,0,0,0,0.15
504,2070,0,0,0,0.157
504,2075,0,0,0,0.159
504,2080,0,0,0,0.159
504,2085,0,0,0,0.159
504,2090,0,0,0,0.16
504,2095,0,0,0,0.163
508,2010,0,0,0,0.042
508,2015,0,0,0,0.042
508,2020,0,0,0,0.042
508,2025,0,0,0,0.044
508,2030,0,0,0,0.044
508,2035,0,0,0,0.046
508,2040,0,0,0,0.047
508,2045,0,0,0,0.051
508,2050,0,0,0,0.055
508,2055,0,0,0,0.06
508,2060,0,0,0,0.066
508,2065,0,0,0,0.074
508,2070,0,0,0,0.084
508,2075,0,0,0,0.095
508,2080,0,0,0,0.104
508,2085,0,0,0,0.111
508,2090,0,0,0,0.118
508,2095,0,0,0,0.126
512,2010,0,0,0,0.03
512,2015,0,0,0,0.028
512,2020,0,0,0,0.027
512,2025,0,0,0,0.033
512,2030,0,0,0,0.04
512,2035,0,0,0,0.047
512,2040,0,0,0,0.06
512,2045,0,0,0,0.072
512,2050,0,0,0,0.09
512,2055,0,0,0,0.117
512,2060,0,0,0,0.146
512,2065,0,0,0,0.164
512,2070,0,0,0,0.171
512,2075,0,0,0,0.172
512,2080,0,0,0,0.173
512,2085,0,0,0,0.182
512,2090,0,0,0,0.196
512,2095,0,0,0,0.207
516,2010,0,0,0,0.041
516,2015,0,0,0,0.046
516,2020,0,0,0,0.046
516,2025,0,0,0,0.052
516,2030,0,0,0,0.059
516,2035,0,0,0,0.063
516,2040,0,0,0,0.07
516,2045,0,0,0,0.076
516,2050,0,0,0,0.081
516,2055,0,0,0,0.087
516,2060,0,0,0,0.096
516,2065,0,0,0,0.106
516,2070,0,0,0,0.117
516,2075,0,0,0,0.125
516,2080,0,0,0,0.133
516,2085,0,0,0,0.137
516,2090,0,0,0,0.141
516,2095,0,0,0,0.146
524,2010,0,0,0,0.048
524,2015,0,0,0,0.046
524,2020,0,0,0,0.046
524,2025,0,0,0,0.046
524,2030,0,0,0,0.048
524,2035,0,0,0,0.051
524,2040,0,0,0,0.055
524,2045,0,0,0,0.06
524,2050,0,0,0,0.068
524,2055,0,0,0,0.078
524,2060,0,0,0,0.089
524,2065,0,0,0,0.101
524,2070,0,0,0,0.113
524,2075,0,0,0,0.125
524,2080,0,0,0,0.134
524,2085,0,0,0,0.139
524,2090,0,0,0,0.143
524,2095,0,0,0,0.147
528,2010,0,0,0,0.101
528,2015,0,0,0,0.104
528,2020,0,0,0,0.115
528,2025,0,0,0,0.126
528,2030,0,0,0,0.134
528,2035,0,0,0,0.143
528,2040,0,0,0,0.151
528,2045,0,0,0,0.156
528,2050,0,0,0,0.159
528,2055,0,0,0,0.153
528,2060,0,0,0,0.144
528,2065,0,0,0,0.137
528,2070,0,0,0,0.132
528,2075,0,0,0,0.131
528,2080,0,0,0,0.133
528,2085,0,0,0,0.135
528,2090,0,0,0,0.137
528,2095,0,0,0,0.136
530,2010,0,0,0,0.068
530,2015,0,0,0,0.068
530,2020,0,0,0,0.072
530,2025,0,0,0,0.08
530,2030,0,0,0,0.088
530,2035,0,0,0,0.099
530,2040,0,0,0,0.109
530,2045,0,0,0,0.115
530,2050,0,0,0,0.118
530,2055,0,0,0,0.115
530,2060,0,0,0,0.11
530,2065,0,0,0,0.106
530,2070,0,0,0,0.104
530,2075,0,0,0,0.102
530,2080,0,0,0,0.106
530,2085,0,0,0,0.113
530,2090,0,0,0,0.119
530,2095,0,0,0,0.125
533,2010,0,0,0,0.08
533,2015,0,0,0,0.083
533,2020,0,0,0,0.09
533,2025,0,0,0,0.102
533,2030,0,0,0,0.117
533,2035,0,0,0,0.136
533,2040,0,0,0,0.146
533,2045,0,0,0,0.147
533,2050,0,0,0,0.141
533,2055,0,0,0,0.13
533,2060,0,0,0,0.121
533,2065,0,0,0,0.121
533,2070,0,0,0,0.13
533,2075,0,0,0,0.144
533,2080,0,0,0,0.155
533,2085,0,0,0,0.159
533,2090,0,0,0,0.16
533,2095,0,0,0,0.159
540,2010,0,0,0,0.062
540,2015,0,0,0,0.063
540,2020,0,0,0,0.065
540,2025,0,0,0,0.066
540,2030,0,0,0,0.068
540,2035,0,0,0,0.072
540,2040,0,0,0,0.075
540,2045,0,0,0,0.078
540,2050,0,0,0,0.082
540,2055,0,0,0,0.084
540,2060,0,0,0,0.086
540,2065,0,0,0,0.088
540,2070,0,0,0,0.091
540,2075,0,0,0,0.097
540,2080,0,0,0,0.102
540,2085,0,0,0,0.104
540,2090,0,0,0,0.106
540,2095,0,0,0,0.108
548,2010,0,0,0,0.04
548,2015,0,0,0,0.04
548,2020,0,0,0,0.043
548,2025,0,0,0,0.048
548,2030,0,0,0,0.053
548,2035,0,0,0,0.058
548,2040,0,0,0,0.062
548,2045,0,0,0,0.066
548,2050,0,0,0,0.072
548,2055,0,0,0,0.081
548,2060,0,0,0,0.089
548,2065,0,0,0,0.097
548,2070,0,0,0,0.106
548,2075,0,0,0,0.114
548,2080,0,0,0,0.124
548,2085,0,0,0,0.134
548,2090,0,0,0,0.141
548,2095,0,0,0,0.145
554,2010,0,0,0,0.079
554,2015,0,0,0,0.078
554,2020,0,0,0,0.081
554,2025,0,0,0,0.088
554,2030,0,0,0,0.094
554,2035,0,0,0,0.099
554,2040,0,0,0,0.107
554,2045,0,0,0,0.111
554,2050,0,0,0,0.112
554,2055,0,0,0,0.11
554,2060,0,0,0,0.106
554,2065,0,0,0,0.104
554,2070,0,0,0,0.106
554,2075,0,0,0,0.112
554,2080,0,0,0,0.117
554,2085,0,0,0,0.12
554,2090,0,0,0,0.121
554,2095,0,0,0,0.123
558,2010,0,0,0,0.033
558,2015,0,0,0,0.035
558,2020,0,0,0,0.034
558,2025,0,0,0,0.038
558,2030,0,0,0,0.044
558,2035,0,0,0,0.05
558,2040,0,0,0,0.057
558,2045,0,0,0,0.063
558,2050,0,0,0,0.071
558,2055,0,0,0,0.08
558,2060,0,0,0,0.091
558,2065,0,0,0,0.101
558,2070,0,0,0,0.111
558,2075,0,0,0,0.12
558,2080,0,0,0,0.126
558,2085,0,0,0,0.131
558,2090,0,0,0,0.135
558,2095,0,0,0,0.138
562,2010,0,0,0,0.042
562,2015,0,0,0,0.04
562,2020,0,0,0,0.041
562,2025,0,0,0,0.041
562,2030,0,0,0,0.04
562,2035,0,0,0,0.04
562,2040,0,0,0,0.04
562,2045,0,0,0,0.039
562,2050,0,0,0,0.039
562,2055,0,0,0,0.042
562,2060,0,0,0,0.046
562,2065,0,0,0,0.052
562,2070,0,0,0,0.058
562,2075,0,0,0,0.064
562,2080,0,0,0,0.07
562,2085,0,0,0,0.075
562,2090,0,0,0,0.08
562,2095,0,0,0,0.085
566,2010,0,0,0,0.048
566,2015,0,0,0,0.046
566,2020,0,0,0,0.046
566,2025,0,0,0,0.044
566,2030,0,0,0,0.044
566,2035,0,0,0,0.044
566,2040,0,0,0,0.047
566,2045,0,0,0,0.05
566,2050,0,0,0,0.054
566,2055,0,0,0,0.058
566,2060,0,0,0,0.061
566,2065,0,0,0,0.065
566,2070,0,0,0,0.07
566,2075,0,0,0,0.074
566,2080,0,0,0,0.079
566,2085,0,0,0,0.085
566,2090,0,0,0,0.09
566,2095,0,0,0,0.095
578,2010,0,0,0,0.097
578,2015,0,0,0,0.089
578,2020,0,0,0,0.094
578,2025,0,0,0,0.105
578,2030,0,0,0,0.107
578,2035,0,0,0,0.11
578,2040,0,0,0,0.111
578,2045,0,0,0,0.113
578,2050,0,0,0,0.116
578,2055,0,0,0,0.115
578,2060,0,0,0,0.11
578,2065,0,0,0,0.107
578,2070,0,0,0,0.105
578,2075,0,0,0,0.108
578,2080,0,0,0,0.112
578,2085,0,0,0,0.114
578,2090,0,0,0,0.113
578,2095,0,0,0,0.113
583,2010,0,0,0,0.043
583,2015,0,0,0,0.05
583,2020,0,0,0,0.062
583,2025,0,0,0,0.072
583,2030,0,0,0,0.082
583,2035,0,0,0,0.086
583,2040,0,0,0,0.085
583,2045,0,0,0,0.087
583,2050,0,0,0,0.099
583,2055,0,0,0,0.116
583,2060,0,0,0,0.131
583,2065,0,0,0,0.145
583,2070,0,0,0,0.157
583,2075,0,0,0,0.165
583,2080,0,0,0,0.171
583,2085,0,0,0,0.174
583,2090,0,0,0,0.174
583,2095,0,0,0,0.173
586,2010,0,0,0,0.049
586,2015,0,0,0,0.049
586,2020,0,0,0,0.051
586,2025,0,0,0,0.054
586,2030,0,0,0,0.059
586,2035,0,0,0,0.064
586,2040,0,0,0,0.069
586,2045,0,0,0,0.075
586,2050,0,0,0,0.083
586,2055,0,0,0,0.093
586,2060,0,0,0,0.103
586,2065,0,0,0,0.112
586,2070,0,0,0,0.118
586,2075,0,0,0,0.119
586,2080,0,0,0,0.121
586,2085,0,0,0,0.125
586,2090,0,0,0,0.131
586,2095,0,0,0,0.136
591,2010,0,0,0,0.047
591,2015,0,0,0,0.049
591,2020,0,0,0,0.052
591,2025,0,0,0,0.057
591,2030,0,0,0,0.063
591,2035,0,0,0,0.071
591,2040,0,0,0,0.08
591,2045,0,0,0,0.09
591,2050,0,0,0,0.098
591,2055,0,0,0,0.103
591,2060,0,0,0,0.107
591,2065,0,0,0,0.112
591,2070,0,0,0,0.117
591,2075,0,0,0,0.123
591,2080,0,0,0,0.13
591,2085,0,0,0,0.136
591,2090,0,0,0,0.142
591,2095,0,0,0,0.146
598,2010,0,0,0,0.047
598,2015,0,0,0,0.048
598,2020,0,0,0,0.051
598,2025,0,0,0,0.055
598,2030,0,0,0,0.057
598,2035,0,0,0,0.064
598,2040,0,0,0,0.073
598,2045,0,0,0,0.08
598,2050,0,0,0,0.086
598,2055,0,0,0,0.092
598,2060,0,0,0,0.098
598,2065,0,0,0,0.107
598,2070,0,0,0,0.118
598,2075,0,0,0,0.128
598,2080,0,0,0,0.138
598,2085,0,0,0,0.143
598,2090,0,0,0,0.147
598,2095,0,0,0,0.149
600,2010,0,0,0,0.04
600,2015,0,0,0,0.042
600,2020,0,0,0,0.045
600,2025,0,0,0,0.05
600,2030,0,0,0,0.055
600,2035,0,0,0,0.06
600,2040,0,0,0,0.064
600,2045,0,0,0,0.067
600,2050,0,0,0,0.071
600,2055,0,0,0,0.079
600,2060,0,0,0,0.09
600,2065,0,0,0,0.1
600,2070,0,0,0,0.109
600,2075,0,0,0,0.116
600,2080,0,0,0,0.122
600,2085,0,0,0,0.127
600,2090,0,0,0,0.132
600,2095,0,0,0,0.136
604,2010,0,0,0,0.047
604,2015,0,0,0,0.049
604,2020,0,0,0,0.053
604,2025,0,0,0,0.058
604,2030,0,0,0,0.064
604,2035,0,0,0,0.072
604,2040,0,0,0,0.082
604,2045,0,0,0,0.091
604,2050,0,0,0,0.102
604,2055,0,0,0,0.112
604,2060,0,0,0,0.122
604,2065,0,0,0,0.129
604,2070,0,0,0,0.136
604,2075,0,0,0,0.142
604,2080,0,0,0,0.147
604,2085,0,0,0,0.151
604,2090,0,0,0,0.155
604,2095,0,0,0,0.156
608,2010,0,0,0,0.043
608,2015,0,0,0,0.045
608,2020,0,0,0,0.05
608,2025,0,0,0,0.055
608,2030,0,0,0,0.06
608,2035,0,0,0,0.065
608,2040,0,0,0,0.069
608,2045,0,0,0,0.074
608,2050,0,0,0,0.081
608,2055,0,0,0,0.087
608,2060,0,0,0,0.096
608,2065,0,0,0,0.103
608,2070,0,0,0,0.11
608,2075,0,0,0,0.118
608,2080,0,0,0,0.127
608,2085,0,0,0,0.133
608,2090,0,0,0,0.137
608,2095,0,0,0,0.14
616,2010,0,0,0,0.112
616,2015,0,0,0,0.108
616,2020,0,0,0,0.116
616,2025,0,0,0,0.132
616,2030,0,0,0,0.15
616,2035,0,0,0,0.157
616,2040,0,0,0,0.154
616,2045,0,0,0,0.149
616,2050,0,0,0,0.151
616,2055,0,0,0,0.161
616,2060,0,0,0,0.176
616,2065,0,0,0,0.188
616,2070,0,0,0,0.193
616,2075,0,0,0,0.188
616,2080,0,0,0,0.175
616,2085,0,0,0,0.158
616,2090,0,0,0,0.15
616,2095,0,0,0,0.146
620,2010,0,0,0,0.127
620,2015,0,0,0,0.126
620,2020,0,0,0,0.127
620,2025,0,0,0,0.13
620,2030,0,0,0,0.133
620,2035,0,0,0,0.139
620,2040,0,0,0,0.146
620,2045,0,0,0,0.15
620,2050,0,0,0,0.155
620,2055,0,0,0,0.162
620,2060,0,0,0,0.166
620,2065,0,0,0,0.165
620,2070,0,0,0,0.159
620,2075,0,0,0,0.153
620,2080,0,0,0,0.149
620,2085,0,0,0,0.148
620,2090,0,0,0,0.149
620,2095,0,0,0,0.15
624,2010,0,0,0,0.052
624,2015,0,0,0,0.056
624,2020,0,0,0,0.056
624,2025,0,0,0,0.056
624,2030,0,0,0,0.052
624,2035,0,0,0,0.058
624,2040,0,0,0,0.064
624,2045,0,0,0,0.071
624,2050,0,0,0,0.079
624,2055,0,0,0,0.085
624,2060,0,0,0,0.095
624,2065,0,0,0,0.104
624,2070,0,0,0,0.115
624,2075,0,0,0,0.126
624,2080,0,0,0,0.136
624,2085,0,0,0,0.144
624,2090,0,0,0,0.151
624,2095,0,0,0,0.152
626,2010,0,0,0,0.043
626,2015,0,0,0,0.046
626,2020,0,0,0,0.048
626,2025,0,0,0,0.048
626,2030,0,0,0,0.046
626,2035,0,0,0,0.048
626,2040,0,0,0,0.047
626,2045,0,0,0,0.048
626,2050,0,0,0,0.054
626,2055,0,0,0,0.058
626,2060,0,0,0,0.065
626,2065,0,0,0,0.076
626,2070,0,0,0,0.082
626,2075,0,0,0,0.089
626,2080,0,0,0,0.095
626,2085,0,0,0,0.101
626,2090,0,0,0,0.108
626,2095,0,0,0,0.114
630,2010,0,0,0,0.078
630,2015,0,0,0,0.081
630,2020,0,0,0,0.089
630,2025,0,0,0,0.101
630,2030,0,0,0,0.111
630,2035,0,0,0,0.123
630,2040,0,0,0,0.135
630,2045,0,0,0,0.146
630,2050,0,0,0,0.158
630,2055,0,0,0,0.169
630,2060,0,0,0,0.18
630,2065,0,0,0,0.189
630,2070,0,0,0,0.196
630,2075,0,0,0,0.202
630,2080,0,0,0,0.207
630,2085,0,0,0,0.209
630,2090,0,0,0,0.207
630,2095,0,0,0,0.205
634,2010,0,0,0,0.007
634,2015,0,0,0,0.007
634,2020,0,0,0,0.009
634,2025,0,0,0,0.014
634,2030,0,0,0,0.024
634,2035,0,0,0,0.038
634,2040,0,0,0,0.056
634,2045,0,0,0,0.08
634,2050,0,0,0,0.109
634,2055,0,0,0,0.135
634,2060,0,0,0,0.163
634,2065,0,0,0,0.186
634,2070,0,0,0,0.186
634,2075,0,0,0,0.164
634,2080,0,0,0,0.149
634,2085,0,0,0,0.141
634,2090,0,0,0,0.144
634,2095,0,0,0,0.157
638,2010,0,0,0,0.049
638,2015,0,0,0,0.05
638,2020,0,0,0,0.051
