"isono","year","sexno","ageno","eduno","etfr"
920,2055,0,0,5,1.54
920,2055,0,0,6,1.48
920,2055,0,0,7,1.59
920,2055,2,0,0,1.68
920,2055,2,0,2,1.9
920,2055,2,0,3,2.24
920,2055,2,0,4,1.84
920,2055,2,0,5,1.54
920,2055,2,0,6,1.48
920,2055,2,0,7,1.59
921,2055,0,0,0,1.87
921,2055,0,0,2,2.17
921,2055,0,0,3,1.92
921,2055,0,0,4,1.92
921,2055,0,0,5,1.8
921,2055,0,0,6,1.56
921,2055,0,0,7,1.27
921,2055,2,0,0,1.87
921,2055,2,0,2,2.17
921,2055,2,0,3,1.92
921,2055,2,0,4,1.92
921,2055,2,0,5,1.8
921,2055,2,0,6,1.56
921,2055,2,0,7,1.27
922,2055,0,0,0,2.43
922,2055,0,0,2,2.87
922,2055,0,0,3,2.96
922,2055,0,0,4,2.63
922,2055,0,0,5,2.54
922,2055,0,0,6,2.05
922,2055,0,0,7,1.92
922,2055,2,0,0,2.43
922,2055,2,0,2,2.87
922,2055,2,0,3,2.96
922,2055,2,0,4,2.63
922,2055,2,0,5,2.54
922,2055,2,0,6,2.05
922,2055,2,0,7,1.92
923,2055,0,0,0,1.3
923,2055,0,0,2,1.6
923,2055,0,0,3,1.54
923,2055,0,0,4,1.53
923,2055,0,0,5,1.72
923,2055,0,0,6,1.29
923,2055,0,0,7,1.14
923,2055,2,0,0,1.3
923,2055,2,0,2,1.6
923,2055,2,0,3,1.54
923,2055,2,0,4,1.53
923,2055,2,0,5,1.72
923,2055,2,0,6,1.29
923,2055,2,0,7,1.14
924,2055,0,0,0,1.5
924,2055,0,0,2,1.57
924,2055,0,0,3,1.62
924,2055,0,0,4,1.58
924,2055,0,0,5,1.58
924,2055,0,0,6,1.47
924,2055,0,0,7,1.38
924,2055,2,0,0,1.5
924,2055,2,0,2,1.57
924,2055,2,0,3,1.62
924,2055,2,0,4,1.58
924,2055,2,0,5,1.58
924,2055,2,0,6,1.47
924,2055,2,0,7,1.38
925,2055,0,0,0,1.36
925,2055,0,0,2,1.5
925,2055,0,0,3,1.6
925,2055,0,0,4,1.6
925,2055,0,0,5,1.53
925,2055,0,0,6,1.25
925,2055,0,0,7,1.18
925,2055,2,0,0,1.36
925,2055,2,0,2,1.5
925,2055,2,0,3,1.6
925,2055,2,0,4,1.6
925,2055,2,0,5,1.53
925,2055,2,0,6,1.25
925,2055,2,0,7,1.18
926,2055,0,0,0,1.41
926,2055,0,0,2,1.6
926,2055,0,0,3,NA
926,2055,0,0,4,1.68
926,2055,0,0,5,1.57
926,2055,0,0,6,1.38
926,2055,0,0,7,1.27
926,2055,2,0,0,1.41
926,2055,2,0,2,1.6
926,2055,2,0,3,NA
926,2055,2,0,4,1.68
926,2055,2,0,5,1.57
926,2055,2,0,6,1.38
926,2055,2,0,7,1.27
927,2055,0,0,0,1.49
927,2055,0,0,2,1.76
927,2055,0,0,3,1.76
927,2055,0,0,4,1.76
927,2055,0,0,5,1.76
927,2055,0,0,6,1.46
927,2055,0,0,7,1.27
927,2055,2,0,0,1.49
927,2055,2,0,2,1.76
927,2055,2,0,3,1.76
927,2055,2,0,4,1.76
927,2055,2,0,5,1.76
927,2055,2,0,6,1.46
927,2055,2,0,7,1.27
931,2055,0,0,0,1.43
931,2055,0,0,2,1.63
931,2055,0,0,3,1.8
931,2055,0,0,4,1.66
931,2055,0,0,5,1.5
931,2055,0,0,6,1.25
931,2055,0,0,7,1.16
931,2055,2,0,0,1.43
931,2055,2,0,2,1.63
931,2055,2,0,3,1.8
931,2055,2,0,4,1.66
931,2055,2,0,5,1.5
931,2055,2,0,6,1.25
931,2055,2,0,7,1.16
935,2055,0,0,0,1.77
935,2055,0,0,2,2.15
935,2055,0,0,3,2.2
935,2055,0,0,4,1.97
935,2055,0,0,5,1.62
935,2055,0,0,6,1.49
935,2055,0,0,7,1.34
935,2055,2,0,0,1.77
935,2055,2,0,2,2.15
935,2055,2,0,3,2.2
935,2055,2,0,4,1.97
935,2055,2,0,5,1.62
935,2055,2,0,6,1.49
935,2055,2,0,7,1.34
954,2055,0,0,0,2.36
954,2055,0,0,2,2.69
954,2055,0,0,3,2.7
954,2055,0,0,4,2.68
954,2055,0,0,5,2.54
954,2055,0,0,6,2.12
954,2055,0,0,7,1.86
954,2055,2,0,0,2.36
954,2055,2,0,2,2.69
954,2055,2,0,3,2.7
954,2055,2,0,4,2.68
954,2055,2,0,5,2.54
954,2055,2,0,6,2.12
954,2055,2,0,7,1.86
957,2055,0,0,0,1.97
957,2055,0,0,2,2.46
957,2055,0,0,3,2.68
957,2055,0,0,4,2.68
957,2055,0,0,5,2.58
957,2055,0,0,6,1.84
957,2055,0,0,7,1.6
957,2055,2,0,0,1.97
957,2055,2,0,2,2.46
957,2055,2,0,3,2.68
957,2055,2,0,4,2.68
957,2055,2,0,5,2.58
957,2055,2,0,6,1.84
957,2055,2,0,7,1.6
4,2060,0,0,0,3.66
4,2060,0,0,2,4.22
4,2060,0,0,3,4.12
4,2060,0,0,4,3.96
4,2060,0,0,5,3.59
4,2060,0,0,6,2.95
4,2060,0,0,7,2.58
4,2060,2,0,0,3.66
4,2060,2,0,2,4.22
4,2060,2,0,3,4.12
4,2060,2,0,4,3.96
4,2060,2,0,5,3.59
4,2060,2,0,6,2.95
4,2060,2,0,7,2.58
8,2060,0,0,0,1.17
8,2060,0,0,2,1.4
8,2060,0,0,3,1.4
8,2060,0,0,4,1.4
8,2060,0,0,5,1.34
8,2060,0,0,6,1.12
8,2060,0,0,7,0.99
8,2060,2,0,0,1.17
8,2060,2,0,2,1.4
8,2060,2,0,3,1.4
8,2060,2,0,4,1.4
8,2060,2,0,5,1.34
8,2060,2,0,6,1.12
8,2060,2,0,7,0.99
12,2060,0,0,0,1.4
12,2060,0,0,2,1.66
12,2060,0,0,3,1.66
12,2060,0,0,4,1.66
12,2060,0,0,5,1.57
12,2060,0,0,6,1.31
12,2060,0,0,7,1.16
12,2060,2,0,0,1.4
12,2060,2,0,2,1.66
12,2060,2,0,3,1.66
12,2060,2,0,4,1.66
12,2060,2,0,5,1.57
12,2060,2,0,6,1.31
12,2060,2,0,7,1.16
24,2060,0,0,0,2.92
24,2060,0,0,2,3.11
24,2060,0,0,3,3.1
24,2060,0,0,4,3
24,2060,0,0,5,2.77
24,2060,0,0,6,2.27
24,2060,0,0,7,1.98
24,2060,2,0,0,2.92
24,2060,2,0,2,3.11
24,2060,2,0,3,3.1
24,2060,2,0,4,3
24,2060,2,0,5,2.77
24,2060,2,0,6,2.27
24,2060,2,0,7,1.98
31,2060,0,0,0,1.34
31,2060,0,0,2,1.6
31,2060,0,0,3,1.6
31,2060,0,0,4,1.6
31,2060,0,0,5,1.52
31,2060,0,0,6,1.27
31,2060,0,0,7,1.12
31,2060,2,0,0,1.34
31,2060,2,0,2,1.6
31,2060,2,0,3,1.6
31,2060,2,0,4,1.6
31,2060,2,0,5,1.52
31,2060,2,0,6,1.27
31,2060,2,0,7,1.12
32,2060,0,0,0,1.37
32,2060,0,0,2,1.56
32,2060,0,0,3,1.56
32,2060,0,0,4,1.56
32,2060,0,0,5,1.49
32,2060,0,0,6,1.25
32,2060,0,0,7,1.1
32,2060,2,0,0,1.37
32,2060,2,0,2,1.56
32,2060,2,0,3,1.56
32,2060,2,0,4,1.56
32,2060,2,0,5,1.49
32,2060,2,0,6,1.25
32,2060,2,0,7,1.1
36,2060,0,0,0,1.49
36,2060,0,0,2,1.76
36,2060,0,0,3,1.76
36,2060,0,0,4,1.76
36,2060,0,0,5,1.76
36,2060,0,0,6,1.46
36,2060,0,0,7,1.27
36,2060,2,0,0,1.49
36,2060,2,0,2,1.76
36,2060,2,0,3,1.76
36,2060,2,0,4,1.76
36,2060,2,0,5,1.76
36,2060,2,0,6,1.46
36,2060,2,0,7,1.27
40,2060,0,0,0,1.29
40,2060,0,0,2,1.43
40,2060,0,0,3,1.43
40,2060,0,0,4,1.43
40,2060,0,0,5,1.43
40,2060,0,0,6,1.26
40,2060,0,0,7,1.18
40,2060,2,0,0,1.29
40,2060,2,0,2,1.43
40,2060,2,0,3,1.43
40,2060,2,0,4,1.43
40,2060,2,0,5,1.43
40,2060,2,0,6,1.26
40,2060,2,0,7,1.18
44,2060,0,0,0,1.25
44,2060,0,0,2,1.45
44,2060,0,0,3,1.45
44,2060,0,0,4,1.45
44,2060,0,0,5,1.38
44,2060,0,0,6,1.16
44,2060,0,0,7,1.02
44,2060,2,0,0,1.25
44,2060,2,0,2,1.45
44,2060,2,0,3,1.45
44,2060,2,0,4,1.45
44,2060,2,0,5,1.38
44,2060,2,0,6,1.16
44,2060,2,0,7,1.02
48,2060,0,0,0,1.36
48,2060,0,0,2,1.64
48,2060,0,0,3,1.64
48,2060,0,0,4,1.65
48,2060,0,0,5,1.57
48,2060,0,0,6,1.31
48,2060,0,0,7,1.16
48,2060,2,0,0,1.36
48,2060,2,0,2,1.64
48,2060,2,0,3,1.64
48,2060,2,0,4,1.65
48,2060,2,0,5,1.57
48,2060,2,0,6,1.31
48,2060,2,0,7,1.16
50,2060,0,0,0,1.27
50,2060,0,0,2,1.36
50,2060,0,0,3,1.36
50,2060,0,0,4,1.36
50,2060,0,0,5,1.3
50,2060,0,0,6,1.12
50,2060,0,0,7,1.01
50,2060,2,0,0,1.27
50,2060,2,0,2,1.36
50,2060,2,0,3,1.36
50,2060,2,0,4,1.36
50,2060,2,0,5,1.3
50,2060,2,0,6,1.12
50,2060,2,0,7,1.01
51,2060,0,0,0,1.31
51,2060,0,0,2,1.65
51,2060,0,0,3,1.65
51,2060,0,0,4,1.65
51,2060,0,0,5,1.57
51,2060,0,0,6,1.31
51,2060,0,0,7,1.16
51,2060,2,0,0,1.31
51,2060,2,0,2,1.65
51,2060,2,0,3,1.65
51,2060,2,0,4,1.65
51,2060,2,0,5,1.57
51,2060,2,0,6,1.31
51,2060,2,0,7,1.16
52,2060,0,0,0,1.19
52,2060,0,0,2,1.34
52,2060,0,0,3,1.34
52,2060,0,0,4,1.34
52,2060,0,0,5,1.27
52,2060,0,0,6,1.06
52,2060,0,0,7,0.94
52,2060,2,0,0,1.19
52,2060,2,0,2,1.34
52,2060,2,0,3,1.34
52,2060,2,0,4,1.34
52,2060,2,0,5,1.27
52,2060,2,0,6,1.06
52,2060,2,0,7,0.94
56,2060,0,0,0,1.37
56,2060,0,0,2,1.4
56,2060,0,0,3,1.4
56,2060,0,0,4,1.4
56,2060,0,0,5,1.4
56,2060,0,0,6,1.36
56,2060,0,0,7,1.34
56,2060,2,0,0,1.37
56,2060,2,0,2,1.4
56,2060,2,0,3,1.4
56,2060,2,0,4,1.4
56,2060,2,0,5,1.4
56,2060,2,0,6,1.36
56,2060,2,0,7,1.34
64,2060,0,0,0,1.39
64,2060,0,0,2,1.5
64,2060,0,0,3,1.5
64,2060,0,0,4,1.5
64,2060,0,0,5,1.43
64,2060,0,0,6,1.2
64,2060,0,0,7,1.06
64,2060,2,0,0,1.39
64,2060,2,0,2,1.5
64,2060,2,0,3,1.5
64,2060,2,0,4,1.5
64,2060,2,0,5,1.43
64,2060,2,0,6,1.2
64,2060,2,0,7,1.06
68,2060,0,0,0,2.54
68,2060,0,0,2,2.94
68,2060,0,0,3,2.92
68,2060,0,0,4,2.89
68,2060,0,0,5,2.72
68,2060,0,0,6,2.27
68,2060,0,0,7,2
68,2060,2,0,0,2.54
68,2060,2,0,2,2.94
68,2060,2,0,3,2.92
68,2060,2,0,4,2.89
68,2060,2,0,5,2.72
68,2060,2,0,6,2.27
68,2060,2,0,7,2
70,2060,0,0,0,1.18
70,2060,0,0,2,1.46
70,2060,0,0,3,1.46
70,2060,0,0,4,1.46
70,2060,0,0,5,1.38
70,2060,0,0,6,1.17
70,2060,0,0,7,1.03
70,2060,2,0,0,1.18
70,2060,2,0,2,1.46
70,2060,2,0,3,1.46
70,2060,2,0,4,1.46
70,2060,2,0,5,1.38
70,2060,2,0,6,1.17
70,2060,2,0,7,1.03
72,2060,0,0,0,1.32
72,2060,0,0,2,1.52
72,2060,0,0,3,1.52
72,2060,0,0,4,1.52
72,2060,0,0,5,1.45
72,2060,0,0,6,1.22
72,2060,0,0,7,1.07
72,2060,2,0,0,1.32
72,2060,2,0,2,1.52
72,2060,2,0,3,1.52
72,2060,2,0,4,1.52
72,2060,2,0,5,1.45
72,2060,2,0,6,1.22
72,2060,2,0,7,1.07
76,2060,0,0,0,1.25
76,2060,0,0,2,1.43
76,2060,0,0,3,1.43
76,2060,0,0,4,1.43
76,2060,0,0,5,1.36
76,2060,0,0,6,1.14
76,2060,0,0,7,1.01
76,2060,2,0,0,1.25
76,2060,2,0,2,1.43
76,2060,2,0,3,1.43
76,2060,2,0,4,1.43
76,2060,2,0,5,1.36
76,2060,2,0,6,1.14
76,2060,2,0,7,1.01
84,2060,0,0,0,2.38
84,2060,0,0,2,2.53
84,2060,0,0,3,2.53
84,2060,0,0,4,2.53
84,2060,0,0,5,2.4
84,2060,0,0,6,2.02
84,2060,0,0,7,1.78
84,2060,2,0,0,2.38
84,2060,2,0,2,2.53
84,2060,2,0,3,2.53
84,2060,2,0,4,2.53
84,2060,2,0,5,2.4
84,2060,2,0,6,2.02
84,2060,2,0,7,1.78
90,2060,0,0,0,2.5
90,2060,0,0,2,2.9
90,2060,0,0,3,2.87
90,2060,0,0,4,2.85
90,2060,0,0,5,2.68
90,2060,0,0,6,2.25
90,2060,0,0,7,1.98
90,2060,2,0,0,2.5
90,2060,2,0,2,2.9
90,2060,2,0,3,2.87
90,2060,2,0,4,2.85
90,2060,2,0,5,2.68
90,2060,2,0,6,2.25
90,2060,2,0,7,1.98
96,2060,0,0,0,1.33
96,2060,0,0,2,1.55
96,2060,0,0,3,1.55
96,2060,0,0,4,1.55
96,2060,0,0,5,1.48
96,2060,0,0,6,1.25
96,2060,0,0,7,1.09
96,2060,2,0,0,1.33
96,2060,2,0,2,1.55
96,2060,2,0,3,1.55
96,2060,2,0,4,1.55
96,2060,2,0,5,1.48
96,2060,2,0,6,1.25
96,2060,2,0,7,1.09
100,2060,0,0,0,1.26
100,2060,0,0,2,1.57
100,2060,0,0,3,1.57
100,2060,0,0,4,1.57
100,2060,0,0,5,1.5
100,2060,0,0,6,1.26
100,2060,0,0,7,1.1
100,2060,2,0,0,1.26
100,2060,2,0,2,1.57
100,2060,2,0,3,1.57
100,2060,2,0,4,1.57
100,2060,2,0,5,1.5
100,2060,2,0,6,1.26
100,2060,2,0,7,1.1
104,2060,0,0,0,1.31
104,2060,0,0,2,1.46
104,2060,0,0,3,1.46
104,2060,0,0,4,1.46
104,2060,0,0,5,1.4
104,2060,0,0,6,1.18
104,2060,0,0,7,1.04
104,2060,2,0,0,1.31
104,2060,2,0,2,1.46
104,2060,2,0,3,1.46
104,2060,2,0,4,1.46
104,2060,2,0,5,1.4
104,2060,2,0,6,1.18
104,2060,2,0,7,1.04
108,2060,0,0,0,2.55
108,2060,0,0,2,2.6
108,2060,0,0,3,2.58
108,2060,0,0,4,2.56
108,2060,0,0,5,2.4
108,2060,0,0,6,2
108,2060,0,0,7,1.76
108,2060,2,0,0,2.55
108,2060,2,0,2,2.6
108,2060,2,0,3,2.58
108,2060,2,0,4,2.56
108,2060,2,0,5,2.4
108,2060,2,0,6,2
108,2060,2,0,7,1.76
112,2060,0,0,0,1.25
112,2060,0,0,2,1.57
112,2060,0,0,3,1.57
112,2060,0,0,4,1.57
112,2060,0,0,5,1.5
112,2060,0,0,6,1.26
112,2060,0,0,7,1.1
112,2060,2,0,0,1.25
112,2060,2,0,2,1.57
112,2060,2,0,3,1.57
112,2060,2,0,4,1.57
112,2060,2,0,5,1.5
112,2060,2,0,6,1.26
112,2060,2,0,7,1.1
116,2060,0,0,0,1.39
116,2060,0,0,2,1.46
116,2060,0,0,3,1.46
116,2060,0,0,4,1.46
116,2060,0,0,5,1.38
116,2060,0,0,6,1.16
116,2060,0,0,7,1.02
116,2060,2,0,0,1.39
116,2060,2,0,2,1.46
116,2060,2,0,3,1.46
116,2060,2,0,4,1.46
116,2060,2,0,5,1.38
116,2060,2,0,6,1.16
116,2060,2,0,7,1.02
120,2060,0,0,0,2.67
120,2060,0,0,2,2.79
120,2060,0,0,3,2.79
120,2060,0,0,4,2.74
120,2060,0,0,5,2.57
120,2060,0,0,6,2.16
120,2060,0,0,7,1.9
120,2060,2,0,0,2.67
120,2060,2,0,2,2.79
120,2060,2,0,3,2.79
120,2060,2,0,4,2.74
120,2060,2,0,5,2.57
120,2060,2,0,6,2.16
120,2060,2,0,7,1.9
124,2060,0,0,0,1.42
124,2060,0,0,2,1.6
124,2060,0,0,3,1.6
124,2060,0,0,4,1.6
124,2060,0,0,5,1.6
124,2060,0,0,6,1.43
124,2060,0,0,7,1.32
124,2060,2,0,0,1.42
124,2060,2,0,2,1.6
124,2060,2,0,3,1.6
124,2060,2,0,4,1.6
124,2060,2,0,5,1.6
124,2060,2,0,6,1.43
124,2060,2,0,7,1.32
132,2060,0,0,0,1.37
132,2060,0,0,2,1.45
132,2060,0,0,3,1.45
132,2060,0,0,4,1.45
132,2060,0,0,5,1.38
132,2060,0,0,6,1.16
132,2060,0,0,7,1.02
132,2060,2,0,0,1.37
132,2060,2,0,2,1.45
132,2060,2,0,3,1.45
132,2060,2,0,4,1.45
132,2060,2,0,5,1.38
132,2060,2,0,6,1.16
132,2060,2,0,7,1.02
140,2060,0,0,0,2.6
140,2060,0,0,2,2.62
140,2060,0,0,3,2.62
140,2060,0,0,4,2.6
140,2060,0,0,5,2.42
140,2060,0,0,6,2.03
140,2060,0,0,7,1.78
140,2060,2,0,0,2.6
140,2060,2,0,2,2.62
140,2060,2,0,3,2.62
140,2060,2,0,4,2.6
140,2060,2,0,5,2.42
140,2060,2,0,6,2.03
140,2060,2,0,7,1.78
144,2060,0,0,0,1.35
144,2060,0,0,2,1.47
144,2060,0,0,3,1.47
144,2060,0,0,4,1.47
144,2060,0,0,5,1.4
144,2060,0,0,6,1.18
144,2060,0,0,7,1.04
144,2060,2,0,0,1.35
144,2060,2,0,2,1.47
144,2060,2,0,3,1.47
144,2060,2,0,4,1.47
144,2060,2,0,5,1.4
144,2060,2,0,6,1.18
144,2060,2,0,7,1.04
148,2060,0,0,0,3
148,2060,0,0,2,3.02
148,2060,0,0,3,3.05
148,2060,0,0,4,2.98
148,2060,0,0,5,2.75
148,2060,0,0,6,2.28
148,2060,0,0,7,2
148,2060,2,0,0,3
148,2060,2,0,2,3.02
148,2060,2,0,3,3.05
148,2060,2,0,4,2.98
148,2060,2,0,5,2.75
148,2060,2,0,6,2.28
148,2060,2,0,7,2
152,2060,0,0,0,1.24
152,2060,0,0,2,1.47
152,2060,0,0,3,1.47
152,2060,0,0,4,1.47
152,2060,0,0,5,1.4
152,2060,0,0,6,1.18
152,2060,0,0,7,1.03
152,2060,2,0,0,1.24
152,2060,2,0,2,1.47
152,2060,2,0,3,1.47
152,2060,2,0,4,1.47
152,2060,2,0,5,1.4
152,2060,2,0,6,1.18
152,2060,2,0,7,1.03
156,2060,0,0,0,1.11
156,2060,0,0,2,1.29
156,2060,0,0,3,1.29
156,2060,0,0,4,1.29
156,2060,0,0,5,1.29
156,2060,0,0,6,1.07
156,2060,0,0,7,0.94
156,2060,2,0,0,1.11
156,2060,2,0,2,1.29
156,2060,2,0,3,1.29
156,2060,2,0,4,1.29
156,2060,2,0,5,1.29
156,2060,2,0,6,1.07
156,2060,2,0,7,0.94
170,2060,0,0,0,1.4
170,2060,0,0,2,1.6
170,2060,0,0,3,1.6
170,2060,0,0,4,1.61
170,2060,0,0,5,1.53
170,2060,0,0,6,1.29
170,2060,0,0,7,1.14
170,2060,2,0,0,1.4
170,2060,2,0,2,1.6
170,2060,2,0,3,1.6
170,2060,2,0,4,1.61
170,2060,2,0,5,1.53
170,2060,2,0,6,1.29
170,2060,2,0,7,1.14
174,2060,0,0,0,2.7
174,2060,0,0,2,2.8
174,2060,0,0,3,2.73
174,2060,0,0,4,2.77
174,2060,0,0,5,2.57
174,2060,0,0,6,2.06
174,2060,0,0,7,1.82
174,2060,2,0,0,2.7
174,2060,2,0,2,2.8
174,2060,2,0,3,2.73
174,2060,2,0,4,2.77
174,2060,2,0,5,2.57
174,2060,2,0,6,2.06
174,2060,2,0,7,1.82
175,2060,0,0,0,2.46
175,2060,0,0,2,2.55
175,2060,0,0,3,2.54
175,2060,0,0,4,2.52
175,2060,0,0,5,2.4
175,2060,0,0,6,2.02
175,2060,0,0,7,1.77
175,2060,2,0,0,2.46
175,2060,2,0,2,2.55
175,2060,2,0,3,2.54
175,2060,2,0,4,2.52
175,2060,2,0,5,2.4
175,2060,2,0,6,2.02
175,2060,2,0,7,1.77
178,2060,0,0,0,2.63
178,2060,0,0,2,2.77
178,2060,0,0,3,2.75
178,2060,0,0,4,2.71
178,2060,0,0,5,2.54
178,2060,0,0,6,2.12
178,2060,0,0,7,1.88
178,2060,2,0,0,2.63
178,2060,2,0,2,2.77
178,2060,2,0,3,2.75
178,2060,2,0,4,2.71
178,2060,2,0,5,2.54
178,2060,2,0,6,2.12
178,2060,2,0,7,1.88
180,2060,0,0,0,2.97
180,2060,0,0,2,3.15
180,2060,0,0,3,3.15
180,2060,0,0,4,3.15
180,2060,0,0,5,2.92
180,2060,0,0,6,2.41
180,2060,0,0,7,2.12
180,2060,2,0,0,2.97
180,2060,2,0,2,3.15
180,2060,2,0,3,3.15
180,2060,2,0,4,3.15
180,2060,2,0,5,2.92
180,2060,2,0,6,2.41
180,2060,2,0,7,2.12
188,2060,0,0,0,1.36
188,2060,0,0,2,1.49
188,2060,0,0,3,1.49
188,2060,0,0,4,1.49
188,2060,0,0,5,1.41
188,2060,0,0,6,1.19
188,2060,0,0,7,1.04
188,2060,2,0,0,1.36
188,2060,2,0,2,1.49
188,2060,2,0,3,1.49
188,2060,2,0,4,1.49
188,2060,2,0,5,1.41
188,2060,2,0,6,1.19
188,2060,2,0,7,1.04
191,2060,0,0,0,1.21
191,2060,0,0,2,1.48
191,2060,0,0,3,1.48
191,2060,0,0,4,1.48
191,2060,0,0,5,1.48
191,2060,0,0,6,1.21
191,2060,0,0,7,1.06
191,2060,2,0,0,1.21
191,2060,2,0,2,1.48
191,2060,2,0,3,1.48
191,2060,2,0,4,1.48
191,2060,2,0,5,1.48
191,2060,2,0,6,1.21
191,2060,2,0,7,1.06
192,2060,0,0,0,1.12
192,2060,0,0,2,1.3
192,2060,0,0,3,1.3
192,2060,0,0,4,1.3
192,2060,0,0,5,1.25
192,2060,0,0,6,1.05
192,2060,0,0,7,0.92
192,2060,2,0,0,1.12
192,2060,2,0,2,1.3
192,2060,2,0,3,1.3
192,2060,2,0,4,1.3
192,2060,2,0,5,1.25
192,2060,2,0,6,1.05
192,2060,2,0,7,0.92
196,2060,0,0,0,1.26
196,2060,0,0,2,1.6
196,2060,0,0,3,1.6
196,2060,0,0,4,1.6
196,2060,0,0,5,1.53
196,2060,0,0,6,1.3
196,2060,0,0,7,1.17
196,2060,2,0,0,1.26
196,2060,2,0,2,1.6
196,2060,2,0,3,1.6
196,2060,2,0,4,1.6
196,2060,2,0,5,1.53
196,2060,2,0,6,1.3
196,2060,2,0,7,1.17
203,2060,0,0,0,1.36
203,2060,0,0,2,1.54
203,2060,0,0,3,1.54
203,2060,0,0,4,1.54
203,2060,0,0,5,1.54
203,2060,0,0,6,1.32
203,2060,0,0,7,1.2
203,2060,2,0,0,1.36
203,2060,2,0,2,1.54
203,2060,2,0,3,1.54
203,2060,2,0,4,1.54
203,2060,2,0,5,1.54
203,2060,2,0,6,1.32
203,2060,2,0,7,1.2
204,2060,0,0,0,2.71
204,2060,0,0,2,2.81
204,2060,0,0,3,2.77
204,2060,0,0,4,2.73
204,2060,0,0,5,2.57
204,2060,0,0,6,2.18
204,2060,0,0,7,1.92
204,2060,2,0,0,2.71
204,2060,2,0,2,2.81
204,2060,2,0,3,2.77
204,2060,2,0,4,2.73
204,2060,2,0,5,2.57
204,2060,2,0,6,2.18
204,2060,2,0,7,1.92
208,2060,0,0,0,1.5
208,2060,0,0,2,1.54
208,2060,0,0,3,1.54
208,2060,0,0,4,1.54
208,2060,0,0,5,1.54
208,2060,0,0,6,1.5
208,2060,0,0,7,1.47
208,2060,2,0,0,1.5
208,2060,2,0,2,1.54
208,2060,2,0,3,1.54
208,2060,2,0,4,1.54
208,2060,2,0,5,1.54
208,2060,2,0,6,1.5
208,2060,2,0,7,1.47
214,2060,0,0,0,1.36
214,2060,0,0,2,1.57
214,2060,0,0,3,1.57
214,2060,0,0,4,1.57
214,2060,0,0,5,1.5
214,2060,0,0,6,1.26
214,2060,0,0,7,1.11
214,2060,2,0,0,1.36
214,2060,2,0,2,1.57
214,2060,2,0,3,1.57
214,2060,2,0,4,1.57
214,2060,2,0,5,1.5
214,2060,2,0,6,1.26
214,2060,2,0,7,1.11
218,2060,0,0,0,1.44
218,2060,0,0,2,1.58
218,2060,0,0,3,1.58
218,2060,0,0,4,1.58
218,2060,0,0,5,1.51
218,2060,0,0,6,1.26
218,2060,0,0,7,1.12
218,2060,2,0,0,1.44
218,2060,2,0,2,1.58
218,2060,2,0,3,1.58
218,2060,2,0,4,1.58
218,2060,2,0,5,1.51
218,2060,2,0,6,1.26
218,2060,2,0,7,1.12
222,2060,0,0,0,1.34
222,2060,0,0,2,1.48
222,2060,0,0,3,1.48
222,2060,0,0,4,1.48
222,2060,0,0,5,1.4
222,2060,0,0,6,1.18
222,2060,0,0,7,1.04
222,2060,2,0,0,1.34
222,2060,2,0,2,1.48
222,2060,2,0,3,1.48
222,2060,2,0,4,1.48
222,2060,2,0,5,1.4
222,2060,2,0,6,1.18
222,2060,2,0,7,1.04
226,2060,0,0,0,2.76
226,2060,0,0,2,3.12
226,2060,0,0,3,3.09
226,2060,0,0,4,3.03
226,2060,0,0,5,2.83
226,2060,0,0,6,2.36
226,2060,0,0,7,2.08
226,2060,2,0,0,2.76
226,2060,2,0,2,3.12
226,2060,2,0,3,3.09
226,2060,2,0,4,3.03
226,2060,2,0,5,2.83
226,2060,2,0,6,2.36
226,2060,2,0,7,2.08
231,2060,0,0,0,2.82
231,2060,0,0,2,3.02
231,2060,0,0,3,2.96
231,2060,0,0,4,2.8
231,2060,0,0,5,2.59
231,2060,0,0,6,2.1
231,2060,0,0,7,1.85
231,2060,2,0,0,2.82
231,2060,2,0,2,3.02
231,2060,2,0,3,2.96
231,2060,2,0,4,2.8
231,2060,2,0,5,2.59
231,2060,2,0,6,2.1
231,2060,2,0,7,1.85
232,2060,0,0,0,2.58
232,2060,0,0,2,2.71
232,2060,0,0,3,2.69
232,2060,0,0,4,2.66
232,2060,0,0,5,2.49
232,2060,0,0,6,2.09
232,2060,0,0,7,1.84
232,2060,2,0,0,2.58
232,2060,2,0,2,2.71
232,2060,2,0,3,2.69
232,2060,2,0,4,2.66
232,2060,2,0,5,2.49
232,2060,2,0,6,2.09
232,2060,2,0,7,1.84
233,2060,0,0,0,1.38
233,2060,0,0,2,1.66
233,2060,0,0,3,1.66
233,2060,0,0,4,1.66
233,2060,0,0,5,1.66
233,2060,0,0,6,1.36
233,2060,0,0,7,1.2
233,2060,2,0,0,1.38
233,2060,2,0,2,1.66
233,2060,2,0,3,1.66
233,2060,2,0,4,1.66
233,2060,2,0,5,1.66
233,2060,2,0,6,1.36
233,2060,2,0,7,1.2
242,2060,0,0,0,1.35
242,2060,0,0,2,1.53
242,2060,0,0,3,1.53
242,2060,0,0,4,1.54
242,2060,0,0,5,1.46
242,2060,0,0,6,1.23
242,2060,0,0,7,1.08
242,2060,2,0,0,1.35
242,2060,2,0,2,1.53
242,2060,2,0,3,1.53
242,2060,2,0,4,1.54
242,2060,2,0,5,1.46
242,2060,2,0,6,1.23
