"isono","year","sexno","ageno","eduno","bmys"
434,2010,1,8,0,0
434,2010,2,8,0,0
434,2015,0,8,0,0
434,2015,1,8,0,0
434,2015,2,8,0,0
434,2020,0,8,0,0
434,2020,1,8,0,0
434,2020,2,8,0,0
434,2025,0,8,0,0
434,2025,1,8,0,0
434,2025,2,8,0,0
434,2030,0,8,0,0
434,2030,1,8,0,0
434,2030,2,8,0,0
434,2035,0,8,0,0
434,2035,1,8,0,0
434,2035,2,8,0,0
434,2040,0,8,0,0
434,2040,1,8,0,0
434,2040,2,8,0,0
434,2045,0,8,0,0
434,2045,1,8,0,0
434,2045,2,8,0,0
434,2050,0,8,0,0
434,2050,1,8,0,0
434,2050,2,8,0,0
434,2055,0,8,0,0
434,2055,1,8,0,0
434,2055,2,8,0,0
434,2060,0,8,0,0
434,2060,1,8,0,0
434,2060,2,8,0,0
434,2065,0,8,0,0
434,2065,1,8,0,0
434,2065,2,8,0,0
434,2070,0,8,0,0
434,2070,1,8,0,0
434,2070,2,8,0,0
434,2075,0,8,0,0
434,2075,1,8,0,0
434,2075,2,8,0,0
434,2080,0,8,0,0
434,2080,1,8,0,0
434,2080,2,8,0,0
434,2085,0,8,0,0
434,2085,1,8,0,0
434,2085,2,8,0,0
434,2090,0,8,0,0
434,2090,1,8,0,0
434,2090,2,8,0,0
434,2095,0,8,0,0
434,2095,1,8,0,0
434,2095,2,8,0,0
434,2100,0,8,0,0
434,2100,1,8,0,0
434,2100,2,8,0,0
440,1970,0,8,0,4.4
440,1970,1,8,0,7
440,1970,2,8,0,2.8
440,1975,0,8,0,4.5
440,1975,1,8,0,6.6
440,1975,2,8,0,3.2
440,1980,0,8,0,4.7
440,1980,1,8,0,6.3
440,1980,2,8,0,3.7
440,1985,0,8,0,5.2
440,1985,1,8,0,6.3
440,1985,2,8,0,4.5
440,1990,0,8,0,5.7
440,1990,1,8,0,6.8
440,1990,2,8,0,5.1
440,1995,0,8,0,6.6
440,1995,1,8,0,7.5
440,1995,2,8,0,6.1
440,2000,0,8,0,7.5
440,2000,1,8,0,8.3
440,2000,2,8,0,7
440,2005,0,8,0,8.6
440,2005,1,8,0,9.3
440,2005,2,8,0,8.3
440,2010,0,8,0,9.8
440,2010,1,8,0,10.2
440,2010,2,8,0,9.6
440,2015,0,8,0,11
440,2015,1,8,0,11.2
440,2015,2,8,0,11
440,2020,0,8,0,12.2
440,2020,1,8,0,12.1
440,2020,2,8,0,12.2
440,2025,0,8,0,13
440,2025,1,8,0,12.8
440,2025,2,8,0,13.1
440,2030,0,8,0,13.5
440,2030,1,8,0,13.2
440,2030,2,8,0,13.7
440,2035,0,8,0,13.8
440,2035,1,8,0,13.3
440,2035,2,8,0,14
440,2040,0,8,0,13.9
440,2040,1,8,0,13.4
440,2040,2,8,0,14.2
440,2045,0,8,0,14
440,2045,1,8,0,13.5
440,2045,2,8,0,14.3
440,2050,0,8,0,14.2
440,2050,1,8,0,13.7
440,2050,2,8,0,14.5
440,2055,0,8,0,14.4
440,2055,1,8,0,14
440,2055,2,8,0,14.6
440,2060,0,8,0,14.5
440,2060,1,8,0,14.2
440,2060,2,8,0,14.8
440,2065,0,8,0,14.7
440,2065,1,8,0,14.4
440,2065,2,8,0,14.9
440,2070,0,8,0,14.8
440,2070,1,8,0,14.5
440,2070,2,8,0,15
440,2075,0,8,0,14.9
440,2075,1,8,0,14.7
440,2075,2,8,0,15
440,2080,0,8,0,15
440,2080,1,8,0,14.8
440,2080,2,8,0,15.1
440,2085,0,8,0,15.1
440,2085,1,8,0,14.9
440,2085,2,8,0,15.2
440,2090,0,8,0,15.1
440,2090,1,8,0,15
440,2090,2,8,0,15.2
440,2095,0,8,0,15.2
440,2095,1,8,0,15.1
440,2095,2,8,0,15.2
440,2100,0,8,0,15.2
440,2100,1,8,0,15.1
440,2100,2,8,0,15.3
442,1970,0,8,0,7.3
442,1970,1,8,0,8.9
442,1970,2,8,0,6.1
442,1975,0,8,0,7.4
442,1975,1,8,0,9
442,1975,2,8,0,6.2
442,1980,0,8,0,7.4
442,1980,1,8,0,9
442,1980,2,8,0,6.3
442,1985,0,8,0,7.6
442,1985,1,8,0,9
442,1985,2,8,0,6.6
442,1990,0,8,0,7.7
442,1990,1,8,0,9.3
442,1990,2,8,0,6.8
442,1995,0,8,0,8.1
442,1995,1,8,0,9.6
442,1995,2,8,0,7.1
442,2000,0,8,0,8.3
442,2000,1,8,0,9.8
442,2000,2,8,0,7.3
442,2005,0,8,0,8.7
442,2005,1,8,0,10.2
442,2005,2,8,0,7.7
442,2010,0,8,0,9.2
442,2010,1,8,0,10.6
442,2010,2,8,0,8.2
442,2015,0,8,0,9.8
442,2015,1,8,0,11
442,2015,2,8,0,8.8
442,2020,0,8,0,10.3
442,2020,1,8,0,11.3
442,2020,2,8,0,9.4
442,2025,0,8,0,10.7
442,2025,1,8,0,11.5
442,2025,2,8,0,9.9
442,2030,0,8,0,11
442,2030,1,8,0,11.7
442,2030,2,8,0,10.4
442,2035,0,8,0,11.3
442,2035,1,8,0,11.9
442,2035,2,8,0,10.8
442,2040,0,8,0,11.6
442,2040,1,8,0,12
442,2040,2,8,0,11.2
442,2045,0,8,0,11.9
442,2045,1,8,0,12.2
442,2045,2,8,0,11.6
442,2050,0,8,0,12.4
442,2050,1,8,0,12.6
442,2050,2,8,0,12.2
442,2055,0,8,0,12.9
442,2055,1,8,0,13.1
442,2055,2,8,0,12.8
442,2060,0,8,0,13.4
442,2060,1,8,0,13.5
442,2060,2,8,0,13.3
442,2065,0,8,0,13.9
442,2065,1,8,0,13.9
442,2065,2,8,0,13.8
442,2070,0,8,0,14.2
442,2070,1,8,0,14.3
442,2070,2,8,0,14.2
442,2075,0,8,0,14.6
442,2075,1,8,0,14.5
442,2075,2,8,0,14.6
442,2080,0,8,0,14.8
442,2080,1,8,0,14.8
442,2080,2,8,0,14.8
442,2085,0,8,0,15
442,2085,1,8,0,15
442,2085,2,8,0,15.1
442,2090,0,8,0,15.2
442,2090,1,8,0,15.2
442,2090,2,8,0,15.2
442,2095,0,8,0,15.3
442,2095,1,8,0,15.3
442,2095,2,8,0,15.4
442,2100,0,8,0,15.5
442,2100,1,8,0,15.4
442,2100,2,8,0,15.5
446,1970,0,8,0,0.2
446,1970,1,8,0,0.7
446,1970,2,8,0,0.1
446,1975,0,8,0,0.5
446,1975,1,8,0,1.1
446,1975,2,8,0,0.1
446,1980,0,8,0,0.7
446,1980,1,8,0,1.6
446,1980,2,8,0,0.2
446,1985,0,8,0,1.3
446,1985,1,8,0,2.3
446,1985,2,8,0,0.5
446,1990,0,8,0,1.8
446,1990,1,8,0,3.1
446,1990,2,8,0,0.8
446,1995,0,8,0,2.5
446,1995,1,8,0,4.1
446,1995,2,8,0,1.5
446,2000,0,8,0,3.3
446,2000,1,8,0,5
446,2000,2,8,0,2.1
446,2005,0,8,0,4.2
446,2005,1,8,0,5.9
446,2005,2,8,0,2.8
446,2010,0,8,0,5.6
446,2010,1,8,0,7.1
446,2010,2,8,0,4.2
446,2015,0,8,0,6.8
446,2015,1,8,0,7.9
446,2015,2,8,0,5.6
446,2020,0,8,0,7.5
446,2020,1,8,0,8.3
446,2020,2,8,0,6.6
446,2025,0,8,0,8.1
446,2025,1,8,0,8.7
446,2025,2,8,0,7.5
446,2030,0,8,0,8.7
446,2030,1,8,0,9.1
446,2030,2,8,0,8.3
446,2035,0,8,0,9.2
446,2035,1,8,0,9.6
446,2035,2,8,0,8.9
446,2040,0,8,0,9.8
446,2040,1,8,0,10.1
446,2040,2,8,0,9.5
446,2045,0,8,0,10.4
446,2045,1,8,0,10.6
446,2045,2,8,0,10.2
446,2050,0,8,0,11
446,2050,1,8,0,11.2
446,2050,2,8,0,10.9
446,2055,0,8,0,11.7
446,2055,1,8,0,11.9
446,2055,2,8,0,11.6
446,2060,0,8,0,12.3
446,2060,1,8,0,12.4
446,2060,2,8,0,12.2
446,2065,0,8,0,12.8
446,2065,1,8,0,12.9
446,2065,2,8,0,12.7
446,2070,0,8,0,13.2
446,2070,1,8,0,13.2
446,2070,2,8,0,13.2
446,2075,0,8,0,13.6
446,2075,1,8,0,13.6
446,2075,2,8,0,13.6
446,2080,0,8,0,13.9
446,2080,1,8,0,13.9
446,2080,2,8,0,13.9
446,2085,0,8,0,14.1
446,2085,1,8,0,14.1
446,2085,2,8,0,14.2
446,2090,0,8,0,14.4
446,2090,1,8,0,14.3
446,2090,2,8,0,14.4
446,2095,0,8,0,14.5
446,2095,1,8,0,14.5
446,2095,2,8,0,14.5
446,2100,0,8,0,14.7
446,2100,1,8,0,14.7
446,2100,2,8,0,14.7
450,1970,0,8,0,0.7
450,1970,1,8,0,1
450,1970,2,8,0,0.5
450,1975,0,8,0,0.9
450,1975,1,8,0,1.2
450,1975,2,8,0,0.6
450,1980,0,8,0,1.1
450,1980,1,8,0,1.4
450,1980,2,8,0,0.7
450,1985,0,8,0,1.3
450,1985,1,8,0,1.7
450,1985,2,8,0,0.8
450,1990,0,8,0,1.5
450,1990,1,8,0,2
450,1990,2,8,0,1
450,1995,0,8,0,1.8
450,1995,1,8,0,2.4
450,1995,2,8,0,1.2
450,2000,0,8,0,2.1
450,2000,1,8,0,2.8
450,2000,2,8,0,1.4
450,2005,0,8,0,2.2
450,2005,1,8,0,2.9
450,2005,2,8,0,1.7
450,2010,0,8,0,2.6
450,2010,1,8,0,3.3
450,2010,2,8,0,2
450,2015,0,8,0,2.9
450,2015,1,8,0,3.7
450,2015,2,8,0,2.3
450,2020,0,8,0,3.5
450,2020,1,8,0,4.3
450,2020,2,8,0,2.8
450,2025,0,8,0,3.8
450,2025,1,8,0,4.6
450,2025,2,8,0,3.1
450,2030,0,8,0,4.3
450,2030,1,8,0,5
450,2030,2,8,0,3.7
450,2035,0,8,0,4.7
450,2035,1,8,0,5.4
450,2035,2,8,0,4.2
450,2040,0,8,0,4.7
450,2040,1,8,0,5.2
450,2040,2,8,0,4.3
450,2045,0,8,0,4.5
450,2045,1,8,0,4.8
450,2045,2,8,0,4.2
450,2050,0,8,0,4.5
450,2050,1,8,0,4.7
450,2050,2,8,0,4.3
450,2055,0,8,0,4.8
450,2055,1,8,0,4.9
450,2055,2,8,0,4.7
450,2060,0,8,0,5.3
450,2060,1,8,0,5.3
450,2060,2,8,0,5.3
450,2065,0,8,0,6
450,2065,1,8,0,5.9
450,2065,2,8,0,6
450,2070,0,8,0,6.6
450,2070,1,8,0,6.5
450,2070,2,8,0,6.7
450,2075,0,8,0,7.3
450,2075,1,8,0,7.1
450,2075,2,8,0,7.5
450,2080,0,8,0,7.9
450,2080,1,8,0,7.7
450,2080,2,8,0,8.1
450,2085,0,8,0,8.5
450,2085,1,8,0,8.2
450,2085,2,8,0,8.7
450,2090,0,8,0,9
450,2090,1,8,0,8.7
450,2090,2,8,0,9.2
450,2095,0,8,0,9.4
450,2095,1,8,0,9.2
450,2095,2,8,0,9.6
450,2100,0,8,0,9.9
450,2100,1,8,0,9.7
450,2100,2,8,0,10.1
454,1970,0,8,0,0.6
454,1970,1,8,0,0.9
454,1970,2,8,0,0.3
454,1975,0,8,0,0.7
454,1975,1,8,0,1.1
454,1975,2,8,0,0.4
454,1980,0,8,0,0.9
454,1980,1,8,0,1.3
454,1980,2,8,0,0.5
454,1985,0,8,0,1.2
454,1985,1,8,0,1.8
454,1985,2,8,0,0.7
454,1990,0,8,0,1.3
454,1990,1,8,0,2.1
454,1990,2,8,0,0.7
454,1995,0,8,0,1.6
454,1995,1,8,0,2.4
454,1995,2,8,0,0.8
454,2000,0,8,0,1.8
454,2000,1,8,0,2.7
454,2000,2,8,0,0.9
454,2005,0,8,0,2.1
454,2005,1,8,0,3.2
454,2005,2,8,0,1.1
454,2010,0,8,0,2.4
454,2010,1,8,0,3.7
454,2010,2,8,0,1.3
454,2015,0,8,0,2.9
454,2015,1,8,0,4.4
454,2015,2,8,0,1.7
454,2020,0,8,0,3.3
454,2020,1,8,0,4.9
454,2020,2,8,0,2.1
454,2025,0,8,0,3.7
454,2025,1,8,0,5.4
454,2025,2,8,0,2.4
454,2030,0,8,0,4.2
454,2030,1,8,0,5.9
454,2030,2,8,0,2.9
454,2035,0,8,0,4.6
454,2035,1,8,0,6.3
454,2035,2,8,0,3.3
454,2040,0,8,0,5
454,2040,1,8,0,6.6
454,2040,2,8,0,3.7
454,2045,0,8,0,5.6
454,2045,1,8,0,7.1
454,2045,2,8,0,4.3
454,2050,0,8,0,6.4
454,2050,1,8,0,7.6
454,2050,2,8,0,5.2
454,2055,0,8,0,7.2
454,2055,1,8,0,8.3
454,2055,2,8,0,6.2
454,2060,0,8,0,8
454,2060,1,8,0,8.9
454,2060,2,8,0,7.2
454,2065,0,8,0,8.8
454,2065,1,8,0,9.4
454,2065,2,8,0,8.2
454,2070,0,8,0,9.4
454,2070,1,8,0,10
454,2070,2,8,0,9
454,2075,0,8,0,10.1
454,2075,1,8,0,10.4
454,2075,2,8,0,9.7
454,2080,0,8,0,10.6
454,2080,1,8,0,10.8
454,2080,2,8,0,10.3
454,2085,0,8,0,11
454,2085,1,8,0,11.2
454,2085,2,8,0,10.8
454,2090,0,8,0,11.4
454,2090,1,8,0,11.5
454,2090,2,8,0,11.3
454,2095,0,8,0,11.7
454,2095,1,8,0,11.8
454,2095,2,8,0,11.7
454,2100,0,8,0,12
454,2100,1,8,0,12.1
454,2100,2,8,0,12
458,1970,0,8,0,0.3
458,1970,1,8,0,0.4
458,1970,2,8,0,0.1
458,1975,0,8,0,0.4
458,1975,1,8,0,0.6
458,1975,2,8,0,0.2
458,1980,0,8,0,0.6
458,1980,1,8,0,0.9
458,1980,2,8,0,0.3
458,1985,0,8,0,0.9
458,1985,1,8,0,1.4
458,1985,2,8,0,0.5
458,1990,0,8,0,1.3
458,1990,1,8,0,2
458,1990,2,8,0,0.7
458,1995,0,8,0,1.8
458,1995,1,8,0,2.7
458,1995,2,8,0,1.1
458,2000,0,8,0,2.5
458,2000,1,8,0,3.5
458,2000,2,8,0,1.5
458,2005,0,8,0,3.3
458,2005,1,8,0,4.6
458,2005,2,8,0,2.2
458,2010,0,8,0,4.4
458,2010,1,8,0,5.7
458,2010,2,8,0,3.1
458,2015,0,8,0,5.6
458,2015,1,8,0,7
458,2015,2,8,0,4.4
458,2020,0,8,0,6.9
458,2020,1,8,0,8.1
458,2020,2,8,0,5.7
458,2025,0,8,0,7.9
458,2025,1,8,0,8.9
458,2025,2,8,0,6.9
458,2030,0,8,0,8.8
458,2030,1,8,0,9.7
458,2030,2,8,0,8.1
458,2035,0,8,0,9.5
458,2035,1,8,0,10.2
458,2035,2,8,0,9
458,2040,0,8,0,10.2
458,2040,1,8,0,10.7
458,2040,2,8,0,9.9
458,2045,0,8,0,10.9
458,2045,1,8,0,11.2
458,2045,2,8,0,10.7
458,2050,0,8,0,11.7
458,2050,1,8,0,11.8
458,2050,2,8,0,11.6
458,2055,0,8,0,12.3
458,2055,1,8,0,12.4
458,2055,2,8,0,12.3
458,2060,0,8,0,13
458,2060,1,8,0,13
458,2060,2,8,0,13
458,2065,0,8,0,13.6
458,2065,1,8,0,13.6
458,2065,2,8,0,13.6
458,2070,0,8,0,14.1
458,2070,1,8,0,14
458,2070,2,8,0,14.1
458,2075,0,8,0,14.4
458,2075,1,8,0,14.4
458,2075,2,8,0,14.5
458,2080,0,8,0,14.8
458,2080,1,8,0,14.7
458,2080,2,8,0,14.8
458,2085,0,8,0,15
458,2085,1,8,0,15
458,2085,2,8,0,15.1
458,2090,0,8,0,15.2
458,2090,1,8,0,15.2
458,2090,2,8,0,15.3
458,2095,0,8,0,15.4
458,2095,1,8,0,15.4
458,2095,2,8,0,15.5
458,2100,0,8,0,15.6
458,2100,1,8,0,15.5
458,2100,2,8,0,15.6
462,1970,0,8,0,0.5
462,1970,1,8,0,0.4
462,1970,2,8,0,0.9
462,1975,0,8,0,0.6
462,1975,1,8,0,0.5
462,1975,2,8,0,0.8
462,1980,0,8,0,0.6
462,1980,1,8,0,0.6
462,1980,2,8,0,0.7
462,1985,0,8,0,0.6
462,1985,1,8,0,0.6
462,1985,2,8,0,0.7
462,1990,0,8,0,0.9
462,1990,1,8,0,0.8
462,1990,2,8,0,1
462,1995,0,8,0,1.1
462,1995,1,8,0,1
462,1995,2,8,0,1.3
462,2000,0,8,0,1.4
462,2000,1,8,0,1.3
462,2000,2,8,0,1.6
462,2005,0,8,0,1.7
462,2005,1,8,0,1.5
462,2005,2,8,0,1.9
462,2010,0,8,0,2
462,2010,1,8,0,1.9
462,2010,2,8,0,2.3
462,2015,0,8,0,2.4
462,2015,1,8,0,2.2
462,2015,2,8,0,2.5
462,2020,0,8,0,2.7
462,2020,1,8,0,2.6
462,2020,2,8,0,2.7
462,2025,0,8,0,3
462,2025,1,8,0,3
462,2025,2,8,0,2.9
462,2030,0,8,0,3.3
462,2030,1,8,0,3.5
462,2030,2,8,0,3.1
462,2035,0,8,0,3.8
462,2035,1,8,0,4.1
462,2035,2,8,0,3.6
462,2040,0,8,0,4.5
462,2040,1,8,0,4.9
462,2040,2,8,0,4.2
462,2045,0,8,0,5.6
462,2045,1,8,0,5.9
462,2045,2,8,0,5.3
462,2050,0,8,0,6.7
462,2050,1,8,0,7
462,2050,2,8,0,6.5
462,2055,0,8,0,7.7
462,2055,1,8,0,7.9
462,2055,2,8,0,7.5
462,2060,0,8,0,8.6
462,2060,1,8,0,8.8
462,2060,2,8,0,8.4
462,2065,0,8,0,9.3
462,2065,1,8,0,9.5
462,2065,2,8,0,9.1
462,2070,0,8,0,9.8
462,2070,1,8,0,10
462,2070,2,8,0,9.7
462,2075,0,8,0,10.3
462,2075,1,8,0,10.5
462,2075,2,8,0,10.2
462,2080,0,8,0,10.8
462,2080,1,8,0,10.9
462,2080,2,8,0,10.7
462,2085,0,8,0,11.3
462,2085,1,8,0,11.3
462,2085,2,8,0,11.2
462,2090,0,8,0,11.6
462,2090,1,8,0,11.7
462,2090,2,8,0,11.6
462,2095,0,8,0,12
462,2095,1,8,0,12
462,2095,2,8,0,11.9
462,2100,0,8,0,12.3
462,2100,1,8,0,12.3
462,2100,2,8,0,12.2
466,1970,0,8,0,0.2
466,1970,1,8,0,0.3
466,1970,2,8,0,0.1
466,1975,0,8,0,0.2
466,1975,1,8,0,0.3
466,1975,2,8,0,0.1
466,1980,0,8,0,0.2
466,1980,1,8,0,0.3
466,1980,2,8,0,0.1
466,1985,0,8,0,0.2
466,1985,1,8,0,0.3
466,1985,2,8,0,0.1
466,1990,0,8,0,0.2
466,1990,1,8,0,0.3
466,1990,2,8,0,0.1
466,1995,0,8,0,0.2
466,1995,1,8,0,0.3
466,1995,2,8,0,0.1
466,2000,0,8,0,0.2
466,2000,1,8,0,0.4
466,2000,2,8,0,0.1
466,2005,0,8,0,0.2
466,2005,1,8,0,0.4
466,2005,2,8,0,0.1
466,2010,0,8,0,0.3
466,2010,1,8,0,0.6
466,2010,2,8,0,0.1
466,2015,0,8,0,0.4
466,2015,1,8,0,0.8
466,2015,2,8,0,0.2
466,2020,0,8,0,0.7
466,2020,1,8,0,1.2
466,2020,2,8,0,0.3
466,2025,0,8,0,1
466,2025,1,8,0,1.7
466,2025,2,8,0,0.5
466,2030,0,8,0,1.2
466,2030,1,8,0,1.8
466,2030,2,8,0,0.7
466,2035,0,8,0,1.3
466,2035,1,8,0,1.9
466,2035,2,8,0,0.8
466,2040,0,8,0,1.5
466,2040,1,8,0,2.1
466,2040,2,8,0,1
466,2045,0,8,0,1.7
466,2045,1,8,0,2.3
466,2045,2,8,0,1.2
466,2050,0,8,0,2.5
466,2050,1,8,0,3.2
466,2050,2,8,0,2
466,2055,0,8,0,3.4
466,2055,1,8,0,4
466,2055,2,8,0,2.9
466,2060,0,8,0,4.4
466,2060,1,8,0,5
466,2060,2,8,0,4
466,2065,0,8,0,5.4
466,2065,1,8,0,5.9
466,2065,2,8,0,5.1
466,2070,0,8,0,6.4
466,2070,1,8,0,6.7
466,2070,2,8,0,6.1
466,2075,0,8,0,7.3
466,2075,1,8,0,7.5
466,2075,2,8,0,7
466,2080,0,8,0,8
466,2080,1,8,0,8.2
466,2080,2,8,0,7.8
466,2085,0,8,0,8.6
466,2085,1,8,0,8.8
466,2085,2,8,0,8.5
466,2090,0,8,0,9.2
466,2090,1,8,0,9.3
466,2090,2,8,0,9.1
466,2095,0,8,0,9.7
466,2095,1,8,0,9.8
466,2095,2,8,0,9.6
466,2100,0,8,0,10.2
466,2100,1,8,0,10.3
466,2100,2,8,0,10.1
470,1970,0,8,0,3
470,1970,1,8,0,3.5
470,1970,2,8,0,2.7
470,1975,0,8,0,3.3
470,1975,1,8,0,4
470,1975,2,8,0,2.8
470,1980,0,8,0,3.6
470,1980,1,8,0,4.5
470,1980,2,8,0,2.9
470,1985,0,8,0,4
470,1985,1,8,0,5.2
470,1985,2,8,0,3.1
470,1990,0,8,0,4.3
470,1990,1,8,0,5.4
470,1990,2,8,0,3.4
470,1995,0,8,0,4.9
470,1995,1,8,0,6
470,1995,2,8,0,4.1
470,2000,0,8,0,5.6
470,2000,1,8,0,6.8
470,2000,2,8,0,4.8
470,2005,0,8,0,6.5
470,2005,1,8,0,7.6
470,2005,2,8,0,5.6
470,2010,0,8,0,7.3
470,2010,1,8,0,8.5
470,2010,2,8,0,6.5
470,2015,0,8,0,7.8
470,2015,1,8,0,8.7
470,2015,2,8,0,7.1
470,2020,0,8,0,8.1
470,2020,1,8,0,8.8
470,2020,2,8,0,7.5
470,2025,0,8,0,8.6
470,2025,1,8,0,9.3
470,2025,2,8,0,8
470,2030,0,8,0,9
470,2030,1,8,0,9.7
470,2030,2,8,0,8.4
470,2035,0,8,0,9.5
470,2035,1,8,0,10.2
470,2035,2,8,0,8.9
470,2040,0,8,0,10
470,2040,1,8,0,10.7
470,2040,2,8,0,9.4
470,2045,0,8,0,10.5
470,2045,1,8,0,11.1
470,2045,2,8,0,10.1
470,2050,0,8,0,11.1
470,2050,1,8,0,11.5
470,2050,2,8,0,10.8
470,2055,0,8,0,12
470,2055,1,8,0,12.3
470,2055,2,8,0,11.8
470,2060,0,8,0,12.7
470,2060,1,8,0,12.9
470,2060,2,8,0,12.5
470,2065,0,8,0,13.2
470,2065,1,8,0,13.3
470,2065,2,8,0,13.1
470,2070,0,8,0,13.7
470,2070,1,8,0,13.8
470,2070,2,8,0,13.6
470,2075,0,8,0,14.1
470,2075,1,8,0,14.2
470,2075,2,8,0,14.1
470,2080,0,8,0,14.5
470,2080,1,8,0,14.5
470,2080,2,8,0,14.5
470,2085,0,8,0,14.8
470,2085,1,8,0,14.8
470,2085,2,8,0,14.8
470,2090,0,8,0,15.1
470,2090,1,8,0,15.1
470,2090,2,8,0,15.1
470,2095,0,8,0,15.3
470,2095,1,8,0,15.3
470,2095,2,8,0,15.3
470,2100,0,8,0,15.5
470,2100,1,8,0,15.5
470,2100,2,8,0,15.5
474,1970,0,8,0,2.7
474,1970,1,8,0,2.8
474,1970,2,8,0,2.6
474,1975,0,8,0,2.8
474,1975,1,8,0,3
474,1975,2,8,0,2.7
474,1980,0,8,0,3.1
474,1980,1,8,0,3.3
474,1980,2,8,0,2.9
474,1985,0,8,0,3.6
474,1985,1,8,0,3.8
474,1985,2,8,0,3.4
474,1990,0,8,0,3.9
474,1990,1,8,0,4.1
474,1990,2,8,0,3.8
474,1995,0,8,0,4.4
474,1995,1,8,0,4.5
474,1995,2,8,0,4.3
474,2000,0,8,0,5
474,2000,1,8,0,5.1
474,2000,2,8,0,4.9
474,2005,0,8,0,5.7
474,2005,1,8,0,5.8
474,2005,2,8,0,5.6
474,2010,0,8,0,6.4
474,2010,1,8,0,6.4
474,2010,2,8,0,6.3
474,2015,0,8,0,7.1
474,2015,1,8,0,7.3
474,2015,2,8,0,7
474,2020,0,8,0,7.9
474,2020,1,8,0,8.1
474,2020,2,8,0,7.8
474,2025,0,8,0,8.6
474,2025,1,8,0,8.7
474,2025,2,8,0,8.5
474,2030,0,8,0,9.2
474,2030,1,8,0,9.3
474,2030,2,8,0,9.2
474,2035,0,8,0,9.7
474,2035,1,8,0,9.7
474,2035,2,8,0,9.7
474,2040,0,8,0,10.2
474,2040,1,8,0,10.1
474,2040,2,8,0,10.2
474,2045,0,8,0,10.6
474,2045,1,8,0,10.5
474,2045,2,8,0,10.7
474,2050,0,8,0,11.1
474,2050,1,8,0,11
474,2050,2,8,0,11.1
474,2055,0,8,0,11.6
474,2055,1,8,0,11.5
474,2055,2,8,0,11.6
474,2060,0,8,0,12.1
474,2060,1,8,0,12
474,2060,2,8,0,12.2
474,2065,0,8,0,12.6
474,2065,1,8,0,12.5
474,2065,2,8,0,12.7
474,2070,0,8,0,13
474,2070,1,8,0,12.9
474,2070,2,8,0,13.1
474,2075,0,8,0,13.4
474,2075,1,8,0,13.3
474,2075,2,8,0,13.5
474,2080,0,8,0,13.7
474,2080,1,8,0,13.6
474,2080,2,8,0,13.8
474,2085,0,8,0,14
474,2085,1,8,0,13.8
474,2085,2,8,0,14.1
474,2090,0,8,0,14.2
474,2090,1,8,0,14.1
474,2090,2,8,0,14.3
474,2095,0,8,0,14.4
474,2095,1,8,0,14.3
474,2095,2,8,0,14.4
474,2100,0,8,0,14.5
474,2100,1,8,0,14.4
474,2100,2,8,0,14.6
478,1970,0,8,0,0
478,1970,1,8,0,0
478,1970,2,8,0,0
478,1975,0,8,0,0
478,1975,1,8,0,0
478,1975,2,8,0,0
478,1980,0,8,0,0
478,1980,1,8,0,0
478,1980,2,8,0,0
478,1985,0,8,0,0
478,1985,1,8,0,0
478,1985,2,8,0,0
478,1990,0,8,0,0
478,1990,1,8,0,0
478,1990,2,8,0,0
478,1995,0,8,0,0
478,1995,1,8,0,0
478,1995,2,8,0,0
478,2000,0,8,0,0
478,2000,1,8,0,0
478,2000,2,8,0,0
478,2005,0,8,0,0
478,2005,1,8,0,0
478,2005,2,8,0,0
478,2010,0,8,0,0
478,2010,1,8,0,0
478,2010,2,8,0,0
478,2015,0,8,0,0
478,2015,1,8,0,0
478,2015,2,8,0,0
478,2020,0,8,0,0
478,2020,1,8,0,0
478,2020,2,8,0,0
478,2025,0,8,0,0
478,2025,1,8,0,0
478,2025,2,8,0,0
478,2030,0,8,0,0
478,2030,1,8,0,0
478,2030,2,8,0,0
478,2035,0,8,0,0
478,2035,1,8,0,0
478,2035,2,8,0,0
478,2040,0,8,0,0
478,2040,1,8,0,0
478,2040,2,8,0,0
478,2045,0,8,0,0
478,2045,1,8,0,0
478,2045,2,8,0,0
478,2050,0,8,0,0
478,2050,1,8,0,0
478,2050,2,8,0,0
478,2055,0,8,0,0
478,2055,1,8,0,0
478,2055,2,8,0,0
478,2060,0,8,0,0
478,2060,1,8,0,0
478,2060,2,8,0,0
478,2065,0,8,0,0
478,2065,1,8,0,0
478,2065,2,8,0,0
478,2070,0,8,0,0
478,2070,1,8,0,0
478,2070,2,8,0,0
478,2075,0,8,0,0
478,2075,1,8,0,0
478,2075,2,8,0,0
478,2080,0,8,0,0
478,2080,1,8,0,0
478,2080,2,8,0,0
478,2085,0,8,0,0
478,2085,1,8,0,0
478,2085,2,8,0,0
478,2090,0,8,0,0
478,2090,1,8,0,0
478,2090,2,8,0,0
478,2095,0,8,0,0
478,2095,1,8,0,0
478,2095,2,8,0,0
478,2100,0,8,0,0
478,2100,1,8,0,0
478,2100,2,8,0,0
480,1970,0,8,0,0.3
480,1970,1,8,0,0.5
480,1970,2,8,0,0.2
480,1975,0,8,0,0.5
480,1975,1,8,0,0.8
480,1975,2,8,0,0.3
480,1980,0,8,0,0.7
480,1980,1,8,0,1.2
480,1980,2,8,0,0.4
480,1985,0,8,0,1.2
480,1985,1,8,0,1.9
480,1985,2,8,0,0.7
480,1990,0,8,0,1.5
