"isono","year","sexno","ageno","eduno","asfr"
44,1980,2,10,0,NA
44,1985,2,4,0,NA
44,1985,2,5,0,NA
44,1985,2,6,0,NA
44,1985,2,7,0,NA
44,1985,2,8,0,NA
44,1985,2,9,0,NA
44,1985,2,10,0,NA
44,1990,2,4,0,NA
44,1990,2,5,0,NA
44,1990,2,6,0,NA
44,1990,2,7,0,NA
44,1990,2,8,0,NA
44,1990,2,9,0,NA
44,1990,2,10,0,NA
48,1980,2,4,0,NA
48,1980,2,5,0,NA
48,1980,2,6,0,NA
48,1980,2,7,0,NA
48,1980,2,8,0,NA
48,1980,2,9,0,NA
48,1980,2,10,0,NA
48,1985,2,4,0,NA
48,1985,2,5,0,NA
48,1985,2,6,0,NA
48,1985,2,7,0,NA
48,1985,2,8,0,NA
48,1985,2,9,0,NA
48,1985,2,10,0,NA
48,1990,2,4,0,NA
48,1990,2,5,0,NA
48,1990,2,6,0,NA
48,1990,2,7,0,NA
48,1990,2,8,0,NA
48,1990,2,9,0,NA
48,1990,2,10,0,NA
50,1980,2,4,0,NA
50,1980,2,5,0,NA
50,1980,2,6,0,NA
50,1980,2,7,0,NA
50,1980,2,8,0,NA
50,1980,2,9,0,NA
50,1980,2,10,0,NA
50,1985,2,4,0,NA
50,1985,2,5,0,NA
50,1985,2,6,0,NA
50,1985,2,7,0,NA
50,1985,2,8,0,NA
50,1985,2,9,0,NA
50,1985,2,10,0,NA
50,1990,2,4,0,NA
50,1990,2,5,0,NA
50,1990,2,6,0,NA
50,1990,2,7,0,NA
50,1990,2,8,0,NA
50,1990,2,9,0,NA
50,1990,2,10,0,NA
51,1980,2,4,0,NA
51,1980,2,5,0,NA
51,1980,2,6,0,NA
51,1980,2,7,0,NA
51,1980,2,8,0,NA
51,1980,2,9,0,NA
51,1980,2,10,0,NA
51,1985,2,4,0,NA
51,1985,2,5,0,NA
51,1985,2,6,0,NA
51,1985,2,7,0,NA
51,1985,2,8,0,NA
51,1985,2,9,0,NA
51,1985,2,10,0,NA
51,1990,2,4,0,NA
51,1990,2,5,0,NA
51,1990,2,6,0,NA
51,1990,2,7,0,NA
51,1990,2,8,0,NA
51,1990,2,9,0,NA
51,1990,2,10,0,NA
52,1980,2,4,0,NA
52,1980,2,5,0,NA
52,1980,2,6,0,NA
52,1980,2,7,0,NA
52,1980,2,8,0,NA
52,1980,2,9,0,NA
52,1980,2,10,0,NA
52,1985,2,4,0,NA
52,1985,2,5,0,NA
52,1985,2,6,0,NA
52,1985,2,7,0,NA
52,1985,2,8,0,NA
52,1985,2,9,0,NA
52,1985,2,10,0,NA
52,1990,2,4,0,NA
52,1990,2,5,0,NA
52,1990,2,6,0,NA
52,1990,2,7,0,NA
52,1990,2,8,0,NA
52,1990,2,9,0,NA
52,1990,2,10,0,NA
56,1980,2,4,0,NA
56,1980,2,5,0,NA
56,1980,2,6,0,NA
56,1980,2,7,0,NA
56,1980,2,8,0,NA
56,1980,2,9,0,NA
56,1980,2,10,0,NA
56,1985,2,4,0,NA
56,1985,2,5,0,NA
56,1985,2,6,0,NA
56,1985,2,7,0,NA
56,1985,2,8,0,NA
56,1985,2,9,0,NA
56,1985,2,10,0,NA
56,1990,2,4,0,NA
56,1990,2,5,0,NA
56,1990,2,6,0,NA
56,1990,2,7,0,NA
56,1990,2,8,0,NA
56,1990,2,9,0,NA
56,1990,2,10,0,NA
64,1980,2,4,0,NA
64,1980,2,5,0,NA
64,1980,2,6,0,NA
64,1980,2,7,0,NA
64,1980,2,8,0,NA
64,1980,2,9,0,NA
64,1980,2,10,0,NA
64,1985,2,4,0,NA
64,1985,2,5,0,NA
64,1985,2,6,0,NA
64,1985,2,7,0,NA
64,1985,2,8,0,NA
64,1985,2,9,0,NA
64,1985,2,10,0,NA
64,1990,2,4,0,NA
64,1990,2,5,0,NA
64,1990,2,6,0,NA
64,1990,2,7,0,NA
64,1990,2,8,0,NA
64,1990,2,9,0,NA
64,1990,2,10,0,NA
68,1980,2,4,0,NA
68,1980,2,5,0,NA
68,1980,2,6,0,NA
68,1980,2,7,0,NA
68,1980,2,8,0,NA
68,1980,2,9,0,NA
68,1980,2,10,0,NA
68,1985,2,4,0,NA
68,1985,2,5,0,NA
68,1985,2,6,0,NA
68,1985,2,7,0,NA
68,1985,2,8,0,NA
68,1985,2,9,0,NA
68,1985,2,10,0,NA
68,1990,2,4,0,NA
68,1990,2,5,0,NA
68,1990,2,6,0,NA
68,1990,2,7,0,NA
68,1990,2,8,0,NA
68,1990,2,9,0,NA
68,1990,2,10,0,NA
70,1980,2,4,0,NA
70,1980,2,5,0,NA
70,1980,2,6,0,NA
70,1980,2,7,0,NA
70,1980,2,8,0,NA
70,1980,2,9,0,NA
70,1980,2,10,0,NA
70,1985,2,4,0,NA
70,1985,2,5,0,NA
70,1985,2,6,0,NA
70,1985,2,7,0,NA
70,1985,2,8,0,NA
70,1985,2,9,0,NA
70,1985,2,10,0,NA
70,1990,2,4,0,NA
70,1990,2,5,0,NA
70,1990,2,6,0,NA
70,1990,2,7,0,NA
70,1990,2,8,0,NA
70,1990,2,9,0,NA
70,1990,2,10,0,NA
72,1980,2,4,0,NA
72,1980,2,5,0,NA
72,1980,2,6,0,NA
72,1980,2,7,0,NA
72,1980,2,8,0,NA
72,1980,2,9,0,NA
72,1980,2,10,0,NA
72,1985,2,4,0,NA
72,1985,2,5,0,NA
72,1985,2,6,0,NA
72,1985,2,7,0,NA
72,1985,2,8,0,NA
72,1985,2,9,0,NA
72,1985,2,10,0,NA
72,1990,2,4,0,NA
72,1990,2,5,0,NA
72,1990,2,6,0,NA
72,1990,2,7,0,NA
72,1990,2,8,0,NA
72,1990,2,9,0,NA
72,1990,2,10,0,NA
76,1980,2,4,0,NA
76,1980,2,5,0,NA
76,1980,2,6,0,NA
76,1980,2,7,0,NA
76,1980,2,8,0,NA
76,1980,2,9,0,NA
76,1980,2,10,0,NA
76,1985,2,4,0,NA
76,1985,2,5,0,NA
76,1985,2,6,0,NA
76,1985,2,7,0,NA
76,1985,2,8,0,NA
76,1985,2,9,0,NA
76,1985,2,10,0,NA
76,1990,2,4,0,NA
76,1990,2,5,0,NA
76,1990,2,6,0,NA
76,1990,2,7,0,NA
76,1990,2,8,0,NA
76,1990,2,9,0,NA
76,1990,2,10,0,NA
84,1980,2,4,0,NA
84,1980,2,5,0,NA
84,1980,2,6,0,NA
84,1980,2,7,0,NA
84,1980,2,8,0,NA
84,1980,2,9,0,NA
84,1980,2,10,0,NA
84,1985,2,4,0,NA
84,1985,2,5,0,NA
84,1985,2,6,0,NA
84,1985,2,7,0,NA
84,1985,2,8,0,NA
84,1985,2,9,0,NA
84,1985,2,10,0,NA
84,1990,2,4,0,NA
84,1990,2,5,0,NA
84,1990,2,6,0,NA
84,1990,2,7,0,NA
84,1990,2,8,0,NA
84,1990,2,9,0,NA
84,1990,2,10,0,NA
90,1980,2,4,0,NA
90,1980,2,5,0,NA
90,1980,2,6,0,NA
90,1980,2,7,0,NA
90,1980,2,8,0,NA
90,1980,2,9,0,NA
90,1980,2,10,0,NA
90,1985,2,4,0,NA
90,1985,2,5,0,NA
90,1985,2,6,0,NA
90,1985,2,7,0,NA
90,1985,2,8,0,NA
90,1985,2,9,0,NA
90,1985,2,10,0,NA
90,1990,2,4,0,NA
90,1990,2,5,0,NA
90,1990,2,6,0,NA
90,1990,2,7,0,NA
90,1990,2,8,0,NA
90,1990,2,9,0,NA
90,1990,2,10,0,NA
96,1980,2,4,0,NA
96,1980,2,5,0,NA
96,1980,2,6,0,NA
96,1980,2,7,0,NA
96,1980,2,8,0,NA
96,1980,2,9,0,NA
96,1980,2,10,0,NA
96,1985,2,4,0,NA
96,1985,2,5,0,NA
96,1985,2,6,0,NA
96,1985,2,7,0,NA
96,1985,2,8,0,NA
96,1985,2,9,0,NA
96,1985,2,10,0,NA
96,1990,2,4,0,NA
96,1990,2,5,0,NA
96,1990,2,6,0,NA
96,1990,2,7,0,NA
96,1990,2,8,0,NA
96,1990,2,9,0,NA
96,1990,2,10,0,NA
100,1980,2,4,0,NA
100,1980,2,5,0,NA
100,1980,2,6,0,NA
100,1980,2,7,0,NA
100,1980,2,8,0,NA
100,1980,2,9,0,NA
100,1980,2,10,0,NA
100,1985,2,4,0,NA
100,1985,2,5,0,NA
100,1985,2,6,0,NA
100,1985,2,7,0,NA
100,1985,2,8,0,NA
100,1985,2,9,0,NA
100,1985,2,10,0,NA
100,1990,2,4,0,NA
100,1990,2,5,0,NA
100,1990,2,6,0,NA
100,1990,2,7,0,NA
100,1990,2,8,0,NA
100,1990,2,9,0,NA
100,1990,2,10,0,NA
104,1980,2,4,0,NA
104,1980,2,5,0,NA
104,1980,2,6,0,NA
104,1980,2,7,0,NA
104,1980,2,8,0,NA
104,1980,2,9,0,NA
104,1980,2,10,0,NA
104,1985,2,4,0,NA
104,1985,2,5,0,NA
104,1985,2,6,0,NA
104,1985,2,7,0,NA
104,1985,2,8,0,NA
104,1985,2,9,0,NA
104,1985,2,10,0,NA
104,1990,2,4,0,NA
104,1990,2,5,0,NA
104,1990,2,6,0,NA
104,1990,2,7,0,NA
104,1990,2,8,0,NA
104,1990,2,9,0,NA
104,1990,2,10,0,NA
108,1980,2,4,0,NA
108,1980,2,5,0,NA
108,1980,2,6,0,NA
108,1980,2,7,0,NA
108,1980,2,8,0,NA
108,1980,2,9,0,NA
108,1980,2,10,0,NA
108,1985,2,4,0,NA
108,1985,2,5,0,NA
108,1985,2,6,0,NA
108,1985,2,7,0,NA
108,1985,2,8,0,NA
108,1985,2,9,0,NA
108,1985,2,10,0,NA
108,1990,2,4,0,NA
108,1990,2,5,0,NA
108,1990,2,6,0,NA
108,1990,2,7,0,NA
108,1990,2,8,0,NA
108,1990,2,9,0,NA
108,1990,2,10,0,NA
112,1980,2,4,0,NA
112,1980,2,5,0,NA
112,1980,2,6,0,NA
112,1980,2,7,0,NA
112,1980,2,8,0,NA
112,1980,2,9,0,NA
112,1980,2,10,0,NA
112,1985,2,4,0,NA
112,1985,2,5,0,NA
112,1985,2,6,0,NA
112,1985,2,7,0,NA
112,1985,2,8,0,NA
112,1985,2,9,0,NA
112,1985,2,10,0,NA
112,1990,2,4,0,NA
112,1990,2,5,0,NA
112,1990,2,6,0,NA
112,1990,2,7,0,NA
112,1990,2,8,0,NA
112,1990,2,9,0,NA
112,1990,2,10,0,NA
116,1980,2,4,0,NA
116,1980,2,5,0,NA
116,1980,2,6,0,NA
116,1980,2,7,0,NA
116,1980,2,8,0,NA
116,1980,2,9,0,NA
116,1980,2,10,0,NA
116,1985,2,4,0,NA
116,1985,2,5,0,NA
116,1985,2,6,0,NA
116,1985,2,7,0,NA
116,1985,2,8,0,NA
116,1985,2,9,0,NA
116,1985,2,10,0,NA
116,1990,2,4,0,NA
116,1990,2,5,0,NA
116,1990,2,6,0,NA
116,1990,2,7,0,NA
116,1990,2,8,0,NA
116,1990,2,9,0,NA
116,1990,2,10,0,NA
120,1980,2,4,0,NA
120,1980,2,5,0,NA
120,1980,2,6,0,NA
120,1980,2,7,0,NA
120,1980,2,8,0,NA
120,1980,2,9,0,NA
120,1980,2,10,0,NA
120,1985,2,4,0,NA
120,1985,2,5,0,NA
120,1985,2,6,0,NA
120,1985,2,7,0,NA
120,1985,2,8,0,NA
120,1985,2,9,0,NA
120,1985,2,10,0,NA
120,1990,2,4,0,NA
120,1990,2,5,0,NA
120,1990,2,6,0,NA
120,1990,2,7,0,NA
120,1990,2,8,0,NA
120,1990,2,9,0,NA
120,1990,2,10,0,NA
124,1980,2,4,0,NA
124,1980,2,5,0,NA
124,1980,2,6,0,NA
124,1980,2,7,0,NA
124,1980,2,8,0,NA
124,1980,2,9,0,NA
124,1980,2,10,0,NA
124,1985,2,4,0,NA
124,1985,2,5,0,NA
124,1985,2,6,0,NA
124,1985,2,7,0,NA
124,1985,2,8,0,NA
124,1985,2,9,0,NA
124,1985,2,10,0,NA
124,1990,2,4,0,NA
124,1990,2,5,0,NA
124,1990,2,6,0,NA
124,1990,2,7,0,NA
124,1990,2,8,0,NA
124,1990,2,9,0,NA
124,1990,2,10,0,NA
132,1980,2,4,0,NA
132,1980,2,5,0,NA
132,1980,2,6,0,NA
132,1980,2,7,0,NA
132,1980,2,8,0,NA
132,1980,2,9,0,NA
132,1980,2,10,0,NA
132,1985,2,4,0,NA
132,1985,2,5,0,NA
132,1985,2,6,0,NA
132,1985,2,7,0,NA
132,1985,2,8,0,NA
132,1985,2,9,0,NA
132,1985,2,10,0,NA
132,1990,2,4,0,NA
132,1990,2,5,0,NA
132,1990,2,6,0,NA
132,1990,2,7,0,NA
132,1990,2,8,0,NA
132,1990,2,9,0,NA
132,1990,2,10,0,NA
140,1980,2,4,0,NA
140,1980,2,5,0,NA
140,1980,2,6,0,NA
140,1980,2,7,0,NA
140,1980,2,8,0,NA
140,1980,2,9,0,NA
140,1980,2,10,0,NA
140,1985,2,4,0,NA
140,1985,2,5,0,NA
140,1985,2,6,0,NA
140,1985,2,7,0,NA
140,1985,2,8,0,NA
140,1985,2,9,0,NA
140,1985,2,10,0,NA
140,1990,2,4,0,NA
140,1990,2,5,0,NA
140,1990,2,6,0,NA
140,1990,2,7,0,NA
140,1990,2,8,0,NA
140,1990,2,9,0,NA
140,1990,2,10,0,NA
144,1980,2,4,0,NA
144,1980,2,5,0,NA
144,1980,2,6,0,NA
144,1980,2,7,0,NA
144,1980,2,8,0,NA
144,1980,2,9,0,NA
144,1980,2,10,0,NA
144,1985,2,4,0,NA
144,1985,2,5,0,NA
144,1985,2,6,0,NA
144,1985,2,7,0,NA
144,1985,2,8,0,NA
144,1985,2,9,0,NA
144,1985,2,10,0,NA
144,1990,2,4,0,NA
144,1990,2,5,0,NA
144,1990,2,6,0,NA
144,1990,2,7,0,NA
144,1990,2,8,0,NA
144,1990,2,9,0,NA
144,1990,2,10,0,NA
148,1980,2,4,0,NA
148,1980,2,5,0,NA
148,1980,2,6,0,NA
148,1980,2,7,0,NA
148,1980,2,8,0,NA
148,1980,2,9,0,NA
148,1980,2,10,0,NA
148,1985,2,4,0,NA
148,1985,2,5,0,NA
148,1985,2,6,0,NA
148,1985,2,7,0,NA
148,1985,2,8,0,NA
148,1985,2,9,0,NA
148,1985,2,10,0,NA
148,1990,2,4,0,NA
148,1990,2,5,0,NA
148,1990,2,6,0,NA
148,1990,2,7,0,NA
148,1990,2,8,0,NA
148,1990,2,9,0,NA
148,1990,2,10,0,NA
152,1980,2,4,0,NA
152,1980,2,5,0,NA
152,1980,2,6,0,NA
152,1980,2,7,0,NA
152,1980,2,8,0,NA
152,1980,2,9,0,NA
152,1980,2,10,0,NA
152,1985,2,4,0,NA
152,1985,2,5,0,NA
152,1985,2,6,0,NA
152,1985,2,7,0,NA
152,1985,2,8,0,NA
152,1985,2,9,0,NA
152,1985,2,10,0,NA
152,1990,2,4,0,NA
152,1990,2,5,0,NA
152,1990,2,6,0,NA
152,1990,2,7,0,NA
152,1990,2,8,0,NA
152,1990,2,9,0,NA
152,1990,2,10,0,NA
156,1980,2,4,0,NA
156,1980,2,5,0,NA
156,1980,2,6,0,NA
156,1980,2,7,0,NA
156,1980,2,8,0,NA
156,1980,2,9,0,NA
156,1980,2,10,0,NA
156,1985,2,4,0,NA
156,1985,2,5,0,NA
156,1985,2,6,0,NA
156,1985,2,7,0,NA
156,1985,2,8,0,NA
156,1985,2,9,0,NA
156,1985,2,10,0,NA
156,1990,2,4,0,NA
156,1990,2,5,0,NA
156,1990,2,6,0,NA
156,1990,2,7,0,NA
156,1990,2,8,0,NA
156,1990,2,9,0,NA
156,1990,2,10,0,NA
170,1980,2,4,0,NA
170,1980,2,5,0,NA
170,1980,2,6,0,NA
170,1980,2,7,0,NA
170,1980,2,8,0,NA
170,1980,2,9,0,NA
170,1980,2,10,0,NA
170,1985,2,4,0,NA
170,1985,2,5,0,NA
170,1985,2,6,0,NA
170,1985,2,7,0,NA
170,1985,2,8,0,NA
170,1985,2,9,0,NA
170,1985,2,10,0,NA
170,1990,2,4,0,NA
170,1990,2,5,0,NA
170,1990,2,6,0,NA
170,1990,2,7,0,NA
170,1990,2,8,0,NA
170,1990,2,9,0,NA
170,1990,2,10,0,NA
174,1980,2,4,0,NA
174,1980,2,5,0,NA
174,1980,2,6,0,NA
174,1980,2,7,0,NA
174,1980,2,8,0,NA
174,1980,2,9,0,NA
174,1980,2,10,0,NA
174,1985,2,4,0,NA
174,1985,2,5,0,NA
174,1985,2,6,0,NA
174,1985,2,7,0,NA
174,1985,2,8,0,NA
174,1985,2,9,0,NA
174,1985,2,10,0,NA
174,1990,2,4,0,NA
174,1990,2,5,0,NA
174,1990,2,6,0,NA
174,1990,2,7,0,NA
174,1990,2,8,0,NA
174,1990,2,9,0,NA
174,1990,2,10,0,NA
175,1980,2,4,0,NA
175,1980,2,5,0,NA
175,1980,2,6,0,NA
175,1980,2,7,0,NA
175,1980,2,8,0,NA
175,1980,2,9,0,NA
175,1980,2,10,0,NA
175,1985,2,4,0,NA
175,1985,2,5,0,NA
175,1985,2,6,0,NA
175,1985,2,7,0,NA
175,1985,2,8,0,NA
175,1985,2,9,0,NA
175,1985,2,10,0,NA
175,1990,2,4,0,NA
175,1990,2,5,0,NA
175,1990,2,6,0,NA
175,1990,2,7,0,NA
175,1990,2,8,0,NA
175,1990,2,9,0,NA
175,1990,2,10,0,NA
178,1980,2,4,0,NA
178,1980,2,5,0,NA
178,1980,2,6,0,NA
178,1980,2,7,0,NA
178,1980,2,8,0,NA
178,1980,2,9,0,NA
178,1980,2,10,0,NA
178,1985,2,4,0,NA
178,1985,2,5,0,NA
178,1985,2,6,0,NA
178,1985,2,7,0,NA
178,1985,2,8,0,NA
178,1985,2,9,0,NA
178,1985,2,10,0,NA
178,1990,2,4,0,NA
178,1990,2,5,0,NA
178,1990,2,6,0,NA
178,1990,2,7,0,NA
178,1990,2,8,0,NA
178,1990,2,9,0,NA
178,1990,2,10,0,NA
180,1980,2,4,0,NA
180,1980,2,5,0,NA
180,1980,2,6,0,NA
180,1980,2,7,0,NA
180,1980,2,8,0,NA
180,1980,2,9,0,NA
180,1980,2,10,0,NA
180,1985,2,4,0,NA
180,1985,2,5,0,NA
180,1985,2,6,0,NA
180,1985,2,7,0,NA
180,1985,2,8,0,NA
180,1985,2,9,0,NA
180,1985,2,10,0,NA
180,1990,2,4,0,NA
180,1990,2,5,0,NA
180,1990,2,6,0,NA
180,1990,2,7,0,NA
180,1990,2,8,0,NA
180,1990,2,9,0,NA
180,1990,2,10,0,NA
188,1980,2,4,0,NA
188,1980,2,5,0,NA
188,1980,2,6,0,NA
188,1980,2,7,0,NA
188,1980,2,8,0,NA
188,1980,2,9,0,NA
188,1980,2,10,0,NA
188,1985,2,4,0,NA
188,1985,2,5,0,NA
188,1985,2,6,0,NA
188,1985,2,7,0,NA
188,1985,2,8,0,NA
188,1985,2,9,0,NA
188,1985,2,10,0,NA
188,1990,2,4,0,NA
188,1990,2,5,0,NA
188,1990,2,6,0,NA
188,1990,2,7,0,NA
188,1990,2,8,0,NA
188,1990,2,9,0,NA
188,1990,2,10,0,NA
191,1980,2,4,0,NA
191,1980,2,5,0,NA
191,1980,2,6,0,NA
191,1980,2,7,0,NA
191,1980,2,8,0,NA
191,1980,2,9,0,NA
191,1980,2,10,0,NA
191,1985,2,4,0,NA
191,1985,2,5,0,NA
191,1985,2,6,0,NA
191,1985,2,7,0,NA
191,1985,2,8,0,NA
191,1985,2,9,0,NA
191,1985,2,10,0,NA
191,1990,2,4,0,NA
191,1990,2,5,0,NA
191,1990,2,6,0,NA
191,1990,2,7,0,NA
191,1990,2,8,0,NA
191,1990,2,9,0,NA
191,1990,2,10,0,NA
192,1980,2,4,0,NA
192,1980,2,5,0,NA
192,1980,2,6,0,NA
192,1980,2,7,0,NA
192,1980,2,8,0,NA
192,1980,2,9,0,NA
192,1980,2,10,0,NA
192,1985,2,4,0,NA
192,1985,2,5,0,NA
192,1985,2,6,0,NA
192,1985,2,7,0,NA
192,1985,2,8,0,NA
192,1985,2,9,0,NA
192,1985,2,10,0,NA
192,1990,2,4,0,NA
192,1990,2,5,0,NA
192,1990,2,6,0,NA
192,1990,2,7,0,NA
192,1990,2,8,0,NA
192,1990,2,9,0,NA
192,1990,2,10,0,NA
196,1980,2,4,0,NA
196,1980,2,5,0,NA
196,1980,2,6,0,NA
196,1980,2,7,0,NA
196,1980,2,8,0,NA
196,1980,2,9,0,NA
196,1980,2,10,0,NA
196,1985,2,4,0,NA
196,1985,2,5,0,NA
196,1985,2,6,0,NA
196,1985,2,7,0,NA
196,1985,2,8,0,NA
196,1985,2,9,0,NA
196,1985,2,10,0,NA
196,1990,2,4,0,NA
196,1990,2,5,0,NA
196,1990,2,6,0,NA
196,1990,2,7,0,NA
196,1990,2,8,0,NA
196,1990,2,9,0,NA
196,1990,2,10,0,NA
203,1980,2,4,0,NA
203,1980,2,5,0,NA
203,1980,2,6,0,NA
203,1980,2,7,0,NA
203,1980,2,8,0,NA
203,1980,2,9,0,NA
203,1980,2,10,0,NA
203,1985,2,4,0,NA
203,1985,2,5,0,NA
203,1985,2,6,0,NA
203,1985,2,7,0,NA
203,1985,2,8,0,NA
203,1985,2,9,0,NA
203,1985,2,10,0,NA
203,1990,2,4,0,NA
203,1990,2,5,0,NA
203,1990,2,6,0,NA
203,1990,2,7,0,NA
203,1990,2,8,0,NA
203,1990,2,9,0,NA
203,1990,2,10,0,NA
204,1980,2,4,0,NA
204,1980,2,5,0,NA
204,1980,2,6,0,NA
204,1980,2,7,0,NA
204,1980,2,8,0,NA
204,1980,2,9,0,NA
204,1980,2,10,0,NA
204,1985,2,4,0,NA
204,1985,2,5,0,NA
204,1985,2,6,0,NA
204,1985,2,7,0,NA
204,1985,2,8,0,NA
204,1985,2,9,0,NA
204,1985,2,10,0,NA
204,1990,2,4,0,NA
204,1990,2,5,0,NA
204,1990,2,6,0,NA
204,1990,2,7,0,NA
204,1990,2,8,0,NA
204,1990,2,9,0,NA
204,1990,2,10,0,NA
208,1980,2,4,0,NA
208,1980,2,5,0,NA
208,1980,2,6,0,NA
208,1980,2,7,0,NA
208,1980,2,8,0,NA
208,1980,2,9,0,NA
208,1980,2,10,0,NA
208,1985,2,4,0,NA
208,1985,2,5,0,NA
208,1985,2,6,0,NA
208,1985,2,7,0,NA
208,1985,2,8,0,NA
208,1985,2,9,0,NA
208,1985,2,10,0,NA
208,1990,2,4,0,NA
208,1990,2,5,0,NA
208,1990,2,6,0,NA
208,1990,2,7,0,NA
208,1990,2,8,0,NA
208,1990,2,9,0,NA
208,1990,2,10,0,NA
214,1980,2,4,0,NA
214,1980,2,5,0,NA
214,1980,2,6,0,NA
214,1980,2,7,0,NA
214,1980,2,8,0,NA
214,1980,2,9,0,NA
214,1980,2,10,0,NA
214,1985,2,4,0,NA
214,1985,2,5,0,NA
214,1985,2,6,0,NA
214,1985,2,7,0,NA
214,1985,2,8,0,NA
214,1985,2,9,0,NA
214,1985,2,10,0,NA
214,1990,2,4,0,NA
214,1990,2,5,0,NA
214,1990,2,6,0,NA
214,1990,2,7,0,NA
214,1990,2,8,0,NA
214,1990,2,9,0,NA
214,1990,2,10,0,NA
218,1980,2,4,0,NA
218,1980,2,5,0,NA
218,1980,2,6,0,NA
218,1980,2,7,0,NA
218,1980,2,8,0,NA
218,1980,2,9,0,NA
218,1980,2,10,0,NA
218,1985,2,4,0,NA
218,1985,2,5,0,NA
218,1985,2,6,0,NA
218,1985,2,7,0,NA
218,1985,2,8,0,NA
218,1985,2,9,0,NA
218,1985,2,10,0,NA
218,1990,2,4,0,NA
218,1990,2,5,0,NA
218,1990,2,6,0,NA
218,1990,2,7,0,NA
218,1990,2,8,0,NA
218,1990,2,9,0,NA
218,1990,2,10,0,NA
222,1980,2,4,0,NA
222,1980,2,5,0,NA
222,1980,2,6,0,NA
222,1980,2,7,0,NA
222,1980,2,8,0,NA
222,1980,2,9,0,NA
222,1980,2,10,0,NA
222,1985,2,4,0,NA
222,1985,2,5,0,NA
222,1985,2,6,0,NA
222,1985,2,7,0,NA
222,1985,2,8,0,NA
222,1985,2,9,0,NA
222,1985,2,10,0,NA
222,1990,2,4,0,NA
222,1990,2,5,0,NA
222,1990,2,6,0,NA
222,1990,2,7,0,NA
222,1990,2,8,0,NA
222,1990,2,9,0,NA
222,1990,2,10,0,NA
226,1980,2,4,0,NA
226,1980,2,5,0,NA
226,1980,2,6,0,NA
226,1980,2,7,0,NA
226,1980,2,8,0,NA
226,1980,2,9,0,NA
226,1980,2,10,0,NA
226,1985,2,4,0,NA
226,1985,2,5,0,NA
226,1985,2,6,0,NA
226,1985,2,7,0,NA
226,1985,2,8,0,NA
226,1985,2,9,0,NA
226,1985,2,10,0,NA
226,1990,2,4,0,NA
226,1990,2,5,0,NA
226,1990,2,6,0,NA
226,1990,2,7,0,NA
226,1990,2,8,0,NA
226,1990,2,9,0,NA
226,1990,2,10,0,NA
231,1980,2,4,0,NA
231,1980,2,5,0,NA
231,1980,2,6,0,NA
231,1980,2,7,0,NA
231,1980,2,8,0,NA
231,1980,2,9,0,NA
231,1980,2,10,0,NA
231,1985,2,4,0,NA
231,1985,2,5,0,NA
231,1985,2,6,0,NA
231,1985,2,7,0,NA
231,1985,2,8,0,NA
231,1985,2,9,0,NA
231,1985,2,10,0,NA
231,1990,2,4,0,NA
231,1990,2,5,0,NA
231,1990,2,6,0,NA
231,1990,2,7,0,NA
231,1990,2,8,0,NA
231,1990,2,9,0,NA
231,1990,2,10,0,NA
232,1980,2,4,0,NA
232,1980,2,5,0,NA
232,1980,2,6,0,NA
232,1980,2,7,0,NA
232,1980,2,8,0,NA
232,1980,2,9,0,NA
232,1980,2,10,0,NA
232,1985,2,4,0,NA
232,1985,2,5,0,NA
232,1985,2,6,0,NA
232,1985,2,7,0,NA
232,1985,2,8,0,NA
232,1985,2,9,0,NA
232,1985,2,10,0,NA
232,1990,2,4,0,NA
232,1990,2,5,0,NA
232,1990,2,6,0,NA
232,1990,2,7,0,NA
232,1990,2,8,0,NA
232,1990,2,9,0,NA
232,1990,2,10,0,NA
233,1980,2,4,0,NA
233,1980,2,5,0,NA
233,1980,2,6,0,NA
233,1980,2,7,0,NA
233,1980,2,8,0,NA
233,1980,2,9,0,NA
233,1980,2,10,0,NA
233,1985,2,4,0,NA
233,1985,2,5,0,NA
233,1985,2,6,0,NA
233,1985,2,7,0,NA
233,1985,2,8,0,NA
233,1985,2,9,0,NA
233,1985,2,10,0,NA
233,1990,2,4,0,NA
233,1990,2,5,0,NA
233,1990,2,6,0,NA
233,1990,2,7,0,NA
233,1990,2,8,0,NA
233,1990,2,9,0,NA
233,1990,2,10,0,NA
242,1980,2,4,0,NA
242,1980,2,5,0,NA
242,1980,2,6,0,NA
242,1980,2,7,0,NA
242,1980,2,8,0,NA
242,1980,2,9,0,NA
242,1980,2,10,0,NA
242,1985,2,4,0,NA
242,1985,2,5,0,NA
242,1985,2,6,0,NA
242,1985,2,7,0,NA
242,1985,2,8,0,NA
242,1985,2,9,0,NA
242,1985,2,10,0,NA
242,1990,2,4,0,NA
242,1990,2,5,0,NA
242,1990,2,6,0,NA
242,1990,2,7,0,NA
242,1990,2,8,0,NA
242,1990,2,9,0,NA
242,1990,2,10,0,NA
246,1980,2,4,0,NA
246,1980,2,5,0,NA
246,1980,2,6,0,NA
246,1980,2,7,0,NA
246,1980,2,8,0,NA
246,1980,2,9,0,NA
246,1980,2,10,0,NA
246,1985,2,4,0,NA
246,1985,2,5,0,NA
246,1985,2,6,0,NA
246,1985,2,7,0,NA
246,1985,2,8,0,NA
246,1985,2,9,0,NA
246,1985,2,10,0,NA
246,1990,2,4,0,NA
246,1990,2,5,0,NA
246,1990,2,6,0,NA
